,SASS6 (163786)
ACH-000495,-1.01762800311
ACH-000496,-1.2382952305700001
ACH-000499,-1.17538630689
ACH-000500,-1.11044706624
ACH-000502,-1.25747588953
ACH-000503,-1.2132267609799998
ACH-000505,-1.0185258843
ACH-000507,-1.24462609303
ACH-000510,-1.26407092946
ACH-000511,-0.586540334957
ACH-000512,-0.917148384986
ACH-000516,-1.13181475681
ACH-000517,-0.8609042079979999
ACH-000518,-1.06630294971
ACH-000520,-0.841243722614
ACH-000521,-1.00844209816
ACH-000522,-1.19926471635
ACH-000524,-0.764564814928
ACH-000527,-1.1476369231299999
ACH-000528,-1.3252784021100001
ACH-000537,-0.957358796405
ACH-000541,-1.56810289833
ACH-000542,-1.31419542501
ACH-000544,-1.3063713424799999
ACH-000545,-1.20793851849
ACH-000547,-1.21762175067
ACH-000548,-1.14638949759
ACH-000549,-1.2401668072299998
ACH-000550,-1.3498685906499999
ACH-000552,-1.09922285477
ACH-000556,-0.657920178553
ACH-000557,-0.685214562002
ACH-000570,-0.809705923485
ACH-000571,-0.6756226796610001
ACH-000573,-0.716652681813
ACH-000576,-1.00610336331
ACH-000580,-1.37022604326
ACH-000584,-1.2329069993700001
ACH-000585,-1.36556258025
ACH-000588,-1.1311742738
ACH-000589,-1.01653645284
ACH-000591,-0.924492801955
ACH-000593,-1.01267405503
ACH-000600,-1.4293893937900002
ACH-000601,-1.03498971526
ACH-000604,-0.55737371395
ACH-000605,-1.07959055778
ACH-000606,-1.19636439265
ACH-000608,-0.599437354069
ACH-000614,-1.30145023482
ACH-000616,-0.928760038887
ACH-000618,-1.00805130556
ACH-000619,-1.01026736744
ACH-000620,-1.29613464494
ACH-000621,-1.0192952458
ACH-000622,-0.832646049145
ACH-000623,-0.55662921681
ACH-000624,-1.20587747894
ACH-000627,-1.29164924328
ACH-000630,-1.31540007613
ACH-000632,-0.915630058853
ACH-000633,-0.501477261422
ACH-000637,-1.19229956144
ACH-000638,-1.1885119567
ACH-000646,-0.578559244199
ACH-000647,-1.10038289389
ACH-000648,-1.06595996409
ACH-000649,-1.0329124683
ACH-000651,-1.04381446537
ACH-000652,-1.16858330299
ACH-000653,-0.700955924605
ACH-000657,-1.0694252306
ACH-000658,-0.836431785199
ACH-000661,-1.17257466003
ACH-000662,-1.04336567802
ACH-000663,-1.1453380073700001
ACH-000665,-1.24027640686
ACH-000671,-1.1214553573200001
ACH-000673,-1.3206825378899998
ACH-000676,-0.8614502339910001
ACH-000677,-1.18306291286
ACH-000681,-1.14787128052
ACH-000682,-1.23192103126
ACH-000683,-0.6469459876739999
ACH-000684,-1.3632321607100002
ACH-000688,-0.5970763709660001
ACH-000693,-1.2056082498
ACH-000694,-1.16652880732
ACH-000695,-0.932397053643
ACH-000696,-0.831057871381
ACH-000697,-1.18144506888
ACH-000699,-0.515945980627
ACH-000701,-0.794734909597
ACH-000706,-1.20438034266
ACH-000711,-1.1889020584
ACH-000713,-1.09391137412
ACH-000714,-1.2112034068700002
ACH-000718,-0.939936509892
ACH-000720,-1.057637851
ACH-000721,-0.783452459016
ACH-000724,-0.7491778535060001
ACH-000725,-1.07019303354
ACH-000732,-1.0558898849299998
ACH-000734,-1.5681988963299998
ACH-000735,-1.27554777266
ACH-000736,-1.11479407434
ACH-000738,-1.16720417122
ACH-000746,-0.985609900246
ACH-000747,-1.35613777192
ACH-000748,-0.899226213459
ACH-000753,-0.782350459725
ACH-000756,-0.628758951361
ACH-000757,-1.17096292235
ACH-000758,-0.846359921993
ACH-000760,-0.893580492121
ACH-000763,-0.855280577439
ACH-000764,-1.13199179502
ACH-000765,-1.1060748515799999
ACH-000766,-0.883196500468
ACH-000767,-1.0328994328299999
ACH-000768,-0.69917340034
ACH-000769,-1.22151516646
ACH-000770,-0.7120815261329999
ACH-000771,-1.22606612544
ACH-000773,-1.0804429415299999
ACH-000776,-1.04476077795
ACH-000777,-0.9224426902299999
ACH-000778,-1.7261262140400002
ACH-000781,-0.854094494146
ACH-000782,-1.0528729584999998
ACH-000783,-0.8216892307729999
ACH-000784,-1.32155726158
ACH-000785,-0.703753375097
ACH-000787,-1.1314435647299999
ACH-000788,-1.01283534966
ACH-000791,-1.03288591676
ACH-000792,-0.661013009365
ACH-000794,-1.20515950366
ACH-000796,-1.13121095779
ACH-000799,-0.917528451974
ACH-000800,-0.752319226458
ACH-000802,-1.24094647819
ACH-000804,-1.40230985296
ACH-000805,-1.41237644053
ACH-000809,-1.3327777854
ACH-000810,-1.08200294608
ACH-000811,-0.981921868346
ACH-000817,-1.2972875419
ACH-000819,-0.940754629065
ACH-000820,-0.985893184924
ACH-000821,-1.4307677797
ACH-000822,-0.8766304479189999
ACH-000823,-1.16818335277
ACH-000824,-1.07117395732
ACH-000827,-1.16737795483
ACH-000829,-0.8351102803389999
ACH-000831,-1.31743071626
ACH-000832,-1.3929044791
ACH-000833,-1.02274509432
ACH-000834,-1.1741659044
ACH-000835,-1.1678485832899999
ACH-000836,-1.02297392066
ACH-000837,-1.13867681539
ACH-000838,-1.31470679626
ACH-000839,-1.2441792211799998
ACH-000840,-1.0054761426799999
ACH-000841,-1.02734933111
ACH-000843,-1.30395720388
ACH-000846,-0.765109788363
ACH-000847,-1.0808986607200002
ACH-000848,-1.09911704529
ACH-000849,-0.6329966603580001
ACH-000851,-1.0916488067799999
ACH-000855,-0.7394488947169999
ACH-000856,-0.9460495337100001
ACH-000858,-1.08951034684
ACH-000859,-1.0514354776200001
ACH-000861,-1.1077988911799999
ACH-000862,-1.28105971368
ACH-000865,-1.1901392625700002
ACH-000866,-1.11022722953
ACH-000867,-0.81844681573
ACH-000869,-1.8620606179099999
ACH-000872,-1.27695230808
ACH-000873,-0.639275776982
ACH-000876,-0.403272773821
ACH-000878,-1.21059869459
ACH-000880,-1.1258384993000001
ACH-000881,-1.14994794445
ACH-000882,-1.1025469937999999
ACH-000884,-0.863948902445
ACH-000885,-1.06742362051
ACH-000887,-0.663479943281
ACH-000888,-0.9325580896100001
ACH-000889,-1.26109037597
ACH-000890,-1.0826963711700002
ACH-000896,-0.8710148514499999
ACH-000898,-1.13902649548
ACH-000900,-0.893823111482
ACH-000901,-0.941959148274
ACH-000905,-1.22960991823
ACH-000906,-1.24565993338
ACH-000907,-1.32431522871
ACH-000910,-0.8757507811849999
ACH-000911,-0.8901900974160001
ACH-000912,-1.09791370664
ACH-000913,-0.841280294287
ACH-000915,-1.12755022983
ACH-000916,-0.8870340085680001
ACH-000917,-1.28751155924
ACH-000921,-0.8395418911720001
ACH-000924,-1.0714344534
ACH-000926,-1.14185323803
ACH-000928,-0.9253031972069999
ACH-000929,-0.97400482157
ACH-000932,-1.2195070696799999
ACH-000935,-1.3915057470299999
ACH-000936,-1.1295798138
ACH-000937,-0.552560394396
ACH-000938,-1.1974669850700002
ACH-000939,-1.11709129398
ACH-000941,-1.30979721406
ACH-000943,-0.987616297568
ACH-000946,-1.05000884837
ACH-000947,-1.2365569338
ACH-000948,-1.21367235312
ACH-000950,-0.979355668323
ACH-000953,-0.806770296613
ACH-000957,-1.07423457225
ACH-000958,-1.19136372699
ACH-000960,-1.06026270786
ACH-000963,-1.54715048282
ACH-000968,-1.2909188433
ACH-000969,-1.3418076066
ACH-000973,-0.8562081757269999
ACH-000974,-1.01338396653
ACH-000975,-1.10765107903
ACH-000976,-1.5234844761500002
ACH-000978,-1.6436083411000002
ACH-000980,-0.8956431853069999
ACH-000984,-1.12982377528
ACH-000986,-1.02596296926
ACH-000988,-1.05334946823
ACH-000993,-1.05699021294
ACH-000994,-1.30467028717
ACH-000996,-0.9145865876729999
ACH-001001,-0.720398616781
ACH-001020,-0.849429374665
ACH-001028,-1.01857804284
ACH-001031,-1.25241194862
ACH-001038,-1.16452804234
ACH-001048,-1.20735767442
ACH-001050,-1.26385679735
ACH-001053,-1.00113945916
ACH-001054,-1.33534503317
ACH-001061,-1.0827869593200001
ACH-001067,-1.1904089204700001
ACH-001075,-1.13242785229
ACH-001096,-0.9822303206899999
ACH-001128,-0.969241287131
ACH-001134,-1.38261781592
ACH-001151,-1.4750155417200002
ACH-001163,-0.744000442428
ACH-001164,-1.04211178566
ACH-001173,-0.8751433578100001
ACH-001183,-1.13783996132
ACH-001184,-1.21090323641
ACH-001190,-1.44131387091
ACH-001192,-0.9804810280830001
ACH-001193,-0.908976078181
ACH-001196,-1.06870252562
ACH-001197,-0.883247707025
ACH-001205,-1.03607476031
ACH-001211,-1.07138657198
ACH-001212,-0.9009335897399999
ACH-001228,-1.20819985008
ACH-001232,-0.569673658558
ACH-001239,-1.2556725845899999
ACH-001274,-1.1488224008499999
ACH-001275,-1.07491715752
ACH-001277,-1.0142790705299998
ACH-001278,-1.21342759821
ACH-001280,-1.44217872732
ACH-001283,-1.06125713218
ACH-001289,-1.07609880929
ACH-001295,-1.0356202619700001
ACH-001300,-0.909198229134
ACH-001301,-1.06719125256
ACH-001302,-0.986126827568
ACH-001303,-0.68500531824
ACH-001306,-1.2852928082500001
ACH-001318,-1.1692653694
ACH-001322,-1.12723785646
ACH-001328,-1.08665291075
ACH-001332,-1.1306673278200001
ACH-001333,-0.9362163593089999
ACH-001336,-1.38037796528
ACH-001340,-0.786170653081
ACH-001346,-1.12280307647
ACH-001353,-0.7459273136229999
ACH-001354,-0.77720025494
ACH-001367,-1.16855150376
ACH-001368,-0.912116454964
ACH-001374,-1.1281241476700001
ACH-001375,-1.1513930348
ACH-001377,-1.4124251240299999
ACH-001380,-1.42170366176
ACH-001391,-0.711699019357
ACH-001407,-0.7928980200300001
ACH-001408,-1.02567745685
ACH-001413,-1.21674744905
ACH-001430,-0.9598191473119999
ACH-001431,-1.1646100284799998
ACH-001450,-1.08869567421
ACH-001496,-1.06694412943
ACH-001500,-0.933629266073
ACH-001521,-1.20266720475
ACH-001523,-1.1309483477
ACH-001532,-0.995046529216
ACH-001536,-1.09300690256
ACH-001550,-1.3967208158500002
ACH-001552,-0.838947300977
ACH-001554,-1.08353668421
ACH-001645,-1.06959800057
ACH-001654,-1.2898051047499999
ACH-001715,-0.7988517172040001
ACH-001735,-0.8830374911669999
ACH-001736,-1.02999118386
ACH-001737,-0.7160836457590001
ACH-001740,-0.9330135406669999
ACH-001745,-0.921168191091
ACH-001750,-1.10756537791
ACH-001765,-0.8758464388070001
ACH-001956,-0.8220892975669999
ACH-001957,-1.55372136426
