,AGER (177)
ACH-000288,0.228081658328
ACH-000291,0.130628891263
ACH-000293,0.087570370451
ACH-000294,0.133523041283
ACH-000295,-0.147033731249
ACH-000296,0.0863372341845
ACH-000302,0.0193661055887
ACH-000304,0.314943037607
ACH-000307,0.109335853084
ACH-000308,0.07320503780530001
ACH-000310,0.173376915748
ACH-000311,0.133573559605
ACH-000312,0.10881259555299999
ACH-000315,0.177024690425
ACH-000316,0.194865699654
ACH-000317,0.17299596920000002
ACH-000318,0.15791018155
ACH-000319,0.0573478269477
ACH-000320,0.0921840733233
ACH-000322,0.12128319597100001
ACH-000323,0.15809672195900001
ACH-000324,0.0222083835793
ACH-000329,0.17858009637000002
ACH-000330,-0.07069488978739999
ACH-000331,0.138193432084
ACH-000332,0.0664112894335
ACH-000334,0.285306358975
ACH-000335,0.240688026937
ACH-000336,0.0730720689782
ACH-000337,0.0195305266383
ACH-000339,0.21147671057599998
ACH-000341,0.294812378016
ACH-000348,0.0795040015171
ACH-000350,0.12951642069299998
ACH-000352,-0.000107907523105
ACH-000356,0.0102368494448
ACH-000361,-0.115117915358
ACH-000362,-0.0458055154522
ACH-000363,0.0378139777292
ACH-000364,0.0699790053078
ACH-000365,0.21482924018000002
ACH-000366,0.0206455903664
ACH-000368,0.268730175273
ACH-000374,-0.123772817786
ACH-000375,0.164792351995
ACH-000376,0.023353159578299997
ACH-000381,0.0822608678527
ACH-000383,0.12086484793600001
ACH-000387,0.0281898505164
ACH-000389,0.138318369945
ACH-000390,0.05595663070069999
ACH-000393,-0.0463453761606
ACH-000395,0.146770553925
ACH-000397,0.121555211242
ACH-000401,0.476161390391
ACH-000402,0.376212988326
ACH-000403,0.134233242523
ACH-000404,0.306774175502
ACH-000406,0.0741723678866
ACH-000407,-0.029994204830999998
ACH-000408,0.18450069806699998
ACH-000410,0.0874069018065
ACH-000411,0.215609138814
ACH-000414,0.116636094854
ACH-000415,0.140773267212
ACH-000416,0.155709933403
ACH-000420,0.11122497223
ACH-000421,0.141637087755
ACH-000424,0.146699003995
ACH-000425,0.232826041167
ACH-000426,0.141503878029
ACH-000427,0.222447182621
ACH-000433,0.145777658109
ACH-000436,0.199549990806
ACH-000444,0.15569886502900002
ACH-000445,0.175775887541
ACH-000448,0.213177945574
ACH-000450,-0.0355501201491
ACH-000452,0.12437504670399999
ACH-000454,0.014082816865299998
ACH-000458,0.025322602146200003
ACH-000459,0.106225671612
ACH-000460,0.160084763515
ACH-000461,0.038308575029
ACH-000463,0.16425271843800002
ACH-000464,0.11728139225600001
ACH-000466,0.107856185329
ACH-000467,0.290115114241
ACH-000468,0.018952399359799997
ACH-000469,0.18691330789799998
ACH-000470,0.211589365724
ACH-000471,0.16009989639699998
ACH-000472,0.107417604732
ACH-000473,0.14312841610500002
ACH-000475,0.0836524281525
ACH-000476,0.112252394114
ACH-000477,0.20818754482700003
ACH-000480,0.17228076403999998
ACH-000481,0.0796134714205
ACH-000483,0.287804340318
ACH-000484,0.141559214265
ACH-000485,0.220973582286
ACH-000486,0.029595050057099996
ACH-000487,0.0832717531949
ACH-000488,0.0857139542453
ACH-000490,0.149583227344
ACH-000491,0.034532515463699995
ACH-000495,0.34856128991700003
ACH-000496,-0.0173940352125
ACH-000499,0.126181351076
ACH-000500,0.0387415746463
ACH-000502,0.10747463506100001
ACH-000503,-0.08156354869789999
ACH-000505,0.114914557486
ACH-000507,0.18176699246199998
ACH-000510,0.136635614027
ACH-000511,0.148064347585
ACH-000512,0.0608744678259
ACH-000516,0.0913396427943
ACH-000517,0.136484849424
ACH-000518,0.09836595729389999
ACH-000520,0.0017032783680600001
ACH-000521,0.178245283319
ACH-000522,0.212145697093
ACH-000524,-0.0321304747757
ACH-000527,0.111831192209
ACH-000528,0.116957342447
ACH-000537,0.0065965433235
ACH-000541,0.42747515889700005
ACH-000542,0.12123304249900001
ACH-000544,0.149139067547
ACH-000545,0.22303934520100002
ACH-000547,0.12831429680099998
ACH-000548,0.135221705093
ACH-000549,0.0866172903228
ACH-000550,0.0862292506267
ACH-000552,0.191469370592
ACH-000556,0.155863278085
ACH-000557,0.310859163171
ACH-000570,0.101683810936
ACH-000571,0.146123373289
ACH-000573,0.164288779925
ACH-000576,0.101452833209
ACH-000580,0.0360013034306
ACH-000584,0.112565469767
ACH-000585,0.10240232739800001
ACH-000588,-0.0242389190717
ACH-000589,0.0015101881954300003
ACH-000591,0.0416570924009
ACH-000593,0.258991651317
ACH-000600,0.10260519803
ACH-000601,0.14417477212000002
ACH-000604,0.458675012607
ACH-000605,0.0300033186725
ACH-000606,0.042314533341699996
ACH-000608,0.164320960765
ACH-000614,0.0701244252034
ACH-000616,0.202231253584
ACH-000618,0.0535515782785
ACH-000619,0.15473923854
ACH-000620,0.206436520132
ACH-000621,-0.0187658747992
ACH-000622,0.0740036568192
ACH-000623,0.0399027401705
ACH-000624,0.04275619041619999
ACH-000627,0.027023887588200003
ACH-000630,0.127173498015
ACH-000632,0.179053925137
ACH-000633,0.218452195081
ACH-000637,0.00174850215341
ACH-000638,0.229370313818
ACH-000646,-0.044948037164799996
ACH-000647,-0.012306854085099999
ACH-000648,0.256779024946
ACH-000649,0.121222179877
ACH-000651,0.156943945034
ACH-000652,0.10223646700899999
ACH-000653,0.0153714829766
ACH-000657,0.170153238273
ACH-000658,0.0815711953134
ACH-000661,0.267361232839
ACH-000662,-0.0823362067934
ACH-000663,-0.0331450016932
ACH-000665,0.0457863961522
ACH-000671,0.282670259504
ACH-000673,0.144682833569
ACH-000676,0.145670296746
ACH-000677,0.0339545610759
ACH-000681,0.139073872388
ACH-000682,0.0647223323693
ACH-000683,0.0249161239138
ACH-000684,0.0364949441494
ACH-000688,-0.0313792495958
ACH-000693,0.11992207084300001
ACH-000694,0.0747366852665
ACH-000695,0.0886025064332
ACH-000696,0.08669346555939998
ACH-000697,0.0582384478634
ACH-000699,0.0805350053357
ACH-000701,0.056671167978300005
ACH-000706,0.111572476578
ACH-000711,0.045562744595599995
ACH-000713,-0.0174026253771
ACH-000714,0.23079161172899998
ACH-000718,0.08562540415969999
ACH-000720,0.0208139739732
ACH-000721,0.16910971619399998
ACH-000724,0.115208592452
ACH-000725,0.142852993543
ACH-000732,0.0877432792258
ACH-000734,0.0319245194993
ACH-000735,0.130841899866
ACH-000736,0.34849305614200005
ACH-000738,0.16544984291
ACH-000746,0.168204708421
ACH-000747,0.158095122545
ACH-000748,-0.00656096158741
ACH-000753,0.102974843215
ACH-000756,0.09276543949470001
ACH-000757,0.030011818178799998
ACH-000758,0.036583512276499995
ACH-000760,0.211559747498
ACH-000763,0.161135075615
ACH-000764,-0.139776585349
ACH-000765,0.19835724814599998
ACH-000766,0.115504627028
ACH-000767,0.142631211074
ACH-000768,0.127600553643
ACH-000769,0.0663685153104
ACH-000770,0.09703335811760001
ACH-000771,0.08095720671130001
ACH-000773,-0.0368429823854
ACH-000776,0.08951171944229999
ACH-000777,0.13600544913100002
ACH-000778,0.115254749655
ACH-000781,0.0603610745396
ACH-000782,-0.117520383299
ACH-000783,-0.07875407186710001
ACH-000784,0.28012905428
ACH-000785,0.1144095789
ACH-000787,0.244498645568
ACH-000788,0.17145423520999997
ACH-000791,0.110521565287
ACH-000792,0.256226968872
ACH-000794,0.15041267267
ACH-000796,0.05914105128740001
ACH-000799,0.156432748265
ACH-000800,0.44177126780500003
ACH-000802,-0.006216315004979999
ACH-000804,0.194449875699
ACH-000805,-0.0474612718795
ACH-000809,0.06531075270890001
ACH-000810,0.0828156243293
ACH-000811,0.0650578409067
ACH-000817,0.216022793025
ACH-000819,0.142797660363
ACH-000820,-0.0365930605666
ACH-000821,0.0786623785922
ACH-000822,0.0630393671194
ACH-000823,0.10255486648
ACH-000824,0.0402850340735
ACH-000827,0.11722734054000002
ACH-000829,0.110232867936
ACH-000831,0.0718090593203
ACH-000832,0.114017477359
ACH-000833,0.0500576308856
ACH-000834,0.0754060712849
ACH-000835,0.236797253589
ACH-000836,0.140383482096
ACH-000837,0.169851901657
ACH-000838,0.09820921426539998
ACH-000839,0.105520816345
ACH-000840,0.000935963313637
ACH-000841,0.0511748944616
ACH-000843,0.0375990996795
ACH-000846,-0.00839593093087
ACH-000847,0.190620610468
ACH-000848,-0.08344886238210002
ACH-000849,0.28141571638
ACH-000851,-0.158703642974
ACH-000855,0.181627475502
ACH-000856,0.170711824776
ACH-000858,0.0725718733579
ACH-000859,0.149632608616
ACH-000861,0.06029564542430001
ACH-000862,0.0219443637058
ACH-000865,0.0289554382017
ACH-000866,0.154824099096
ACH-000867,0.100036274913
ACH-000869,0.0909065190281
ACH-000872,0.107242245567
ACH-000873,0.044489111171000004
ACH-000876,0.0791844701653
ACH-000878,0.314937453905
ACH-000880,0.08707184439339999
ACH-000881,0.138512700346
ACH-000882,0.0100492552356
ACH-000884,0.188198313262
ACH-000885,0.09110225526219999
ACH-000887,0.11941912915200001
ACH-000888,0.031747672487
ACH-000889,-0.270715372442
ACH-000890,0.161069608685
ACH-000896,0.14598564293299998
ACH-000898,0.20776679588599997
ACH-000900,0.0901041270191
ACH-000901,0.204227587264
ACH-000905,0.00912212326691
ACH-000906,0.050001829404600004
ACH-000907,0.170886639635
ACH-000910,0.231158208922
ACH-000911,0.10384855750600001
ACH-000912,0.115607892697
ACH-000913,-0.194860684903
ACH-000915,0.0630097710908
ACH-000916,0.023108777153699998
ACH-000917,0.13953895233799998
ACH-000921,0.106941297664
ACH-000924,0.05592446538930001
ACH-000926,0.116694879342
ACH-000928,0.309157167729
ACH-000929,0.134678296454
ACH-000932,0.0520640543406
ACH-000935,0.013225328663299998
ACH-000936,0.127241941456
ACH-000937,0.17152572242400002
ACH-000938,0.0765709333589
ACH-000939,0.13691311021299998
ACH-000941,-0.0663831777211
ACH-000943,0.048442648702499994
ACH-000946,0.06883646874510001
ACH-000947,0.159351292201
ACH-000948,0.07608437128930001
ACH-000950,0.12595961853
ACH-000953,0.174004330715
ACH-000957,0.189194627714
ACH-000958,-0.05751040266369999
ACH-000960,0.243090115683
ACH-000963,0.0156187607416
ACH-000968,0.029195087927099996
ACH-000969,0.21319581766800003
ACH-000973,0.152330155535
ACH-000974,0.13378948730499998
ACH-000975,0.0884200698164
ACH-000976,0.122258273665
ACH-000978,0.0216991516928
ACH-000980,0.0722456384347
ACH-000984,0.144231851843
ACH-000986,0.0725482279822
ACH-000988,0.140881478866
ACH-000993,0.126662598244
ACH-000994,0.0162755998733
ACH-000996,-0.022505882574299998
ACH-001001,0.0783134968572
ACH-001020,0.39123053574600003
ACH-001028,0.11451644112400002
ACH-001031,0.08429013787560001
ACH-001038,0.101335717412
ACH-001048,0.258138837546
ACH-001050,0.177562912314
ACH-001053,-0.0753934938822
ACH-001054,0.15569428
ACH-001061,0.0488763361264
ACH-001067,0.006050915842899999
ACH-001075,0.0786747442263
ACH-001096,0.15986772934000001
ACH-001128,-0.023089230611999998
ACH-001134,0.189601323715
ACH-001151,0.08830494351939999
ACH-001163,0.05239735348209999
ACH-001164,-0.0496453735838
ACH-001173,0.09253685647439999
ACH-001183,0.052547281358400005
ACH-001184,-0.05188721401000001
ACH-001190,0.115812128405
ACH-001192,0.0459862678395
ACH-001193,-0.077546377602
ACH-001196,0.250558598944
ACH-001197,-0.0452451538261
ACH-001205,-0.031882125399799996
ACH-001211,0.111354643192
ACH-001212,0.134192428885
ACH-001228,0.148729056603
ACH-001232,0.192805312395
ACH-001239,0.105995029935
ACH-001274,0.0990672742318
ACH-001275,0.128628919694
ACH-001277,-0.0526731246662
ACH-001278,0.0567028976385
ACH-001280,0.20804020521699998
ACH-001283,0.122861707375
ACH-001289,0.150983723681
ACH-001295,0.12481379672399999
ACH-001300,0.160058137684
ACH-001301,0.132079882771
ACH-001302,0.0681545629741
ACH-001303,-0.0327388098114
ACH-001306,0.150783151468
ACH-001318,0.127806637766
ACH-001322,-0.0666199378417
ACH-001328,0.109284646568
ACH-001332,-0.054009042568300004
ACH-001333,0.11162334898
ACH-001336,0.041235099632
ACH-001340,0.11353523039899999
ACH-001346,0.047953228037199994
ACH-001353,0.0960090264191
ACH-001354,0.0983061672432
ACH-001367,0.40864620834700005
ACH-001368,0.11139456718900001
ACH-001374,0.408092200757
ACH-001375,-0.048927131429500004
ACH-001377,0.0440435475039
ACH-001380,0.0547943861888
ACH-001391,0.207650142723
ACH-001407,0.0516745093702
ACH-001408,0.295815585413
ACH-001413,0.119381709583
ACH-001430,0.21141761734099998
ACH-001431,0.0430615798185
ACH-001450,0.311874419452
ACH-001496,0.126194559374
ACH-001500,0.098197865286
ACH-001521,0.0775093699616
ACH-001523,0.16256823642100002
ACH-001532,0.1745833352
ACH-001536,0.21835032267299997
ACH-001550,0.0491950753151
ACH-001552,-0.129075838688
ACH-001554,0.105910018989
ACH-001645,0.0011976574284000001
ACH-001654,0.202655826972
ACH-001715,0.100700720719
ACH-001735,0.00950014140781
ACH-001736,0.0379973074609
ACH-001737,-0.014844586774299999
ACH-001740,0.0683046581388
ACH-001745,0.11827672244899999
ACH-001750,0.159534240345
ACH-001765,-0.0269559650951
ACH-001956,0.138927528313
ACH-001957,0.132309513663
