,TTBK2 (146057)
ACH-000004,-0.0455939068838
ACH-000007,0.06928202267860001
ACH-000009,-0.13197350611
ACH-000011,0.09496980620689999
ACH-000012,0.112142162552
ACH-000013,0.140029353552
ACH-000014,-0.0174481913155
ACH-000015,0.021134839771400002
ACH-000017,0.0830143354698
ACH-000018,0.290960147263
ACH-000019,0.332561673719
ACH-000021,0.132295023334
ACH-000022,0.11143393281099999
ACH-000025,-0.113306707006
ACH-000028,0.386461805433
ACH-000030,0.0611429958155
ACH-000035,0.0808311302568
ACH-000036,0.0642906831685
ACH-000037,0.00837040472822
ACH-000039,0.318546529617
ACH-000040,0.317288503032
ACH-000041,0.0989942935635
ACH-000042,0.094553096217
ACH-000045,0.0784767372685
ACH-000047,0.0317072478816
ACH-000052,-0.0635351487606
ACH-000053,0.0763290679969
ACH-000054,0.20705137092700002
ACH-000055,0.20145270534
ACH-000060,0.24134541897700001
ACH-000067,0.036050413876400005
ACH-000070,0.0692018774145
ACH-000075,0.349098947948
ACH-000078,0.213584485735
ACH-000082,0.13781408027699998
ACH-000085,0.0519766170649
ACH-000086,0.122549206133
ACH-000087,-0.0698238233615
ACH-000092,0.09058198701510001
ACH-000095,0.15097557187000002
ACH-000097,0.0849131361712
ACH-000098,0.20702625137800001
ACH-000099,0.19702659497400002
ACH-000108,0.302314260968
ACH-000113,0.11471768956900001
ACH-000115,-0.07722173555110001
ACH-000116,0.060934402249499996
ACH-000118,0.24499774384
ACH-000120,0.311465442045
ACH-000123,-0.0038754293332299997
ACH-000127,0.116892507825
ACH-000128,0.276725521587
ACH-000132,0.0574632551915
ACH-000133,0.312463409648
ACH-000137,0.159424704533
ACH-000138,0.21451945
ACH-000142,0.24107886496999997
ACH-000143,0.40535835034100004
ACH-000146,0.144590276886
ACH-000148,0.173388735238
ACH-000150,0.225720427459
ACH-000152,0.219864911987
ACH-000153,0.138177016673
ACH-000159,0.256580216736
ACH-000160,0.050113994181399994
ACH-000163,0.11684117163100001
ACH-000167,-0.021095627140200003
ACH-000168,0.185504507982
ACH-000169,-0.0328401455724
ACH-000178,0.14958158558
ACH-000182,0.0645533146464
ACH-000183,0.00774760832708
ACH-000188,0.117008757304
ACH-000189,-0.00520391331379
ACH-000190,0.24467392618900002
ACH-000198,0.0386129768363
ACH-000204,-0.046584811699
ACH-000206,-0.0014584763312700001
ACH-000207,0.178799792774
ACH-000211,0.07751668081230001
ACH-000215,0.137788549126
ACH-000221,0.011547724558899998
ACH-000222,0.430233840789
ACH-000223,0.00831842734529
ACH-000226,0.0398261155917
ACH-000227,-0.12447073172
ACH-000228,0.261282406999
ACH-000231,0.0126296455849
ACH-000232,0.14055117813100002
ACH-000233,0.21581317249499998
ACH-000234,0.0853553599644
ACH-000235,0.11582825631799999
ACH-000237,0.227597455247
ACH-000238,0.262956124945
ACH-000243,0.158826538358
ACH-000244,0.292761046946
ACH-000246,0.136279144595
ACH-000248,0.22255855402199998
ACH-000250,0.0616937308323
ACH-000251,-0.013515450155499998
ACH-000253,0.17803792118700001
ACH-000255,0.039087836384699995
ACH-000256,0.115880526464
ACH-000257,0.126469065093
ACH-000258,0.16773870724099998
ACH-000259,0.22352194705400003
ACH-000260,0.150013569868
ACH-000261,0.0812342330551
ACH-000262,0.14884153068
ACH-000263,-0.043289251856500004
ACH-000264,0.104682076507
ACH-000265,0.0423238190003
ACH-000266,0.151720986631
ACH-000272,0.048537531668600004
ACH-000273,0.15808827400800002
ACH-000274,0.11722403368499999
ACH-000277,0.35180995114600006
ACH-000278,0.09252037825239999
ACH-000279,0.08736290534129999
ACH-000280,0.225697847443
ACH-000281,0.179445954509
ACH-000288,0.0727842139028
ACH-000291,0.164217045407
ACH-000293,-0.22745053726
ACH-000294,-0.0612224956505
ACH-000295,0.0790427749233
ACH-000296,0.277810497908
ACH-000302,0.0656617304311
ACH-000304,0.467549466438
ACH-000307,0.111033346668
ACH-000308,0.189228803962
ACH-000310,0.06044315979709999
ACH-000311,0.35038413057400003
