,C1QTNF4 (114900)
ACH-000004,-0.8163546098109999
ACH-000007,-0.757090372739
ACH-000009,-0.303101347857
ACH-000011,-0.47469470459
ACH-000012,-0.660829039838
ACH-000013,-0.6571662507639999
ACH-000014,-0.478324401604
ACH-000015,-0.41695582611800003
ACH-000017,-0.567039338405
ACH-000018,-0.534488011802
ACH-000019,-0.629266872936
ACH-000021,-0.707981523584
ACH-000022,-0.36781810378799995
ACH-000025,-0.427593816527
ACH-000028,-0.530057108413
ACH-000030,-0.6310877574729999
ACH-000035,-0.537698513248
ACH-000036,-0.698262273029
ACH-000037,-0.44192660986000004
ACH-000039,-0.657195867728
ACH-000040,-0.66069085197
ACH-000041,-0.699361400205
ACH-000042,-0.6470394010180001
ACH-000045,-0.484945850975
ACH-000047,-0.42337228158100004
ACH-000052,-0.8038608848280001
ACH-000053,-0.38457112592799997
ACH-000054,-0.571444321331
ACH-000055,-0.673756384271
ACH-000060,-0.40141401005500005
ACH-000067,-0.45982856276999995
ACH-000070,-0.527943365635
ACH-000075,-0.6479838290250001
ACH-000078,-0.598898713367
ACH-000082,-0.46832644654600003
ACH-000085,-0.635493947228
ACH-000086,-0.470808645822
ACH-000087,0.177774071568
ACH-000092,-0.565726705387
ACH-000095,-0.5563192652000001
ACH-000097,-0.46811951999799994
ACH-000098,-0.701775361077
ACH-000099,-0.518629908023
ACH-000108,-0.6801366367380001
ACH-000113,-0.362984798013
ACH-000115,-0.517847924797
ACH-000116,-0.389927322646
ACH-000118,-0.517502316104
ACH-000120,-0.552303320825
ACH-000123,-0.310475134212
ACH-000127,-0.43821785455300005
ACH-000128,-0.650100229751
ACH-000132,-0.590663324306
ACH-000133,-0.594329548965
ACH-000137,-0.475187806377
ACH-000138,-0.5519838945669999
ACH-000142,-0.538327335794
ACH-000143,-0.374407601486
ACH-000146,-0.47438744280699996
ACH-000148,-0.502495600862
ACH-000150,-0.747703236861
ACH-000152,-0.475230776475
ACH-000153,-0.447844655345
ACH-000159,-0.673179817807
ACH-000160,-0.40638380903099997
ACH-000163,-0.25822732989
ACH-000167,0.554635411373
ACH-000168,-0.558897337034
ACH-000169,-0.36710133226999997
ACH-000178,-0.49857373493100005
ACH-000182,-0.524715858453
ACH-000183,-0.533273396914
ACH-000188,-0.7303354157809999
ACH-000189,0.0255383311405
ACH-000190,-0.334784738145
ACH-000198,-0.640198586723
ACH-000204,-0.622928420571
ACH-000206,-0.502731750459
ACH-000207,-0.773017550241
ACH-000211,-0.5025444106310001
ACH-000215,-0.5162025886330001
ACH-000221,-0.5919264564819999
ACH-000222,-0.763465185679
ACH-000223,-0.661904745889
ACH-000226,-0.44469120943499996
ACH-000227,0.0163366191112
ACH-000228,-0.394814663627
ACH-000231,-0.69858745683
ACH-000232,-0.525655405872
ACH-000233,-0.601954977935
ACH-000234,-0.195908811401
ACH-000235,-0.663103749894
ACH-000237,-0.666892083996
ACH-000238,-0.356658455338
ACH-000243,-0.5495743725069999
ACH-000244,-0.671793872234
ACH-000246,-0.566464594046
ACH-000248,-0.586543258868
ACH-000250,-0.598529599863
ACH-000251,-0.588722397888
ACH-000253,-0.532123965432
ACH-000255,-0.616557876768
ACH-000256,-0.7225237707690001
ACH-000257,-0.40834417843500004
ACH-000258,-0.719797622376
ACH-000259,-0.546353117376
ACH-000260,-0.565301300628
ACH-000261,-0.536622287388
ACH-000262,-0.636068820353
ACH-000263,-0.507190552407
ACH-000264,-0.515320979977
ACH-000265,-0.441931249314
ACH-000266,-0.477986051981
ACH-000272,-0.495518818621
ACH-000273,-0.428537781237
ACH-000274,-0.55239418182
ACH-000277,-0.582598496036
ACH-000278,-0.699718234804
ACH-000279,-0.329644415514
ACH-000280,-0.41182801221
ACH-000281,-0.328126728889
ACH-000288,-0.553556155948
ACH-000291,-0.634821830007
ACH-000293,-0.409321047034
ACH-000294,-0.387516514452
ACH-000295,-0.46123769340099996
ACH-000296,-0.19304307452999997
ACH-000302,-0.545113178309
ACH-000304,-0.892717847394
ACH-000307,-0.592184774697
ACH-000308,-0.6221468197760001
ACH-000310,-0.662141337214
ACH-000311,-0.509135480186
ACH-000312,-0.61783099799
ACH-000315,-0.812492158249
ACH-000316,-0.477271141062
ACH-000317,-0.424691907221
ACH-000318,-0.471446959394
ACH-000319,-0.942158919865
ACH-000320,-0.819966124865
ACH-000322,-0.616911978812
ACH-000323,-0.614859259649
ACH-000324,-0.370925102083
ACH-000329,-0.504716201251
ACH-000330,-0.6733703245
ACH-000331,-0.712153352184
ACH-000332,-0.440444491552
ACH-000334,-0.713971129693
ACH-000335,-0.726925860439
ACH-000336,-0.284224826385
ACH-000337,-0.785567015596
ACH-000339,-0.749926101143
ACH-000341,-0.38841211790799995
ACH-000348,-0.751919694975
ACH-000350,-0.649497508651
ACH-000352,-0.454103483213
ACH-000356,-0.5184149186289999
ACH-000361,-0.543658446576
ACH-000362,-0.385469218044
ACH-000363,-0.576653920934
ACH-000364,-0.526306214214
ACH-000365,-0.618673283406
ACH-000366,-0.537812688651
ACH-000368,-0.572926362543
ACH-000374,-0.623985938613
ACH-000375,-0.30300699844
ACH-000376,-0.477379467334
ACH-000381,-0.408173711537
ACH-000383,-0.46641879560099997
ACH-000387,-0.42398134430100004
ACH-000389,-0.648560388811
ACH-000390,-0.5879056013399999
ACH-000393,-0.620631585247
ACH-000395,-0.501317712121
ACH-000397,-0.370687266999
ACH-000401,-0.564251341105
ACH-000402,-0.589985199271
ACH-000403,-0.392632781598
ACH-000404,-0.8198823356820001
ACH-000406,-0.5832835986739999
ACH-000407,-0.485488157556
ACH-000408,-0.37967403074
ACH-000410,-0.346229282318
ACH-000411,-0.590191166582
ACH-000414,-0.571023471397
ACH-000415,-0.96472940389
ACH-000416,-0.546855913976
ACH-000420,-0.35997751583800003
ACH-000421,-0.608880220455
ACH-000424,-0.241704623409
ACH-000425,-0.49492513324500004
ACH-000426,-0.445612877733
ACH-000427,-0.49537713728
ACH-000433,-0.44579104298699995
ACH-000436,-0.23735370340300002
ACH-000444,-0.514911080793
ACH-000445,-0.477082180021
ACH-000448,-0.507416295716
ACH-000450,-0.509728842744
ACH-000452,-0.506405473447
ACH-000454,-0.740452971675
ACH-000458,-0.5735339594910001
ACH-000459,-0.607703137224
ACH-000460,-0.6420403176030001
ACH-000461,-0.797546565361
ACH-000463,-0.5140151239840001
