,SMPD3 (55512)
ACH-000557,-0.281468597194
ACH-000570,-0.284011906957
ACH-000571,-0.241886887326
ACH-000573,-0.0516480882042
ACH-000576,-0.0814670347535
ACH-000580,-0.22263616097
ACH-000584,-0.27316069585499997
ACH-000585,-0.398650264653
ACH-000588,-0.38450462051
ACH-000589,-0.321406637617
ACH-000591,-0.22847553667599999
ACH-000593,-0.35371181234300003
ACH-000600,-0.28402062747900003
ACH-000601,-0.37359084441600005
ACH-000604,0.0202455753062
ACH-000605,-0.296656751501
ACH-000606,-0.060314487005699996
ACH-000608,-0.258158310294
ACH-000614,-0.00317239053051
ACH-000616,-0.35385666887100004
ACH-000618,-0.228697843937
ACH-000619,-0.329373110677
ACH-000620,-0.335968664512
ACH-000621,-0.49437460666
ACH-000622,-0.178261641181
ACH-000623,-0.249747996928
ACH-000624,-0.36552252001400004
ACH-000627,-0.332574696951
ACH-000630,-0.29146281337200003
ACH-000632,-0.13610596235300002
ACH-000633,-0.451173689499
ACH-000637,-0.297038174635
ACH-000638,-0.19599819081
ACH-000646,-0.40968329958000005
ACH-000647,-0.31842933540199997
ACH-000648,-0.169598477857
ACH-000649,-0.20071624175099997
ACH-000651,-0.513882619276
ACH-000652,-0.567390758337
ACH-000653,-0.310980567553
ACH-000657,-0.121755313935
ACH-000658,-0.49024098892800005
ACH-000661,-0.375109673442
ACH-000662,-0.21415588787099998
ACH-000663,-0.18761782305100003
ACH-000665,-0.24983310950100002
ACH-000671,-0.164113571341
ACH-000673,-0.302338510777
ACH-000676,-0.0858518888868
ACH-000677,-0.35822246844300004
ACH-000681,-0.413434595654
ACH-000682,-0.290783542943
ACH-000683,-0.43326536532399995
ACH-000684,-0.282979010619
ACH-000688,-0.352847178775
ACH-000693,-0.207357061299
ACH-000694,-0.26921977122499996
ACH-000695,-0.38602739602700004
ACH-000696,-0.26191948746800003
ACH-000697,-0.353249703318
ACH-000699,-0.14367794313100002
ACH-000701,-0.37534279597099995
ACH-000706,-0.193645140734
ACH-000711,-0.22704629920000002
ACH-000713,-0.285377350854
ACH-000714,-0.20022826516800002
ACH-000718,-0.38162105725900003
ACH-000720,-0.26585894076
ACH-000721,-0.36637209994900005
ACH-000724,-0.41618578444399995
ACH-000725,-0.325937072886
ACH-000732,-0.0456621908399
ACH-000734,-0.168743167784
ACH-000735,-0.171966485453
ACH-000736,-0.146180045814
ACH-000738,-0.407771280349
ACH-000746,-0.42179480648100004
ACH-000747,-0.38480992693099997
ACH-000748,-0.18302902309500002
ACH-000753,-0.235608219552
ACH-000756,-0.44563334219800005
ACH-000757,-0.148291925517
ACH-000758,-0.330387802172
ACH-000760,-0.0928668163345
ACH-000763,-0.299169344524
ACH-000764,-0.269151938607
ACH-000765,-0.12247362893300001
ACH-000766,-0.35537282678300003
ACH-000767,-0.394374040209
ACH-000768,-0.272969062156
ACH-000769,-0.43967621691500003
ACH-000770,-0.21877079914900002
ACH-000771,-0.262738410059
ACH-000773,-0.35366106280799997
ACH-000776,-0.315243073872
ACH-000777,-0.145334853993
ACH-000778,-0.0840485561233
ACH-000781,-0.15622708130899998
ACH-000782,-0.0405690616629
ACH-000783,-0.26780791454799996
ACH-000784,-0.364977907389
ACH-000785,-0.432476220959
ACH-000787,-0.162916297093
ACH-000788,-0.287442317034
ACH-000791,-0.35125845773000003
ACH-000792,-0.117577572284
ACH-000794,-0.377616598506
ACH-000796,-0.339998306854
ACH-000799,-0.312644632358
ACH-000800,-0.22212519144600001
ACH-000802,-0.24710261344300002
ACH-000804,-0.246574473789
ACH-000805,0.015225061141200001
ACH-000809,-0.045486187867000004
ACH-000810,-0.233814488044
ACH-000811,-0.112893303134
ACH-000817,-0.363192667834
ACH-000819,-0.16089268626599998
ACH-000820,-0.200456571824
ACH-000821,-0.0600655527529
ACH-000822,-0.31373405662099996
ACH-000823,-0.135382153783
ACH-000824,-0.38615758732100003
ACH-000827,-0.206623338737
ACH-000829,-0.39947049274199997
ACH-000831,-0.252190082727
ACH-000832,-0.0560356905615
ACH-000833,-0.0426128326657
ACH-000834,-0.22472229695999998
ACH-000835,-0.12391730616699999
ACH-000836,-0.37160455206500004
ACH-000837,-0.413161220603
ACH-000838,0.0749904501388
ACH-000839,-0.46596750998
ACH-000840,-0.10522745079700001
ACH-000841,-0.313033952856
ACH-000843,-0.0552760481911
ACH-000846,-0.437823511482
ACH-000847,-0.339666289189
ACH-000848,0.0783446954099
ACH-000849,-0.244007492993
ACH-000851,-0.355658192057
ACH-000855,-0.23783752955899998
ACH-000856,-0.312666433038
ACH-000858,-0.269040263559
ACH-000859,-0.377195978063
ACH-000861,-0.21733634373000005
ACH-000862,-0.36093055354500003
ACH-000865,-0.289627158593
ACH-000866,-0.20247649123300002
ACH-000867,-0.25986319477
ACH-000869,-0.43480110065300004
ACH-000872,-0.153038761548
ACH-000873,-0.27903012136300004
ACH-000876,-0.215224481073
ACH-000878,-0.168511847258
ACH-000880,-0.34933765802699995
ACH-000881,-0.18882853797600002
ACH-000882,-0.103728184427
ACH-000884,-0.169357118011
ACH-000885,-0.375091196699
ACH-000887,-0.139432596071
ACH-000888,-0.328800961392
ACH-000889,-0.37042512123000004
ACH-000890,-0.5218177633
ACH-000896,-0.274865632159
ACH-000898,-0.129196731287
ACH-000900,-0.18189761870700002
ACH-000901,-0.204153168833
ACH-000905,-0.358067472354
ACH-000906,-0.19965202788800002
ACH-000907,-0.36542802678499997
ACH-000910,-0.387650109392
ACH-000911,-0.318319157564
ACH-000912,-0.247230820242
ACH-000913,0.07311004638969999
ACH-000915,-0.256774536527
ACH-000916,-0.276399608715
ACH-000917,-0.255280470917
ACH-000921,-0.285265483731
ACH-000924,-0.351454458559
ACH-000926,-0.305103094561
ACH-000928,-0.22260960018399997
ACH-000929,-0.263387554331
ACH-000932,-0.189122556913
ACH-000935,-0.10774034887
ACH-000936,-0.385395139475
ACH-000937,-0.27790232700999995
ACH-000938,-0.221116045092
ACH-000939,-0.14261444695999997
ACH-000941,-0.20277473131700002
ACH-000943,-0.270271808094
ACH-000946,-0.243693613695
ACH-000947,-0.22793649149
ACH-000948,-0.0947127068185
ACH-000950,-0.19883248430199998
ACH-000953,-0.13740647784499999
ACH-000957,-0.42036736499899996
ACH-000958,-0.15208916673800002
ACH-000960,-0.179202779909
ACH-000963,-0.19119596309700002
ACH-000968,-0.29065804198199996
ACH-000969,-0.355362903031
ACH-000973,-0.382203722435
ACH-000974,-0.239207784576
ACH-000975,-0.221269062366
ACH-000976,-0.37448952537
ACH-000978,-0.283168782692
ACH-000980,-0.09589236597560001
ACH-000984,-0.33780844772600005
ACH-000986,-0.43647287202299995
ACH-000988,-0.267168213481
ACH-000993,-0.32274110379
ACH-000994,-0.219518561197
ACH-000996,-0.264599081621
ACH-001001,-0.48045714861999994
ACH-001020,-0.505997936237
ACH-001028,-0.21826295026700002
ACH-001031,-0.284041199583
ACH-001038,-0.269523776991
ACH-001048,-0.00804730251011
ACH-001050,-0.218666422406
ACH-001053,-0.356184622305
ACH-001054,-0.12927792576
ACH-001061,-0.25986996241
ACH-001067,-0.264075740309
ACH-001075,-0.12795005579000002
ACH-001096,-0.342861900842
ACH-001128,0.222713226194
ACH-001134,-0.17175954441100003
ACH-001151,-0.296724618387
ACH-001163,-0.349930334309
ACH-001164,-0.41717279269599994
ACH-001173,-0.410834897457
ACH-001183,-0.235828270636
ACH-001184,-0.13975821242
ACH-001190,-0.24913936414
ACH-001192,0.0194425535363
ACH-001193,-0.354397755661
ACH-001196,-0.206211310673
ACH-001197,-0.213836810249
ACH-001205,-0.186966075504
ACH-001211,-0.24616751121
ACH-001212,-0.25168927113
ACH-001228,-0.33564885924099996
ACH-001232,0.00263144083109
ACH-001239,-0.31564727628199996
ACH-001274,-0.281630177529
ACH-001275,-0.507606498422
ACH-001277,-0.42512048321999996
ACH-001278,-0.132554667943
ACH-001280,-0.39875259845
ACH-001283,-0.100253057432
ACH-001289,-0.360621835371
ACH-001295,-0.235691757204
ACH-001300,-0.22812665655900002
ACH-001301,-0.228239514002
ACH-001302,-0.10033759391899999
ACH-001303,-0.18138586821400002
ACH-001306,-0.196645812486
ACH-001318,-0.130622622266
ACH-001322,-0.298291106947
ACH-001328,-0.17685205868099999
ACH-001332,0.104410435612
ACH-001333,-0.238342980753
ACH-001336,-0.40792020282200003
ACH-001340,-0.290569053957
ACH-001346,-0.22724051802099998
ACH-001353,-0.263349748961
ACH-001354,-0.11853508624800001
ACH-001367,-0.24131656503600002
ACH-001368,-0.212578399989
ACH-001374,-0.558014404241
ACH-001375,-0.330415019347
ACH-001377,-0.21422577856400002
ACH-001380,-0.09967974926869999
ACH-001391,-0.44679552031
ACH-001407,-0.45115641986
ACH-001408,-0.114557683181
ACH-001413,-0.220341546851
ACH-001430,-0.39062058702299995
ACH-001431,-0.102527483179
ACH-001450,-0.24782712363499998
ACH-001496,-0.187827051076
ACH-001500,-0.37966546977300003
ACH-001521,-0.403057952043
ACH-001523,-0.146894725769
ACH-001532,-0.186855311128
ACH-001536,-0.25515939987799996
ACH-001550,-0.32825992443
ACH-001552,-0.201688967051
ACH-001554,-0.14865685115
ACH-001645,-0.296758751208
ACH-001654,-0.35073781055500003
ACH-001715,-0.155262260448
ACH-001735,-0.25104000948000005
ACH-001736,-0.0110377114009
ACH-001737,-0.509795319711
ACH-001740,-0.157266045859
ACH-001745,-0.10274307755100001
ACH-001750,-0.335628812375
ACH-001765,-0.0184425802647
ACH-001956,-0.149770512645
ACH-001957,-0.365351884223
