,CNTF (1270)
ACH-000004,0.121102575332
ACH-000007,0.267651804925
ACH-000009,0.272387245118
ACH-000011,0.0608369517239
ACH-000012,-0.0615710017431
ACH-000013,0.0667208046847
ACH-000014,0.19952133928399998
ACH-000015,0.0901160379205
ACH-000017,-0.101974101688
ACH-000018,0.0013398080956
ACH-000019,0.16104333735600002
ACH-000021,-0.117088928609
ACH-000022,0.026002024868200004
ACH-000025,0.06127672094909999
ACH-000028,-0.0731707442783
ACH-000030,-0.0760069156481
ACH-000035,-0.174125568699
ACH-000036,-0.07169828605510001
ACH-000037,-0.120463264801
ACH-000039,-0.09360502522299999
ACH-000040,0.0292805623123
ACH-000041,0.024405901878
ACH-000042,-0.162694426352
ACH-000045,-0.0779564050843
ACH-000047,0.0302689643978
ACH-000052,-0.24384047709399997
ACH-000053,-0.006121292448819999
ACH-000054,-0.170096470156
ACH-000055,0.297606977951
ACH-000060,-0.0618948998788
ACH-000067,0.16075032586500002
ACH-000070,0.005845033161810001
ACH-000075,-0.0559115457366
ACH-000078,0.040779221611099994
ACH-000082,-0.141476732389
ACH-000085,-0.124320880546
ACH-000086,-0.16665808009400002
ACH-000087,-0.14111818794000003
ACH-000092,-0.09045407135269999
ACH-000095,-0.059574478173599996
ACH-000097,-0.0391793587954
ACH-000098,0.011378469418200001
ACH-000099,-0.0156444930323
ACH-000108,-0.239910227045
ACH-000113,-0.105059027982
ACH-000115,0.192780407969
ACH-000116,-0.0557903679811
ACH-000118,-0.21798506965599998
ACH-000120,-0.260920465968
ACH-000123,-0.137832943716
ACH-000127,0.0688822255235
ACH-000128,0.124594574661
ACH-000132,-0.03450265033
ACH-000133,-0.07710870351339999
ACH-000137,-0.063716859108
ACH-000138,-0.20290769305999998
ACH-000142,0.0531677528972
ACH-000143,0.0437588718314
ACH-000146,0.10260422887800001
ACH-000148,-0.024838411811900003
ACH-000150,-0.104997816153
ACH-000152,0.006590160464069999
ACH-000153,-0.281807160434
ACH-000159,0.107929847658
ACH-000160,-0.143870594096
ACH-000163,-0.0287032981097
ACH-000167,0.09941319909089999
ACH-000168,-0.12741774954
ACH-000169,-0.024464547966499998
ACH-000178,-0.00926460335255
ACH-000182,0.06246294092640001
ACH-000183,0.0601935389977
ACH-000188,-0.0737403031667
ACH-000189,-0.19963172319699998
ACH-000190,0.14808133168600002
ACH-000198,0.0169528533085
ACH-000204,-0.0465604542803
ACH-000206,-0.0637654117732
ACH-000207,-0.047635490438299996
ACH-000211,-0.179670454937
ACH-000215,-0.005747761767449999
ACH-000221,-0.05626715777150001
ACH-000222,-0.025123423384700003
ACH-000223,-0.144762137993
ACH-000226,-0.192044285303
ACH-000227,0.023468240329200002
ACH-000228,-0.07987560689560001
ACH-000231,-0.052832330563400004
ACH-000232,0.0037867498736
ACH-000233,0.124502419199
ACH-000234,-0.04708463056
ACH-000235,-0.0971480080631
ACH-000237,-0.00726439291192
ACH-000238,0.13200355171599998
ACH-000243,0.0306114945719
ACH-000244,-0.206653614775
ACH-000246,0.0292815166504
ACH-000248,0.120387123057
ACH-000250,-0.0497752208409
ACH-000251,0.100334496654
ACH-000253,0.011285714742600001
ACH-000255,-0.0159415641985
ACH-000256,0.041410547886900004
ACH-000257,-0.048202660587099995
ACH-000258,0.172706137635
ACH-000259,0.00140247145383
ACH-000260,-0.0457971619851
ACH-000261,-0.119236838191
ACH-000262,-0.155016146132
ACH-000263,-0.142130470626
ACH-000264,-0.038830539617599996
ACH-000265,-0.11718059919500001
ACH-000266,-0.07415259991489999
ACH-000272,0.00634920906834
ACH-000273,-0.0544640959502
ACH-000274,0.04694591610980001
ACH-000277,0.171195838395
ACH-000278,0.205312339195
ACH-000279,0.07692959027419999
ACH-000280,-0.07731670215389999
ACH-000281,0.09917116633539999
ACH-000288,0.0210492032383
ACH-000291,-0.0277792230895
ACH-000293,0.130142788923
ACH-000294,-0.0819594572585
ACH-000295,-0.190297823442
ACH-000296,-0.137297489952
ACH-000302,0.059417181708000005
ACH-000304,-0.161948839565
ACH-000307,0.018577145863299997
ACH-000308,0.0207591484643
ACH-000310,0.0169969089328
ACH-000311,0.0343757451207
ACH-000312,-0.070498832265
ACH-000315,-0.317078366163
ACH-000316,0.0320889749622
ACH-000317,-0.204496258569
ACH-000318,-0.251452593151
ACH-000319,0.10445967119999999
ACH-000320,-0.0430256341166
ACH-000322,-0.322524694178
ACH-000323,0.041792836016699995
ACH-000324,0.0351389804526
ACH-000329,0.0394549507653
ACH-000330,-0.210855490867
ACH-000331,0.006692151195649999
ACH-000332,-0.0771855253642
ACH-000334,-0.190599008427
ACH-000335,-0.195303001794
ACH-000336,0.13232188463
ACH-000337,-0.208087827951
ACH-000339,0.00398452928766
ACH-000341,-0.0227980002794
ACH-000348,0.0632596222969
ACH-000350,-0.0290339927478
ACH-000352,0.00205764854084
ACH-000356,-0.185340944317
ACH-000361,-0.009350208526219999
ACH-000362,0.00273329060679
ACH-000363,0.132517141657
ACH-000364,-0.0767930241373
ACH-000365,-0.00047259495596399997
ACH-000366,-0.240586382587
ACH-000368,0.0169128778085
ACH-000374,0.120085179353
ACH-000375,-0.09323919138489999
ACH-000376,-0.08191046287260001
ACH-000381,0.028034549317900004
ACH-000383,-0.0908983368016
ACH-000387,0.0688645694258
ACH-000389,-0.035947995747
ACH-000390,-0.145026411134
ACH-000393,-0.0679096667719
ACH-000395,0.116402870437
ACH-000397,0.0566035005404
ACH-000401,0.136166042107
ACH-000402,0.038097870192800004
ACH-000403,0.0512010364566
ACH-000404,-0.286375075687
ACH-000406,-0.0700518934037
ACH-000407,0.180149283714
ACH-000408,-0.24072807983600003
ACH-000410,0.00578882621693
ACH-000411,-0.0483851632192
ACH-000414,0.0300001591621
ACH-000415,-0.11571325944000001
ACH-000416,0.0415633286715
ACH-000420,-0.007798155984220001
ACH-000421,-0.121652860525
ACH-000424,0.0763920216538
ACH-000425,0.005112455070140001
ACH-000426,0.0369274028813
ACH-000427,-0.19370048704
ACH-000433,0.141607425438
ACH-000436,-0.0339412859813
ACH-000444,0.017242875107099997
ACH-000445,-0.08856764074
ACH-000448,-0.130784155058
ACH-000450,-0.0485983536807
ACH-000452,-0.0742735544468
ACH-000454,0.197578769795
ACH-000458,-0.0521825888339
ACH-000459,0.160335858241
ACH-000460,-0.0932978035482
ACH-000461,-0.351617197383
ACH-000463,-0.0571572002099
ACH-000464,0.004005543672739999
ACH-000466,-0.022837037949900003
ACH-000467,-0.143654876566
ACH-000468,0.12459794506300001
ACH-000469,-0.044840702587
ACH-000470,0.007786062311729999
ACH-000471,0.0480852521046
ACH-000472,0.062403632124
ACH-000473,0.108576076083
ACH-000475,0.0283600172853
ACH-000476,0.13998112667
ACH-000477,-0.18552388619100002
ACH-000480,-0.049893006050300004
ACH-000481,0.02523929502
ACH-000483,-7.922537228719999e-06
ACH-000484,0.009777646405790002
ACH-000485,0.00809923394643
ACH-000486,-0.035204649049
ACH-000487,-0.0556755301345
ACH-000488,0.041708477219
ACH-000490,-0.0100889528182
ACH-000491,-0.0476416987268
ACH-000495,-0.0121803446722
ACH-000496,-0.083747151733
ACH-000499,0.0379499594152
ACH-000500,0.554926312298
ACH-000502,-0.0309382416586
ACH-000503,0.0130035422171
ACH-000505,0.023772837849499996
ACH-000507,0.038343005963499995
ACH-000510,0.0036390284734600003
ACH-000511,-0.0317775234018
ACH-000512,-0.0679420480503
ACH-000516,0.036776731225400004
ACH-000517,-0.0405231460704
ACH-000518,-0.021656415079099996
ACH-000520,-0.253046125016
ACH-000521,0.147045016698
ACH-000522,-0.0507650180575
ACH-000524,-0.0779163172906
ACH-000527,-0.0594169289358
ACH-000528,0.029956434678599996
ACH-000537,-0.026703986241099997
ACH-000541,-0.152849941513
ACH-000542,0.0115834879979
ACH-000544,-0.231644771022
ACH-000545,-0.100261594463
ACH-000547,0.000801971234832
ACH-000548,-0.120500156466
ACH-000549,0.08808132162839999
ACH-000550,0.13658613523399998
ACH-000552,0.0564438566336
ACH-000556,-0.007076817701140001
ACH-000557,0.00670884802178
ACH-000570,0.0818914098343
ACH-000571,0.123500554137
ACH-000573,0.00648955861361
ACH-000576,0.045910385938900004
ACH-000580,-0.1375318297
ACH-000584,-0.00567760074284
ACH-000585,-0.120404256536
ACH-000588,-0.045740626519599994
ACH-000589,-0.040070591857300004
ACH-000591,0.0468696563437
ACH-000593,-0.0108057284643
ACH-000600,0.11851466652499999
ACH-000601,-0.0415363459427
ACH-000604,-0.082755418575
ACH-000605,-0.145476083029
ACH-000606,-0.0713999112883
ACH-000608,-0.0832139268882
ACH-000614,-0.229112610024
ACH-000616,-0.022767163739099996
ACH-000618,-0.103928950547
ACH-000619,0.105274148727
ACH-000620,-0.057373444781300006
ACH-000621,0.0572585317765
ACH-000622,0.13975100584
