,PYROXD2 (84795)
ACH-000004,-0.030081388506800002
ACH-000007,-0.216399394692
ACH-000009,-0.020538913333299998
ACH-000011,0.042271575309600004
ACH-000012,0.030152841545700002
ACH-000013,-0.0705870391644
ACH-000014,0.0607597552606
ACH-000015,-0.109298141524
ACH-000017,0.013065480486899999
ACH-000018,-0.30283289306899996
ACH-000019,0.0450496364502
ACH-000021,0.00811895307714
ACH-000022,0.045396372435400005
ACH-000025,-0.21185431846
ACH-000028,0.20010813413800002
ACH-000030,-0.0157914016783
ACH-000035,-0.0912439469702
ACH-000036,-0.020514677407799997
ACH-000037,-0.021366601425099996
ACH-000039,0.117607485589
ACH-000040,-0.010458652237
ACH-000041,-0.0679778965142
ACH-000042,-0.0262574860535
ACH-000045,-0.00359544872951
ACH-000047,0.0751066299808
ACH-000052,-0.272668895392
ACH-000053,0.010559205697700002
ACH-000054,0.012197503323500001
ACH-000055,0.0234580886454
ACH-000060,-0.0883422929337
ACH-000067,-0.206992518825
ACH-000070,-0.156868459062
ACH-000075,0.0050109303359
ACH-000078,0.0485714226931
ACH-000082,0.018700314985099997
ACH-000085,0.0521356129122
ACH-000086,-0.059521058636999996
ACH-000087,-0.0645114855772
ACH-000092,0.0947691344577
ACH-000095,-0.0887334519864
ACH-000097,0.0628364922438
ACH-000098,-0.216169811282
ACH-000099,0.0328735065382
ACH-000108,0.142717927172
ACH-000113,-0.0225245263771
ACH-000115,0.0273459594955
ACH-000116,-0.016691366002
ACH-000118,0.00193010075526
ACH-000120,-0.08266191393849999
ACH-000123,-0.0299084171312
ACH-000127,-0.063802788498
ACH-000128,0.0603617144702
ACH-000132,0.012987566590499999
ACH-000133,0.07422354280110001
ACH-000137,-0.0475447717471
ACH-000138,0.0428913204609
ACH-000142,-0.055770163236100005
ACH-000143,-0.159884820778
ACH-000146,0.0642432915768
ACH-000148,-0.043831014214699995
ACH-000150,-0.0597053073357
ACH-000152,0.0177645656794
ACH-000153,-0.015135002351
ACH-000159,0.0592870202746
ACH-000160,-0.044450938071099996
ACH-000163,0.0926778649578
ACH-000167,0.0176721767487
ACH-000168,0.011929772610700001
ACH-000169,-0.136639293544
ACH-000178,0.022745636129900004
ACH-000182,-0.118738742303
ACH-000183,-0.094003889947
ACH-000188,-0.0793336197003
ACH-000189,-0.0180932373203
ACH-000190,-0.17066241493099998
ACH-000198,0.025585827083799997
ACH-000204,-0.11419740479
ACH-000206,-0.153470240623
ACH-000207,-0.21390411043
ACH-000211,-0.0310532414848
ACH-000215,0.114676174637
ACH-000221,-0.135495535765
ACH-000222,0.0594395134906
ACH-000223,-0.0405598927854
ACH-000226,-0.139749456498
ACH-000227,-0.0541555276673
ACH-000228,-0.19451258425700002
ACH-000231,-0.0486002367093
ACH-000232,0.0405990098488
ACH-000233,-0.000207500120051
ACH-000234,-0.051223759779400004
ACH-000235,-0.0118314748606
ACH-000237,-0.08424633355599999
ACH-000238,-0.0887096615896
ACH-000243,-0.047105105112100004
ACH-000244,-0.08965569845480001
ACH-000246,-0.0172630815548
ACH-000248,0.011426584462099999
ACH-000250,-0.15536807082100001
ACH-000251,-0.117592084836
ACH-000253,-0.018331688511099998
ACH-000255,-0.00398065683379
ACH-000256,0.0030740739116300003
ACH-000257,-0.0190464642091
ACH-000258,0.149849144727
ACH-000259,-0.00260366638592
ACH-000260,-0.00159455564193
ACH-000261,0.0156011539818
ACH-000262,0.0741138582267
ACH-000263,-0.10217324472400001
ACH-000264,-0.0662596049703
ACH-000265,0.031667621518799996
ACH-000266,-0.015579757512999998
ACH-000272,0.127146843073
ACH-000273,0.0423160778113
ACH-000274,-0.0012380409645299999
ACH-000277,0.0898274567795
ACH-000278,0.05171809779159999
ACH-000279,-0.0426581468664
ACH-000280,0.0169263327236
ACH-000281,-0.158049760377
ACH-000288,-0.023958260433099995
ACH-000291,-0.11822880464600001
ACH-000293,0.0533110093384
ACH-000294,-0.154808205961
ACH-000295,-0.106094011503
ACH-000296,-0.033564289048599996
ACH-000302,-0.0750631628903
ACH-000304,0.111719387004
ACH-000307,-0.146069125338
ACH-000308,-0.021823300021
ACH-000310,0.0957915292938
ACH-000311,0.0440629708304
ACH-000312,-0.00174006552853
ACH-000315,-0.12812491354
ACH-000316,-0.28868727613
ACH-000317,-0.0908094212693
ACH-000318,-0.040435069188599994
ACH-000319,-0.0657039188048
ACH-000320,-0.296513410466
ACH-000322,0.12331227382400001
ACH-000323,-0.172919427245
ACH-000324,-0.0743140109976
ACH-000329,-0.0442239854904
ACH-000330,-0.032519015913100004
ACH-000331,-0.0961683752706
ACH-000332,0.00259336812917
ACH-000334,0.117783035938
ACH-000335,-0.17833143957400002
ACH-000336,0.266839973302
ACH-000337,-0.256092042274
ACH-000339,-0.0079509892299
ACH-000341,-0.20125691245400001
ACH-000348,-0.0149631910763
ACH-000350,-0.169814309856
ACH-000352,0.039680861290500004
ACH-000356,0.0471804039594
ACH-000361,0.029042039988000003
ACH-000362,-0.12325387215900001
ACH-000363,-0.124771523577
ACH-000364,-0.043661577793800005
ACH-000365,-0.0846624643007
ACH-000366,-0.08364042417230001
ACH-000368,-0.0146597653251
ACH-000374,-0.07583327287160001
ACH-000375,-0.10659647005100001
ACH-000376,0.052096144572
ACH-000381,0.0157696198168
ACH-000383,-0.07290793727639999
ACH-000387,-0.0571034955796
ACH-000389,-0.0445806656422
ACH-000390,-0.0325715210638
ACH-000393,-0.0766847356753
ACH-000395,-0.092296408958
