,LYN (4067)
ACH-000004,-0.0036067364144400003
ACH-000007,0.120983040103
ACH-000009,0.20427304129700002
ACH-000011,0.110441627368
ACH-000012,0.0943908313235
ACH-000013,0.060126486633099996
ACH-000014,-0.120052477903
ACH-000015,0.0986334869935
ACH-000017,-0.016503602101600002
ACH-000018,-0.049692084829099994
ACH-000019,0.103983079788
ACH-000021,0.0529467512809
ACH-000022,-0.131696745495
ACH-000025,0.098303408738
ACH-000028,0.09710775503329999
ACH-000030,0.117437037205
ACH-000035,-0.030222230131399998
ACH-000036,0.148399527176
ACH-000037,0.0608899695644
ACH-000039,-0.23958026947500002
ACH-000040,0.011436246919400001
ACH-000041,-0.09177487452030002
ACH-000042,-0.00762655518807
ACH-000045,-0.010624966708700001
ACH-000047,0.07785080691660001
ACH-000052,0.18074984868400001
ACH-000053,0.0363723084743
ACH-000054,-0.125533580244
ACH-000055,0.181251666723
ACH-000060,0.145606931433
ACH-000067,0.334339682127
ACH-000070,-0.06938095878669999
ACH-000075,-0.183225735431
ACH-000078,0.111752467636
ACH-000082,-0.0960358535085
ACH-000085,0.028522817103900002
ACH-000086,0.36393374236500003
ACH-000087,-0.294505961766
ACH-000092,0.10727414415200001
ACH-000095,0.308142656283
ACH-000097,0.0226092902919
ACH-000098,0.0902551122976
ACH-000099,0.0768871415565
ACH-000108,0.07940934049930001
ACH-000113,0.04865175263069999
ACH-000115,-0.0871579034841
ACH-000116,0.15329434761900002
ACH-000118,0.0653845732761
ACH-000120,-0.061206308376
ACH-000123,-0.110785497867
ACH-000127,0.0643181325947
ACH-000128,0.108551890807
ACH-000132,0.0755318188959
ACH-000133,0.12142331108400001
ACH-000137,0.20983873125799998
ACH-000138,-0.033734926814
ACH-000142,0.0894367843906
ACH-000143,0.227503748672
ACH-000146,0.125706205087
ACH-000148,0.101026609694
ACH-000150,-0.038877797159099996
ACH-000152,0.104716552937
ACH-000153,-0.22005204256299998
ACH-000159,0.108089316263
ACH-000160,0.157553972217
ACH-000163,0.0139174425662
ACH-000167,-0.148732906449
ACH-000168,0.174234564739
ACH-000169,0.17521335824499998
ACH-000178,0.110377952193
ACH-000182,0.128226960481
ACH-000183,-0.166301069605
ACH-000188,0.22190339347
ACH-000189,0.190166590501
ACH-000190,-0.20076282931699999
ACH-000198,0.0147204983803
ACH-000204,0.0225685328787
ACH-000206,0.24756788051399997
ACH-000207,0.278972960961
ACH-000211,0.005245574501989999
ACH-000215,0.163593581799
ACH-000221,-0.0218338040998
ACH-000222,0.206034365559
ACH-000223,0.102946957127
ACH-000226,0.066027349874
ACH-000227,0.23361494298500002
ACH-000228,0.052585040436699995
ACH-000231,0.126779731074
ACH-000232,0.22025053297299999
ACH-000233,0.1463522658
ACH-000234,0.0894495123601
ACH-000235,0.0225785936039
ACH-000237,0.272532894706
ACH-000238,0.0330278039179
ACH-000243,0.0466188905093
ACH-000244,0.205986984487
ACH-000246,0.214843488364
ACH-000248,-0.100615633355
ACH-000250,0.107199863203
ACH-000251,0.24603387914900002
ACH-000253,0.206241992712
ACH-000255,0.225457116183
ACH-000256,0.175393202546
ACH-000257,-0.0732587385926
ACH-000258,0.301596047937
ACH-000259,-0.0152232455984
ACH-000260,-0.026943865652099996
ACH-000261,0.0025971117666
ACH-000262,0.028376117610400004
ACH-000263,-0.0052283795483
ACH-000264,-0.005041181518560001
ACH-000265,-0.222885643799
ACH-000266,0.0862356321847
ACH-000272,0.047963114905
ACH-000273,-0.006648127201779999
ACH-000274,0.20652550263900002
ACH-000277,0.10899453462099999
ACH-000278,0.0631100164626
ACH-000279,0.0770369790467
ACH-000280,-0.266897897639
ACH-000281,-0.009867437012680001
ACH-000288,0.221072640458
ACH-000291,0.028400457058799997
ACH-000293,0.11834187707
ACH-000294,-0.0420543315809
ACH-000295,0.140849709275
ACH-000296,0.314499302346
ACH-000302,-0.009076414459879998
ACH-000304,0.228209459526
ACH-000307,0.0900900781731
ACH-000308,-0.014699054052600002
ACH-000310,-0.017356305297700002
ACH-000311,-0.0975508153442
ACH-000312,-0.0740353530885
ACH-000315,0.21964526679699997
ACH-000316,-0.0406105981251
ACH-000317,-0.024430029032099995
ACH-000318,0.065822948997
ACH-000319,0.000923523351862
ACH-000320,-0.21716817204100003
ACH-000322,-0.0517046065479
ACH-000323,-0.0136579372981
ACH-000324,0.0123179517003
ACH-000329,0.007460434907899999
ACH-000330,0.00125069827587
ACH-000331,0.09333238246369999
ACH-000332,-0.006615260514239999
ACH-000334,-0.010066418363600001
ACH-000335,0.31989882703899997
ACH-000336,0.36834725979000005
ACH-000337,-0.09645674612060001
ACH-000339,-0.0293786628573
ACH-000341,-0.039528748220699995
ACH-000348,0.0515894866531
ACH-000350,0.07559408762139999
ACH-000352,-0.176735984938
ACH-000356,0.00850397764292
ACH-000361,0.0881679188118
ACH-000362,-0.12019186137700001
ACH-000363,0.0407974558611
ACH-000364,-0.059501794545
ACH-000365,-0.329526775924
ACH-000366,0.174391784208
ACH-000368,0.0363388435611
