,PAQR6 (79957)
ACH-000004,-0.27425841486900004
ACH-000007,-0.207990239943
ACH-000009,-0.586862504816
ACH-000011,-0.102166532254
ACH-000012,-0.510727441641
ACH-000013,-0.38163236269100004
ACH-000014,-0.260247867388
ACH-000015,-0.130386166818
ACH-000017,-0.402832831168
ACH-000018,-0.17470916180100002
ACH-000019,-0.42864951467100004
ACH-000021,-0.48257068924400004
ACH-000022,-0.300139521781
ACH-000025,-0.47386622003600004
ACH-000028,-0.437598857922
ACH-000030,-0.179932480876
ACH-000035,-0.413075659938
ACH-000036,-0.306153581341
ACH-000037,-0.515471709651
ACH-000039,-0.383278749616
ACH-000040,-0.35707952184299996
ACH-000041,-0.19361104883900002
ACH-000042,-0.23877175228599998
ACH-000045,-0.283659731588
ACH-000047,-0.341305272404
ACH-000052,-0.31464257975000004
ACH-000053,-0.18709131566
ACH-000054,-0.33711333449
ACH-000055,-0.31084694496599996
ACH-000060,-0.275911455388
ACH-000067,-0.36267498435199996
ACH-000070,-0.101417435211
ACH-000075,-0.689507565256
ACH-000078,-0.56567536588
ACH-000082,-0.31004618993
ACH-000085,-0.412783399355
ACH-000086,-0.536969599842
ACH-000087,-0.323870947846
ACH-000092,-0.44998751059299996
ACH-000095,-0.157102021944
ACH-000097,-0.560194049769
ACH-000098,-0.223623614192
ACH-000099,-0.251162323301
ACH-000108,-0.456308587857
ACH-000113,-0.19831811919599998
ACH-000115,-0.170320384238
ACH-000116,-0.40134167380400004
ACH-000118,-0.38619063468500003
ACH-000120,-0.511998708699
ACH-000123,-0.210554524545
ACH-000127,-0.209995924373
ACH-000128,-0.383997386495
ACH-000132,-0.140372384178
ACH-000133,-0.325978241096
ACH-000137,-0.179575150209
ACH-000138,-0.31176387572700004
ACH-000142,-0.218313611318
ACH-000143,-0.325971472958
ACH-000146,-0.121572713667
ACH-000148,-0.258136969644
ACH-000150,-0.342553999459
ACH-000152,-0.0859900321913
ACH-000153,-0.20880695803100002
ACH-000159,-0.377741444912
ACH-000160,0.0084625607104
ACH-000163,-0.326050457482
ACH-000167,-0.187524014954
ACH-000168,-0.20693792244399997
ACH-000169,-0.07270611314610001
ACH-000178,-0.36246317384099996
ACH-000182,-0.40464681439000005
ACH-000183,-0.108042348005
ACH-000188,-0.356495569669
ACH-000189,-0.556308471925
ACH-000190,-0.308784562815
ACH-000198,-0.119437276459
ACH-000204,-0.40951230004199995
ACH-000206,0.111959741313
ACH-000207,-0.451356385777
ACH-000211,-0.237571486484
ACH-000215,-0.534905490695
ACH-000221,-0.0710960165694
ACH-000222,-0.514530753449
ACH-000223,-0.387047482988
ACH-000226,-0.215825761054
ACH-000227,-0.18769823260200003
ACH-000228,-0.312559178226
ACH-000231,-0.210641764158
ACH-000232,-0.250017956397
ACH-000233,-0.235794290567
ACH-000234,-0.313256622374
ACH-000235,-0.398756481226
ACH-000237,-0.272166165517
ACH-000238,-0.0441822970023
ACH-000243,-0.38637986063699997
ACH-000244,-0.0103240117024
ACH-000246,-0.46009310092699995
ACH-000248,-0.304671655456
ACH-000250,-0.294693001118
ACH-000251,-0.269809124525
ACH-000253,-0.27398477308499997
ACH-000255,-0.378766604135
ACH-000256,-0.272006273458
ACH-000257,-0.0694075184545
ACH-000258,-0.21697929462699997
ACH-000259,-0.318102623086
ACH-000260,-0.23527835257
ACH-000261,-0.188075200795
ACH-000262,-0.0513737079351
ACH-000263,0.057286723426000004
ACH-000264,-0.401459096563
ACH-000265,-0.208911221342
ACH-000266,-0.37385236548100004
ACH-000272,-0.347636482786
ACH-000273,-0.35229514267300005
ACH-000274,-0.0621740395415
ACH-000277,-0.21850082563700002
ACH-000278,-0.11151203750999998
ACH-000279,-0.09061982522989999
ACH-000280,-0.329813358625
ACH-000281,-0.558838307334
ACH-000288,-0.432629885084
ACH-000291,-0.15978070849
ACH-000293,-0.181733266318
ACH-000294,-0.185720767543
ACH-000295,-0.185029978642
ACH-000296,-0.267217518963
ACH-000302,-0.30664892975900004
ACH-000304,-0.274239858455
ACH-000307,-0.284459682595
ACH-000308,-0.457032107795
ACH-000310,-0.171893475997
ACH-000311,-0.576323563678
ACH-000312,-0.353545094585
ACH-000315,-0.0122370223464
ACH-000316,-0.049365426284
ACH-000317,-0.16977498815900002
ACH-000318,-0.272767341861
ACH-000319,-0.086984762545
ACH-000320,-0.506595116981
ACH-000322,-0.352618192683
ACH-000323,-0.319096845142
ACH-000324,-0.253347669443
ACH-000329,-0.24817714083
ACH-000330,-0.320095914976
ACH-000331,-0.148217992909
ACH-000332,-0.32886903484
ACH-000334,-0.443100955653
ACH-000335,-0.315590797347
ACH-000336,-0.550721605357
ACH-000337,-0.43517338431100006
ACH-000339,-0.20434722344999998
ACH-000341,-0.240407384383
ACH-000348,-0.13489417901200002
ACH-000350,-0.553339398902
ACH-000352,-0.23882973978900002
ACH-000356,-0.6640057338409999
ACH-000361,-0.32718192914099997
ACH-000362,-0.258629035352
ACH-000363,-0.130692848692
ACH-000364,-0.08523880071789998
ACH-000365,-0.11509860454700001
ACH-000366,-0.205598494152
ACH-000368,-0.198223005022
ACH-000374,-0.11539139195
ACH-000375,-0.545611942451
ACH-000376,-0.232710803048
ACH-000381,-0.485837651722
ACH-000383,-0.48449223942
ACH-000387,-0.0539681221499
ACH-000389,-0.136998076868
ACH-000390,-0.516130598524
ACH-000393,-0.16131888307
ACH-000395,-0.370638546914
ACH-000397,-0.30053638126800003
ACH-000401,-0.5744662335
ACH-000402,-0.22083385256299998
ACH-000403,-0.34035359238300006
ACH-000404,-0.468366463159
ACH-000406,-0.220736658734
ACH-000407,-0.22045748497900003
ACH-000408,-0.212814876383
ACH-000410,-0.308134856742
ACH-000411,-0.23163555986200002
ACH-000414,-0.39817207692400003
ACH-000415,-0.175470374405
ACH-000416,-0.46110844531000006
ACH-000420,-0.0826211276054
ACH-000421,-0.4324002090199999
ACH-000424,-0.274954626176
ACH-000425,-0.30603805200399997
ACH-000426,-0.24508464437
ACH-000427,-0.116219084552
ACH-000433,-0.306166713317
ACH-000436,-0.328273945247
ACH-000444,-0.372391196453
ACH-000445,-0.250522388365
ACH-000448,-0.395717616329
ACH-000450,-0.09528332013350001
ACH-000452,-0.171635935579
ACH-000454,-0.228313940977
ACH-000458,-0.150484987523
ACH-000459,0.0851195347462
ACH-000460,-0.27474038976799997
ACH-000461,-0.08853516184289999
ACH-000463,-0.38737455807
ACH-000464,-0.20921964712299998
ACH-000466,-0.265220907049
ACH-000467,-0.344738686994
ACH-000468,-0.27121286779599996
ACH-000469,-0.230318796307
ACH-000470,-0.0334754118005
ACH-000471,-0.351567141382
ACH-000472,-0.254205802334
ACH-000473,-0.38013837997500005
ACH-000475,-0.250442809794
ACH-000476,-0.133217857871
ACH-000477,0.0069433364309399994
ACH-000480,-0.48002754548500004
ACH-000481,-0.187075910896
ACH-000483,-0.0743533827281
ACH-000484,-0.572193667193
ACH-000485,-0.0785121315768
ACH-000486,-0.348148599475
ACH-000487,-0.395206030952
ACH-000488,-0.420500567757
ACH-000490,-0.379626496969
ACH-000491,-0.21952615389000002
ACH-000495,-0.581878473179
ACH-000496,-0.299870240127
ACH-000499,-0.22186526195
ACH-000500,-0.5424683877759999
ACH-000502,-0.371302965724
ACH-000503,0.0765109176135
ACH-000505,-0.45816009802599994
ACH-000507,-0.24446844930199998
ACH-000510,-0.425731932932
ACH-000511,-0.126046054894
ACH-000512,-0.527966232813
ACH-000516,-0.301730456172
ACH-000517,-0.189295089057
ACH-000518,-0.44568657858599997
ACH-000520,-0.0864120464132
ACH-000521,-0.46433881222900003
ACH-000522,-0.137518013208
ACH-000524,-0.24268017425900001
ACH-000527,-0.33766454035300003
ACH-000528,-0.267820807271
ACH-000537,-0.317561388708
ACH-000541,-0.27986173519900004
ACH-000542,-0.308732034472
ACH-000544,-0.348254757284
ACH-000545,-0.259082687015
ACH-000547,-0.35737437661399996
ACH-000548,-0.240032794467
ACH-000549,-0.39866101830399997
ACH-000550,-0.0624773372466
ACH-000552,-0.31811066072599997
ACH-000556,-0.40164704393100004
ACH-000557,-0.142911949146
ACH-000570,-0.045488259635100003
ACH-000571,-0.23711841228500002
ACH-000573,-0.233872698229
ACH-000576,-0.240766480463
ACH-000580,-0.520629656923
ACH-000584,-0.234536336434
ACH-000585,-0.300081557371
ACH-000588,-0.408030837575
ACH-000589,-0.20268488034600002
ACH-000591,0.0495222500215
ACH-000593,-0.28672180541299996
ACH-000600,-0.260212215014
ACH-000601,-0.457436420946
ACH-000604,-0.461351611602
ACH-000605,-0.329167439052
ACH-000606,-0.36795437659
ACH-000608,-0.237926024366
ACH-000614,-0.47814990024099996
ACH-000616,-0.316742701061
ACH-000618,-0.301314073404
ACH-000619,-0.395893223971
ACH-000620,-0.22654826411600001
ACH-000621,-0.10752742635700001
ACH-000622,-0.0787894687433
