,RPRD1A (55197)
ACH-000004,0.0415395256089
ACH-000007,0.128172986234
ACH-000009,0.035212280013900005
ACH-000011,-0.144162378171
ACH-000012,0.111326406515
ACH-000013,0.011033992531099998
ACH-000014,0.0662349001549
ACH-000015,-0.189349940961
ACH-000017,-0.07737053871050001
ACH-000018,0.00992104518339
ACH-000019,-0.0987134379105
ACH-000021,-0.05310429581040001
ACH-000022,0.129603265523
ACH-000025,-0.057101817758599994
ACH-000028,0.0425484867468
ACH-000030,-0.014085561254499999
ACH-000035,-0.0808305554424
ACH-000036,0.182353688088
ACH-000037,-0.11237329158399999
ACH-000039,0.405281128785
ACH-000040,0.0978559226973
ACH-000041,-0.0513756190134
ACH-000042,-0.00881123388987
ACH-000045,-0.00980914913646
ACH-000047,0.15500153581599999
ACH-000052,0.13484117147
ACH-000053,0.0230598712429
ACH-000054,-0.0789161674895
ACH-000055,-0.000608877743075
ACH-000060,0.00711568157548
ACH-000067,-0.06888494990170001
ACH-000070,0.0322490513616
ACH-000075,-0.025641584137400003
ACH-000078,0.04547842745490001
ACH-000082,-0.196700089514
ACH-000085,0.0828857855014
ACH-000086,0.07594349264280001
ACH-000087,-0.21976796476
ACH-000092,0.0170684775289
ACH-000095,-0.0743259946745
ACH-000097,-0.12687563558700002
ACH-000098,0.18712106595300002
ACH-000099,0.087551865121
ACH-000108,-0.00111579090054
ACH-000113,-0.06351193330260001
ACH-000115,-0.0701979719532
ACH-000116,0.0967095941285
ACH-000118,0.0105548647855
ACH-000120,-0.0423129679874
ACH-000123,-0.149639105722
ACH-000127,-0.0317816058423
ACH-000128,-0.143812014087
ACH-000132,-0.006844249389569999
ACH-000133,0.0108876332629
ACH-000137,-0.137601652653
ACH-000138,0.0289089348813
ACH-000142,-0.10407469204500001
ACH-000143,0.192649396833
ACH-000146,-0.0270789468635
ACH-000148,0.102820942423
ACH-000150,0.0183333624954
ACH-000152,0.0731136616391
ACH-000153,-0.47295481111500004
ACH-000159,0.08853983835519999
ACH-000160,0.0629413702267
ACH-000163,-0.103779230659
ACH-000167,0.033988497227500004
ACH-000168,-0.7789277961040001
ACH-000169,0.14930881352199998
ACH-000178,-0.0163971082796
ACH-000182,0.129030732634
ACH-000183,-0.333309996249
ACH-000188,0.0949742734997
ACH-000189,0.106839394766
ACH-000190,0.199054082132
ACH-000198,-0.0401977384997
ACH-000204,-0.131445132449
ACH-000206,0.0565548363418
ACH-000207,0.0790780277966
ACH-000211,-0.00465730118565
ACH-000215,0.047595162328000006
ACH-000221,0.0334165801811
ACH-000222,-0.146064047328
ACH-000223,0.00246950234848
ACH-000226,-0.17507652482500002
ACH-000227,0.165741333142
ACH-000228,-0.0107230906755
ACH-000231,-0.0593351126993
ACH-000232,-0.17575634792
ACH-000233,0.115639031041
ACH-000234,-0.236489318709
ACH-000235,-0.0163764862996
ACH-000237,0.0030594929589200003
ACH-000238,0.0610517884305
ACH-000243,-0.00116398892978
ACH-000244,0.28094223837
ACH-000246,-0.124375256707
ACH-000248,-0.16206800154200002
ACH-000250,-0.057147280018600005
ACH-000251,0.0179851465805
ACH-000253,0.041928362799900004
ACH-000255,0.046218946398
ACH-000256,-0.0183407623808
ACH-000257,0.028397042698200002
ACH-000258,0.00637850728919
ACH-000259,-0.15501497836
ACH-000260,-0.036087762145300004
ACH-000261,-0.18836288745700003
ACH-000262,-0.0198687337202
ACH-000263,-0.32637417346
ACH-000264,-0.20788716278900002
ACH-000265,0.05440856111
ACH-000266,-0.007356228184249999
ACH-000272,0.00694379650392
ACH-000273,-0.21047048301899998
ACH-000274,-0.05466793992269999
ACH-000277,-0.0722454824472
ACH-000278,-0.0688248428513
ACH-000279,0.0327127848159
ACH-000280,-0.13299223980699998
ACH-000281,-0.109835923397
ACH-000288,0.0160723138809
ACH-000291,0.17623851860999998
ACH-000293,-0.14385207368699998
ACH-000294,0.021537505169900002
ACH-000295,-0.0965393994314
ACH-000296,0.4298457837100001
ACH-000302,-0.0688286328874
ACH-000304,-0.205357286767
ACH-000307,-0.22085943075199999
ACH-000308,-0.09032129267339999
ACH-000310,0.18771041152399998
ACH-000311,-0.17829503549800002
ACH-000312,0.0419263360339
ACH-000315,0.0261456860842
ACH-000316,0.208206583035
ACH-000317,0.0417320644127
ACH-000318,0.227516830445
ACH-000319,0.048012957286999995
ACH-000320,0.13228127156400002
ACH-000322,0.098599378487
ACH-000323,0.0415609266515
ACH-000324,0.0676285256244
ACH-000329,0.08982729254
ACH-000330,-0.239216150746
ACH-000331,0.0779317291688
ACH-000332,-0.0878917808495
ACH-000334,0.0322289151479
ACH-000335,-0.23321266082800002
ACH-000336,0.0973802580205
ACH-000337,-0.251712522231
ACH-000339,0.0308010871876
ACH-000341,0.402173130195
ACH-000348,0.0013486171021
ACH-000350,0.0551705839827
ACH-000352,0.0902774009297
ACH-000356,0.011300893773600001
ACH-000361,0.173974510887
ACH-000362,-0.0774154342178
ACH-000363,-0.162158616997
ACH-000364,-0.274422316417
ACH-000365,0.192003509413
ACH-000366,-0.088006073256
ACH-000368,-0.138559613208
ACH-000374,-0.06931492381269999
ACH-000375,-0.268803904672
ACH-000376,-0.026921090548400004
ACH-000381,-0.264629273946
ACH-000383,-0.0380823614414
ACH-000387,0.12744058897500002
ACH-000389,-0.0179532460245
ACH-000390,-0.0679733750208
ACH-000393,-0.143835553652
ACH-000395,-0.0050996619845699994
ACH-000397,-0.0577941387051
ACH-000401,0.0635613327305
ACH-000402,0.277654355253
ACH-000403,-0.011776221082600001
ACH-000404,0.113675464042
ACH-000406,0.034024231417299995
ACH-000407,-0.108444472929
ACH-000408,0.209614490528
ACH-000410,-0.421555603995
ACH-000411,-0.0024953345051
ACH-000414,0.0754449328273
ACH-000415,-0.018676216597099997
ACH-000416,-0.0195880025846
ACH-000420,-0.16671121119500001
ACH-000421,0.0939810025979
ACH-000424,0.226673504168
ACH-000425,-0.23217355977600002
ACH-000426,-0.129082740506
ACH-000427,-0.154582979207
ACH-000433,-0.100214165596
ACH-000436,-0.132858171046
ACH-000444,-0.11256795409600001
ACH-000445,-0.0513289737766
ACH-000448,-0.114230430634
ACH-000450,-0.004338823604770001
ACH-000452,0.09733997871300001
ACH-000454,-0.00396362518224
ACH-000458,-0.11821716323899999
ACH-000459,0.030446051286
ACH-000460,-0.144171477017
ACH-000461,-0.00047670134479
ACH-000463,-0.15636359687
ACH-000464,0.168971595722
ACH-000466,0.159199975291
ACH-000467,0.129490685988
ACH-000468,-0.011150309741799999
ACH-000469,0.136565206857
ACH-000470,0.04707701123290001
ACH-000471,0.049940756891400005
ACH-000472,-0.0495867641407
ACH-000473,-0.0337903733372
ACH-000475,-0.0121902570648
ACH-000476,-0.12898194629
ACH-000477,-0.215888412498
ACH-000480,-0.0702232795105
ACH-000481,0.0269700080925
ACH-000483,-0.059420607704400004
ACH-000484,-0.192671024519
ACH-000485,0.0794686336485
ACH-000486,-0.09310843480830001
ACH-000487,-0.294831630865
ACH-000488,-0.0450918385095
ACH-000490,0.064584694756
ACH-000491,0.172392049683
ACH-000495,0.049572040321199995
ACH-000496,0.208110021679
ACH-000499,-0.0833294344674
ACH-000500,-0.37060801320500003
ACH-000502,-0.0467075016682
ACH-000503,0.24053474523899998
ACH-000505,-0.0121973942306
ACH-000507,0.0954077012428
ACH-000510,0.113970290308
ACH-000511,0.0490077081113
ACH-000512,-0.29936766686
ACH-000516,-0.0525746443653
ACH-000517,-0.0792109942908
ACH-000518,-0.19601986774099997
ACH-000520,-0.134208616613
ACH-000521,-0.0174670450317
ACH-000522,0.0751019125671
ACH-000524,-0.0720274856728
ACH-000527,-0.00730913093376
ACH-000528,0.014009690557899999
ACH-000537,-0.0738205213936
ACH-000541,0.25314501439599996
ACH-000542,-0.0456379356917
ACH-000544,0.09753138638460002
ACH-000545,-0.0253200390129
ACH-000547,0.083479600288
ACH-000548,-0.162008501616
ACH-000549,0.21178778263300002
ACH-000550,0.126867257055
ACH-000552,0.0246116310802
ACH-000556,0.0973505838476
ACH-000557,-0.0392037802606
ACH-000570,-0.105970050936
ACH-000571,-0.0908098529691
ACH-000573,-0.391155633813
ACH-000576,0.061856414229499994
ACH-000580,-0.261690917837
ACH-000584,0.147738569022
ACH-000585,0.0836885185569
ACH-000588,-0.101096276002
ACH-000589,-0.12713537095
ACH-000591,-0.0420831379825
ACH-000593,-0.11249668023399999
ACH-000600,-0.051075500290400005
ACH-000601,-0.176987962073
ACH-000604,-0.0965289745527
ACH-000605,0.030985233312900002
ACH-000606,-0.016070181371
ACH-000608,-0.12062082078400001
ACH-000614,-0.0836813538417
ACH-000616,0.0850489420016
ACH-000618,-0.048282706078000004
ACH-000619,0.268974964325
ACH-000620,0.08707210094380001
ACH-000621,-0.043966956761300004
ACH-000622,0.15881260099400002
ACH-000623,-0.0254229847249
ACH-000624,-0.0624646886001
ACH-000627,0.050976378377599996
ACH-000630,0.00342263653115
ACH-000632,-0.133402249363
ACH-000633,-0.08028097767789999
ACH-000637,-0.00404593311437
ACH-000638,-0.08928576887039999
ACH-000646,0.339676321417
ACH-000647,-0.159199069255
ACH-000648,0.07609210685619999
ACH-000649,-0.016565738988099998
ACH-000651,-0.00971467049261
ACH-000652,-0.013987556912
ACH-000653,0.348428534597
ACH-000657,-0.035334762708400004
ACH-000658,0.0713643403987
ACH-000661,-0.156033201147
ACH-000662,-0.0976104405858
ACH-000663,-0.158534167663
ACH-000665,0.0906689760885
ACH-000671,0.128098679107
ACH-000673,-0.07144895357919999
ACH-000676,0.181733716921
ACH-000677,-0.0948337597074
ACH-000681,-0.00586109639995
ACH-000682,-0.0491715008294
ACH-000683,0.04982802327880001
ACH-000684,-0.172902603158
ACH-000688,0.012321372350600001
ACH-000693,0.12003483041799999
ACH-000694,0.10573827932
ACH-000695,-0.296913170909
ACH-000696,-0.0424623449532
ACH-000697,-0.15440874595
ACH-000699,-0.0481615407276
ACH-000701,0.19444691617899998
ACH-000706,0.0617883866734
ACH-000711,-0.010202913891999999
ACH-000713,0.0536312089511
ACH-000714,0.0207148256769
ACH-000718,-0.033798844541700006
ACH-000720,-0.10732181479
ACH-000721,0.0615103269772
ACH-000724,0.0775122023535
ACH-000725,-0.221933829888
ACH-000732,-0.161487746146
ACH-000734,-0.0104072287788
ACH-000735,-0.0350671468444
ACH-000736,-0.36415453477799997
ACH-000738,0.0374182449713
ACH-000746,0.285051621209
ACH-000747,0.165550330544
ACH-000748,0.00220564091176
ACH-000753,0.16233517086899998
ACH-000756,-0.08486585895500001
ACH-000757,-0.0639788300127
ACH-000758,-0.042030002005900007
ACH-000760,-0.0324029161215
ACH-000763,-0.164226040097
ACH-000764,-0.283080006662
ACH-000765,0.0887052582671
ACH-000766,-0.133973623581
ACH-000767,0.12993517675000002
ACH-000768,-0.0598605306289
ACH-000769,-0.0388951903479
ACH-000770,0.0218020582179
ACH-000771,0.125932668592
ACH-000773,0.223558961134
ACH-000776,-0.0277043497442
ACH-000777,0.055340085537999996
ACH-000778,0.049468902289899995
ACH-000781,0.038107820416
ACH-000782,-0.0392726049025
ACH-000783,0.126029304705
ACH-000784,-0.16305263925000002
ACH-000785,-0.145635879212
