,CYB5B (80777)
ACH-000272,-0.24983284474
ACH-000273,-0.257533933082
ACH-000274,-0.0213493044034
ACH-000277,-0.0335821081506
ACH-000278,-0.09237152757810001
ACH-000279,-0.005715572018479999
ACH-000280,-0.22198832464600002
ACH-000281,-0.370945520041
ACH-000288,-0.18298448418299998
ACH-000291,0.0129144799037
ACH-000293,-0.061075640471199996
ACH-000294,-1.5907424157199999
ACH-000295,-0.709569087896
ACH-000296,0.08491525038969999
ACH-000302,0.0515966263636
ACH-000304,-0.414063943876
ACH-000307,-0.43185894499099997
ACH-000308,-0.08880896272460001
ACH-000310,-0.0832110928913
ACH-000311,-0.26334020561
ACH-000312,-0.0670298129139
ACH-000315,-0.60588599302
ACH-000316,-0.318631193138
ACH-000317,-0.126996694814
ACH-000318,-0.0363153090488
ACH-000319,0.00121327571826
ACH-000320,-0.7444910348980001
ACH-000322,-0.379784155488
ACH-000323,0.042763705393
ACH-000324,-0.753196881686
ACH-000329,-0.025676321963499997
ACH-000330,-0.142047470195
ACH-000331,-0.21491459708799998
ACH-000332,-0.258392703736
ACH-000334,-0.429362938987
ACH-000335,-0.8079181852680001
ACH-000336,-0.241926687702
ACH-000337,-1.35222785154
ACH-000339,-0.258549144324
ACH-000341,-0.176321586926
ACH-000348,-0.248586411494
ACH-000350,-0.128397192114
ACH-000352,-0.258692408441
ACH-000356,-0.008531969964350001
ACH-000361,-1.14053035202
ACH-000362,-1.2234620921200001
ACH-000363,-0.0433414596614
ACH-000364,-0.0792111713436
ACH-000365,-0.11787294832999999
ACH-000366,-0.19907654284899998
ACH-000368,-0.00128730820706
ACH-000374,-0.036781197890699995
ACH-000375,-0.6934619655869999
ACH-000376,-1.05814770075
ACH-000381,-0.150374605718
ACH-000383,-0.23820765308000003
ACH-000387,-0.518839725129
ACH-000389,-0.894333031054
ACH-000390,-0.5463570716030001
ACH-000393,-0.0939387603857
ACH-000395,-1.04708106259
ACH-000397,-0.059961880782399994
ACH-000401,-0.189491892438
ACH-000402,-0.883285277087
ACH-000403,-0.565018166737
ACH-000404,-1.1237971791299999
ACH-000406,-0.40475432806
ACH-000407,-0.618475184549
ACH-000408,-0.9411319399279999
ACH-000410,-0.213351513174
ACH-000411,-0.564621134999
ACH-000414,-0.031258648566900006
ACH-000415,-0.24417077415600003
ACH-000416,-0.216267980132
ACH-000420,-0.038234108244599996
ACH-000421,-0.0507541818356
ACH-000424,-0.452077528549
ACH-000425,-0.49340433138000006
ACH-000426,-0.04651583878190001
ACH-000427,-0.0590383445216
ACH-000433,-0.113194092722
ACH-000436,-0.27595685316199997
ACH-000444,-0.492648084139
ACH-000445,-0.325597288114
ACH-000448,-0.054017481279100006
ACH-000450,-0.552266455128
ACH-000452,-0.13846225442500001
ACH-000454,-0.548849060637
ACH-000458,-0.15074667012499998
ACH-000459,-0.460464781044
ACH-000460,-0.709719617527
ACH-000461,-0.37833334323600004
ACH-000463,-0.280587037848
ACH-000464,-0.258596627818
ACH-000466,-0.11273483652699999
ACH-000467,-0.235217641358
ACH-000468,-0.34442150166100005
ACH-000469,-0.157965489814
ACH-000470,0.017727528015299997
ACH-000471,-0.602635774351
ACH-000472,-0.308027392564
ACH-000473,-0.03827915641080001
ACH-000475,-0.134765794664
ACH-000476,-0.0357733355465
ACH-000477,0.0279016799643
ACH-000480,-0.304209910823
ACH-000481,-0.08600717654930001
ACH-000483,0.0343481166624
ACH-000484,-0.0647874824155
ACH-000485,-0.0071302420812299995
ACH-000486,-0.0689479149095
ACH-000487,0.0321354232901
ACH-000488,-0.792859410841
ACH-000490,-0.12386956325300001
ACH-000491,-0.116434171942
ACH-000495,-0.102455003388
ACH-000496,-0.496936156227
ACH-000499,-0.661665006457
ACH-000500,-0.0614202164888
ACH-000502,-0.286426492579
ACH-000503,-0.197902722093
ACH-000505,-0.26686472543900003
ACH-000507,-0.7698735044439999
ACH-000510,-0.7050846381470001
ACH-000511,-0.18182689322599999
ACH-000512,-0.909828764844
ACH-000516,-0.18239614646
ACH-000517,-0.126759787515
ACH-000518,-0.7350990874879999
ACH-000520,-0.218191389329
ACH-000521,-0.0412733729655
ACH-000522,-0.537411594388
ACH-000524,0.0686456824639
ACH-000527,-0.0414746486571
ACH-000528,-0.005678157283590001
ACH-000537,-0.0195024647018
ACH-000541,-0.247645482523
ACH-000542,-1.30502235478
ACH-000544,-0.42520762411300006
ACH-000545,-0.9502048639920001
ACH-000547,-0.290908604992
ACH-000548,-0.553791795657
ACH-000549,-1.15947973675
ACH-000550,-0.38832736343099994
ACH-000552,-0.020640438072099997
ACH-000556,-0.0656869252466
ACH-000557,-0.316189402495
ACH-000570,-0.6398962069340001
ACH-000571,-0.20071758919100002
ACH-000573,-0.333838847328
ACH-000576,-0.111480210924
ACH-000580,-0.272245035403
ACH-000584,-0.11619540626800001
ACH-000585,-0.14197888365
ACH-000588,-0.17065978164700002
ACH-000589,-0.392856782427
ACH-000591,-0.0533805512023
ACH-000593,-0.35563432972599995
ACH-000600,-0.142130284745
ACH-000601,-0.732290477582
ACH-000604,-1.1461116217799998
ACH-000605,-0.141930283032
ACH-000606,-0.566827047288
ACH-000608,-0.306628179727
ACH-000614,-0.493593764951
ACH-000616,-0.5224892838499999
ACH-000618,-1.27236126911
ACH-000619,-1.09419443908
ACH-000620,-0.344973108586
ACH-000621,-0.202257690401
ACH-000622,-0.224764275277
ACH-000623,-0.07400986410610001
ACH-000624,-0.630302834924
ACH-000627,-0.628423635479
ACH-000630,-0.5483111518770001
ACH-000632,-0.19384049130800002
ACH-000633,0.0929479683108
ACH-000637,-0.250313428741
ACH-000638,0.000312905073615
ACH-000646,-0.132793694618
ACH-000647,-0.700318046228
ACH-000648,-0.379154539884
ACH-000649,-0.9222736711470001
ACH-000651,-0.518653125705
ACH-000652,-0.261707950144
ACH-000653,-0.176490271977
ACH-000657,-0.545932009025
ACH-000658,-0.567021232556
ACH-000661,-0.057861116902800006
ACH-000662,0.14571128963899999
ACH-000663,-0.44576540653200003
ACH-000665,0.0642010729766
ACH-000671,0.045423601468
ACH-000673,-0.164540734545
ACH-000676,-0.0377692959749
ACH-000677,-0.190013033394
ACH-000681,-0.0987804593802
ACH-000682,-0.634470148811
ACH-000683,-0.194823630358
ACH-000684,-0.81221786776
ACH-000688,-0.20196522424600002
ACH-000693,-0.00618615589377
ACH-000694,0.00227561483907
ACH-000695,-0.313755804209
ACH-000696,-0.0919229499495
ACH-000697,-0.7959855052779999
ACH-000699,-0.23981121634599997
ACH-000701,-0.20504376824499998
ACH-000706,-0.652322946381
ACH-000711,-0.701577145358
ACH-000713,-0.0558381164875
ACH-000714,-0.0961033109726
ACH-000718,-0.0915181275783
ACH-000720,-0.050547877792600004
ACH-000721,-0.027624402497200003
ACH-000724,-0.175556840537
ACH-000725,-0.266872904336
ACH-000732,-0.8419242246330001
ACH-000734,-0.0931587521085
ACH-000735,-1.0927975136599999
ACH-000736,-0.018345868965
ACH-000738,0.0464368424657
ACH-000746,0.00196614998832
ACH-000747,0.0259708349787
ACH-000748,0.0166586134394
ACH-000753,0.018589298115400003
ACH-000756,-0.160068399349
ACH-000757,-0.161084035314
ACH-000758,-0.159846470866
ACH-000760,0.0222648436956
ACH-000763,-0.38618750901
ACH-000764,-0.8334207068009999
ACH-000765,-1.21424114062
ACH-000766,-0.22509887411600002
ACH-000767,-0.047337124619800004
ACH-000768,-0.8512564952959999
ACH-000769,-0.519912733023
ACH-000770,-0.0265868444225
ACH-000771,-0.49524969287299997
ACH-000773,-0.666391152061
ACH-000776,-0.328768633149
ACH-000777,-0.637773597283
ACH-000778,-0.621213884669
ACH-000781,-0.31634687250599997
ACH-000782,-0.34423449624200003
ACH-000783,-0.21358402297899998
ACH-000784,-1.03806492797
ACH-000785,-0.8659875334489999
ACH-000787,-0.0506764024486
ACH-000788,-0.346913286213
ACH-000791,-0.017135248380400002
ACH-000792,-0.438751835938
ACH-000794,-0.677301932408
ACH-000796,-0.685481755511
ACH-000799,-0.055397556481400004
ACH-000800,-0.176264830733
ACH-000802,-0.282791364753
ACH-000804,-0.018238114417400003
ACH-000805,-0.08544864162589999
ACH-000809,-0.144199655091
ACH-000810,-0.010568327851
ACH-000811,-0.384943694919
ACH-000817,-0.7009810442569999
ACH-000819,-0.518717082992
ACH-000820,-0.383665718378
ACH-000821,-1.17305913627
ACH-000822,-0.183219113011
ACH-000823,-1.1034075636299998
ACH-000824,-0.20931155096999998
ACH-000827,-0.194455456073
ACH-000829,-0.37404871639700005
ACH-000831,-0.459576306378
ACH-000832,-0.757149198334
ACH-000833,0.033306565043900005
ACH-000834,-0.267087755043
ACH-000835,-0.380409883835
ACH-000836,-0.383572282575
ACH-000837,-0.108650203024
ACH-000838,-0.521988726068
ACH-000839,-0.420359124113
ACH-000840,-0.30606618681
ACH-000841,-0.30287778237
ACH-000843,-0.7192139504359999
ACH-000846,-0.178589408568
ACH-000847,-0.0760683544449
ACH-000848,-0.025779309073900004
ACH-000849,-0.0726732962001
ACH-000851,-0.893383322257
ACH-000855,-1.3053138745000001
ACH-000856,-0.044031987749300006
ACH-000858,-0.517295308499
ACH-000859,-0.28731350509
ACH-000861,-0.7373351957350001
ACH-000862,-0.045337091001399994
ACH-000865,-0.09604794838899999
ACH-000866,0.0329438306481
ACH-000867,-0.733166684295
ACH-000869,-0.19542715185600001
ACH-000872,-0.16863175156399998
ACH-000873,-0.398469871348
ACH-000876,-0.222026407413
ACH-000878,-0.832135243098
ACH-000880,-0.157247939584
ACH-000881,-1.12651774476
ACH-000882,-0.845016480334
ACH-000884,-1.06479294249
ACH-000885,-0.0492906754774
ACH-000887,-0.0916435917475
ACH-000888,-0.684089648674
ACH-000889,-0.020508272427000002
ACH-000890,-0.6335037083780001
ACH-000896,-0.5526206223960001
ACH-000898,0.00730745758931
ACH-000900,0.07892462566330001
ACH-000901,-0.16002301744300002
ACH-000905,-0.34121773082400003
ACH-000906,-0.86868380839
ACH-000907,-0.31998027307
ACH-000910,-0.0741004092156
ACH-000911,-0.377605940945
ACH-000912,-0.007631493682189999
ACH-000913,-0.123868857623
ACH-000915,-0.5582013414060001
ACH-000916,-0.655744839221
ACH-000917,-0.716709372095
ACH-000921,-0.122952477644
ACH-000924,-0.0923516898735
ACH-000926,-0.278243157676
ACH-000928,0.046926351287699994
ACH-000929,-0.11103255156300001
ACH-000932,-0.06685931976040001
ACH-000935,-0.365149389459
ACH-000936,-0.0658999682044
ACH-000937,0.0397584103322
ACH-000938,-0.058426475238100004
ACH-000939,-0.35927370450199997
ACH-000941,-0.16102508475500002
ACH-000943,-1.0759579559
ACH-000946,-0.040984465624599994
ACH-000947,0.0896627120551
ACH-000948,0.124543520614
ACH-000950,-0.0622221150533
ACH-000953,-0.0516221152223
ACH-000957,-0.0445030737388
ACH-000958,-0.057057991596
ACH-000960,-0.288966018653
ACH-000963,-0.49506590707500003
ACH-000968,-0.9356346444310001
ACH-000969,-0.30937557584
ACH-000973,-0.151831947597
ACH-000974,-0.0219433051059
ACH-000975,-0.07957613951669999
ACH-000976,-0.8020736964920001
ACH-000978,0.003918526412989999
ACH-000980,-0.005421772402189999
ACH-000984,-0.0587466019154
ACH-000986,-0.157376216141
ACH-000988,-0.17849574503199997
ACH-000993,0.0710173280165
ACH-000994,-0.101303010941
ACH-000996,-0.013249859978
ACH-001001,-0.139630015113
ACH-001020,-0.577884984431
ACH-001028,-0.268947483302
ACH-001031,0.005730534440649999
ACH-001038,-0.184663422321
ACH-001048,-0.130409542899
ACH-001050,-1.12763684714
ACH-001053,-0.293669858235
ACH-001054,-0.164127670749
ACH-001061,-0.431271547935
ACH-001067,-0.281515062079
ACH-001075,-0.06933412328989999
ACH-001096,0.12241332499600001
ACH-001128,-0.964590065585
ACH-001134,0.143669586493
ACH-001151,-0.7565200554100001
ACH-001163,-0.685407812544
ACH-001164,-0.0254938948617
ACH-001173,-0.09614767670180001
ACH-001183,-0.0698250625931
ACH-001184,-0.054325107828400006
ACH-001190,-0.104157854242
ACH-001192,-0.0011118522826500002
ACH-001193,-0.7940749601629999
ACH-001196,-0.384838261281
ACH-001197,-0.23787989744899998
ACH-001205,-0.17033616434700002
ACH-001211,-0.0805429630414
ACH-001212,-0.457415345264
ACH-001228,-0.164008028188
ACH-001232,-0.272252491546
ACH-001239,-0.186104113997
ACH-001274,-0.477864924846
ACH-001275,-0.14447466035
ACH-001277,-0.0307716688081
ACH-001278,0.09737464504969999
ACH-001280,-0.0410276547359
ACH-001283,-0.0212942117534
ACH-001289,-0.0190186575728
ACH-001295,-0.0150057163301
ACH-001300,0.122067116065
ACH-001301,0.029517615397999998
ACH-001302,-0.0166226986974
ACH-001303,-0.137666712531
ACH-001306,-0.0686787113122
ACH-001318,-0.129187267376
ACH-001322,-0.539282108935
ACH-001328,0.0185204736035
ACH-001332,-0.33268263161600004
ACH-001333,0.00982871752984
ACH-001336,-0.7552469425
ACH-001340,0.0423794185169
ACH-001346,-0.120971673325
ACH-001353,-0.6463445511020001
ACH-001354,0.0757941832939
ACH-001367,-0.00607588547968
ACH-001368,-0.192801755342
ACH-001374,0.190520756264
ACH-001375,-0.209230892127
ACH-001377,0.00122281913258
ACH-001380,0.0470029833909
ACH-001391,-0.00398798296357
ACH-001407,-1.10836148125
ACH-001408,-0.21674379818599998
ACH-001413,-0.009905566974760001
ACH-001430,0.211092721426
ACH-001431,0.156483734077
ACH-001450,-0.032551489203900004
ACH-001496,-0.0755903380672
ACH-001500,0.0536869057806
ACH-001521,-0.329377092132
ACH-001523,-0.7199156707109999
ACH-001532,0.10836260886099999
ACH-001536,-0.466425912864
ACH-001550,-0.120849756071
ACH-001552,-0.245737414553
ACH-001554,-0.367537343173
ACH-001645,-0.131678518774
ACH-001654,-0.235452416598
ACH-001715,-0.787412799377
ACH-001735,-0.35539085794799996
ACH-001736,-0.097411621059
ACH-001737,0.10549164721000001
ACH-001740,-0.16453004639799998
ACH-001745,-0.0429869226817
ACH-001750,0.08147077507280001
ACH-001765,-0.107981155664
ACH-001956,-0.0768466263022
ACH-001957,-0.160339960745
