,ARPIN (348110)
ACH-000004,-0.144330874127
ACH-000007,0.156663705269
ACH-000009,0.0927729774223
ACH-000011,0.133168591164
ACH-000012,0.0994300095485
ACH-000013,0.0662231645306
ACH-000014,0.0169035606743
ACH-000015,0.0591089100067
ACH-000017,0.0232137202582
ACH-000018,0.155743782859
ACH-000019,0.14250043481
ACH-000021,0.160352950345
ACH-000022,0.09860952764280001
ACH-000025,0.177211803139
ACH-000028,0.151060597671
ACH-000030,0.0702955024458
ACH-000035,0.06991492794269999
ACH-000036,0.201213624956
ACH-000037,-0.0156802688569
ACH-000039,0.0595258119986
ACH-000040,0.17099706810899998
ACH-000041,-0.109117998873
ACH-000042,-0.010821114201499999
ACH-000045,0.033410505285900005
ACH-000047,0.0932659389415
ACH-000052,0.047226562442800005
ACH-000053,0.0772192906459
ACH-000054,0.0374522888833
ACH-000055,0.19763825359200002
ACH-000060,0.183499001323
ACH-000067,0.09478810026149999
ACH-000070,0.00783037542411
ACH-000075,0.00466843125988
ACH-000078,-0.009386406953129998
ACH-000082,0.073448269807
ACH-000085,0.238067586714
ACH-000086,0.07174413976789999
ACH-000087,-0.019061496890099998
ACH-000092,0.116507477325
ACH-000095,0.138384286887
ACH-000097,0.0996411058022
ACH-000098,0.131071864255
ACH-000099,0.012271774928700002
ACH-000108,0.0383087661459
ACH-000113,0.0963515790119
ACH-000115,0.171979197996
ACH-000116,0.134872275797
ACH-000118,0.0834764648713
ACH-000120,0.0894313779827
ACH-000123,0.0605727109994
ACH-000127,-0.0205279745018
ACH-000128,0.0826024401848
ACH-000132,0.103224680834
ACH-000133,0.221967924843
ACH-000137,0.082768995908
ACH-000138,0.18455047477699998
ACH-000142,0.0221596468357
ACH-000143,-0.0015472491073499999
ACH-000146,0.027817795296400005
ACH-000148,0.114950418641
ACH-000150,-0.0182686153365
ACH-000152,0.172641492291
ACH-000153,0.109927740943
ACH-000159,0.158780816445
ACH-000160,0.100390922515
ACH-000163,0.135153815467
ACH-000167,-0.0035979729860599998
ACH-000168,-0.036192077982800004
ACH-000169,0.0935231237108
ACH-000178,0.12497647658199999
ACH-000182,0.0571227809451
ACH-000183,-0.0215750766348
ACH-000188,0.219612033637
ACH-000189,0.159900973128
ACH-000190,0.0361925811057
ACH-000198,0.052427523818600004
ACH-000204,-0.270729606942
ACH-000206,-0.107913265079
ACH-000207,-0.033714132101500004
ACH-000211,0.122236410722
ACH-000215,0.032863025787200004
ACH-000221,0.0053969833134999996
ACH-000222,-0.109819565493
ACH-000223,0.0554489396732
ACH-000226,0.122143810884
ACH-000227,-0.06998482250969999
ACH-000228,0.0767356534963
ACH-000231,0.00973643293204
ACH-000232,0.125229138927
ACH-000233,-0.006002416957340001
ACH-000234,0.08388944882060001
ACH-000235,-0.022160984058599998
ACH-000237,0.059621188491599995
ACH-000238,0.0204995109486
ACH-000243,0.09203379500289999
ACH-000244,0.239869172905
ACH-000246,0.19393062761
ACH-000248,0.164071811342
ACH-000250,0.065943011654
ACH-000251,0.185344870873
ACH-000253,0.029442892746900002
ACH-000255,0.21822990771099998
ACH-000256,0.0867275855091
ACH-000257,0.193617933181
ACH-000258,-0.0732823752627
ACH-000259,0.11769034173699999
ACH-000260,0.0313441938929
ACH-000261,0.038906474672
ACH-000262,-0.0169800003314
ACH-000263,-0.055586130022999995
ACH-000264,-0.0235082961178
ACH-000265,0.00924924965032
ACH-000266,0.00637184689625
ACH-000272,0.080594736557
ACH-000273,0.0324901211768
ACH-000274,-0.032144416902200004
ACH-000277,0.19184858877500002
ACH-000278,0.0992362783443
ACH-000279,0.0415599002919
ACH-000280,0.09604180614350001
ACH-000281,0.054524699792599995
ACH-000288,0.021990693813400002
ACH-000291,-0.022744572451599998
ACH-000293,0.390980760329
ACH-000294,0.0767511621868
ACH-000295,0.198789697288
ACH-000296,0.173833664846
ACH-000302,0.116487098699
ACH-000304,0.030897058941
ACH-000307,-0.0658557643071
ACH-000308,0.08621349447610001
ACH-000310,-0.09256046423019999
ACH-000311,0.0707014325774
ACH-000312,0.0550053142301
ACH-000315,0.164416170396
ACH-000316,0.0804335477996
ACH-000317,0.0446983126902
ACH-000318,0.0366519621331
ACH-000319,0.13634775854800002
ACH-000320,0.09751915077050001
ACH-000322,0.224254612216
ACH-000323,0.296719469141
ACH-000324,0.105198501204
ACH-000329,0.139536323142
ACH-000330,0.0650019983802
ACH-000331,0.121860027706
ACH-000332,0.101921295276
ACH-000334,0.163503083327
ACH-000335,0.0389124603339
ACH-000336,0.394931105634
ACH-000337,0.043416258153
ACH-000339,0.0582111487025
ACH-000341,-0.0661023187585
ACH-000348,0.0676468684289
ACH-000350,-0.0046821620608500005
ACH-000352,0.132945888904
ACH-000356,0.23569305379
ACH-000361,0.09179096735480001
