,LRIF1 (55791)
ACH-000331,-0.307993605937
ACH-000332,-0.258262708519
ACH-000334,-0.276118165534
ACH-000335,-0.156455038453
ACH-000336,0.218566504713
ACH-000337,0.00248305634029
ACH-000339,-0.22955614317499998
ACH-000341,-0.170940969681
ACH-000348,-0.275838662956
ACH-000350,-0.08515543001800001
ACH-000352,-0.487977231345
ACH-000356,-0.36352157440399996
ACH-000361,-0.10309898049
ACH-000362,-0.115848311208
ACH-000363,-0.25714418230999997
ACH-000364,-0.141405305767
ACH-000365,-0.284130611741
ACH-000366,-0.188944970156
ACH-000368,-0.188710431805
ACH-000374,-0.256823599845
ACH-000375,-0.197462625134
ACH-000376,-0.24650219487
ACH-000381,-0.257250365278
ACH-000383,-0.34950826664800005
ACH-000387,-0.243743483939
ACH-000389,-0.0729766194882
ACH-000390,-0.241845872726
ACH-000393,-0.38654009058300004
ACH-000395,-0.405834100308
ACH-000397,-0.35390223368100004
ACH-000401,-0.266166725122
ACH-000402,-0.177744030942
ACH-000403,-0.138001297226
ACH-000404,-0.070713243363
ACH-000406,-0.0632839296257
ACH-000407,-0.286358597705
ACH-000408,-0.18177072198199998
ACH-000410,-0.317330028935
ACH-000411,-0.15486730155300002
ACH-000414,-0.38117524100199995
ACH-000415,-0.254596701618
ACH-000416,-0.268550849294
ACH-000420,-0.193385921013
ACH-000421,-0.10142073375
ACH-000424,-0.23072280531599998
ACH-000425,-0.525189277948
ACH-000426,-0.12736902891
ACH-000427,-0.394712185628
ACH-000433,-0.25312487278499995
ACH-000436,-0.42765326874799997
ACH-000444,-0.00661762381651
ACH-000445,-0.115169412324
ACH-000448,-0.17046576082000003
ACH-000450,-0.0581676552502
ACH-000452,-0.241538165485
ACH-000454,-0.36910255453900004
ACH-000458,-0.324706897968
ACH-000459,-0.100953230429
ACH-000460,-0.124087882577
ACH-000461,-0.172064460702
ACH-000463,-0.214335990617
ACH-000464,-0.466389187856
ACH-000466,-0.32164336483600003
ACH-000467,-0.27284207768
ACH-000468,-0.0275115333706
ACH-000469,-0.14866716010199998
ACH-000470,-0.202315535352
ACH-000471,0.03346451588259999
ACH-000472,-0.19465396295899998
ACH-000473,-0.135532122349
ACH-000475,-0.235461076376
ACH-000476,-0.08628483851430001
ACH-000477,-0.20079525962
ACH-000480,0.0158815118882
ACH-000481,-0.370195727584
ACH-000483,-0.18380460915199998
ACH-000484,-0.10014733103399999
ACH-000485,-0.218545688739
ACH-000486,-0.19512894013
ACH-000487,-0.010211055896600001
ACH-000488,-0.136172608596
ACH-000490,-0.20391029105099998
ACH-000491,-0.264620287996
ACH-000495,-0.606884712689
ACH-000496,-0.22032318654
ACH-000499,-0.151702729286
ACH-000500,-0.164964036163
ACH-000502,-0.153206475527
ACH-000503,-0.23053955413600002
ACH-000505,-0.20184052426
ACH-000507,-0.15708134985
ACH-000510,-0.18856871539700001
ACH-000511,-0.299783247881
ACH-000512,-0.15784291364800002
ACH-000516,-0.144201812598
ACH-000517,-0.170948073012
ACH-000518,-0.12432050166099999
ACH-000520,-0.40072756486100003
ACH-000521,-0.218747983914
ACH-000522,-0.375321215888
ACH-000524,-0.149041712227
ACH-000527,-0.0365642412373
ACH-000528,-0.13704854415999998
ACH-000537,-0.0884332053363
ACH-000541,-0.437376623188
ACH-000542,-0.12001597281700001
ACH-000544,-0.285094247711
ACH-000545,-0.27613243290899997
ACH-000547,-0.541582671328
ACH-000548,-0.232986531228
ACH-000549,-0.0327516777419
ACH-000550,0.015597936464200001
ACH-000552,-0.305428933933
ACH-000556,-0.179853485332
ACH-000557,0.0617496028441
ACH-000570,-0.180837386172
ACH-000571,-0.16887432739500002
ACH-000573,-0.16253514779699998
ACH-000576,-0.162565437722
ACH-000580,-0.0847211314011
ACH-000584,-0.0931329972785
ACH-000585,-0.255130669831
ACH-000588,-0.0492881878424
ACH-000589,-0.239454277931
ACH-000591,-0.29030254995
ACH-000593,-0.049421240394999996
ACH-000600,-0.357431480963
ACH-000601,-0.12947413733899998
ACH-000604,0.24438028285900001
ACH-000605,-0.523474762403
ACH-000606,-0.24744442591999996
ACH-000608,-0.298770320121
ACH-000614,0.0838379618747
ACH-000616,-0.140104903073
ACH-000618,-0.115698407533
ACH-000619,-0.207556410481
ACH-000620,-0.35947576111100005
ACH-000621,-0.15215900622099998
ACH-000622,-0.401491722857
ACH-000623,-0.365977810747
ACH-000624,-0.135838126069
ACH-000627,-0.323428119731
ACH-000630,-0.17808082588799998
ACH-000632,-0.152289791846
ACH-000633,-0.106332104007
ACH-000637,-0.0192583522037
ACH-000638,-0.306095796769
ACH-000646,-0.35528219922
ACH-000647,-0.109610857103
ACH-000648,-0.254235186522
ACH-000649,-0.25375394565000003
ACH-000651,-0.161561445207
ACH-000652,-0.0775618259962
ACH-000653,-0.07258626856019999
ACH-000657,-0.24646174016999997
ACH-000658,0.008916147067159999
ACH-000661,-0.242754507414
ACH-000662,-0.407593750033
ACH-000663,-0.06643887785609999
ACH-000665,-0.320550443554
ACH-000671,-0.023215883083000002
ACH-000673,-0.235124783024
ACH-000676,-0.260852974925
ACH-000677,-0.0216819237062
ACH-000681,-0.0947370191223
ACH-000682,-0.337153449626
ACH-000683,-0.155562121982
ACH-000684,0.09959624518339999
ACH-000688,0.11418137852499999
ACH-000693,-0.172273579106
ACH-000694,-0.05311203782380001
ACH-000695,0.00648065218412
ACH-000696,-0.331861333421
ACH-000697,-0.560889676165
ACH-000699,-0.09173612147669999
ACH-000701,-0.150267451401
ACH-000706,-0.234095415484
ACH-000711,-0.313812058288
ACH-000713,-0.40908902324900004
ACH-000714,-0.368420308627
ACH-000718,-0.296271264617
ACH-000720,-0.07955122415919999
ACH-000721,-0.22927827686799998
ACH-000724,-0.527420639462
ACH-000725,-0.23606079370400002
ACH-000732,-0.29731145945
ACH-000734,-0.277685946937
ACH-000735,-0.312952718651
ACH-000736,-0.23504031735800002
ACH-000738,-0.271124794311
ACH-000746,-0.0408771069393
ACH-000747,-0.165430996462
ACH-000748,-0.0688529002902
ACH-000753,-0.0869528931688
ACH-000756,-0.23585397001400002
ACH-000757,-0.121219805668
ACH-000758,-0.34886897701499997
ACH-000760,-0.159854099715
ACH-000763,-0.056897916179900004
ACH-000764,0.130739911705
ACH-000765,-0.06989712530839999
ACH-000766,0.0536904559851
ACH-000767,-0.31949570919799997
ACH-000768,-0.137475763239
ACH-000769,-0.36338350243199996
ACH-000770,-0.198213663005
ACH-000771,-0.218335224621
ACH-000773,-0.0131719199732
ACH-000776,-0.155393078471
ACH-000777,-0.253085559001
ACH-000778,-0.46596342136299995
ACH-000781,-0.12811888553200002
ACH-000782,0.0713068716636
ACH-000783,-0.30133033913400004
ACH-000784,0.110510514531
ACH-000785,-0.47732797683999995
ACH-000787,-0.0467264515735
ACH-000788,-0.25062290158000006
ACH-000791,-0.40390363742799995
ACH-000792,-0.0930226365614
ACH-000794,-0.172443851036
ACH-000796,-0.22270633742100002
ACH-000799,-0.557977407116
ACH-000800,-0.318894837586
ACH-000802,-0.312686804296
ACH-000804,-0.283935467775
ACH-000805,-0.117935368751
ACH-000809,-0.12487721593000001
ACH-000810,-0.303870372016
ACH-000811,-0.0987444049021
ACH-000817,-0.229614571733
ACH-000819,-0.109061003663
ACH-000820,-0.457215735283
ACH-000821,-0.21950110108600002
ACH-000822,-0.157816423219
ACH-000823,-0.109868985032
ACH-000824,-0.22725954013099997
ACH-000827,-0.0681040583734
ACH-000829,-0.12877574421
ACH-000831,-0.638447385511
ACH-000832,-0.26086166005399997
ACH-000833,-0.29671526674000004
ACH-000834,-0.08430201565410002
ACH-000835,-0.12660562926
ACH-000836,-0.07799590518539999
ACH-000837,-0.0530715421371
ACH-000838,-0.187419521853
ACH-000839,-0.011440250325899999
ACH-000840,-0.0894684217506
ACH-000841,-0.37052770816799996
ACH-000843,-0.28205112327799997
ACH-000846,-0.49202225110799996
ACH-000847,-0.156012821292
ACH-000848,-0.22880387124499998
ACH-000849,-0.232258569698
ACH-000851,-0.38766753181
ACH-000855,-0.24319028769099998
ACH-000856,-0.171866305333
ACH-000858,-0.218629253583
ACH-000859,-0.16473679847
ACH-000861,-0.282533850792
ACH-000862,-0.197757991054
ACH-000865,-0.157701497833
ACH-000866,-0.192008286589
ACH-000867,-0.228455726701
ACH-000869,-0.37701480128700005
ACH-000872,-0.183083932802
ACH-000873,-0.401618676064
ACH-000876,-0.36971629541
ACH-000878,-0.0537825042954
ACH-000880,-0.348773170886
ACH-000881,-0.214846794002
ACH-000882,-0.195505240457
ACH-000884,0.014384790852700002
ACH-000885,-0.0909926550506
ACH-000887,-0.40384582375
ACH-000888,-0.314476687425
ACH-000889,-0.326778675225
ACH-000890,-0.358547305629
ACH-000896,-0.365874203103
ACH-000898,-0.28664681909699996
ACH-000900,-0.195089448174
ACH-000901,-0.134803327346
ACH-000905,-0.285062120309
ACH-000906,-0.15956492403300002
ACH-000907,-0.286769042975
ACH-000910,-0.0435773847128
ACH-000911,-0.050929886013400004
ACH-000912,-0.0526127333194
ACH-000913,-0.126858924113
ACH-000915,-0.25899141707400003
ACH-000916,-0.17823103025400003
ACH-000917,-0.0943438089713
ACH-000921,-0.554729627611
ACH-000924,-0.12952407254599999
ACH-000926,-0.0952964232402
ACH-000928,-0.43319413215
ACH-000929,-0.321188562746
ACH-000932,-0.20366000565499998
ACH-000935,-0.206771257286
ACH-000936,-0.21071625899399998
ACH-000937,-0.285814973585
ACH-000938,-0.271522690005
ACH-000939,-0.076303297637
ACH-000941,-0.124917877528
ACH-000943,-0.13263576072799999
ACH-000946,-0.334458253456
ACH-000947,-0.154585743513
ACH-000948,-0.233638005414
ACH-000950,-0.574596976476
ACH-000953,-0.395307607584
ACH-000957,-0.215121809205
ACH-000958,-0.402644094787
ACH-000960,-0.23327487870799998
ACH-000963,-0.118583748359
ACH-000968,-0.0049682285727799995
ACH-000969,-0.303539366479
ACH-000973,-0.264608434013
ACH-000974,-0.27057751948000003
ACH-000975,-0.212185552803
ACH-000976,-0.442362834029
ACH-000978,-0.27852104332100003
ACH-000980,-0.149367047157
ACH-000984,-0.222557188486
ACH-000986,-0.137949703689
ACH-000988,-0.256233100032
ACH-000993,-0.21373153588899999
ACH-000994,-0.27814987606999997
ACH-000996,-0.288052559961
ACH-001001,-0.222171123631
ACH-001020,-0.164084389258
ACH-001028,-0.090100525153
ACH-001031,-0.268702210436
ACH-001038,-0.189077613321
ACH-001048,-0.113653451215
ACH-001050,-0.0966514160047
ACH-001053,-0.15361017579000003
ACH-001054,-0.269996713097
ACH-001061,-0.09833767859439999
ACH-001067,-0.195906925523
ACH-001075,-0.16673414361
ACH-001096,-0.0585563955591
ACH-001128,-0.45434370331999996
ACH-001134,-0.147173201651
ACH-001151,-0.19466924396899998
ACH-001163,-0.19073661004099998
ACH-001164,-0.130430350291
ACH-001173,-0.408096985555
ACH-001183,-0.144922922236
ACH-001184,-0.0351012151015
ACH-001190,-0.39150933836999996
ACH-001192,-0.416375043936
ACH-001193,-0.14908928379699998
ACH-001196,-0.199826588473
ACH-001197,-0.16953545427000002
ACH-001205,-0.12245854454800001
ACH-001211,0.17873335309399999
ACH-001212,-0.11960779611899999
ACH-001228,-0.248893688452
ACH-001232,-0.3028211676
ACH-001239,-0.34456476618299997
ACH-001274,-0.05746135121090001
ACH-001275,-0.0924727401706
ACH-001277,0.09413224612719999
ACH-001278,-0.0744033168072
ACH-001280,0.0111509795609
ACH-001283,-0.0873241497707
ACH-001289,-0.106167393649
ACH-001295,-0.19793659844099998
ACH-001300,-0.132457608258
ACH-001301,0.006576124210420001
ACH-001302,0.035195389010900004
ACH-001303,0.00579693393955
ACH-001306,-0.103706921197
ACH-001318,-0.26073671984
ACH-001322,-0.163012367627
ACH-001328,-0.239769000055
ACH-001332,-0.289380143714
ACH-001333,-0.17451558637400003
ACH-001336,-0.12424855998400001
ACH-001340,-0.308779483405
ACH-001346,-0.22820995525600002
ACH-001353,-0.16684882346899998
ACH-001354,-0.255287600662
ACH-001367,-0.0938279353959
ACH-001368,-0.387860082793
ACH-001374,-0.023934749422400002
ACH-001375,-0.014850985747700001
ACH-001377,-0.200453832736
ACH-001380,-0.279873363889
ACH-001391,-0.271384916459
ACH-001407,-0.40632402454300004
ACH-001408,-0.17144358078699998
ACH-001413,-0.259075617079
ACH-001430,-0.323288085878
ACH-001431,-0.158679748362
ACH-001450,0.147375461165
ACH-001496,-0.231040653789
ACH-001500,0.0085105531865
ACH-001521,-0.174235773231
ACH-001523,-0.587331702897
ACH-001532,-0.169323551585
ACH-001536,-0.121993985604
ACH-001550,-0.09530673569350001
ACH-001552,-0.194794236508
ACH-001554,-0.224045305947
ACH-001645,-0.0661895943623
ACH-001654,-0.15910591340500002
ACH-001715,-0.304967890443
ACH-001735,-0.15492504264499998
ACH-001736,0.0768621717005
ACH-001737,-0.33454885572500004
ACH-001740,0.035637633173800004
ACH-001745,-0.11806747330600001
ACH-001750,-0.237474758501
ACH-001765,-0.170891543974
ACH-001956,-0.08997484699819999
ACH-001957,-0.373321659227
