,SUMO1 (7341)
ACH-000004,-0.0265242534353
ACH-000007,-0.011288149861299999
ACH-000009,-0.312130346418
ACH-000011,-0.418586445379
ACH-000012,-0.209095871737
ACH-000013,-0.145569885115
ACH-000014,0.0789096417797
ACH-000015,0.064606358842
ACH-000017,-0.17353445349899999
ACH-000018,-0.0593507165101
ACH-000019,-0.0566574156362
ACH-000021,-0.142695843428
ACH-000022,-0.17213735493500001
ACH-000025,-0.06691254615600001
ACH-000028,-0.254136663961
ACH-000030,-0.12263714295099999
ACH-000035,0.020691198293900002
ACH-000036,-0.289821639331
ACH-000037,-0.574889066676
ACH-000039,-0.17319152171799998
ACH-000040,-0.22742585655699998
ACH-000041,-0.33664664623199997
ACH-000042,-0.249567657614
ACH-000045,-0.06549588006860001
ACH-000047,-0.22800098661600002
ACH-000052,-0.282440904124
ACH-000053,-0.265305052643
ACH-000054,-0.18079381373700001
ACH-000055,-0.228789030793
ACH-000060,0.0340781611474
ACH-000067,-0.207490424298
ACH-000070,0.0192614462681
ACH-000075,-0.0971047919084
ACH-000078,-0.357577779353
ACH-000082,-0.179621296899
ACH-000085,-0.184491824529
ACH-000086,-0.193886063436
ACH-000087,-0.327865734633
ACH-000092,-0.304440593248
ACH-000095,-0.194489796916
ACH-000097,-0.129714995139
ACH-000098,-0.205061529119
ACH-000099,-0.32067801783000005
ACH-000108,-0.278643301048
ACH-000113,-0.0915789866533
ACH-000115,-0.10855661914
ACH-000116,-0.08086206556919999
ACH-000118,-0.283427587131
ACH-000120,-0.354981347981
ACH-000123,-0.00922940560498
ACH-000127,-0.0720297807685
ACH-000128,0.0268359523802
ACH-000132,-0.08038384865380001
ACH-000133,-0.30262366215
ACH-000137,-0.07138378450360001
ACH-000138,-0.144114170057
ACH-000142,-0.0012154367821900001
ACH-000143,-0.37336671817199996
ACH-000146,-0.0105877756112
ACH-000148,-0.0767152581534
ACH-000150,-0.114154489303
ACH-000152,0.0233567195506
ACH-000153,-0.295475697882
ACH-000159,-0.271986986844
ACH-000160,-0.151626295498
ACH-000163,-0.22782436476799997
ACH-000167,-0.366954428565
ACH-000168,-0.101127737726
ACH-000169,-0.207648909518
ACH-000178,-0.13099729091600001
ACH-000182,-0.140482116191
ACH-000183,-0.169647268746
ACH-000188,-0.126064345964
ACH-000189,-0.405031265209
ACH-000190,-0.274521324869
ACH-000198,-0.104723762377
ACH-000204,-0.42462676162100005
ACH-000206,0.0225911743695
ACH-000207,0.116471404857
ACH-000211,-0.21437045822200002
ACH-000215,-0.1957726822
ACH-000221,0.0170727205168
ACH-000222,-0.103879561153
ACH-000223,-0.291331910238
ACH-000226,-0.264795418653
ACH-000227,-0.572562583787
ACH-000228,-0.18575072581
ACH-000231,-0.0770622418688
ACH-000232,-0.21518862798799998
ACH-000233,-0.151316463977
ACH-000234,-0.25290673741
ACH-000235,-0.134562984833
ACH-000237,-0.263339153146
ACH-000238,-0.0569727676059
ACH-000243,-0.10465832038799999
ACH-000244,-0.395564792178
ACH-000246,-0.320470201814
ACH-000248,-0.19064737901299997
ACH-000250,-0.199636257904
ACH-000251,-0.299206011058
ACH-000253,-0.13768742817
ACH-000255,-0.21470782383900003
ACH-000256,-0.16125232914
ACH-000257,-0.27074599158
