,PRKCG (5582)
ACH-000004,0.033711839722700004
ACH-000007,0.31604141752799997
ACH-000009,0.256563796573
ACH-000011,0.364513075811
ACH-000012,0.25527188552700003
ACH-000013,-0.10470521898499999
ACH-000014,0.313349306072
ACH-000015,0.07620640571580001
ACH-000017,0.26153168632199997
ACH-000018,0.412433282712
ACH-000019,0.28584317368900003
ACH-000021,0.133898576019
ACH-000022,0.21728091310699998
ACH-000025,0.33048328907900004
ACH-000028,0.289419893962
ACH-000030,0.0737634266577
ACH-000035,0.25691732676999995
ACH-000036,0.317049313589
ACH-000037,0.248490417843
ACH-000039,0.277839391923
ACH-000040,0.35095959945699995
ACH-000041,0.270098475753
ACH-000042,0.211921277293
ACH-000045,0.21421451486200002
ACH-000047,0.265737578822
ACH-000052,0.08705644180710001
ACH-000053,0.247113187055
ACH-000054,0.222368717031
ACH-000055,-0.039356530632300005
ACH-000060,0.324325980337
ACH-000067,0.248614271723
ACH-000070,0.24773922272399998
ACH-000075,0.288857704892
ACH-000078,0.233766019168
ACH-000082,0.268459532297
ACH-000085,0.192275485124
ACH-000086,0.259111754988
ACH-000087,0.20951404112799998
ACH-000092,0.24502671752500002
ACH-000095,0.288088270044
ACH-000097,0.190260648013
ACH-000098,0.23407857723099998
ACH-000099,0.239989582025
ACH-000108,0.246603280147
ACH-000113,0.303036624217
ACH-000115,0.257277763617
ACH-000116,0.297450274441
ACH-000118,0.362404222677
ACH-000120,0.33640926707400004
ACH-000123,0.262963356316
ACH-000127,0.26347703344
ACH-000128,0.145825393322
ACH-000132,0.214354765016
ACH-000133,0.310994763375
ACH-000137,0.10399811186
ACH-000138,0.20277932102600002
ACH-000142,0.119935793818
ACH-000143,0.378864880453
ACH-000146,0.346020740595
ACH-000148,0.341360954643
ACH-000150,0.373661917823
ACH-000152,0.24530355202799997
ACH-000153,0.5352248458359999
ACH-000159,0.219670602736
ACH-000160,0.307428745391
ACH-000163,0.28274129793499997
ACH-000167,0.403417944535
ACH-000168,0.350800673591
ACH-000169,0.220370356514
ACH-000178,0.389430607165
ACH-000182,0.35444744544600004
ACH-000183,0.271297025185
ACH-000188,0.384502542698
ACH-000189,0.493229358846
ACH-000190,0.41977223696599997
ACH-000198,0.299212487669
ACH-000204,0.32147402515900003
ACH-000206,0.47814523996799996
ACH-000207,0.155052545647
ACH-000211,0.289357828802
ACH-000215,0.264872478712
ACH-000221,0.315269071654
ACH-000222,0.352571769621
ACH-000223,0.251119662811
ACH-000226,0.403907668429
ACH-000227,0.460686215008
ACH-000228,0.262791759869
ACH-000231,0.33421268123500003
ACH-000232,0.21801982743099999
ACH-000233,0.2795138131
ACH-000234,0.33030527093
ACH-000235,0.26742562363899997
ACH-000237,0.236658397672
ACH-000238,0.253474725591
ACH-000243,0.266960819033
ACH-000244,0.290793068513
ACH-000246,0.249361516537
ACH-000248,0.354556875543
ACH-000250,0.315217838473
ACH-000251,0.20363325011
ACH-000253,0.331464498246
ACH-000255,0.20587520230300002
ACH-000256,0.358668568385
ACH-000257,0.22177683028099998
ACH-000258,0.351725873675
ACH-000259,0.273615892932
ACH-000260,0.315388490086
ACH-000261,0.28911657844099997
ACH-000262,0.0641107844089
ACH-000263,0.20755916125100002
ACH-000264,0.380724604472
ACH-000265,0.192127437813
ACH-000266,0.242959140473
ACH-000272,0.289128686867
ACH-000273,0.21512759401
ACH-000274,0.391434129057
ACH-000277,0.332553083625
ACH-000278,0.400859569016
ACH-000279,0.278705615474
ACH-000280,0.162942809264
ACH-000281,0.120165550025
ACH-000288,0.345024933674
ACH-000291,0.235210472181
ACH-000293,0.21537442408100002
ACH-000294,0.155885297486
ACH-000295,0.358815196681
ACH-000296,0.0683024525785
ACH-000302,0.00632115423179
ACH-000304,0.226609355116
ACH-000307,0.32261329107
ACH-000308,0.206061915296
ACH-000310,0.252147980371
ACH-000311,0.119293107736
ACH-000312,0.239861127577
ACH-000315,-0.0989241832995
ACH-000316,0.326216171346
ACH-000317,0.375134100226
ACH-000318,0.308263441026
ACH-000319,0.269750111878
ACH-000320,0.626365341564
ACH-000322,0.66597865125
ACH-000323,0.295785481078
ACH-000324,0.184303622014
ACH-000329,0.341196134479
ACH-000330,0.38869452691699996
ACH-000331,0.366814864213
ACH-000332,0.220575794514
ACH-000334,0.37330313585
ACH-000335,0.5710495909009999
ACH-000336,0.45548953998999997
ACH-000337,0.45722993775799997
ACH-000339,0.174232706849
ACH-000341,0.127139011589
ACH-000348,0.25170159094
ACH-000350,0.26659313104000004
ACH-000352,0.351284407943
ACH-000356,0.246874313558
ACH-000361,0.285472498372
