,FAM57B (83723)
ACH-000004,-0.0263475286652
ACH-000007,-0.44813775948299994
ACH-000009,-0.261048678728
ACH-000011,-0.285419163147
ACH-000012,-0.301847791581
ACH-000013,-0.334590907047
ACH-000014,-0.340758910634
ACH-000015,-0.264574647177
ACH-000017,-0.10865688026699999
ACH-000018,-0.46901237735699997
ACH-000019,-0.379459141968
ACH-000021,-0.46434190794
ACH-000022,-0.362836929209
ACH-000025,-0.463683507567
ACH-000028,-0.207827440328
ACH-000030,-0.0635394436036
ACH-000035,-0.275299279852
ACH-000036,-0.342729311132
ACH-000037,-0.527833793057
ACH-000039,-0.341300692345
ACH-000040,-0.409540275709
ACH-000041,-0.245578686835
ACH-000042,-0.096939530367
ACH-000045,-0.21423218583
ACH-000047,-0.321433455242
ACH-000052,0.023208260565299996
ACH-000053,-0.225892932532
ACH-000054,-0.217266118136
ACH-000055,-0.32808272289
ACH-000060,-0.136864529376
ACH-000067,-0.19393924969
ACH-000070,-0.306167831835
ACH-000075,-0.180057794359
ACH-000078,-0.438693920477
ACH-000082,-0.327721418394
ACH-000085,-0.35779094836400005
ACH-000086,-0.0265444347756
ACH-000087,-0.301437619055
ACH-000092,-0.440970822598
ACH-000095,-0.21819742758299998
ACH-000097,-0.353686679889
ACH-000098,-0.315262867888
ACH-000099,-0.355919734804
ACH-000108,-0.275905371367
ACH-000113,-0.27205758853399997
ACH-000115,-0.168305503352
ACH-000116,-0.257974165935
ACH-000118,-0.282761543303
ACH-000120,-0.27888146983
ACH-000123,-0.35698942194
ACH-000127,-0.32548849435
ACH-000128,-0.07218095981339999
ACH-000132,-0.196006030073
ACH-000133,-0.358436371784
ACH-000137,-0.179307694584
ACH-000138,-0.21526727206500001
ACH-000142,-0.515574645751
ACH-000143,-0.468948287612
ACH-000146,-0.237985984174
ACH-000148,-0.42255435867299995
ACH-000150,-0.17321344731899999
ACH-000152,-0.176202390023
ACH-000153,-0.164289014957
ACH-000159,-0.39063401268299996
ACH-000160,-0.293166293237
ACH-000163,-0.357149534999
ACH-000167,-0.529924894374
ACH-000168,-0.160774218233
ACH-000169,-0.06562955837090001
ACH-000178,-0.229026147531
ACH-000182,-0.10588135690400001
ACH-000183,-0.36049739714699996
ACH-000188,-0.244748595424
ACH-000189,-0.329400430266
ACH-000190,-0.0485838764089
ACH-000198,-0.12863717895500001
ACH-000204,0.0726398858193
ACH-000206,-0.153836662402
ACH-000207,-0.385601198959
ACH-000211,-0.294462544961
ACH-000215,-0.324663809723
ACH-000221,-0.49911838892099997
ACH-000222,-0.5391573433829999
ACH-000223,-0.103822277421
ACH-000226,-0.240973639498
ACH-000227,-0.19326878097
ACH-000228,-0.417917512095
ACH-000231,-0.21356284035300002
ACH-000232,-0.203599693509
ACH-000233,-0.31049086190499997
ACH-000234,-0.119942940087
ACH-000235,-0.142411330109
ACH-000237,-0.24112264829100002
ACH-000238,-0.224951943174
ACH-000243,-0.307947616818
ACH-000244,-0.304400572039
ACH-000246,-0.12842335291200002
ACH-000248,-0.342184205585
ACH-000250,-0.18220355528299997
ACH-000251,-0.233740268589
ACH-000253,-0.152488315549
ACH-000255,-0.25546511356400003
ACH-000256,-0.369202290612
ACH-000257,-0.221639412201
ACH-000258,-0.0603684177281
ACH-000259,-0.456171927659
ACH-000260,-0.310424332312
ACH-000261,-0.261096321466
ACH-000262,-0.805768987549
ACH-000263,0.378456111089
ACH-000264,-0.349462309439
ACH-000265,-0.239982710506
ACH-000266,-0.314056550714
ACH-000272,-0.22722299340399998
ACH-000273,-0.23912300928599997
ACH-000274,-0.460243174741
ACH-000277,-0.12259264873199999
ACH-000278,-0.42403144783
ACH-000279,-0.282386898774
ACH-000280,-0.344806203091
ACH-000281,0.0197324522735
ACH-000288,-0.378310915299
ACH-000291,-0.378400146779
ACH-000293,-0.192781785765
ACH-000294,-0.06713098505630001
ACH-000295,-0.0212015322304
ACH-000296,-0.438780571444
ACH-000302,-0.217667891069
ACH-000304,-0.32813201366300004
ACH-000307,-0.249271201943
ACH-000308,-0.26776474318300003
ACH-000310,-0.49540317549900004
ACH-000311,-0.10376667045299999
ACH-000312,-0.442747386448
ACH-000315,-0.476690867347
ACH-000316,-0.42612244508100006
ACH-000317,-0.139864607056
ACH-000318,-0.0846596993841
ACH-000319,-0.323650941152
ACH-000320,-0.41566985405100004
ACH-000322,-0.459645062921
ACH-000323,-0.37119549248800005
ACH-000324,-0.393058816085
ACH-000329,-0.440077459253
ACH-000330,-0.265641352081
ACH-000331,-0.16715281473
ACH-000332,-0.234707352329
ACH-000334,-0.172749993249
ACH-000335,0.0920361684165
ACH-000336,-0.33990715121799997
ACH-000337,-0.380402556156
ACH-000339,-0.27577453240600003
ACH-000341,-0.249305961057
ACH-000348,-0.345784573034
ACH-000350,-0.0428728107485
ACH-000352,-0.243706096576
ACH-000356,-0.18164385530699997
ACH-000361,-0.41784399586300003
ACH-000362,-0.267007835259
ACH-000363,-0.35884564182499995
ACH-000364,-0.181864110556
ACH-000365,-0.363705526069
ACH-000366,-0.413157967884
ACH-000368,-0.276704088285
ACH-000374,-0.171857500163
ACH-000375,-0.294147633315
ACH-000376,-0.199495724967
