,EIF4G1 (1981)
ACH-000004,-0.672389119287
ACH-000007,-0.914528755047
ACH-000009,-0.9471194413510001
ACH-000011,-0.838322153168
ACH-000012,-0.835408256294
ACH-000013,-0.6920894798999999
ACH-000014,-1.00717966256
ACH-000015,-0.710788440114
ACH-000017,-0.6970589890889999
ACH-000018,-1.24527712675
ACH-000019,-1.06859921669
ACH-000021,-0.948742358611
ACH-000022,-0.9856975830660001
ACH-000025,-1.09896300983
ACH-000028,-0.915569358048
ACH-000030,-0.527877721269
ACH-000035,-0.8205234216339999
ACH-000036,-0.852457287994
ACH-000037,-0.665742774835
ACH-000039,-1.01629230082
ACH-000040,-0.5559304363199999
ACH-000041,-0.879243403829
ACH-000042,-0.609871960729
ACH-000045,-0.874496703195
ACH-000047,-0.7758989126989999
ACH-000052,-0.7998100412639999
ACH-000053,-0.899727785504
ACH-000054,-0.976010742815
ACH-000055,-0.9187935746960001
ACH-000060,-0.9992231177500001
ACH-000067,-0.486734842913
ACH-000070,-1.1188885438200002
ACH-000075,-1.0670968812100001
ACH-000078,-0.76080760686
ACH-000082,-0.964783496865
ACH-000085,-0.242292973407
ACH-000086,-0.84191480341
ACH-000087,-1.2093258437299998
ACH-000092,-0.8534295374240001
ACH-000095,-0.854773646159
ACH-000097,-0.7713945291240001
ACH-000098,-0.956680717255
ACH-000099,-0.991053211153
ACH-000108,-0.767510073434
ACH-000113,-0.7907057984010001
ACH-000115,-1.0274398496400001
ACH-000116,-0.591173916831
ACH-000118,-0.75071156742
ACH-000120,-0.648555332558
ACH-000123,-0.663125709331
ACH-000127,-0.757013066445
ACH-000128,-0.869813628299
ACH-000132,-1.0286815551100001
ACH-000133,-0.555093882477
ACH-000137,-0.714140790113
ACH-000138,-0.610109295102
ACH-000142,-0.678186584657
ACH-000143,-0.979257118609
ACH-000146,-1.0248972846
ACH-000148,-0.632567888183
ACH-000150,-0.594581237633
ACH-000152,-0.7774790707729999
ACH-000153,-0.999876195749
ACH-000159,-0.915989287931
ACH-000160,-0.87787479296
ACH-000163,-1.08110793235
ACH-000167,-0.910831443328
ACH-000168,-0.8258647929
ACH-000169,-0.857465396374
ACH-000178,-0.870232280357
ACH-000182,-0.5267673939949999
ACH-000183,-0.731004542311
ACH-000188,-0.607043688226
ACH-000189,-0.7742609154350001
ACH-000190,-1.13273120272
ACH-000198,-0.907779655649
ACH-000204,-0.639942196914
ACH-000206,-0.7259194209729999
ACH-000207,-1.03340684948
ACH-000211,-0.867908413431
ACH-000215,-0.88063115937
ACH-000221,-0.885956815639
ACH-000222,-0.792116180084
ACH-000223,-0.5050908735499999
ACH-000226,-0.6816603026479999
ACH-000227,-1.13792997598
ACH-000228,-0.705240474692
ACH-000231,-0.7802881923199999
ACH-000232,-0.883664460043
ACH-000233,-0.48605007330600003
ACH-000234,-1.00317389575
ACH-000235,-0.9108432793610001
ACH-000237,-0.858377390386
ACH-000238,-0.6547538342679999
ACH-000243,-0.800067848848
ACH-000244,-0.0864790275195
ACH-000246,-0.903856719611
ACH-000248,-0.717308798087
ACH-000250,-0.932120166948
ACH-000251,-0.480157666526
ACH-000253,-0.905120423862
ACH-000255,-0.874409719196
ACH-000256,-0.7843680071789999
ACH-000257,-0.52600530038
ACH-000258,-1.0695168324200002
ACH-000259,-0.8297067154719999
ACH-000260,-0.822376451712
ACH-000261,-0.8919123679250001
ACH-000262,-0.9215498016220001
ACH-000263,-0.9103918628799998
ACH-000264,-0.538074024776
ACH-000265,-0.8894710697570001
ACH-000266,-0.905899279996
ACH-000272,-0.9250163957170001
ACH-000273,-0.810115579171
ACH-000274,-1.10200215067
ACH-000277,-0.664853578629
ACH-000278,-0.733872184918
ACH-000279,-1.05928628371
ACH-000280,-0.5927080947
ACH-000281,-0.870566860069
ACH-000288,-0.7213829802670001
ACH-000291,-0.951458369823
ACH-000293,-0.457607987412
ACH-000294,-0.8342618261239999
ACH-000295,-0.842167523304
ACH-000296,-0.937044720458
ACH-000302,-1.023094036
ACH-000304,-0.721903617624
ACH-000307,-0.801766239849
ACH-000308,-0.519690882087
ACH-000310,-0.8904779811519999
ACH-000311,-0.801472399961
ACH-000312,-0.9353428378919999
ACH-000315,-0.774771649825
ACH-000316,-0.842257107472
ACH-000317,-0.7243956097290001
ACH-000318,-0.658056833622
ACH-000319,-0.851982456605
ACH-000320,-0.6512003169
ACH-000322,-0.758624141056
ACH-000323,-1.48940910683
ACH-000324,-0.633673359656
ACH-000329,-0.646131003311
ACH-000330,-0.984921723321
ACH-000331,-0.8101367856939999
ACH-000332,-0.851751131533
ACH-000334,-0.818785906084
ACH-000335,-0.451152809262
ACH-000336,-0.6809161003120001
ACH-000337,-1.1926218142899998
ACH-000339,-0.7286852276479999
ACH-000341,-1.1413134089499999
ACH-000348,-0.6232870126219999
ACH-000350,-0.844849304326
ACH-000352,-0.629159376993
ACH-000356,-0.8437265894589999
ACH-000361,-0.8690168314219999
ACH-000362,-0.9772085834659999
ACH-000363,-1.2426490750299999
ACH-000364,-0.924617482921
ACH-000365,-0.820185272571
ACH-000366,-0.9307365880509999
ACH-000368,-0.702633866339
ACH-000374,-0.48791914596600006
ACH-000375,-1.02375406683
ACH-000376,-0.729389998275
ACH-000381,-0.517104493144
ACH-000383,-0.943931626021
ACH-000387,-0.7606324938410001
ACH-000389,-0.397359873197
ACH-000390,-0.7792303065289999
ACH-000393,-0.999195538379
ACH-000395,-0.400108424582
ACH-000397,-0.7292498928479999
ACH-000401,-0.40147791060599997
ACH-000402,-0.881847655926
ACH-000403,-0.721325985564
