,AKT2 (208)
ACH-000004,0.07331207731369999
ACH-000007,0.0188095507425
ACH-000009,-0.179109064126
ACH-000011,-0.0974508069984
ACH-000012,-0.0940725788316
ACH-000013,-0.822577966174
ACH-000014,-0.131455364379
ACH-000015,-0.043305964664599995
ACH-000017,-0.371057180747
ACH-000018,-0.09800292496369999
ACH-000019,0.0173535490271
ACH-000021,-0.266242866739
ACH-000022,-0.0546494534722
ACH-000025,0.173731426879
ACH-000028,-0.138528611163
ACH-000030,-0.231466034484
ACH-000035,-0.383586986951
ACH-000036,-0.412519070827
ACH-000037,-0.0870944337229
ACH-000039,-0.327835468021
ACH-000040,-0.115976621153
ACH-000041,-0.09835362857
ACH-000042,-0.167125693013
ACH-000045,-0.040801909375300004
ACH-000047,-0.337498527357
ACH-000052,-0.196678973184
ACH-000053,-0.445995809264
ACH-000054,-0.147352917669
ACH-000055,-0.082723801255
ACH-000060,-0.07516351111000001
ACH-000067,-0.131427998191
ACH-000070,-0.161138413013
ACH-000075,-0.359560933594
ACH-000078,-0.0647076779999
ACH-000082,-0.09207140832039999
ACH-000085,-0.326743619275
ACH-000086,-0.45493749808600004
ACH-000087,-0.053561110418
ACH-000092,-0.201844359204
ACH-000095,-0.10696987907500001
ACH-000097,-0.14186933783800001
ACH-000098,-0.17424329898
ACH-000099,-0.0768145452433
ACH-000108,-0.28430281641800004
ACH-000113,-0.28535556831000003
ACH-000115,-0.353372581568
ACH-000116,-0.130204922887
ACH-000118,-0.0886043741925
ACH-000120,-0.157932189232
ACH-000123,-0.0438299537248
ACH-000127,0.0676168434395
ACH-000128,-0.249978134454
ACH-000132,0.0609919065244
ACH-000133,-0.14980268394500001
ACH-000137,-0.206095611346
ACH-000138,-0.288837542244
ACH-000142,-0.275572488984
ACH-000143,-0.00847699159759
ACH-000146,-0.398685584869
ACH-000148,-0.18380122826900003
ACH-000150,-0.02282537167
ACH-000152,-0.307759264875
ACH-000153,-0.565798881136
ACH-000159,-0.290946262931
ACH-000160,-0.36198315487899996
ACH-000163,-0.12759281906199998
ACH-000167,0.0757707738281
ACH-000168,-0.11509117360400001
ACH-000169,0.0141195129259
ACH-000178,-0.318022490912
ACH-000182,0.067795868232
ACH-000183,-0.36841618888899996
ACH-000188,0.0166153687384
ACH-000189,0.168158729787
ACH-000190,-0.376572702144
ACH-000198,-0.188505864139
ACH-000204,-0.47936010405100005
ACH-000206,-0.107670768026
ACH-000207,-0.537153949222
ACH-000211,-0.20860624311999998
ACH-000215,-0.09623403176239999
ACH-000221,-0.07438297629360001
ACH-000222,-0.344201786746
ACH-000223,-0.0439843308526
ACH-000226,0.0265386399773
ACH-000227,0.131931850176
ACH-000228,-0.34116182001100004
ACH-000231,-0.00125843170067
ACH-000232,-0.37405235681500004
ACH-000233,-0.0708093075177
ACH-000234,-0.223020826138
ACH-000235,-0.18381148530299998
ACH-000237,-0.16653354899
ACH-000238,-0.0959471519503
ACH-000243,-0.09809052349160001
ACH-000244,-0.249377600948
ACH-000246,-0.116611423511
ACH-000248,-0.35691359934100003
ACH-000250,-0.28256828514800003
ACH-000251,-0.0955132878338
ACH-000253,-0.138200407787
ACH-000255,-0.16630592269000002
ACH-000256,-0.181144581158
ACH-000257,-0.519115449762
ACH-000258,0.080331465755
ACH-000259,-0.24635094430100002
ACH-000260,-0.18180849764499998
ACH-000261,-0.20443744810699999
ACH-000262,-0.28266666329
ACH-000263,-0.198512560081
ACH-000264,-0.176412829227
ACH-000265,-0.143394785908
ACH-000266,-0.167825816144
ACH-000272,-0.279398429866
ACH-000273,-0.205590229599
ACH-000274,-0.05156649701169999
ACH-000277,-0.335373128397
ACH-000278,-0.15643537278
ACH-000279,-0.22302140666700002
ACH-000280,-0.46446683446500003
ACH-000281,-0.228979947168
ACH-000288,-0.159092202261
ACH-000291,-0.320751235082
ACH-000293,-0.588952014806
ACH-000294,-0.124054360718
ACH-000295,-0.552544416695
ACH-000296,-0.439939590172
ACH-000302,-0.455011252545
ACH-000304,-0.17048196952
ACH-000307,-0.223727763341
ACH-000308,-0.38595829650200003
ACH-000310,-0.138151566244
ACH-000311,-0.31456676720800003
ACH-000312,-0.15832568288100002
ACH-000315,-0.625090489071
ACH-000316,-0.20927321917999997
ACH-000317,-0.00917177246218
ACH-000318,-0.21081140447399999
ACH-000319,-0.154098036408
ACH-000320,-0.107423925627
ACH-000322,-0.325401039195
ACH-000323,-0.36385946406400005
ACH-000324,-0.22430043069800001
ACH-000329,-0.259739313109
