,INHBE (83729)
ACH-000488,-0.352018983098
ACH-000490,-0.35364149673600004
ACH-000491,-0.175455616301
ACH-000495,-0.0198481747825
ACH-000496,-0.881231918126
ACH-000499,-0.561487694501
ACH-000500,-0.339457654095
ACH-000502,-0.359616526281
ACH-000503,-0.24929036122499998
ACH-000505,-0.0629232398892
ACH-000507,-0.429635211601
ACH-000510,-0.059123100432
ACH-000511,-0.0870034764847
ACH-000512,-0.0752340837011
ACH-000516,-0.07934912709210001
ACH-000517,-0.15376444148399998
ACH-000518,0.0186997813504
ACH-000520,-0.23057356798700002
ACH-000521,-0.146195958943
ACH-000522,-0.132227946159
ACH-000524,-0.278793040799
ACH-000527,-0.295702021362
ACH-000528,-0.26317296676
ACH-000537,-0.148018003703
ACH-000541,-0.41323080009700003
ACH-000542,-0.190998222537
ACH-000544,-0.326129493264
ACH-000545,-0.294861981755
ACH-000547,-0.0365776182324
ACH-000548,-0.21317838046
ACH-000549,-0.30175432118
ACH-000550,-0.35778154215400004
ACH-000552,-0.26366870695300004
ACH-000556,-0.435812176028
ACH-000557,-0.143964053862
ACH-000570,-0.11622086045
ACH-000571,-0.134273721539
ACH-000573,-0.308692216605
ACH-000576,-0.0719884565202
ACH-000580,-0.286653589646
ACH-000584,-0.12268777238
ACH-000585,-0.255990575391
ACH-000588,-0.0258985206914
ACH-000589,-0.29057126308200004
ACH-000591,-0.525868527555
ACH-000593,-0.241523274284
ACH-000600,-0.1532481864
ACH-000601,-0.356412306514
ACH-000604,0.026337108556499997
ACH-000605,-0.230875772033
ACH-000606,-0.334566008959
ACH-000608,-0.440430550408
ACH-000614,-0.24133147294399998
ACH-000616,-0.139169404826
ACH-000618,-0.202545242277
ACH-000619,-0.13817529607999998
ACH-000620,-0.332887946502
ACH-000621,-0.291762845783
ACH-000622,-0.183448300613
ACH-000623,-0.19811664204100002
ACH-000624,-0.24775067295000003
ACH-000627,-0.19721468947
ACH-000630,-0.196937306092
ACH-000632,-0.21818361002599998
ACH-000633,-0.190873571539
ACH-000637,-0.38757781601499997
ACH-000638,-0.47760056582099997
ACH-000646,-0.09092894845239999
ACH-000647,-0.336342247037
ACH-000648,-0.0397948735855
ACH-000649,-0.166077542797
ACH-000651,-0.261553146404
ACH-000652,-0.152849923789
ACH-000653,-0.034730632168699996
ACH-000657,-0.278333067912
ACH-000658,-0.0893071608976
ACH-000661,-0.280732332134
ACH-000662,-0.183715535309
ACH-000663,-0.291731274775
ACH-000665,-0.331551445511
ACH-000671,0.00350926437511
ACH-000673,-0.38741472235299995
ACH-000676,-0.346654706338
ACH-000677,-0.502369384828
ACH-000681,-0.43561924833300003
ACH-000682,-0.221888107266
ACH-000683,-0.0316231352414
ACH-000684,-0.222807798688
ACH-000688,-0.15484450855999998
ACH-000693,-0.362543277223
ACH-000694,-0.248579172505
ACH-000695,-0.1471943256
ACH-000696,-0.40609766926299995
ACH-000697,-0.163932490916
ACH-000699,-0.234000830596
ACH-000701,-0.473810267552
ACH-000706,-0.138760365205
ACH-000711,-0.266733268768
ACH-000713,0.054868023589900006
ACH-000714,-0.422671058549
ACH-000718,-0.371883887285
ACH-000720,-0.164669626337
ACH-000721,-0.365106393262
ACH-000724,-0.126343409651
ACH-000725,-0.24904761555399998
ACH-000732,-0.179001660928
ACH-000734,-0.268834318588
ACH-000735,-0.296172064321
ACH-000736,-0.20693649504099998
ACH-000738,-0.12055840711200001
ACH-000746,-0.23821072889800002
ACH-000747,-0.314729641614
ACH-000748,-0.351831006835
ACH-000753,-0.430145895013
ACH-000756,-0.345407691839
ACH-000757,-0.619551604542
ACH-000758,-0.262928949087
ACH-000760,-0.60967966223
ACH-000763,-0.09783938859960001
ACH-000764,-0.29078484761100004
ACH-000765,-0.315531986466
ACH-000766,-0.38318094334700004
ACH-000767,0.0024231485463
ACH-000768,-0.39406289262500005
ACH-000769,-0.205989476294
ACH-000770,-0.242451616675
ACH-000771,-0.11340297115499999
ACH-000773,-0.38161537667900003
ACH-000776,-0.28051409067099997
ACH-000777,-0.391590637117
ACH-000778,-0.0415948687684
ACH-000781,-0.192164775583
ACH-000782,-0.0704603965687
ACH-000783,-0.46979649885499997
ACH-000784,-0.229168786946
ACH-000785,-0.259164014592
ACH-000787,-0.21748821299600002
ACH-000788,-0.22799478147500002
ACH-000791,-0.27015332631
ACH-000792,-0.28840041123000004
ACH-000794,-0.23547972896299998
ACH-000796,-0.179133718563
ACH-000799,-0.607292393489
ACH-000800,-0.594055049761
ACH-000802,-0.19177336455699998
ACH-000804,-0.5252528009340001
ACH-000805,-0.366837512629
ACH-000809,-0.313310507744
ACH-000810,-0.19420925086899998
ACH-000811,0.00589321737953
ACH-000817,-0.238758091384
ACH-000819,-0.184693832367
ACH-000820,-0.337966213965
ACH-000821,-0.0226032080033
ACH-000822,-0.570597433617
ACH-000823,-0.374115949242
ACH-000824,-0.051254391299700004
ACH-000827,-0.279976550569
ACH-000829,-0.0502887259234
ACH-000831,-0.258453961912
ACH-000832,-0.40763920747
ACH-000833,-0.8570940296330001
ACH-000834,-0.391215237717
ACH-000835,-0.18376528045
ACH-000836,-0.22470143531999998
ACH-000837,-0.352729867331
ACH-000838,-0.245402781516
ACH-000839,-0.32925518284899996
ACH-000840,-0.316083704122
ACH-000841,-0.493199014251
ACH-000843,-0.051994863150300004
ACH-000846,-0.137620925216
ACH-000847,-0.0660260727429
ACH-000848,-0.19660517414200002
ACH-000849,-0.145142804248
ACH-000851,-0.253109984405
ACH-000855,-0.09408947209850001
ACH-000856,-0.325198747179
ACH-000858,-0.131222106772
ACH-000859,-0.306878303894
ACH-000861,-0.11337917595000001
ACH-000862,-0.120661125244
ACH-000865,-0.313963731653
ACH-000866,-0.26892361294399997
ACH-000867,-0.08133106585130001
ACH-000869,-0.0936467657171
ACH-000872,-0.149540836093
ACH-000873,-0.28375949379500004
ACH-000876,-0.210943890497
ACH-000878,-0.461413363614
ACH-000880,-0.170482080082
ACH-000881,-0.20436020040199998
ACH-000882,-0.146968238269
ACH-000884,-0.21999037651
ACH-000885,-0.310372108147
ACH-000887,-0.283178681292
ACH-000888,-0.318214156041
ACH-000889,-0.34640102088200003
ACH-000890,0.0200015388252
ACH-000896,-0.43569035657099997
ACH-000898,-0.281847923368
ACH-000900,-0.72990805065
ACH-000901,-0.49340499339500005
ACH-000905,-0.182012170709
ACH-000906,-0.252963591908
ACH-000907,-0.43918482682800003
ACH-000910,-0.205737644656
ACH-000911,-0.326429345006
ACH-000912,-0.44408140673600005
ACH-000913,-0.179622127283
ACH-000915,-0.341588327481
ACH-000916,-0.11538976998099999
ACH-000917,-0.0655496220433
ACH-000921,-0.367940770018
ACH-000924,-0.103297653664
ACH-000926,-0.23179170889000003
ACH-000928,-0.589718322432
ACH-000929,-0.162449422149
ACH-000932,-0.25936103472
ACH-000935,-0.280782876694
ACH-000936,-0.16088971984099998
ACH-000937,-0.17733839966899997
ACH-000938,-0.0742883823852
ACH-000939,-0.32799402370299996
ACH-000941,-0.0056559295146800005
ACH-000943,-0.303593394662
ACH-000946,-0.29523374442899997
ACH-000947,-0.21563328349199998
ACH-000948,-0.296354935936
ACH-000950,-0.198125127058
ACH-000953,-0.244558808106
ACH-000957,-0.09255492527339998
ACH-000958,-0.250943239917
ACH-000960,-0.139142984623
ACH-000963,-0.410595077641
ACH-000968,-0.206066888134
ACH-000969,-0.34003681175899997
ACH-000973,-0.323159975653
ACH-000974,-0.11912064660999998
ACH-000975,-0.245393980178
ACH-000976,-0.29876991502300004
ACH-000978,0.005747604710500001
ACH-000980,-0.114528961334
ACH-000984,-0.43112302930699997
ACH-000986,-0.19070782339899997
ACH-000988,-0.223510482212
ACH-000993,-0.316008015099
ACH-000994,-0.108952244362
ACH-000996,-0.395179958218
ACH-001001,-0.16786536400899998
ACH-001020,-0.216080937907
ACH-001028,-0.249699603825
ACH-001031,-0.274508254385
ACH-001038,-0.36220125319200003
ACH-001048,-0.161662181199
ACH-001050,-0.184510335914
ACH-001053,-0.08815310126970001
ACH-001054,-0.362748830229
ACH-001061,-0.189539836613
ACH-001067,-0.328472976265
ACH-001075,-0.032612476207900004
ACH-001096,-0.143530577685
ACH-001128,-0.401058584225
ACH-001134,-0.421581976824
ACH-001151,-0.247173139154
ACH-001163,-0.568840989697
ACH-001164,-0.008605714461479999
ACH-001173,-0.370294758825
ACH-001183,-0.207559980017
ACH-001184,-0.23523882774399998
ACH-001190,-0.179052653689
ACH-001192,-0.397952478204
ACH-001193,-0.18247565743900002
ACH-001196,-0.327879071563
ACH-001197,-0.171114694381
ACH-001205,-0.0750647879885
ACH-001211,-0.318019881904
ACH-001212,-0.206748921265
ACH-001228,-0.111684733714
ACH-001232,-0.47977905806599996
ACH-001239,-0.18185041711
ACH-001274,-0.343165890556
ACH-001275,-0.421615261646
ACH-001277,-0.188388051886
ACH-001278,-0.36413742593099996
ACH-001280,-0.9719095954770001
ACH-001283,-0.297063374339
ACH-001289,-0.246178530627
ACH-001295,-0.143367236091
ACH-001300,-0.165601822559
ACH-001301,-0.143342978687
ACH-001302,-0.24727728318300002
ACH-001303,0.212900768004
ACH-001306,-0.07837370181139999
ACH-001318,-0.24748969701600002
ACH-001322,-0.293545595717
ACH-001328,-0.347222569904
ACH-001332,0.0108144907947
ACH-001333,-0.401662823469
ACH-001336,-0.30311293473900003
ACH-001340,-0.217463148057
ACH-001346,-0.148076387294
ACH-001353,-0.127480464856
ACH-001354,-0.268730285854
ACH-001367,-0.08699743119480001
ACH-001368,-0.279982317331
ACH-001374,-0.20811963825899998
ACH-001375,-0.0261479648433
ACH-001377,-0.34064875744499995
ACH-001380,-0.171086686756
ACH-001391,-0.0667822806571
ACH-001407,-0.35401466178400004
ACH-001408,-0.197470827905
ACH-001413,-0.484799810066
ACH-001430,-0.237649383363
ACH-001431,-0.16844264706099998
ACH-001450,-0.222584718029
ACH-001496,-0.123103238066
ACH-001500,-0.340932845204
ACH-001521,-0.21645613524
ACH-001523,-0.272016689514
ACH-001532,-0.282643132448
ACH-001536,-0.210328991387
ACH-001550,-0.353374950185
ACH-001552,-0.330746255742
ACH-001554,-0.22582138229200002
ACH-001645,0.07945797958489999
ACH-001654,-0.11147801480599999
ACH-001715,-0.41052507394
ACH-001735,-0.126299248671
ACH-001736,-0.194272886886
ACH-001737,-0.0761197354671
ACH-001740,-0.51484720787
ACH-001745,-0.283489885043
ACH-001750,-0.252815928511
ACH-001765,-0.34887088246
ACH-001956,-0.186770072227
ACH-001957,-0.330721285141
