,ODF3L1 (161753)
ACH-000004,-0.0193221574759
ACH-000007,-0.00772489967345
ACH-000009,-0.119239648007
ACH-000011,0.0347090521152
ACH-000012,-0.006306096490239999
ACH-000013,0.0642307013998
ACH-000014,0.05289408750519999
ACH-000015,0.066236129295
ACH-000017,-0.051307675803
ACH-000018,-0.102955236791
ACH-000019,0.09071522810879999
ACH-000021,0.0344063944169
ACH-000022,-0.125497571596
ACH-000025,0.017702365748
ACH-000028,0.11159190427400001
ACH-000030,-0.0278131633384
ACH-000035,0.0319612945837
ACH-000036,-0.0055193856793
ACH-000037,0.180805601087
ACH-000039,-0.0176723936913
ACH-000040,0.0944531922657
ACH-000041,0.121850541602
ACH-000042,0.0687101026082
ACH-000045,0.00817486967802
ACH-000047,0.0919771471748
ACH-000052,0.161456112324
ACH-000053,0.053859178976199996
ACH-000054,0.00663000766972
ACH-000055,-0.0987295299614
ACH-000060,0.0618318300227
ACH-000067,0.120834479777
ACH-000070,-0.131026931342
ACH-000075,0.15066256691500002
ACH-000078,0.08100922310389999
ACH-000082,0.112265309223
ACH-000085,0.25320096562
ACH-000086,0.0170596590107
ACH-000087,-0.0166116355425
ACH-000092,0.0185894388104
ACH-000095,0.093280286812
ACH-000097,0.0816628000345
ACH-000098,0.08538710603599999
ACH-000099,0.024546354534
ACH-000108,0.0492174626992
ACH-000113,0.133893168622
ACH-000115,0.164153695542
ACH-000116,-0.006388012503590001
ACH-000118,0.05255245168380001
ACH-000120,0.11479617178200001
ACH-000123,0.00921355790278
ACH-000127,0.13574117847699999
ACH-000128,0.00400392008803
ACH-000132,0.201688093939
ACH-000133,-0.042408834813299996
ACH-000137,0.0651458576925
ACH-000138,0.011051384746299998
ACH-000142,-0.10863022273499999
ACH-000143,0.269848877933
ACH-000146,0.078746760931
ACH-000148,0.0890296709675
ACH-000150,0.18051434889
ACH-000152,0.0440379888256
ACH-000153,-0.0373298888132
ACH-000159,0.110530006141
ACH-000160,0.0522617470614
ACH-000163,-0.0731481041816
ACH-000167,0.0578881953701
ACH-000168,0.0646859968717
ACH-000169,0.09942227965739998
ACH-000178,0.20783320894
ACH-000182,0.12511014597
ACH-000183,-0.0573426554959
ACH-000188,0.0876992911612
ACH-000189,0.0469248290414
ACH-000190,0.013913050542799997
ACH-000198,0.0933714685282
ACH-000204,0.266570355905
ACH-000206,0.342254747686
ACH-000207,0.143661917382
ACH-000211,0.0750640262654
ACH-000215,0.108399350303
ACH-000221,0.0399584937976
ACH-000222,0.016960526528
ACH-000223,0.0969214424743
ACH-000226,0.143926586341
ACH-000227,0.128777843518
ACH-000228,0.19198218042100001
ACH-000231,-0.0335126885342
ACH-000232,0.05536439488080001
ACH-000233,-0.0064861423428999995
ACH-000234,-0.0738649771102
