,THRA (7067)
ACH-000004,0.0579273743647
ACH-000007,0.0184625003173
ACH-000009,-0.187161585047
ACH-000011,0.05944548138999999
ACH-000012,-0.171594295728
ACH-000013,-0.0790281382428
ACH-000014,0.046245393793199994
ACH-000015,0.191470449432
ACH-000017,-0.44572729388300003
ACH-000018,-0.0658425940142
ACH-000019,0.263459352167
ACH-000021,-0.215088096329
ACH-000022,0.00284182490878
ACH-000025,-0.0154095303186
ACH-000028,-0.18353947611699997
ACH-000030,-0.08794672850719999
ACH-000035,-0.196542787854
ACH-000036,0.189319386915
ACH-000037,-0.11656742755
ACH-000039,-0.0414213335057
ACH-000040,-0.0991286709175
ACH-000041,-0.259413124949
ACH-000042,-0.221248428024
ACH-000045,0.142297833159
ACH-000047,0.0450581209475
ACH-000052,-0.19113193428599998
ACH-000053,-0.057935519162300005
ACH-000054,-0.200109261721
ACH-000055,0.0770236820759
ACH-000060,-0.17901216484299998
ACH-000067,0.0080825596095
ACH-000070,-0.321366161742
ACH-000075,0.0551297603546
ACH-000078,-0.06841669774209999
ACH-000082,0.00959052372466
ACH-000085,-0.285008162964
ACH-000086,0.08239789845510001
ACH-000087,-0.054624850941900005
ACH-000092,0.13582721347
ACH-000095,-0.0397441766172
ACH-000097,-0.17665323420200002
ACH-000098,-0.112608569376
ACH-000099,-0.12499794847300001
ACH-000108,-0.0404289333235
ACH-000113,-0.219154488004
ACH-000115,-0.79400445746
ACH-000116,-0.05123459720319999
ACH-000118,-0.14793765550899998
ACH-000120,-0.24927087738499998
ACH-000123,-0.113017947161
ACH-000127,0.0712050282405
ACH-000128,-0.256144236329
ACH-000132,0.046749493358300004
ACH-000133,0.005531864277350001
ACH-000137,-0.0529937926539
ACH-000138,-0.20455226685800001
ACH-000142,-0.265197841607
ACH-000143,-0.131789047314
ACH-000146,-0.162772600732
ACH-000148,-0.104789601588
ACH-000150,0.041386758509
ACH-000152,-0.16905251504500002
ACH-000153,-0.196249522567
ACH-000159,-0.163862732894
ACH-000160,-0.329227875201
ACH-000163,-0.105580168902
ACH-000167,0.12374068246600001
ACH-000168,-0.023502786502000002
ACH-000169,-0.141731309024
ACH-000178,-0.09973089830939999
ACH-000182,-0.140547451295
ACH-000183,-0.129344030822
ACH-000188,-0.256313378043
ACH-000189,-0.448107072442
ACH-000190,0.151106867997
ACH-000198,-0.184770246846
ACH-000204,-0.266781781558
ACH-000206,-0.09265133150299999
ACH-000207,-0.112233618744
ACH-000211,-0.20646389254099998
ACH-000215,0.0347410874263
ACH-000221,0.0364455585321
ACH-000222,0.17321961783300002
ACH-000223,0.00681069085565
ACH-000226,-0.148762128618
ACH-000227,-0.08464767715289999
ACH-000228,-0.224596491635
ACH-000231,-0.103180906899
ACH-000232,-0.182677441988
ACH-000233,0.0324265603254
ACH-000234,-0.119120467515
ACH-000235,-0.20303843582699999
ACH-000237,-0.030271027571900002
ACH-000238,-0.21518482901500002
ACH-000243,-0.335067831722
ACH-000244,0.0165502484254
ACH-000246,0.0728048932108
ACH-000248,-0.607715064325
ACH-000250,-0.154524978267
ACH-000251,0.00171307350638
ACH-000253,0.00916601955596
ACH-000255,-0.21878052318000005
ACH-000256,-0.121676035853
ACH-000257,-0.09485782337300001
ACH-000258,-0.022387138221400003
ACH-000259,-0.10952304180099999
ACH-000260,0.0159636755801
ACH-000261,-0.0026641496471899997
ACH-000262,-0.134823149788
ACH-000263,0.30840724669799996
ACH-000264,-0.22893615397199998
ACH-000265,-0.154890001149
ACH-000266,-0.052910035663199996
ACH-000272,-0.201085196054
ACH-000273,0.0290589121606
ACH-000274,-0.05467076529130001
ACH-000277,-0.199339417597
ACH-000278,-0.004612959617569999
ACH-000279,-0.147590123446
ACH-000280,-0.264723576849
ACH-000281,-0.281392659287
ACH-000288,-0.14534716964400002
ACH-000291,0.0389380443261
ACH-000293,0.0473417176079
ACH-000294,-0.0443960933626
ACH-000295,-0.0640339593176
ACH-000296,-0.0988981824808
ACH-000302,0.06819690865860001
ACH-000304,0.0212132959784
ACH-000307,-0.0358861535652
