,NODAL (4838)
ACH-000004,0.00471632673231
ACH-000007,-0.122376784344
ACH-000009,-0.0573360558994
ACH-000011,-0.21706169926199997
ACH-000012,-0.128899910385
ACH-000013,0.0299653539767
ACH-000014,-0.190023121318
ACH-000015,-0.22030875114300003
ACH-000017,-0.10402974568399999
ACH-000018,-0.00625029705283
ACH-000019,-0.264993979519
ACH-000021,-0.04345837449130001
ACH-000022,0.00257989892373
ACH-000025,-0.134266635716
ACH-000028,-0.199115460451
ACH-000030,-0.379485440341
ACH-000035,-0.049909792529
ACH-000036,0.10035186972400001
ACH-000037,0.167305775972
ACH-000039,-0.219431745149
ACH-000040,-0.14132929201199998
ACH-000041,-0.0375595192848
ACH-000042,-0.059323082477900003
ACH-000045,-0.240528510728
ACH-000047,-0.0661369082542
ACH-000052,0.07319910349639999
ACH-000053,-0.0399724152875
ACH-000054,-0.146812170851
ACH-000055,0.0293098608138
ACH-000060,-0.127776420203
ACH-000067,-0.25342219628199997
ACH-000070,-0.21297134122699998
ACH-000075,-0.275818076259
ACH-000078,-0.0820655396506
ACH-000082,-0.10324929400800001
ACH-000085,0.115458911325
ACH-000086,-0.178929310308
ACH-000087,-0.206701055354
ACH-000092,0.023706883763099998
ACH-000095,-0.09277052603710001
ACH-000097,-0.0202364603412
ACH-000098,-0.112885925072
ACH-000099,-0.0663396574703
ACH-000108,-0.117690258873
ACH-000113,-0.06935062773730001
ACH-000115,-0.052413489260700004
ACH-000116,-0.0920412358944
ACH-000118,-0.128280362985
ACH-000120,0.0137574013662
ACH-000123,-0.0739566428566
ACH-000127,-0.10280080821000001
ACH-000128,-0.16242438634
ACH-000132,-0.060103927296000004
ACH-000133,-0.16234053216
ACH-000137,-0.155444194787
ACH-000138,0.0181431894896
ACH-000142,-0.153389673597
ACH-000143,-0.0038794629902399996
ACH-000146,-0.167858658532
ACH-000148,-0.238393235788
ACH-000150,-0.229318268739
ACH-000152,-0.10293273556299999
ACH-000153,-0.200940126735
ACH-000159,-0.12423350070599999
ACH-000160,0.0103941211495
ACH-000163,-0.130072362037
ACH-000167,-0.0522365886109
ACH-000168,-0.283800643281
ACH-000169,-0.0056162873598
ACH-000178,-0.0879256476028
ACH-000182,-0.089236770032
ACH-000183,-0.20634915682799998
ACH-000188,-0.0948702837316
ACH-000189,-0.23845577716299998
ACH-000190,-0.38662412258199996
ACH-000198,0.054934296895000005
ACH-000204,0.034915462470400005
ACH-000206,-0.191319421916
ACH-000207,0.0852072441149
ACH-000211,-0.0552871556573
ACH-000215,-0.0758679455947
ACH-000221,-0.011430104682200001
ACH-000222,-0.22329971117199998
ACH-000223,-0.162953534995
ACH-000226,-0.041537092471
ACH-000227,0.0249862544441
ACH-000228,-0.133584478717
ACH-000231,-0.11328661997199999
ACH-000232,-0.0725486203185
ACH-000233,-0.162633908976
ACH-000234,0.18553341975
ACH-000235,-0.182019564621
ACH-000237,-0.24913808639199997
ACH-000238,-0.266581090164
ACH-000243,-0.09663806416910001
ACH-000244,-0.348144220376
ACH-000246,0.0389907369057
ACH-000248,-0.360912073221
ACH-000250,-0.06948825357
ACH-000251,-0.188801210165
ACH-000253,-0.120263745128
ACH-000255,-0.158587967962
ACH-000256,0.0232870992797
ACH-000257,0.00491574080284
ACH-000258,-0.220242721978
ACH-000259,-0.140571407408
ACH-000260,-0.16348909892000002
ACH-000261,-0.132586365382
ACH-000262,-0.419191666813
ACH-000263,-0.254456921186
ACH-000264,-0.06826685737549999
ACH-000265,-0.11715004387
ACH-000266,-0.0145234426199
ACH-000272,-0.183878965848
ACH-000273,-0.111708918638
ACH-000274,0.048801601376300005
ACH-000277,0.161626069845
ACH-000278,0.0169051765211
ACH-000279,-0.0736266159495
ACH-000280,-0.117469960911
ACH-000281,-0.133656518063
ACH-000288,-0.0869896812645
ACH-000291,0.030530684033499997
ACH-000293,0.12251075490999999
ACH-000294,-0.17362378579100002
ACH-000295,-0.189093333332
ACH-000296,-0.0555044065891
ACH-000302,0.01672208042
ACH-000304,-0.17626302386
ACH-000307,-0.07894762103639999
ACH-000308,-0.0339019520804
ACH-000310,-0.177250311072
ACH-000311,-0.0259841389255
ACH-000312,-0.117811857376
ACH-000315,-0.295212921692
ACH-000316,0.0377919369466
ACH-000317,-0.0679221987974
ACH-000318,-0.10526056897500001
ACH-000319,-0.0215282172303
ACH-000320,-0.0465718137038
ACH-000322,-0.0981602802497
ACH-000323,-0.256784342161
ACH-000324,-0.137493979388
ACH-000329,-0.248750750651
ACH-000330,0.0258882806183
ACH-000331,-0.202954808149
ACH-000332,-0.0244488975499
ACH-000334,-0.109680445891
ACH-000335,0.109053220222
ACH-000336,0.180099483847
ACH-000337,-0.606164221189
ACH-000339,-0.153936332657
ACH-000341,-0.12392633969399999
ACH-000348,0.0199512704615
ACH-000350,-6.835950914029999e-07
ACH-000352,-0.0742820834463
ACH-000356,0.042121703247699996
ACH-000361,-0.506303783639
ACH-000362,0.00423049633445
ACH-000363,-0.08954219035210001
ACH-000364,0.151948018969
ACH-000365,-0.17959993430399998
ACH-000366,-0.0226506519309
ACH-000368,-0.0825251849471
ACH-000374,-0.26451299057100003
ACH-000375,-0.296117491778
ACH-000376,-0.0222859807835
ACH-000381,-0.0770440448053
ACH-000383,-0.10515088137800001
ACH-000387,-0.20105392644
ACH-000389,-0.213720977577
ACH-000390,-0.250912915792
ACH-000393,-0.006115615536390001
ACH-000395,-0.0447221786315
ACH-000397,-0.0550961882734
ACH-000401,0.111810626737
ACH-000402,0.473505574318
ACH-000403,-0.0233860752981
ACH-000404,-0.242593873762
ACH-000406,-0.0652749935936
ACH-000407,-0.06430835040680001
ACH-000408,-0.562688168068
ACH-000410,-0.246636038015
ACH-000411,-0.131371012482
ACH-000414,-0.024114732100900003
ACH-000415,-0.133844269124
ACH-000416,-0.0787809167544
ACH-000420,-0.105137451858
ACH-000421,-0.14942370071699998
ACH-000424,-0.208859147134
ACH-000425,-0.154988209234
ACH-000426,0.060210662463999996
ACH-000427,0.00546929855636
ACH-000433,-0.141354907879
ACH-000436,0.020954396712900003
ACH-000444,-0.051955959245300005
ACH-000445,0.00972041793884
ACH-000448,-0.147162061826
ACH-000450,-0.324039570414
ACH-000452,-0.176642480953
ACH-000454,-0.0340613994389
ACH-000458,0.136756225251
ACH-000459,0.017745402353299997
ACH-000460,-0.23691921111699998
ACH-000461,-0.201494663174
ACH-000463,-0.0677211478966
ACH-000464,-0.35772193533299995
ACH-000466,-0.0706212473015
ACH-000467,-0.17484771725499998
ACH-000468,-0.228509363938
ACH-000469,-0.205603885629
ACH-000470,0.047670488372200004
ACH-000471,0.0180939415973
ACH-000472,-0.12343952271
ACH-000473,-0.136723510774
ACH-000475,-0.0139869905207
ACH-000476,-0.0830553663043
ACH-000477,0.0356362339565
ACH-000480,-0.10677968293199999
ACH-000481,-0.186917951619
ACH-000483,-0.115444897759
ACH-000484,-0.058738938573699995
ACH-000485,0.136191977589
ACH-000486,-0.052488909230800004
ACH-000487,-0.07646557474480001
ACH-000488,-0.04563142231719999
ACH-000490,-0.329694348002
ACH-000491,0.22334214203299999
ACH-000495,-0.205714575922
ACH-000496,-0.0160986491294
ACH-000499,-0.249022984861
ACH-000500,0.0670568397999
ACH-000502,-0.0514154877498
ACH-000503,-0.0447174473568
ACH-000505,-0.039220430075099996
ACH-000507,-0.20817325003400003
ACH-000510,-0.144138495749
ACH-000511,-0.125875773627
ACH-000512,-0.0539838037302
ACH-000516,-0.022468797302
ACH-000517,-0.0174267151476
ACH-000518,-0.0183638329203
ACH-000520,0.0437454751181
ACH-000521,-0.0161054291172
ACH-000522,0.00751873078967
ACH-000524,-0.14912721075899998
ACH-000527,-0.111643048098
ACH-000528,-0.150246096661
ACH-000537,0.047324773152
ACH-000541,0.211631340678
ACH-000542,-0.0866557071303
ACH-000544,-0.324874488209
ACH-000545,-0.0536818287311
ACH-000547,-0.252564335487
ACH-000548,-0.0538983499338
ACH-000549,-0.132079621442
ACH-000550,-0.09914183923480001
ACH-000552,-0.233542098312
ACH-000556,-0.0640832158518
ACH-000557,0.018885037678
ACH-000570,-0.117126851349
ACH-000571,-0.113277642184
ACH-000573,0.00481335576043
ACH-000576,-0.0729273420995
ACH-000580,-0.439263910113
ACH-000584,-0.0619588440094
ACH-000585,-0.129891910383
ACH-000588,0.0100883030621
ACH-000589,-0.062738665893
ACH-000591,-0.10898437474000001
ACH-000593,-0.04468702126730001
ACH-000600,-0.323803395154
ACH-000601,0.00387872152061
ACH-000604,-0.138696984638
ACH-000605,0.06825830079850001
ACH-000606,-0.11124844488399999
ACH-000608,0.00204990530377
ACH-000614,0.011948486262399999
ACH-000616,-0.182978471843
ACH-000618,0.00460349038129
ACH-000619,-0.257476760791
ACH-000620,0.06643952647250001
ACH-000621,-0.025980040502299996
ACH-000622,0.14378743423
ACH-000623,-0.10913572363099999
ACH-000624,-0.07526339742869999
ACH-000627,-0.22058914785
ACH-000630,-0.251506027857
ACH-000632,-0.08379057060100001
ACH-000633,0.0494750877281
ACH-000637,-0.152584328165
ACH-000638,-0.148455553021
ACH-000646,0.148483323895
ACH-000647,-0.07841839504480001
ACH-000648,0.21307702551600002
ACH-000649,-0.07600293891769999
ACH-000651,-0.226283737223
ACH-000652,-0.0816156608039
ACH-000653,-0.128178245079
ACH-000657,-0.15352227168
ACH-000658,0.09606615904989999
ACH-000661,-0.0199205979715
ACH-000662,-0.139370870092
ACH-000663,0.14331923595899998
ACH-000665,-0.139881724785
ACH-000671,-0.163452549915
ACH-000673,-0.0746217680742
ACH-000676,-0.212598929132
ACH-000677,-0.119288896613
ACH-000681,-0.0236218214864
ACH-000682,-0.0850943539195
ACH-000683,-0.12021242976
ACH-000684,-0.146867248866
ACH-000688,-0.32131803868299996
ACH-000693,0.0436257903969
ACH-000694,-0.0879881467384
ACH-000695,0.10249323345200001
ACH-000696,-0.06687036989350001
ACH-000697,-0.102774880074
ACH-000699,-0.135788691976
ACH-000701,-0.234847365274
ACH-000706,-0.059490230447000005
ACH-000711,-0.18630111342099998
ACH-000713,0.231459214829
ACH-000714,-0.138073496957
ACH-000718,0.0983489123401
ACH-000720,-0.0755612683928
ACH-000721,0.0101978875459
ACH-000724,-0.0567476382323
ACH-000725,0.16926217651099998
ACH-000732,-0.33157953057100004
ACH-000734,-0.0168372186222
ACH-000735,-0.104362904638
ACH-000736,-0.0625467672721
ACH-000738,-0.312127047482
ACH-000746,-0.239069613462
ACH-000747,-0.157086587858
ACH-000748,-0.067201727299
ACH-000753,-0.027559923522900005
ACH-000756,0.0752619990351
ACH-000757,-0.161028072193
ACH-000758,-0.09148753032469999
ACH-000760,-0.10213911353800001
ACH-000763,-0.0731123453571
ACH-000764,-0.229788064544
ACH-000765,-0.00939776851859
ACH-000766,-0.21703615007399998
ACH-000767,-0.020217552277400002
ACH-000768,-0.21327106211
ACH-000769,-0.237820700377
ACH-000770,0.00546695204972
ACH-000771,-0.0350202958076
ACH-000773,-0.10462974050400001
ACH-000776,0.032134525723799996
ACH-000777,-0.056254903588
ACH-000778,0.004113115190320001
ACH-000781,-0.005694091615140001
ACH-000782,0.07147940774230001
ACH-000783,0.06894384675760001
ACH-000784,0.0102801204006
ACH-000785,-0.014499548179699999
ACH-000787,0.026393077503900002
ACH-000788,-0.0421379704251
ACH-000791,0.100302350408
ACH-000792,0.0559486745787
ACH-000794,-0.138683592709
ACH-000796,-0.15857615469699998
ACH-000799,-0.341263161018
ACH-000800,-0.37404912942400004
ACH-000802,-0.12425321007300001
ACH-000804,-0.161346448791
ACH-000805,-0.0140299449425
ACH-000809,0.018587423402099998
ACH-000810,0.15697916473200002
ACH-000811,-0.043877248611500004
ACH-000817,0.149371628351
ACH-000819,0.0229748442385
ACH-000820,-0.010911405915600001
ACH-000821,0.0639739438172
ACH-000822,0.081791134886
ACH-000823,0.0999645692548
ACH-000824,-0.036394150416699994
ACH-000827,-0.0327406373513
ACH-000829,-0.0897847173763
ACH-000831,-0.252854954086
ACH-000832,0.0410597454215
ACH-000833,0.184451023675
ACH-000834,-0.04181634328580001
ACH-000835,-0.0022298071025300004
ACH-000836,-0.15894904130999998
ACH-000837,-0.202343994452
ACH-000838,-0.0442000828025
ACH-000839,-0.37368726350599996
ACH-000840,-0.0546094613471
ACH-000841,-0.0700060788199
ACH-000843,0.0615632031788
ACH-000846,-0.165637987602
ACH-000847,0.00491312151646
ACH-000848,0.0324274641151
ACH-000849,-0.16590958177200002
ACH-000851,-0.192307650163
ACH-000855,-0.18309835273800001
ACH-000856,0.01665418941
ACH-000858,-0.0651835012454
ACH-000859,-0.412988782003
ACH-000861,-0.460143822782
ACH-000862,-0.0392606904179
ACH-000865,-0.00944638536704
ACH-000866,-0.190560045403
ACH-000867,-0.0608300896016
ACH-000869,0.192301147764
ACH-000872,0.0388238637833
ACH-000873,-0.32877908799000005
ACH-000876,-0.0892667181792
ACH-000878,-0.10511598022600001
ACH-000880,-0.30935021188
ACH-000881,0.027179857946900005
ACH-000882,-0.1502556021
ACH-000884,-0.133097580867
ACH-000885,-0.0007584644463710001
ACH-000887,-0.051024451176000005
ACH-000888,-0.100929749219
ACH-000889,0.0167882400499
ACH-000890,-0.12266975622000001
ACH-000896,0.0528264734892
ACH-000898,0.035449895976699994
ACH-000900,-0.0684395206651
ACH-000901,0.0416286163273
ACH-000905,-0.0845924639408
ACH-000906,-0.022953554273299998
ACH-000907,-0.24832250035700001
ACH-000910,0.0297807596976
ACH-000911,0.0412441726976
ACH-000912,0.05370347326140001
ACH-000913,-0.0287424113602
ACH-000915,0.035851801422699996
ACH-000916,-0.285691718492
ACH-000917,0.0107192797465
ACH-000921,0.0736006836902
ACH-000924,-0.106951073438
ACH-000926,-0.038387978613199994
ACH-000928,-0.08763763909060002
ACH-000929,-0.164043934182
ACH-000932,-0.029703205474499998
ACH-000935,-0.12361283950200001
ACH-000936,-0.021612614731799998
ACH-000937,-0.035103125837599995
ACH-000938,-0.08733898562789999
ACH-000939,-0.134394681657
ACH-000941,-0.034904761054800004
ACH-000943,0.0019253565868299998
ACH-000946,-0.15684353034600002
ACH-000947,-0.266194633541
ACH-000948,-0.0753226289685
