,INHBA (3624)
ACH-000004,0.07270509841680001
ACH-000007,0.178319873984
ACH-000009,-0.0584097702542
ACH-000011,0.0714215761869
ACH-000012,0.12351215908
ACH-000013,0.0489601487627
ACH-000014,0.18171974260499998
ACH-000015,0.013962780861599999
ACH-000017,0.0728076958013
ACH-000018,-0.116787663854
ACH-000019,-0.0459858690887
ACH-000021,0.179385340541
ACH-000022,0.0162795433151
ACH-000025,-0.21945964335299997
ACH-000028,0.152285198061
ACH-000030,0.046975680155600004
ACH-000035,-0.235821767179
ACH-000036,-0.050188722544300006
ACH-000037,-0.0655258709043
ACH-000039,0.103070418963
ACH-000040,0.0200260412867
ACH-000041,0.0266649316824
ACH-000042,-0.008811970817399999
ACH-000045,-0.00979477269912
ACH-000047,0.0366424555993
ACH-000052,0.154730801646
ACH-000053,0.061042700860099997
ACH-000054,-0.11786220266400001
ACH-000055,0.0719609761244
ACH-000060,-0.00199003291058
ACH-000067,0.029553480441299997
ACH-000070,-0.0185390913703
ACH-000075,0.00416639200789
ACH-000078,0.312447382764
ACH-000082,-0.0688479956271
ACH-000085,0.0319956553574
ACH-000086,0.194313041297
ACH-000087,0.09064864692199999
ACH-000092,0.0205334253542
ACH-000095,-0.005740563105040001
ACH-000097,0.0299537873378
ACH-000098,-0.0230270566067
ACH-000099,0.177528142762
ACH-000108,0.014759849330400001
ACH-000113,-0.08002671876180001
ACH-000115,0.22671066353100003
ACH-000116,0.0335211578118
ACH-000118,0.135785497008
ACH-000120,0.0030880160527399997
ACH-000123,0.024018552488
ACH-000127,-0.0389112524448
ACH-000128,0.017424846945799998
ACH-000132,0.199624815178
ACH-000133,0.06948943261580001
ACH-000137,-0.233054624766
ACH-000138,0.13994969938899998
ACH-000142,0.025870460509700002
ACH-000143,0.0619520878276
ACH-000146,0.053316818476400005
ACH-000148,-0.0270197470254
ACH-000150,0.00137402165412
ACH-000152,0.0904876119979
ACH-000153,-0.00738635292869
ACH-000159,-0.047209624530699996
ACH-000160,0.12042335868899999
ACH-000163,0.0958278805617
ACH-000167,-0.160916197765
ACH-000168,-0.037243732599999996
ACH-000169,-0.09364573731139998
ACH-000178,0.050595706205299996
ACH-000182,-0.00135824156743
ACH-000183,0.055940918463699994
ACH-000188,0.029792314200300003
ACH-000189,-0.245084352312
ACH-000190,-0.07952634302560001
ACH-000198,-0.0016575869654900002
ACH-000204,-0.27402678328
ACH-000206,0.0216356260215
ACH-000207,0.028380361149800002
ACH-000211,0.167786648294
ACH-000215,0.064336023237
ACH-000221,-0.058379693683699996
ACH-000222,0.295217365046
ACH-000223,-0.0074943142425
ACH-000226,0.100997338869
ACH-000227,0.0308487476265
ACH-000228,0.13399162343499998
ACH-000231,-0.064420129505
ACH-000232,0.00268487102743
ACH-000233,0.133368413582
ACH-000234,0.146448041059
ACH-000235,0.0701176285962
ACH-000237,0.0523797010427
ACH-000238,0.11608430552200001
ACH-000243,0.0101670323912
ACH-000244,-0.08123410942980001
ACH-000246,0.0688730372447
ACH-000248,0.054307283389
ACH-000250,0.014396812708700002
ACH-000251,0.324070966241
ACH-000253,0.0497173713495
ACH-000255,0.06266419078680001
ACH-000256,0.110695306821
