,CHP2 (63928)
ACH-000004,-0.020814570875099997
ACH-000007,-0.100975830276
ACH-000009,0.015408177665699999
ACH-000011,-0.0211930527948
ACH-000012,-0.103049393586
ACH-000013,-0.219711260699
ACH-000014,0.07402977992069999
ACH-000015,-0.251330774328
ACH-000017,0.00756814855185
ACH-000018,0.243401552045
ACH-000019,-0.04876726558780001
ACH-000021,-0.10853826351500001
ACH-000022,-0.11627684397
ACH-000025,-0.22702666018000003
ACH-000028,-0.10462676661499999
ACH-000030,0.0335781290555
ACH-000035,-0.304201191679
ACH-000036,-0.0720989632224
ACH-000037,-0.110874798329
ACH-000039,-0.177993968278
ACH-000040,-0.128392077729
ACH-000041,-0.120693063358
ACH-000042,0.06528135721469999
ACH-000045,-0.044818784828199995
ACH-000047,-0.09034444921439999
ACH-000052,0.105953344515
ACH-000053,-0.0837286895857
ACH-000054,0.0597350935229
ACH-000055,-0.0297286967797
ACH-000060,0.07752472936839999
ACH-000067,-0.233142661849
ACH-000070,-0.070486147757
ACH-000075,-0.35138630064000004
ACH-000078,0.0380875822592
ACH-000082,0.0338821800928
ACH-000085,0.048069591248000004
ACH-000086,-0.159758734928
ACH-000087,-0.21427620544700002
ACH-000092,-0.04973110554600001
ACH-000095,-0.121512707366
ACH-000097,-0.161285620163
ACH-000098,-0.219536277255
ACH-000099,-0.224552041517
ACH-000108,-0.0985901232714
ACH-000113,-0.0950806016492
ACH-000115,-0.23262316203299999
ACH-000116,-0.037966834547
ACH-000118,-0.164461684026
ACH-000120,0.0505301255031
ACH-000123,-0.062262031100000004
ACH-000127,-0.225997233992
ACH-000128,-0.123664028354
ACH-000132,-0.161627875531
ACH-000133,-0.034757965608699995
ACH-000137,-0.010402783769499999
ACH-000138,-0.0351328807384
ACH-000142,0.05867660730719999
ACH-000143,-0.0918840250437
ACH-000146,-0.117271989871
ACH-000148,-0.107299243771
ACH-000150,-0.0615294791046
ACH-000152,0.125541874778
ACH-000153,-0.17654895010899999
ACH-000159,-0.23639774512400002
ACH-000160,0.0460776463743
ACH-000163,-0.0888114334024
ACH-000167,0.14583094545999997
ACH-000168,-0.0518199386975
ACH-000169,-0.110360767253
ACH-000178,-0.140993984865
ACH-000182,-0.107000799901
ACH-000183,-0.151025135775
ACH-000188,-0.070818511816
ACH-000189,-0.0816063835459
ACH-000190,0.108888922126
ACH-000198,-0.06316994628019999
ACH-000204,-0.0296855602654
ACH-000206,-0.125222459867
ACH-000207,-0.11135895703
ACH-000211,-0.0414445317546
ACH-000215,-0.051634140028499996
ACH-000221,-0.227515435078
ACH-000222,-0.127910203675
ACH-000223,0.040891403521800006
ACH-000226,-0.114171769762
ACH-000227,-0.00042739587603500003
ACH-000228,0.0480130362847
ACH-000231,-0.105976479353
ACH-000232,-0.148686141345
ACH-000233,-0.0731129119202
ACH-000234,-0.0864158697142
ACH-000235,-0.0139799287359
ACH-000237,-0.029212888026
ACH-000238,0.181911506198
ACH-000243,-0.11494707736300001
ACH-000244,0.286170373923
ACH-000246,0.006145745937149999
ACH-000248,-0.110900045001
ACH-000250,0.010772978098200001
ACH-000251,0.0486565974847
ACH-000253,-0.0028095124144099995
ACH-000255,-0.125725378548
ACH-000256,0.0677213618881
ACH-000257,-0.12474778245200001
ACH-000258,0.107197823533
ACH-000259,-0.0977213563398
ACH-000260,-0.127959714173
ACH-000261,-0.113014713903
ACH-000262,-0.046431756576500005
ACH-000263,-0.00384748888227
ACH-000264,-0.0700702887639
ACH-000265,-0.282772785722
ACH-000266,-0.00865365344696
ACH-000272,0.0155081601568
ACH-000273,0.0035793610918699995
ACH-000274,-0.11142497582699999
ACH-000277,-0.0778174343657
ACH-000278,0.041731231990800005
ACH-000279,-0.012505939899200002
ACH-000280,-0.176498902197
ACH-000281,0.15820107197
ACH-000288,-0.145359775741
ACH-000291,-0.056082955035699995
ACH-000293,-0.258659606023
ACH-000294,-0.0330593245548
ACH-000295,-0.20894826383499998
ACH-000296,-0.240784730068
ACH-000302,-0.0695459432945
ACH-000304,-0.21132501763
ACH-000307,-0.0237071709551
ACH-000308,0.0154660380203
ACH-000310,-0.19638634114300002
ACH-000311,-0.019088985265400003
ACH-000312,-0.0689107323399
ACH-000315,-0.190146621234
ACH-000316,-0.114764252484
ACH-000317,0.0929627359936
ACH-000318,0.020676351842900002
ACH-000319,-0.123387324229
ACH-000320,0.130994576893
ACH-000322,-0.0647586916316
ACH-000323,-0.252473162504
ACH-000324,-0.10185839308
ACH-000329,-0.11232540468699999
ACH-000330,-0.117737021678
ACH-000331,-0.0037146583499299995
ACH-000332,-0.0291541062328
ACH-000334,-0.124905164296
ACH-000335,0.173366670676
ACH-000336,-0.18987184064399998
ACH-000337,-0.066825002105
ACH-000339,-0.12084641815
ACH-000341,-0.09832251654650001
ACH-000348,-0.0725211390875
ACH-000350,-0.142301345055
ACH-000352,-0.016554055551
ACH-000356,-0.11591954530300001
ACH-000361,-0.24347949866799998
ACH-000362,0.0630965130824
ACH-000363,-0.0901546750202
ACH-000364,0.0396170016829
ACH-000365,-0.162464995775
ACH-000366,-0.0126192323823
ACH-000368,-0.10048967753100001
ACH-000374,0.00469517896854
ACH-000375,-0.118036445322
ACH-000376,-0.00974547143012
ACH-000381,-0.0660089458343
ACH-000383,0.029436248914400005
ACH-000387,-0.0716012522223
ACH-000389,-0.21100204423399999
ACH-000390,-0.151803308173
ACH-000393,-0.0411369835542
ACH-000395,0.276559857163
ACH-000397,-0.164535686509
ACH-000401,-0.215445529621
ACH-000402,0.0281318822469
ACH-000403,0.0235438197549
ACH-000404,0.132437848277
ACH-000406,-0.098828770193
ACH-000407,-0.15481638493799998
ACH-000408,-0.184153980378
ACH-000410,-0.049727467638999996
ACH-000411,-0.12018961350099999
ACH-000414,-0.140783076448
ACH-000415,-0.14388816658700002
ACH-000416,-0.067090360369
ACH-000420,-0.312951326004
ACH-000421,-0.0282333088108
ACH-000424,0.00195492483511
ACH-000425,-0.06381490481959999
ACH-000426,-0.052755273602200004
ACH-000427,-0.0431773533653
ACH-000433,-0.298335490572
ACH-000436,-0.226209621054
ACH-000444,-0.0742604325755
ACH-000445,-0.242571441341
ACH-000448,-0.14036461912599998
ACH-000450,0.012372565965200002
ACH-000452,-0.0980849610969
ACH-000454,-0.0442854447612
ACH-000458,-0.09214500238810001
ACH-000459,-0.135761418576
ACH-000460,-0.08818346661810002
ACH-000461,-0.056516155895300006
ACH-000463,-0.128333527839
ACH-000464,0.0650338724335
ACH-000466,-0.0295998951144
ACH-000467,-0.0421792480016
ACH-000468,-0.014807375936700002
ACH-000469,-0.0607041978743
ACH-000470,0.172165520526
ACH-000471,-0.125759098741
ACH-000472,-0.113276468599
ACH-000473,-0.157597346847
ACH-000475,-0.0807039157005
ACH-000476,-0.0805446921071
ACH-000477,0.119790889447
ACH-000480,0.0207041051225
ACH-000481,-0.0367052751441
ACH-000483,-0.169186311815
ACH-000484,0.15805220912999998
ACH-000485,-0.037602662129800006
ACH-000486,-0.160215814867
ACH-000487,-0.0939289550437
ACH-000488,-0.126479469895
ACH-000490,-0.0517136395969
ACH-000491,0.0759443375222
ACH-000495,-0.048993374668300005
ACH-000496,-0.28994268076499996
ACH-000499,-0.0332181610778
ACH-000500,0.0470620643602
ACH-000502,-0.12265387231699999
ACH-000503,0.0591450905177
ACH-000505,-0.0621766172375
ACH-000507,0.00427326580465
ACH-000510,-0.243738946919
ACH-000511,0.05247365919099999
ACH-000512,-0.165266774974
ACH-000516,-0.148036664447
ACH-000517,0.00112979100935
ACH-000518,-0.199625829725
ACH-000520,-0.164973285976
ACH-000521,-0.0845181162232
ACH-000522,-0.20322278017700002
ACH-000524,-0.059281223881
ACH-000527,-0.0851314579583
ACH-000528,-0.0479730571983
ACH-000537,-0.10372670787499999
ACH-000541,0.10161015853199999
ACH-000542,0.0136322441969
ACH-000544,-0.052513170203599996
ACH-000545,-0.0714216535806
ACH-000547,-0.102670338125
ACH-000548,-0.0678565213683
ACH-000549,-0.16286124639
ACH-000550,-0.022067405145400003
ACH-000552,-0.09769491780850001
ACH-000556,-0.139088826631
ACH-000557,-0.017456963116
ACH-000570,0.08311991013999999
ACH-000571,-0.0432083775509
ACH-000573,-0.0577531218731
ACH-000576,-0.025501165340900002
ACH-000580,-0.188062588592
ACH-000584,-0.043099703427300004
ACH-000585,-0.0723486396321
ACH-000588,0.0314314643951
ACH-000589,-0.030274853464900005
ACH-000591,-0.059103841736900004
ACH-000593,-0.100912661589
ACH-000600,-0.0942715999164
ACH-000601,-0.105954807609
ACH-000604,0.0464101944724
ACH-000605,-0.163273715275
ACH-000606,-0.0832123356606
ACH-000608,0.00669562490552
ACH-000614,-0.09583708071000001
ACH-000616,-0.244059126939
ACH-000618,-0.10432457601600001
ACH-000619,0.15406609293600002
ACH-000620,-0.08797276265699999
ACH-000621,-0.0598695521588
ACH-000622,-0.028073529821200004
ACH-000623,0.0133729272499
ACH-000624,-0.251214952972
ACH-000627,0.16852278065600002
ACH-000630,-0.0683804895455
ACH-000632,-0.09242651360089998
ACH-000633,0.0175267561543
ACH-000637,-0.263479377308
ACH-000638,-0.0766943832328
ACH-000646,0.116784595087
ACH-000647,-0.0505120897454
ACH-000648,-0.0580448364774
ACH-000649,-0.13050451726
ACH-000651,-0.185634614659
ACH-000652,-0.238989827879
ACH-000653,-0.084425972268
ACH-000657,-0.158047377985
ACH-000658,-0.0168036390921
ACH-000661,-0.133487600283
ACH-000662,-0.262787215952
ACH-000663,-0.145715625114
ACH-000665,0.0638358571943
ACH-000671,-0.062346175793
ACH-000673,-0.137230085352
ACH-000676,-0.127091123904
ACH-000677,-0.20511463259100002
ACH-000681,-0.126437611513
ACH-000682,-0.033411290756900004
ACH-000683,-0.10718519474199999
ACH-000684,-0.380402978876
ACH-000688,-0.106838737854
ACH-000693,0.00607020774604
ACH-000694,0.0333789071038
ACH-000695,-0.056030057914300005
ACH-000696,-0.08184729815899999
ACH-000697,-0.0419367345459
ACH-000699,-0.10954181985400001
ACH-000701,0.0971989452286
ACH-000706,-0.0554907733741
ACH-000711,-0.0916771817383
ACH-000713,-0.19951967937399998
ACH-000714,-0.188060186924
ACH-000718,0.019650653591700002
ACH-000720,0.0964656953087
ACH-000721,-0.296706321155
ACH-000724,0.0986067253862
ACH-000725,-0.30775466962
ACH-000732,-0.192565290557
ACH-000734,-0.0925951703799
ACH-000735,0.043909534224699995
ACH-000736,-0.10187929907
ACH-000738,-0.0195305936719
ACH-000746,0.019835206694599997
ACH-000747,-0.181067973507
