,UPF2 (26019)
ACH-000433,-0.788687904841
ACH-000436,-1.12280713952
ACH-000444,-0.593144545596
ACH-000445,-0.9749931608310001
ACH-000448,-1.2756309753200001
ACH-000450,-0.8111192074690001
ACH-000452,-1.21992032075
ACH-000454,-0.744409448831
ACH-000458,-1.13501375904
ACH-000459,-0.677903984594
ACH-000460,-1.02674414156
ACH-000461,-0.8292830428929999
ACH-000463,-1.03635435195
ACH-000464,-0.894938251524
ACH-000466,-1.06775349155
ACH-000467,-1.0658164162100001
ACH-000468,-1.1343670421799998
ACH-000469,-1.0805779923
ACH-000470,-1.2029245374200002
ACH-000471,-1.0312500186700002
ACH-000472,-1.25141790732
ACH-000473,-1.10078532717
ACH-000475,-1.02501480408
ACH-000476,-1.4291715839899999
ACH-000477,-0.75016241095
ACH-000480,-0.9599286072229999
ACH-000481,-0.9164450388
ACH-000483,-1.3334813547600002
ACH-000484,-1.5097501003100002
ACH-000485,-0.935023207189
ACH-000486,-1.0159861029000001
ACH-000487,-1.1210029008600002
ACH-000488,-0.979059136051
ACH-000490,-1.1460522963
ACH-000491,-0.828787896137
ACH-000495,-1.11492001572
ACH-000496,-1.1470400446200002
ACH-000499,-1.46582845905
ACH-000500,-0.808858526028
ACH-000502,-1.21898081362
ACH-000503,-1.58078475325
ACH-000505,-1.2312682572700002
ACH-000507,-1.0719978701200001
ACH-000510,-1.2026477163299998
ACH-000511,-1.18362399708
ACH-000512,-0.7584368640729999
ACH-000516,-1.05423433005
ACH-000517,-1.1114078965899998
ACH-000518,-1.02522059072
ACH-000520,-0.781617497932
ACH-000521,-0.897716740218
ACH-000522,-1.0223822368200002
ACH-000524,-1.09347726534
ACH-000527,-1.2768905715999999
ACH-000528,-1.06547958746
ACH-000537,-1.2989119857
ACH-000541,-1.45751193339
ACH-000542,-1.0863254399200002
ACH-000544,-0.893282270526
ACH-000545,-1.2920376676
ACH-000547,-0.9958096289820001
ACH-000548,-1.42560652852
ACH-000549,-1.33275330469
ACH-000550,-0.994207983881
ACH-000552,-1.12473562926
ACH-000556,-1.34228213179
ACH-000557,-0.9178340913940001
ACH-000570,-1.03184789919
ACH-000571,-1.34912329192
ACH-000573,-1.1284452935
ACH-000576,-1.52014955804
ACH-000580,-1.1754820306799998
ACH-000584,-1.1475033029100001
ACH-000585,-1.19299809497
ACH-000588,-1.05101578644
ACH-000589,-1.21167370102
ACH-000591,-1.0115390268100002
ACH-000593,-0.8720417008169999
ACH-000600,-1.4706429335299998
ACH-000601,-1.10308158162
ACH-000604,-1.0116131878899999
ACH-000605,-1.19721352945
ACH-000606,-1.34299612176
ACH-000608,-1.23554106135
ACH-000614,-1.04031982211
ACH-000616,-1.0944892414799998
ACH-000618,-1.02876473999
ACH-000619,-1.07606123921
ACH-000620,-0.8349551597079999
ACH-000621,-0.846903505693
ACH-000622,-1.39560375388
ACH-000623,-1.23112782691
ACH-000624,-0.989704000219
ACH-000627,-1.1890709047499999
ACH-000630,-1.00783362369
ACH-000632,-1.07280359683
ACH-000633,-1.06149620551
ACH-000637,-1.07382431455
ACH-000638,-1.10160672936
ACH-000646,-1.1873746925
ACH-000647,-1.03980156565
ACH-000648,-0.912425678803
ACH-000649,-0.993261652068
ACH-000651,-0.956461515327
ACH-000652,-1.12955628349
ACH-000653,-1.31486286995
ACH-000657,-1.05671944176
ACH-000658,-1.4482312227399998
ACH-000661,-1.20840945479
ACH-000662,-1.13748866202
ACH-000663,-1.10585861957
ACH-000665,-1.14278381388
ACH-000671,-1.0493838658499999
ACH-000673,-0.987940884007
ACH-000676,-1.12144920111
ACH-000677,-0.8718361393999999
ACH-000681,-0.891783865526
ACH-000682,-1.03739223885
ACH-000683,-1.31368998672
ACH-000684,-0.670358417374
ACH-000688,-1.2091191434100002
ACH-000693,-1.0634276108399998
ACH-000694,-1.14399416203
ACH-000695,-1.10077288991
ACH-000696,-1.12108476531
ACH-000697,-1.10280731764
ACH-000699,-1.31059276918
ACH-000701,-1.03849775227
ACH-000706,-1.22649161995
ACH-000711,-1.0325554637
ACH-000713,-0.705159810014
ACH-000714,-1.01382193072
ACH-000718,-1.32529384473
ACH-000720,-1.09860291093
ACH-000721,-1.01570773068
ACH-000724,-0.910372899842
ACH-000725,-1.02954623812
ACH-000732,-1.32773031105
ACH-000734,-0.879802584806
ACH-000735,-1.2096514047799998
ACH-000736,-0.9900558585860001
ACH-000738,-1.1577577642299999
ACH-000746,-0.987005947636
ACH-000747,-0.83963775131
ACH-000748,-1.3523363540900002
ACH-000753,-1.01594420512
ACH-000756,-0.736008306595
ACH-000757,-1.1178313121899999
ACH-000758,-1.08860027704
ACH-000760,-1.0096800942
ACH-000763,-0.995422480974
ACH-000764,-0.760169701369
ACH-000765,-1.23124059599
ACH-000766,-1.10757037497
ACH-000767,-1.13910377377
ACH-000768,-0.9719935511419999
ACH-000769,-1.07301595022
ACH-000770,-1.1869506024
ACH-000771,-1.29039268456
ACH-000773,-1.1393161085899999
ACH-000776,-1.03765353036
ACH-000777,-1.0261607235799999
ACH-000778,-1.2920563727299998
ACH-000781,-1.10307165808
ACH-000782,-1.15146327648
ACH-000783,-1.49637120574
ACH-000784,-1.29378830166
ACH-000785,-1.3664318344100002
ACH-000787,-1.22203407099
ACH-000788,-0.954438701312
ACH-000791,-1.11705812591
ACH-000792,-0.887359851062
ACH-000794,-0.933931407014
ACH-000796,-1.28406972011
ACH-000799,-1.09593736529
ACH-000800,-0.735941391564
ACH-000802,-1.0507697285600002
ACH-000804,-0.735584992058
ACH-000805,-1.07100380812
ACH-000809,-1.05481820326
ACH-000810,-1.1646673946
ACH-000811,-1.1740704237200001
ACH-000817,-1.1354573832700001
ACH-000819,-1.3043445998
ACH-000820,-1.18192493668
ACH-000821,-1.4885297936300002
ACH-000822,-1.5233863574000002
ACH-000823,-0.933616936137
ACH-000824,-1.5461091222299999
ACH-000827,-1.1292756630299998
ACH-000829,-0.814190318189
ACH-000831,-0.890943719603
ACH-000832,-1.05803488013
ACH-000833,-1.0486088166
ACH-000834,-0.9493934361290001
ACH-000835,-1.0562656923
ACH-000836,-1.4831864660299998
ACH-000837,-1.22506550533
ACH-000838,-0.6182383049019999
ACH-000839,-1.11704620875
ACH-000840,-1.29402945527
ACH-000841,-0.9864081207050001
ACH-000843,-0.940370042542
ACH-000846,-1.1226313957
ACH-000847,-0.978287859502
ACH-000848,-1.04856336982
ACH-000849,-1.04434679733
ACH-000851,-1.00090665211
ACH-000855,-1.00335107402
ACH-000856,-0.718173550633
ACH-000858,-1.04604917673
ACH-000859,-1.0352155499
ACH-000861,-1.03567971987
ACH-000862,-1.25077637567
ACH-000865,-1.1918273777600001
ACH-000866,-1.00879705921
ACH-000867,-1.28939170688
ACH-000869,-1.5633368782100001
ACH-000872,-0.8669836306550001
ACH-000873,-1.04948498574
ACH-000876,-1.15325279785
ACH-000878,-0.575116407189
ACH-000880,-1.04462554382
ACH-000881,-1.16738294804
ACH-000882,-1.21979363135
ACH-000884,-0.8963022299690001
ACH-000885,-1.06203570735
ACH-000887,-1.07422825222
ACH-000888,-1.15425293702
ACH-000889,-1.03484993505
ACH-000890,-1.1766350072799998
ACH-000896,-1.33855268775
ACH-000898,-1.13223053229
ACH-000900,-1.02276685269
ACH-000901,-1.10835062127
ACH-000905,-1.2168123472299999
ACH-000906,-1.01511433766
ACH-000907,-1.24054688165
ACH-000910,-0.9642780076540001
ACH-000911,-1.0458768196100001
ACH-000912,-1.00648851331
ACH-000913,-0.980822828705
ACH-000915,-1.19032998862
ACH-000916,-0.798509888755
ACH-000917,-1.2240048138
ACH-000921,-1.04960828372
ACH-000924,-1.2554207498299998
ACH-000926,-1.3663247530000002
ACH-000928,-1.1772908854200002
ACH-000929,-1.0822002266600002
ACH-000932,-1.06892915759
ACH-000935,-0.946327532987
ACH-000936,-1.07097575516
ACH-000937,-1.28476701727
ACH-000938,-1.10871058965
ACH-000939,-1.14897731535
ACH-000941,-1.05697921253
ACH-000943,-0.914662847815
ACH-000946,-1.17798348074
ACH-000947,-0.89747852425
ACH-000948,-1.09452761661
ACH-000950,-1.20940411788
ACH-000953,-1.29571102736
ACH-000957,-1.23457407525
ACH-000958,-1.38164904882
ACH-000960,-1.1576876144
ACH-000963,-0.747935853022
ACH-000968,-1.2374059065
ACH-000969,-1.09482981441
ACH-000973,-0.934213107349
ACH-000974,-1.12910175563
ACH-000975,-0.794656937065
ACH-000976,-1.37948003323
ACH-000978,-1.51268210345
ACH-000980,-1.1969671576899998
ACH-000984,-1.20218603111
ACH-000986,-1.0602419937
ACH-000988,-1.0623330694600002
ACH-000993,-1.1078032802700002
ACH-000994,-1.3650190193399998
ACH-000996,-1.05229229551
ACH-001001,-1.16731938838
ACH-001020,-1.1759016963200002
ACH-001028,-1.01134541453
ACH-001031,-1.37769046563
ACH-001038,-0.8908925366859999
ACH-001048,-1.20187671415
ACH-001050,-1.1026300274
ACH-001053,-0.993023320688
ACH-001054,-1.04378824014
ACH-001061,-1.09594863894
ACH-001067,-1.1666843316
ACH-001075,-1.00517516898
ACH-001096,-0.997375662176
ACH-001128,-1.31896206515
ACH-001134,-1.1960742124400001
ACH-001151,-0.964493224649
ACH-001163,-1.13997000086
ACH-001164,-1.1663553321200002
ACH-001173,-1.13239545601
ACH-001183,-1.12274577604
ACH-001184,-1.06070921814
ACH-001190,-1.28194661718
ACH-001192,-1.30568870787
ACH-001193,-1.18946303915
ACH-001196,-1.1117112715200002
ACH-001197,-1.15970161565
ACH-001205,-1.0478987460100002
ACH-001211,-1.2023716779200002
ACH-001212,-0.804657124153
ACH-001228,-1.14108328435
ACH-001232,-1.00440698243
ACH-001239,-1.05700424932
ACH-001274,-0.740356594277
ACH-001275,-1.00196948948
ACH-001277,-1.27489334004
ACH-001278,-1.3852186027200002
ACH-001280,-1.46357048028
ACH-001283,-1.38580707465
ACH-001289,-1.1818046920899998
ACH-001295,-1.2272634922399999
ACH-001300,-1.28503331338
ACH-001301,-1.30883921626
ACH-001302,-1.29274684576
ACH-001303,-1.185987034
ACH-001306,-1.0350719796799999
ACH-001318,-0.9562066179880001
ACH-001322,-1.22611766244
ACH-001328,-1.36332350908
ACH-001332,-1.08971437459
ACH-001333,-1.21488702465
ACH-001336,-1.19900091191
ACH-001340,-1.0456701044299999
ACH-001346,-1.08772703455
ACH-001353,-1.2223762346
ACH-001354,-1.0192985330600002
ACH-001367,-1.0404315365799999
ACH-001368,-1.00582999353
ACH-001374,-1.4057083542200002
ACH-001375,-1.06909750463
ACH-001377,-1.31457320211
ACH-001380,-1.18731255803
ACH-001391,-1.0651179142799998
ACH-001407,-1.025998373
ACH-001408,-1.15140888419
ACH-001413,-1.02239929112
ACH-001430,-0.916903008864
ACH-001431,-1.22222135846
ACH-001450,-1.00935854971
ACH-001496,-1.22620377045
ACH-001500,-0.983355014304
ACH-001521,-1.20767577076
ACH-001523,-0.983132472383
ACH-001532,-1.33126099981
ACH-001536,-1.3552035757700003
ACH-001550,-1.40441517585
ACH-001552,-1.3080439833700002
ACH-001554,-0.9560013010899999
ACH-001645,-0.839037668785
ACH-001654,-0.896652270267
ACH-001715,-1.10499928023
ACH-001735,-1.03739655382
ACH-001736,-1.02524395652
ACH-001737,-0.9140257999410001
ACH-001740,-1.0396245179299999
ACH-001745,-1.20985626809
ACH-001750,-1.231781094
ACH-001765,-0.78407547788
ACH-001956,-1.21837745225
ACH-001957,-1.36115864711
