,REC8 (9985)
ACH-000491,-0.325380674351
ACH-000495,-0.469078653196
ACH-000496,-0.08945077112569999
ACH-000499,-0.453685655292
ACH-000500,0.32655105351
ACH-000502,-0.386957158866
ACH-000503,-0.343322004468
ACH-000505,-0.324606178323
ACH-000507,-0.324464533669
ACH-000510,-0.202643361232
ACH-000511,-0.20736864697700003
ACH-000512,-0.595224062468
ACH-000516,-0.300603748467
ACH-000517,-0.212667877929
ACH-000518,-0.439639938763
ACH-000520,-0.335535739842
ACH-000521,-0.137408438869
ACH-000522,-0.332885527863
ACH-000524,-0.307696452274
ACH-000527,-0.278151976877
ACH-000528,-0.197185995163
ACH-000537,-0.19659286795000003
ACH-000541,-0.47681871954599997
ACH-000542,-0.21148475309999998
ACH-000544,-0.332007671916
ACH-000545,-0.308829679576
ACH-000547,-0.484225452314
ACH-000548,-0.199296719982
ACH-000549,-0.00357857413436
ACH-000550,-0.198407509898
ACH-000552,-0.205001244584
ACH-000556,-0.20722793026500003
ACH-000557,-0.23843505221500003
ACH-000570,-0.306242284747
ACH-000571,-0.47712017212499996
ACH-000573,-0.07885823406989999
ACH-000576,-0.10138597603800001
ACH-000580,-0.16745262768
ACH-000584,-0.36931228927599996
ACH-000585,-0.267656005353
ACH-000588,-0.16499767577299998
ACH-000589,-0.321724179518
ACH-000591,-0.0617824184494
ACH-000593,-0.218546027982
ACH-000600,-0.17994001507
ACH-000601,-0.254426256365
ACH-000604,-0.274636631456
ACH-000605,-0.113132207271
ACH-000606,-0.352055331696
ACH-000608,-0.08683296279210001
ACH-000614,-0.160707803231
ACH-000616,-0.0406329325397
ACH-000618,-0.209916030017
ACH-000619,-0.37799803828
ACH-000620,-0.20383538134399998
ACH-000621,-0.165450541164
ACH-000622,-0.433223294256
ACH-000623,-0.234559484171
ACH-000624,-0.24253700053399999
ACH-000627,-0.18356009839
ACH-000630,-0.120782710184
ACH-000632,-0.36917195510399997
ACH-000633,-0.319251506023
ACH-000637,-0.146925138933
ACH-000638,-0.5020262038800001
ACH-000646,-0.41889437582500005
ACH-000647,-0.0968194596799
ACH-000648,-0.199754666532
ACH-000649,-0.302384930615
ACH-000651,-0.36336225273100003
ACH-000652,-0.135008678191
ACH-000653,-0.11275017283199999
ACH-000657,-0.27445166626899997
ACH-000658,-0.0665823533473
ACH-000661,-0.0644688951975
ACH-000662,-0.52869443884
ACH-000663,-0.36560910230099997
ACH-000665,-0.168408377657
ACH-000671,-0.25516302553000003
ACH-000673,-0.0935921274814
ACH-000676,-0.230873610884
ACH-000677,-0.44722105170299997
ACH-000681,-0.269345847429
ACH-000682,-0.0392016038419
ACH-000683,-0.399454843642
ACH-000684,-0.0254463631566
ACH-000688,-0.229773291498
ACH-000693,-0.296118310151
ACH-000694,-0.36076592615099995
ACH-000695,-0.126420787802
ACH-000696,-0.266036153811
ACH-000697,-0.38230486861900004
ACH-000699,-0.269774486433
ACH-000701,-0.14029621673
ACH-000706,-0.406883312043
ACH-000711,-0.301604891167
ACH-000713,-0.483338203164
ACH-000714,-0.199001860926
ACH-000718,-0.235949342837
ACH-000720,-0.117054629044
ACH-000721,-0.300747550455
ACH-000724,-0.48468536686999997
ACH-000725,-0.221770932084
ACH-000732,-0.229594182125
ACH-000734,-0.36437731193899997
ACH-000735,-0.257234828388
ACH-000736,-0.23077330206500002
ACH-000738,-0.293938411563
ACH-000746,-0.181511069383
ACH-000747,-0.243110748892
ACH-000748,-0.297284255213
ACH-000753,-0.238332031705
ACH-000756,-0.32072889338300004
ACH-000757,-0.358780092202
ACH-000758,-0.21970165658399998
ACH-000760,-0.30241864395999996
ACH-000763,-0.22309538260499998
ACH-000764,-0.1873645732
ACH-000765,-0.46982666882
ACH-000766,-0.407816227869
ACH-000767,-0.20026933434500002
ACH-000768,-0.221208906784
ACH-000769,-0.37424457883699996
ACH-000770,-0.28099843586199996
ACH-000771,-0.316508199111
ACH-000773,-0.360218034076
ACH-000776,-0.16263357049000002
ACH-000777,-0.113015816282
ACH-000778,-0.302592464386
ACH-000781,-0.313523398608
ACH-000782,-0.0168787764938
ACH-000783,-0.368861841293
ACH-000784,-0.180846157221
ACH-000785,-0.200151061778
ACH-000787,-0.232966597236
ACH-000788,-0.239055598061
ACH-000791,-0.457382162394
ACH-000792,-0.177045269679
ACH-000794,-0.32686139744000003
ACH-000796,-0.4069443185
ACH-000799,-0.176383033153
ACH-000800,-0.41395876892300004
ACH-000802,-0.391081954106
ACH-000804,-0.319597808483
ACH-000805,-0.34404729608199996
ACH-000809,-0.41590306043799996
ACH-000810,-0.0465318428636
ACH-000811,-0.109562981922
ACH-000817,-0.472546471287
ACH-000819,-0.059487460315
ACH-000820,-0.418521767717
ACH-000821,-0.292535439395
ACH-000822,-0.31391926972399997
ACH-000823,-0.610463074054
ACH-000824,-0.431157311647
ACH-000827,-0.321842312919
ACH-000829,-0.10483453465600001
ACH-000831,-0.42062983944399995
ACH-000832,-0.657144330843
ACH-000833,-0.164233126869
ACH-000834,-0.183588406598
ACH-000835,-0.20806041208700002
ACH-000836,-0.418301506305
ACH-000837,-0.347304314844
ACH-000838,-0.02209601761
ACH-000839,-0.6525572742310001
ACH-000840,-0.37533321876000003
ACH-000841,-0.591212667158
ACH-000843,-0.247276480115
ACH-000846,-0.233777029221
ACH-000847,-0.18432926767900001
ACH-000848,-0.307616684957
ACH-000849,-0.40203732418899996
ACH-000851,-0.47893510961499997
ACH-000855,-0.27587504553000003
ACH-000856,-0.333856824281
ACH-000858,-0.395678394935
ACH-000859,-0.614372634486
ACH-000861,-0.351238162855
ACH-000862,-0.0675734946738
ACH-000865,-0.35985472768
ACH-000866,-0.131735660621
ACH-000867,-0.303805650314
ACH-000869,-0.39545990090099997
ACH-000872,-0.124028795065
ACH-000873,-0.199134000776
ACH-000876,-0.344744340543
ACH-000878,-0.25940361549400004
ACH-000880,-0.148619915588
ACH-000881,-0.21731242774700002
ACH-000882,-0.21424020657499998
ACH-000884,-0.188295087564
ACH-000885,-0.333283075979
ACH-000887,-0.416386396081
ACH-000888,-0.0336872889054
ACH-000889,-0.640122655788
ACH-000890,-0.17087964413400003
ACH-000896,-0.320824943978
ACH-000898,-0.364879235563
ACH-000900,-0.492871764508
ACH-000901,-0.19902159674000003
ACH-000905,-0.444322610622
ACH-000906,-0.251648575602
ACH-000907,-0.151511929815
ACH-000910,-0.0413899021922
ACH-000911,-0.07323174755419999
ACH-000912,-0.343087102189
ACH-000913,-0.161981666948
ACH-000915,-0.196280739515
ACH-000916,-0.423823928445
ACH-000917,-0.350711685519
ACH-000921,-0.17768151741000002
ACH-000924,-0.15899388627
ACH-000926,0.00233560772463
ACH-000928,-0.26176223782200003
ACH-000929,-0.152157531392
ACH-000932,-0.346965596572
ACH-000935,-0.231085244633
ACH-000936,-0.34237184434900003
ACH-000937,-0.0952832599409
ACH-000938,-0.36827719766
ACH-000939,-0.45322100351899997
ACH-000941,-0.384134777309
ACH-000943,-0.331539098538
ACH-000946,-0.307411716123
ACH-000947,-0.311125531796
ACH-000948,-0.42791473593
ACH-000950,-0.284125591627
ACH-000953,-0.403432320195
ACH-000957,-0.519156331553
ACH-000958,-0.352452417196
ACH-000960,-0.279415218486
ACH-000963,-0.6579346334589999
ACH-000968,-0.173889489421
ACH-000969,-0.219393999113
ACH-000973,-0.17005354844999998
ACH-000974,-0.292441947692
ACH-000975,-0.24251839551399998
ACH-000976,-0.40054448246200003
ACH-000978,-0.297057596816
ACH-000980,-0.286625231596
ACH-000984,-0.125636216756
ACH-000986,-0.448855540766
ACH-000988,-0.224146456321
ACH-000993,-0.135467012843
ACH-000994,-0.302068395022
ACH-000996,-0.08850238240630001
ACH-001001,-0.24155392034499998
ACH-001020,0.046331622810899996
ACH-001028,-0.311427316818
ACH-001031,-0.166416830708
ACH-001038,-0.162542731088
ACH-001048,-0.39131808329499995
ACH-001050,-0.299451409647
ACH-001053,-0.22897753216400002
ACH-001054,-0.25044189184099996
ACH-001061,-0.289083625784
ACH-001067,-0.253226861333
ACH-001075,-0.253315940761
ACH-001096,-0.12257071598899999
ACH-001128,-0.261314465096
ACH-001134,-0.221769191182
ACH-001151,-0.18914987305599998
ACH-001163,-0.156398384235
ACH-001164,-0.162767538029
ACH-001173,-0.158303591278
ACH-001183,-0.380657501642
ACH-001184,0.152029397183
ACH-001190,-0.271985013407
ACH-001192,-0.323250513571
ACH-001193,-0.366266982116
ACH-001196,-0.45585707417599997
ACH-001197,-0.172286565922
ACH-001205,-0.06936369486380001
ACH-001211,-0.528206964839
ACH-001212,-0.18597216243099998
ACH-001228,-0.2396552098
ACH-001232,-0.238351151582
ACH-001239,-0.163504951298
ACH-001274,-0.270324408084
ACH-001275,-0.346745265104
ACH-001277,-0.286771841426
ACH-001278,-0.333505596527
ACH-001280,-0.286914640336
ACH-001283,-0.41588712597499994
ACH-001289,-0.278566787327
ACH-001295,-0.215911032506
ACH-001300,-0.116123165525
ACH-001301,-0.34897404002300003
ACH-001302,-0.12762204613800002
ACH-001303,0.09877335564999999
ACH-001306,-0.266117680757
ACH-001318,-0.228712112733
ACH-001322,-0.0447806682048
ACH-001328,-0.383499883876
ACH-001332,-0.560394095464
ACH-001333,-0.43462157469400003
ACH-001336,-0.12468484218
ACH-001340,-0.179301254904
ACH-001346,-0.27060212331
ACH-001353,-0.355330240912
ACH-001354,-0.13695837583599998
ACH-001367,-0.359728647631
ACH-001368,-0.325061102117
ACH-001374,-0.41565564220299994
ACH-001375,-0.474263912997
ACH-001377,-0.115464030581
ACH-001380,-0.30755101941999996
ACH-001391,-0.035072917418800004
ACH-001407,-0.17610507357500002
ACH-001408,-0.247196944014
ACH-001413,-0.409730183485
ACH-001430,0.20818912930999997
ACH-001431,-0.320961280315
ACH-001450,-0.23792367736900003
ACH-001496,-0.396996674059
ACH-001500,-0.195652824906
ACH-001521,0.07982825332389999
ACH-001523,-0.06837694099880001
ACH-001532,-0.161781922082
ACH-001536,-0.242560985474
ACH-001550,-0.612953954467
ACH-001552,-0.42797116681
ACH-001554,-0.20880371061099998
ACH-001645,-0.0566773880704
ACH-001654,-0.141630961331
ACH-001715,-0.34817643758199995
ACH-001735,-0.212050566725
ACH-001736,-0.221623817462
ACH-001737,-0.479659433442
ACH-001740,-0.0425482616423
ACH-001745,-0.36786384624799995
ACH-001750,-0.251271089534
ACH-001765,-0.304373969167
ACH-001956,-0.290204505445
ACH-001957,-0.168820401363
