,BRF1 (2972)
ACH-000004,-0.939607047368
ACH-000007,-1.20688328759
ACH-000009,-1.10208449035
ACH-000011,-1.1072266373000001
ACH-000012,-0.974099360924
ACH-000013,-1.09894037721
ACH-000014,-0.834787840775
ACH-000015,-0.78723259384
ACH-000017,-1.5809644683000001
ACH-000018,-0.8514942840399999
ACH-000019,-0.727701312045
ACH-000021,-1.0081384588700002
ACH-000022,-0.945113047732
ACH-000025,-1.0946185234899999
ACH-000028,-0.644832451845
ACH-000030,-0.992698164197
ACH-000035,-0.951083017705
ACH-000036,-1.33315445257
ACH-000037,-1.12167229906
ACH-000039,-0.988187093609
ACH-000040,-0.993016782617
ACH-000041,-1.01280708134
ACH-000042,-0.977859396264
ACH-000045,-0.9917608729449999
ACH-000047,-1.0624591329000002
ACH-000052,-0.965166126066
ACH-000053,-1.01460987176
ACH-000054,-0.8106764712800001
ACH-000055,-1.16207563302
ACH-000060,-1.3457465318000001
ACH-000067,-0.8051269481059999
ACH-000070,-0.8433970564990001
ACH-000075,-0.961103228906
ACH-000078,-0.9631603323810001
ACH-000082,-1.30361046762
ACH-000085,-1.05230409
ACH-000086,-0.7984010275660001
ACH-000087,-1.20028048479
ACH-000092,-1.1709647940799999
ACH-000095,-0.970605122789
ACH-000097,-0.760302823815
ACH-000098,-1.13309261009
ACH-000099,-0.9831666247159999
ACH-000108,-1.20985186609
ACH-000113,-1.1392371915100001
ACH-000115,-0.9193202270849999
ACH-000116,-0.902000601986
ACH-000118,-1.06280973553
ACH-000120,-1.09256772128
ACH-000123,-1.05570969799
ACH-000127,-0.880248232561
ACH-000128,-0.810527434269
ACH-000132,-1.2333474797600001
ACH-000133,-0.925736698415
ACH-000137,-1.41910088567
ACH-000138,-0.848540598529
ACH-000142,-0.792072445872
ACH-000143,-1.06422886903
ACH-000146,-0.9843397675290001
ACH-000148,-1.05491018331
ACH-000150,-0.711473575872
ACH-000152,-0.8429665864650001
ACH-000153,-0.610400666312
ACH-000159,-1.0836553793500001
ACH-000160,-0.630434751311
ACH-000163,-1.0
ACH-000167,-0.365792905118
ACH-000168,-1.06366549619
ACH-000169,-1.24818036219
ACH-000178,-1.09197355475
ACH-000182,-0.9429281564319999
ACH-000183,-1.24914725226
ACH-000188,-0.965425654326
ACH-000189,-1.06347065595
ACH-000190,-0.905420336372
ACH-000198,-1.11086119191
ACH-000204,-0.8778204827860001
ACH-000206,-1.00740211046
ACH-000207,-1.08388531098
ACH-000211,-1.06530366211
ACH-000215,-1.03565364036
ACH-000221,-1.00267034481
ACH-000222,-0.945979832371
ACH-000223,-0.864697255255
ACH-000226,-0.8287838036040001
ACH-000227,-0.600789988815
ACH-000228,-1.1416152383700002
ACH-000231,-1.21819664431
ACH-000232,-1.08109774036
ACH-000233,-1.04575595523
ACH-000234,-0.742142487743
ACH-000235,-0.8240137409460001
ACH-000237,-0.8820408491159999
ACH-000238,-0.8976551231919999
ACH-000243,-0.972248624196
ACH-000244,-0.80644999893
ACH-000246,-1.01823370018
ACH-000248,-1.1185513247399999
ACH-000250,-1.0087916847799998
ACH-000251,-0.848313530819
ACH-000253,-1.33612541787
ACH-000255,-1.02864071175
ACH-000256,-0.714440197902
ACH-000257,-0.788936313919
ACH-000258,-1.0516017984100001
ACH-000259,-1.26441439565
ACH-000260,-0.896577317091
ACH-000261,-0.9595327228370001
ACH-000262,-1.0205007417
ACH-000263,-1.1894519178799998
ACH-000264,-1.15841393861
ACH-000265,-0.8523522222300001
ACH-000266,-0.836957674639
ACH-000272,-1.05506220317
ACH-000273,-0.924573835712
ACH-000274,-1.00022015169
ACH-000277,-1.45691989847
ACH-000278,-1.00810381394
ACH-000279,-1.00368100963
ACH-000280,-1.1168478154200001
ACH-000281,-0.940910947324
ACH-000288,-1.01076478106
ACH-000291,-0.98964962909
ACH-000293,-1.0607199917499999
ACH-000294,-0.806192091876
ACH-000295,-0.8805951847399999
ACH-000296,-0.978402690407
ACH-000302,-1.0266899084299999
ACH-000304,-0.839270958607
ACH-000307,-1.0236221090000002
ACH-000308,-1.03141735809
ACH-000310,-0.8835904245799999
ACH-000311,-0.931755767273
ACH-000312,-0.977329515194
ACH-000315,-1.19476608811
ACH-000316,-0.8448800645319999
ACH-000317,-1.2909413633700002
ACH-000318,-0.7189631948899999
ACH-000319,-0.8968616486700002
ACH-000320,-0.844699455964
ACH-000322,-0.963791225834
ACH-000323,-0.9513379641490001
ACH-000324,-0.8656235418880001
ACH-000329,-0.9075754221269999
ACH-000330,-0.7681836066240001
ACH-000331,-0.9976397440710001
ACH-000332,-0.82894982605
ACH-000334,-1.68691457121
ACH-000335,-0.7548217521789999
ACH-000336,-0.510954012995
ACH-000337,-1.19739016363
ACH-000339,-0.7787549274590001
ACH-000341,-1.9101292457599996
ACH-000348,-1.18235714001
ACH-000350,-1.10699618323
ACH-000352,-0.671985958415
ACH-000356,-0.901107509239
ACH-000361,-0.872956969976
ACH-000362,-1.13436043869
ACH-000363,-1.22990704965
ACH-000364,-1.22854802952
ACH-000365,-1.339751159
ACH-000366,-1.23920258312
ACH-000368,-1.21251501072
ACH-000374,-0.291671207779
ACH-000375,-0.856930671422
ACH-000376,-0.83463177233
ACH-000381,-1.0424074842
ACH-000383,-0.850579574099
ACH-000387,-0.850394240725
ACH-000389,-1.02270772927
ACH-000390,-0.741002001085
ACH-000393,-1.14761699017
ACH-000395,-0.934636871137
ACH-000397,-1.05169582238
ACH-000401,-1.37725555235
ACH-000402,-1.66049642518
ACH-000403,-1.1673989820200001
ACH-000404,-1.44065939989
ACH-000406,-0.9246633755789999
ACH-000407,-0.7916615927480001
ACH-000408,-0.893762638829
ACH-000410,-0.8629109959819999
ACH-000411,-1.1864059207100002
ACH-000414,-1.03232053677
ACH-000415,-0.927731513232
ACH-000416,-0.978273589892
ACH-000420,-1.08482107786
ACH-000421,-1.0311882269200001
ACH-000424,-0.9372821330910001
ACH-000425,-0.898271769227
ACH-000426,-1.5807119440200001
