,WNT4 (54361)
ACH-000004,0.209535450333
ACH-000007,0.04942749351419999
ACH-000009,-0.131344517548
ACH-000011,0.0851811069135
ACH-000012,0.0408479030692
ACH-000013,-0.0670967182213
ACH-000014,-0.0304875174292
ACH-000015,0.031302772445799994
ACH-000017,-0.007424960757770001
ACH-000018,0.140462340269
ACH-000019,0.177424195232
ACH-000021,0.06258114986430001
ACH-000022,0.0786739855369
ACH-000025,0.0880368028857
ACH-000028,0.081402302884
ACH-000030,0.0557970381367
ACH-000035,-0.0490403449946
ACH-000036,0.121686825412
ACH-000037,0.0335608770225
ACH-000039,-0.11844765859300001
ACH-000040,0.12139435292199999
ACH-000041,0.00440080892909
ACH-000042,0.0632395712677
ACH-000045,-0.0447012974911
ACH-000047,0.0286701083537
ACH-000052,0.00410941802774
ACH-000053,0.0196602845389
ACH-000054,0.08634994866180001
ACH-000055,0.08224179115619999
ACH-000060,0.0593914163153
ACH-000067,0.039162223018699996
ACH-000070,0.052682679880099996
ACH-000075,0.320858355768
ACH-000078,-0.050402361232900005
ACH-000082,0.126140154544
ACH-000085,-0.09613607327189999
ACH-000086,0.007483353943
ACH-000087,-0.285497800944
ACH-000092,-0.130289814164
ACH-000095,0.0689568855766
ACH-000097,0.015512826911200001
ACH-000098,0.00100577935277
ACH-000099,0.0279173278503
ACH-000108,-0.136297982011
ACH-000113,0.07901976189280001
ACH-000115,-0.049584742516
ACH-000116,0.06704516540330001
ACH-000118,0.078485488639
ACH-000120,0.09137180396160001
ACH-000123,0.19058364942400002
ACH-000127,0.0208127609515
ACH-000128,-0.147055266119
ACH-000132,0.00383498536876
ACH-000133,0.0532283679024
ACH-000137,-0.0477089546096
ACH-000138,0.0571112592413
ACH-000142,-0.140175614395
ACH-000143,0.107184306873
ACH-000146,0.100806797366
ACH-000148,0.0319676349154
ACH-000150,-0.11985659527899999
ACH-000152,-0.06728023195840001
ACH-000153,-0.0169084923386
ACH-000159,-0.0027103369957600003
ACH-000160,0.135769752051
ACH-000163,0.119922557309
ACH-000167,-0.056826360628699994
ACH-000168,0.0611047976556
ACH-000169,0.0839237752321
ACH-000178,0.0401397180733
ACH-000182,0.287345326432
ACH-000183,-0.07596675289560001
ACH-000188,-0.0304924037905
ACH-000189,0.228726807894
ACH-000190,0.267393204813
ACH-000198,0.08104852528760001
ACH-000204,-0.191248226673
ACH-000206,-0.179421090551
ACH-000207,0.0614059377563
ACH-000211,0.093110212175
ACH-000215,-0.0493372151709
ACH-000221,0.0671588308207
ACH-000222,-0.0279379805907
ACH-000223,0.061384919117199996
ACH-000226,0.049630985290400005
ACH-000227,0.0145315409736
ACH-000228,0.136799776023
ACH-000231,0.0621233917911
ACH-000232,0.0179182695248
ACH-000233,0.0267076177043
ACH-000234,-0.19015325038699998
ACH-000235,0.00545202948506
ACH-000237,0.00747796956641
ACH-000238,0.0528068788953
ACH-000243,-0.030381933817
ACH-000244,0.147818036834
ACH-000246,-0.0790973079627
ACH-000248,0.137765276382
ACH-000250,-0.031095322787
ACH-000251,-0.0738013852068
ACH-000253,-0.0800708859208
ACH-000255,0.015765091858899998
ACH-000256,-0.167107159475
ACH-000257,-0.00515654385379
ACH-000258,-0.0053526229315
ACH-000259,0.009649013706959999
ACH-000260,-0.021107090137299996
ACH-000261,-0.0135430082574
ACH-000262,-0.0945630570115
ACH-000263,-0.019350001978500002
ACH-000264,0.103554858473
ACH-000265,0.1843269009
ACH-000266,0.052249990214599994
ACH-000272,0.00281972818189
ACH-000273,-0.058315183885599996
ACH-000274,-0.07388765389989999
ACH-000277,-0.008449964118510001
ACH-000278,-0.108680854571
ACH-000279,0.0226531725037
ACH-000280,0.19571333198600002
ACH-000281,-0.0764112119471
ACH-000288,0.0683833410952
ACH-000291,0.05808884104880001
ACH-000293,-0.06886801556660001
ACH-000294,0.17603766786
ACH-000295,0.045570683848000004
ACH-000296,0.148005589425
ACH-000302,-0.037608034541699996
ACH-000304,-0.048965163423100005
ACH-000307,0.0496160846188
ACH-000308,0.0040974142609
ACH-000310,0.100360633202
ACH-000311,-0.10998339718599999
ACH-000312,-0.16150111840700002
ACH-000315,0.00839085420116
ACH-000316,-0.11784083277
ACH-000317,-0.057792287141300004
ACH-000318,0.146194486047
ACH-000319,0.167705065156
ACH-000320,-0.0713129472497
ACH-000322,-0.10416628764000001
ACH-000323,-0.0439804503136
ACH-000324,-0.0945038495878
ACH-000329,-0.012555895166200001
ACH-000330,-0.0102572076985
ACH-000331,-0.0117200692493
ACH-000332,-0.0016293857797099998
ACH-000334,0.19421297314
ACH-000335,0.39626402201
ACH-000336,-0.0631996404052
ACH-000337,0.006589584586659999
ACH-000339,0.0476953754174
ACH-000341,0.010541121603200001
ACH-000348,0.014544328975
ACH-000350,0.038822626374199996
ACH-000352,-0.0848847755864
ACH-000356,-0.056503069823000004
ACH-000361,0.063498833465
ACH-000362,0.0805335675848
ACH-000363,0.0390719149165
ACH-000364,0.09165361725410001
ACH-000365,0.0378463143525
ACH-000366,0.022000016836799998
ACH-000368,0.0639666188926
ACH-000374,0.11049425581700001
ACH-000375,0.105401819212
ACH-000376,0.0116332008146
ACH-000381,0.0409381628385
ACH-000383,0.0344525620331
ACH-000387,0.027792511730299996
ACH-000389,0.08377784602860001
ACH-000390,0.038358050635900004
ACH-000393,0.0267083911834
ACH-000395,-0.0545476393448
ACH-000397,0.039166224950900004
ACH-000401,-0.0030398168754699993
ACH-000402,-0.079197389765
ACH-000403,-0.0364610938564
ACH-000404,-0.11472231255000001
ACH-000406,0.021544360164
ACH-000407,0.107727204565
ACH-000408,0.0824766699256
ACH-000410,0.108052053292
ACH-000411,0.0674873260967
ACH-000414,0.141310317782
ACH-000415,-0.0849559472874
ACH-000416,-0.0634493483182
ACH-000420,-0.0296579914999
ACH-000421,0.06177128875
ACH-000424,0.0934169152279
ACH-000425,0.08631190869989999
ACH-000426,0.133636096569
ACH-000427,0.00786859522255
ACH-000433,0.17271147101599998
ACH-000436,0.19669784774399998
ACH-000444,-0.0435590763086
ACH-000445,0.11847827287900001
ACH-000448,0.0573387199311
ACH-000450,0.049567470314100005
ACH-000452,0.054747946353900005
ACH-000454,-0.19797810856400003
ACH-000458,0.0840520810125
ACH-000459,0.07067480154789998
ACH-000460,0.10812031160800001
ACH-000461,0.0280359941668
ACH-000463,0.20968176989999998
ACH-000464,-0.024357893976099998
ACH-000466,-0.020518604241
ACH-000467,0.000889188689247
ACH-000468,0.0873586462684
ACH-000469,0.11116188725
ACH-000470,0.0243501632747
ACH-000471,0.0677987375761
ACH-000472,0.0899431435936
ACH-000473,0.170419506185
ACH-000475,0.090375437788
ACH-000476,-0.045765219894199995
ACH-000477,0.0719077367112
ACH-000480,-0.0990020986607
ACH-000481,0.0510573815379
ACH-000483,0.0051306615007
ACH-000484,0.105302760651
ACH-000485,0.196804343677
ACH-000486,0.0653258531958
ACH-000487,-0.015573814116
ACH-000488,-0.0781101893513
ACH-000490,0.044646577057999993
ACH-000491,-0.018769072487700003
ACH-000495,0.125218594925
ACH-000496,-0.145783109809
ACH-000499,0.064328651493
ACH-000500,0.07536311907000001
ACH-000502,0.0353536844239
ACH-000503,-0.129217654211
ACH-000505,0.0241595982774
ACH-000507,-0.0254869868347
ACH-000510,0.022939365858800003
ACH-000511,0.127688258046
ACH-000512,-0.005169716388359999
ACH-000516,0.0661351561608
ACH-000517,-0.010666566923400001
ACH-000518,0.0737485868691
ACH-000520,0.0300123106397
ACH-000521,-0.13876084008099998
ACH-000522,-0.0822869020994
ACH-000524,-0.05681453041159999
ACH-000527,0.0816810914123
ACH-000528,0.042074264029000004
ACH-000537,-0.00141694701332
ACH-000541,0.0707982790706
ACH-000542,0.0500160320925
ACH-000544,-0.17218613015
ACH-000545,-0.07139674059500001
ACH-000547,-0.0146888822737
ACH-000548,0.024265817412299998
ACH-000549,0.00445500908411
ACH-000550,-0.142129600451
ACH-000552,-0.112821952854
ACH-000556,0.102431029981
ACH-000557,-0.0230472016408
ACH-000570,0.0547118693414
ACH-000571,0.07971464887400001
ACH-000573,0.00349196921873
ACH-000576,-0.28427061390299996
ACH-000580,0.21419801114300002
ACH-000584,0.137840415313
ACH-000585,-0.000429260693415
ACH-000588,0.07725992117389999
ACH-000589,-0.0803359198533
ACH-000591,-0.050988321395199994
ACH-000593,-0.009192931032829999
ACH-000600,0.135318210585
ACH-000601,0.0158374474366
ACH-000604,0.0790318869768
ACH-000605,-0.0211964844428
ACH-000606,0.049033748617199995
ACH-000608,0.0444786121511
ACH-000614,0.09679619810730002
ACH-000616,0.0238295579653
ACH-000618,-0.049887480306
ACH-000619,0.08009683167989999
ACH-000620,-0.12370332396400001
