,PTPN23 (25930)
ACH-000004,-1.09857090899
ACH-000007,-1.00753893985
ACH-000009,-1.03009640338
ACH-000011,-0.825701119988
ACH-000012,-1.38081979731
ACH-000013,-1.1115824808700001
ACH-000014,-0.919172484058
ACH-000015,-1.13838684268
ACH-000017,-1.46030333419
ACH-000018,-1.0087148482100001
ACH-000019,-0.458164220494
ACH-000021,-1.04385145782
ACH-000022,-0.835530095776
ACH-000025,-0.989914102168
ACH-000028,-0.720338007343
ACH-000030,-1.32528240735
ACH-000035,-1.0921283178
ACH-000036,-1.3061130553
ACH-000037,-0.461185266324
ACH-000039,-1.1524555213
ACH-000040,-0.962552770414
ACH-000041,-0.892129769883
ACH-000042,-1.0618594060100002
ACH-000045,-1.4838051997600001
ACH-000047,-1.2643135007100001
ACH-000052,-1.3579116409999998
ACH-000053,-1.10748891562
ACH-000054,-0.9333887721259999
ACH-000055,-1.44331005181
ACH-000060,-1.12904881012
ACH-000067,-1.12423347896
ACH-000070,-1.2254674276000002
ACH-000075,-0.615980377845
ACH-000078,-1.07524486245
ACH-000082,-1.2917869362799999
ACH-000085,-0.881681053521
ACH-000086,-1.01885320338
ACH-000087,-1.3471999637799998
ACH-000092,-1.1656621109899998
ACH-000095,-1.16352634013
ACH-000097,-1.1474186652200002
ACH-000098,-0.618500163783
ACH-000099,-0.935330254878
ACH-000108,-1.1293696737899999
ACH-000113,-1.3387109161700002
ACH-000115,-0.985882374248
ACH-000116,-1.2546749355700002
ACH-000118,-1.2138253959999998
ACH-000120,-0.783931824208
ACH-000123,-1.2760755666299999
ACH-000127,-1.33720048216
ACH-000128,-1.13795972025
ACH-000132,-0.8396637242530001
ACH-000133,-1.00015061859
ACH-000137,-1.31701590688
ACH-000138,-0.936727890231
ACH-000142,-1.2814859542200001
ACH-000143,-1.3490271977300001
ACH-000146,-1.6660560900299999
ACH-000148,-1.06435483467
ACH-000150,-1.1639983188299998
ACH-000152,-1.25566931224
ACH-000153,-0.682119850092
ACH-000159,-1.24613305
ACH-000160,-1.528201011
ACH-000163,-1.1414503419700002
ACH-000167,-1.47514347602
ACH-000168,-0.999306533463
ACH-000169,-1.26168868362
ACH-000178,-1.3018072466
ACH-000182,-1.44679522316
ACH-000183,-1.2102073891299998
ACH-000188,-1.54797600119
ACH-000189,-1.16547096608
ACH-000190,-1.1611885734899998
ACH-000198,-1.26782602729
ACH-000204,-1.03307084013
ACH-000206,-1.33373417824
ACH-000207,-2.52810527849
ACH-000211,-1.00791985028
ACH-000215,-1.1490633269700001
ACH-000221,-0.857925995061
ACH-000222,-0.900503385582
ACH-000223,-1.40036601264
ACH-000226,-1.06534743298
ACH-000227,-0.631340592517
ACH-000228,-1.64068207877
ACH-000231,-1.08309930401
ACH-000232,-1.02082637814
ACH-000233,-1.26996900749
ACH-000234,-1.3170013144600001
ACH-000235,-1.40690042449
ACH-000237,-1.22364105787
ACH-000238,-1.28773219706
ACH-000243,-1.29419513603
ACH-000244,-0.9252693437909999
ACH-000246,-1.17456865706
ACH-000248,-1.19927892113
ACH-000250,-0.9099267987690001
ACH-000251,-1.4953734945100001
ACH-000253,-1.1886664713600001
ACH-000255,-1.17148429236
ACH-000256,-0.989422193062
ACH-000257,-0.866662003459
ACH-000258,-1.1475818169299998
ACH-000259,-1.15787201298
ACH-000260,-1.16104294082
ACH-000261,-0.91729245639
ACH-000262,-1.32081645114
ACH-000263,-1.55551543743
ACH-000264,-0.809751928628
ACH-000265,-0.9593488004359999
ACH-000266,-1.19159856225
ACH-000272,-1.39461099752
ACH-000273,-1.21677793495
ACH-000274,-0.23033865895599998
ACH-000277,-1.65306931363
ACH-000278,-1.03221314456
ACH-000279,-1.37494787872
ACH-000280,-1.4115165204799998
ACH-000281,-0.7817144333670001
ACH-000288,-1.08337104267
ACH-000291,-1.4188373780399999
ACH-000293,-1.7992299524400002
ACH-000294,-1.37148501461
ACH-000295,-1.28663416549
ACH-000296,-1.33225628151
ACH-000302,-1.2408130068799998
ACH-000304,-0.375989265867
ACH-000307,-1.10048846062
ACH-000308,-1.47537322449
ACH-000310,-0.41310778711900004
ACH-000311,-0.941425765826
ACH-000312,-1.04595981795
ACH-000315,-1.2916536264799998
ACH-000316,-0.914225358618
ACH-000317,-1.31650676424
ACH-000318,-1.52825277697
ACH-000319,-1.01157568951
ACH-000320,-0.5541302241780001
ACH-000322,-1.15950201654
ACH-000323,-1.0971571375799998
ACH-000324,-1.25824307691
ACH-000329,-0.682259675501
ACH-000330,-0.9881758154070001
ACH-000331,-1.1701682113299998
ACH-000332,-1.2025099566
ACH-000334,-1.18864213718
ACH-000335,-0.821112533759
ACH-000336,-1.28787864073
ACH-000337,-0.853471085653
ACH-000339,-1.10640027584
ACH-000341,0.036008993661
ACH-000348,-1.38465884682
ACH-000350,-0.989590283849
ACH-000352,-1.33935870267
ACH-000356,-1.07610504718
ACH-000361,-1.1004084167100001
ACH-000362,-1.22042676597
ACH-000363,-1.06869705125
ACH-000364,-0.9045398382200002
ACH-000365,-1.4312265496399998
ACH-000366,-1.15289047798
ACH-000368,-1.02728819483
ACH-000374,-1.32876089822
ACH-000375,-1.29641519695
