,TFPI2 (7980)
ACH-000004,-0.16813137716600002
ACH-000007,0.17023327849300002
ACH-000009,-0.0438976022884
ACH-000011,-0.109786426836
ACH-000012,-0.050404419615900004
ACH-000013,-0.111938267392
ACH-000014,-0.186850231762
ACH-000015,-0.00982213562792
ACH-000017,-0.0984071202698
ACH-000018,0.0166297998359
ACH-000019,-0.116724398761
ACH-000021,-0.283409219176
ACH-000022,-0.157934290467
ACH-000025,-0.149741068323
ACH-000028,-0.155021895734
ACH-000030,-0.0004655987734190001
ACH-000035,-0.121436884502
ACH-000036,-0.187805897709
ACH-000037,0.11597798088099999
ACH-000039,-0.274222720858
ACH-000040,-0.116291491732
ACH-000041,-0.197718283908
ACH-000042,-0.239592671959
ACH-000045,-0.004350278869749999
ACH-000047,-0.043832414054800005
ACH-000052,-0.219645876923
ACH-000053,-0.22494450697299997
ACH-000054,-0.06633713011680001
ACH-000055,-0.0184722923782
ACH-000060,-0.0036465982987199997
ACH-000067,-0.0956656450939
ACH-000070,-0.310207327669
ACH-000075,0.0012220817249200002
ACH-000078,-0.100153004604
ACH-000082,-0.07419544859730001
ACH-000085,-0.20528108979600002
ACH-000086,-0.0234864685242
ACH-000087,-0.0294530758165
ACH-000092,0.061758650495
ACH-000095,-0.22191800834000003
ACH-000097,-0.09226236418139999
ACH-000098,-0.201712535386
ACH-000099,-0.192595234424
ACH-000108,-0.153681880793
ACH-000113,0.006709848403000001
ACH-000115,-0.07827330851889999
ACH-000116,-0.0986691259877
ACH-000118,-0.115186437511
ACH-000120,-0.257858791165
ACH-000123,0.08659114578299999
ACH-000127,-0.14942904719900002
ACH-000128,-0.26528630392700003
ACH-000132,-0.0641262412818
ACH-000133,0.0618659010021
ACH-000137,-0.142405604491
ACH-000138,-0.114243824524
ACH-000142,-0.104281407075
ACH-000143,-0.0620355395207
ACH-000146,-0.051235550206699995
ACH-000148,-0.132410993004
ACH-000150,0.061879602857
ACH-000152,-0.11766351184599999
ACH-000153,-0.25109003316
ACH-000159,-0.16552929166400002
ACH-000160,0.0105080850619
ACH-000163,-0.109711395468
ACH-000167,-0.416234403676
ACH-000168,-0.32218031341200004
ACH-000169,0.0187930350202
ACH-000178,-0.065862201448
ACH-000182,-0.133347420746
ACH-000183,-0.11055796238
ACH-000188,0.0674957849738
ACH-000189,-0.314202471325
ACH-000190,-0.126495429014
ACH-000198,0.0150603582705
ACH-000204,-0.146344564217
ACH-000206,-0.00371868787922
ACH-000207,0.302801827034
ACH-000211,-0.281502662109
ACH-000215,-0.0841986701612
ACH-000221,-0.213033499041
ACH-000222,-0.309059125001
ACH-000223,-0.0641847254225
ACH-000226,-0.129526728249
ACH-000227,-0.0850681462383
ACH-000228,-0.187901772997
ACH-000231,-0.134454241
ACH-000232,-0.21537137687600003
ACH-000233,0.04028679210680001
ACH-000234,-0.10458643874199999
ACH-000235,-0.182783321807
ACH-000237,-0.00602635956409
ACH-000238,-0.11209155029000001
ACH-000243,-0.105690884287
ACH-000244,0.0457139292321
ACH-000246,-0.131810236626
ACH-000248,-0.0504137501663
ACH-000250,-0.12028899759299999
ACH-000251,0.00921013792855
ACH-000253,-0.17158830389199997
ACH-000255,-0.0770369910405
ACH-000256,-0.13432527979699999
ACH-000257,-0.0116118561057
ACH-000258,0.487819018134
ACH-000259,-0.07838770749269999
ACH-000260,0.031262174594200005
ACH-000261,-0.07427567803980001
ACH-000262,-0.199460232365
ACH-000263,-0.09863037772569999
ACH-000264,-0.09546371746339999
ACH-000265,-0.0385480588455
ACH-000266,-0.167991484139
ACH-000272,-0.131219573578
ACH-000273,0.07929572280439999
ACH-000274,-0.055864140235099995
ACH-000277,0.102494322388
ACH-000278,0.087219232515
ACH-000279,-0.135495328206
ACH-000280,-0.140358368111
ACH-000281,-0.057001418853599994
ACH-000288,0.00080522481457
ACH-000291,-0.005778020431100001
ACH-000293,-0.131976085443
ACH-000294,0.10607324807900001
ACH-000295,-0.16935777884599998
ACH-000296,-0.118465708794
ACH-000302,-0.125133280965
ACH-000304,0.234946343823
ACH-000307,-0.25143241888900003
ACH-000308,-0.203193956
ACH-000310,-0.0784742512203
ACH-000311,-0.167365539648
ACH-000312,-0.162240293374
ACH-000315,-0.207542760057
ACH-000316,-0.0930260106896
ACH-000317,-0.105146738114
ACH-000318,-0.155751604223
ACH-000319,-0.156798662533
ACH-000320,-0.0460644257041
ACH-000322,-0.058176848470800006
ACH-000323,-0.24838297966200001
ACH-000324,-0.0720046680231
ACH-000329,0.10376848439400001
ACH-000330,0.0903405027503
ACH-000331,-0.150551773365
ACH-000332,-0.09736793935689998
ACH-000334,-0.12566553163799998
ACH-000335,-0.0050604926376899995
ACH-000336,-0.156329701073
ACH-000337,-0.218304228363
ACH-000339,-0.160298995925
ACH-000341,-0.341001397096
ACH-000348,-0.0810386023622
ACH-000350,0.0830333899133
ACH-000352,-0.03913492085669999
ACH-000356,0.10661204596200001
ACH-000361,-0.257513567535
ACH-000362,-0.15157663410299999
ACH-000363,-0.180083385268
ACH-000364,-0.220104632488
ACH-000365,-0.143744686383
ACH-000366,-0.0968826814504
ACH-000368,-0.218376165109
ACH-000374,-0.085241394175
ACH-000375,-0.391795542003
ACH-000376,-0.19679160499499998
ACH-000381,-0.135515273575
ACH-000383,-0.252673603303
ACH-000387,0.0212385764371
ACH-000389,0.00889321395999
ACH-000390,-0.0842276013054
