,HIPK1 (204851)
ACH-000226,-0.38528948634800003
ACH-000227,-0.619570687809
ACH-000228,-0.167724569847
ACH-000231,-0.516050959203
ACH-000232,-0.353709472197
ACH-000233,-0.149889494014
ACH-000234,-0.0956155840502
ACH-000235,-0.287024465211
ACH-000237,-0.241364858713
ACH-000238,-0.521823691855
ACH-000243,-0.287871998261
ACH-000244,-0.0412283050659
ACH-000246,-0.09371445486580002
ACH-000248,-0.19818023073
ACH-000250,-0.264805876259
ACH-000251,-0.36380318315899995
ACH-000253,-0.15435649722300002
ACH-000255,-0.244615625112
ACH-000256,-0.303914609139
ACH-000257,-0.0697537068574
ACH-000258,-0.032583218275099995
ACH-000259,-0.21931402795000002
ACH-000260,-0.284985258234
ACH-000261,-0.18301163732200001
ACH-000262,-0.17447330326699997
ACH-000263,0.0745393353146
ACH-000264,-0.341190796202
ACH-000265,-0.303325978389
ACH-000266,-0.148859914837
ACH-000272,-0.35070841557300003
ACH-000273,-0.223447597912
ACH-000274,-0.265470952694
ACH-000277,-0.16870983848
ACH-000278,-0.304740420226
ACH-000279,-0.322924237192
ACH-000280,-0.266633282554
ACH-000281,-0.11770876757099999
ACH-000288,-0.296142241915
ACH-000291,-0.24611804895199998
ACH-000293,-0.10646422697699999
ACH-000294,-0.296100297324
ACH-000295,-0.26175588839200004
ACH-000296,-0.423227127481
ACH-000302,-0.365802940519
ACH-000304,-0.378073225764
ACH-000307,-0.228877427041
ACH-000308,-0.36913881633400003
ACH-000310,-0.364832453208
ACH-000311,-0.0529404401392
ACH-000312,-0.19144632980700002
ACH-000315,-0.326081145882
ACH-000316,-0.318252830056
ACH-000317,-0.116394806116
ACH-000318,-0.21372248966200003
ACH-000319,-0.541979606756
ACH-000320,-0.386858309509
ACH-000322,-0.351478769195
ACH-000323,-0.579080905039
ACH-000324,-0.142521772185
ACH-000329,-0.257707218387
ACH-000330,-0.395609041175
ACH-000331,-0.350801173987
ACH-000332,-0.17423875003400002
ACH-000334,-0.11686978283800001
ACH-000335,-0.407334961178
ACH-000336,-0.39191008184199994
ACH-000337,-0.0345760326666
ACH-000339,-0.25854628654399997
ACH-000341,-0.353663582413
ACH-000348,-0.208224597217
ACH-000350,-0.169987951221
ACH-000352,-0.362115940992
ACH-000356,-0.156990391767
ACH-000361,-0.308562286525
ACH-000362,-0.37571386935400003
ACH-000363,-0.257530331888
ACH-000364,-0.413941782669
ACH-000365,-0.495588066198
ACH-000366,-0.343925822958
ACH-000368,-0.28334625178100004
ACH-000374,-0.265264425683
ACH-000375,-0.31910767148200003
ACH-000376,-0.25664942807700003
ACH-000381,-0.18689988851300002
ACH-000383,-0.303163933632
ACH-000387,-0.34853205353
ACH-000389,-0.106938553959
ACH-000390,-0.151937584865
ACH-000393,-0.343859838348
ACH-000395,-0.294440108949
ACH-000397,-0.358093514067
ACH-000401,-0.05325014290019999
ACH-000402,-0.378713367764
ACH-000403,-0.17483504084600002
ACH-000404,-0.09181907162810002
ACH-000406,-0.26174278011999996
ACH-000407,-0.37787379435999996
ACH-000408,-0.453869305387
ACH-000410,-0.258014206756
ACH-000411,-0.202763292262
ACH-000414,-0.051338893784800006
ACH-000415,-0.346576436423
ACH-000416,-0.356623510714
ACH-000420,-0.21734744549499999
ACH-000421,-0.119581497462
ACH-000424,-0.603493988925
ACH-000425,-0.22104010966600002
ACH-000426,-0.224717593687
ACH-000427,-0.225092099119
ACH-000433,-0.207767561936
ACH-000436,-0.418429006062
ACH-000444,-0.327733675697
ACH-000445,-0.299857273865
ACH-000448,-0.22996408557599998
ACH-000450,-0.223352775084
ACH-000452,-0.358461317167
ACH-000454,-0.225708029974
ACH-000458,-0.317162698066
ACH-000459,-0.555881452086
ACH-000460,-0.0189428439815
ACH-000461,-0.266621391454
ACH-000463,-0.17052516403700002
ACH-000464,-0.43208236088
ACH-000466,-0.0956086446432
ACH-000467,-0.32097492839
ACH-000468,-0.155870168235
ACH-000469,-0.294242562112
ACH-000470,-0.220735633296
ACH-000471,-0.315491178539
ACH-000472,-0.253711292406
ACH-000473,-0.495610804194
ACH-000475,-0.263575984572
ACH-000476,-0.34373285235
ACH-000477,-0.0322969058076
ACH-000480,-0.172398766948
ACH-000481,-0.169451313422
ACH-000483,-0.312472808363
ACH-000484,-0.0732161447796
ACH-000485,-0.220190250183
ACH-000486,-0.37993911011799997
ACH-000487,-0.528297139336
ACH-000488,-0.274779288198
ACH-000490,-0.37097665331999996
ACH-000491,-0.24543762469900002
ACH-000495,-0.343809671674
ACH-000496,-0.318110652
ACH-000499,-0.37156780851599996
ACH-000500,-0.121000874679
ACH-000502,-0.226405897146
ACH-000503,-0.177044146668
ACH-000505,-0.179103090271
ACH-000507,-0.500420663525
ACH-000510,-0.215967853607
ACH-000511,-0.23476410119600002
ACH-000512,-0.292483730562
ACH-000516,-0.50191453573
ACH-000517,-0.151475053393
ACH-000518,-0.24404028750100001
ACH-000520,-0.241392374663
ACH-000521,-0.138753896632
ACH-000522,-0.5047071456109999
ACH-000524,-0.0944200758581
ACH-000527,-0.26267917917800004
ACH-000528,-0.199157926964
ACH-000537,-0.38836135623400003
ACH-000541,-0.320481057688
ACH-000542,-0.21464111593600002
ACH-000544,-0.224760310189
ACH-000545,-0.468528325109
ACH-000547,-0.414351497262
ACH-000548,0.07221054484089999
ACH-000549,-0.364578828054
ACH-000550,-0.21046738308
ACH-000552,-0.350119184158
ACH-000556,-0.286079070366
ACH-000557,-0.197108412586
ACH-000570,-0.23788217706999998
ACH-000571,-0.299040921494
ACH-000573,-0.12079028523600001
ACH-000576,-0.43970972703500005
ACH-000580,-0.08686430016270001
ACH-000584,-0.151107909411
ACH-000585,-0.24879001226300002
ACH-000588,-0.199288404872
ACH-000589,-0.30260993717900003
ACH-000591,-0.41830867096600005
ACH-000593,-0.157665638234
ACH-000600,-0.0830017913859
ACH-000601,-0.259226143703
ACH-000604,-0.43849184317400003
ACH-000605,-0.539691867354
ACH-000606,-0.310733091821
ACH-000608,0.0346084004778
ACH-000614,-0.0920310278981
ACH-000616,-0.343695096611
ACH-000618,-0.25072266147
ACH-000619,-0.355573947327
ACH-000620,-0.219531211666
ACH-000621,-0.4249870514
ACH-000622,-0.363188452786
ACH-000623,-0.397835163353
ACH-000624,-0.320065718389
ACH-000627,-0.30517407883000003
ACH-000630,-0.0958109772445
ACH-000632,-0.33430909258499997
ACH-000633,-0.0724074825819
ACH-000637,-0.243547212914
ACH-000638,-0.25872452523600004
ACH-000646,-0.290865530715
ACH-000647,-0.132702256084
ACH-000648,-0.630488481793
ACH-000649,-0.302596253559
ACH-000651,-0.178680592716
ACH-000652,-0.214088129076
ACH-000653,-0.29583461350900003
ACH-000657,-0.266905344023
ACH-000658,-0.35739730945500003
ACH-000661,-0.0731526679065
ACH-000662,-0.19450528809
ACH-000663,-0.20375924502
ACH-000665,-0.22174176544799998
ACH-000671,-0.29264231214200004
ACH-000673,-0.38509157478
ACH-000676,-0.295775348812
ACH-000677,-0.064228128666
ACH-000681,-0.308663172523
ACH-000682,-0.431333762415
ACH-000683,-0.12145335413200001
ACH-000684,-0.154178165449
ACH-000688,-0.31815170480599997
ACH-000693,-0.32480221301600004
ACH-000694,-0.159687853767
ACH-000695,0.059873995841499994
ACH-000696,-0.41188886705399996
ACH-000697,0.019295980244599997
ACH-000699,-0.12326457822899999
ACH-000701,-0.08486330649450001
ACH-000706,-0.42952982616400004
ACH-000711,-0.232218102216
ACH-000713,-0.359033619168
ACH-000714,-0.21077479706
ACH-000718,-0.229710104407
ACH-000720,-0.0927044619101
ACH-000721,-0.461831599992
ACH-000724,-0.129336641702
ACH-000725,-0.08557468334010002
ACH-000732,-0.44799775234800004
ACH-000734,-0.35698091375600005
ACH-000735,-0.337631585339
ACH-000736,-0.34608843187
ACH-000738,-0.321835954338
ACH-000746,-0.216346171627
ACH-000747,-0.39385136634400003
ACH-000748,-0.19319195412
ACH-000753,-0.27107146862799997
ACH-000756,-0.35138093042400004
ACH-000757,-0.252995043355
ACH-000758,-0.347974333543
ACH-000760,-0.0990427417266
ACH-000763,-0.186674363461
ACH-000764,-0.37976111922300004
ACH-000765,-0.195530609522
ACH-000766,-0.199927025535
ACH-000767,0.066026615843
ACH-000768,-0.272492008252
ACH-000769,-0.253239166721
ACH-000770,-0.249497829514
ACH-000771,-0.170422243303
ACH-000773,-0.163973549341
ACH-000776,-0.45340752301700005
ACH-000777,-0.271545809673
ACH-000778,-0.43291223833000003
ACH-000781,-0.393093889256
ACH-000782,-0.542695344285
ACH-000783,-0.734641456941
ACH-000784,-0.158270074219
ACH-000785,-0.29483212811500004
ACH-000787,-0.337202697649
ACH-000788,-0.244405916919
ACH-000791,-0.416875382577
ACH-000792,-0.266922407357
ACH-000794,-0.0817215367503
ACH-000796,-0.32957121130600003
ACH-000799,-0.292274957453
ACH-000800,-0.47834370019699995
ACH-000802,-0.17134576804
ACH-000804,-0.0280504458165
ACH-000805,-0.000102163101462
ACH-000809,-0.218043172425
ACH-000810,-0.541699662476
ACH-000811,-0.194638797863
ACH-000817,-0.48075749253999994
ACH-000819,-0.30534717261300004
ACH-000820,0.0777795676875
ACH-000821,-0.52607136397
ACH-000822,-0.333559863493
ACH-000823,-0.286936682732
ACH-000824,-0.17864728039
ACH-000827,-0.227328139091
ACH-000829,-0.30057402949
ACH-000831,-0.40357627992899997
ACH-000832,-0.35209034241400006
ACH-000833,-0.593795155726
ACH-000834,-0.479906623943
ACH-000835,-0.330000040224
ACH-000836,-0.281026479961
ACH-000837,-0.142264730394
ACH-000838,-0.444740195103
ACH-000839,-0.502644645083
ACH-000840,-0.345363523544
ACH-000841,-0.28815976913
ACH-000843,-0.204003304619
ACH-000846,-0.588123381008
ACH-000847,-0.24372503715100002
ACH-000848,-0.0310488218933
ACH-000849,-0.47331217982199997
ACH-000851,-0.22318859113899997
ACH-000855,-0.242048632536
ACH-000856,0.065311542011
ACH-000858,-0.27130537086199996
ACH-000859,-0.605733491699
ACH-000861,-0.21753900497200002
ACH-000862,-0.320827041904
ACH-000865,-0.125467348151
ACH-000866,-0.211469533212
ACH-000867,-0.26752915459300003
ACH-000869,-0.386326802721
ACH-000872,-0.41921236368299997
ACH-000873,-0.30740342146
ACH-000876,-0.0901736120742
ACH-000878,0.0812247987019
ACH-000880,-0.253768828455
ACH-000881,-0.245429031176
ACH-000882,-0.0858368778691
ACH-000884,-0.121456108948
ACH-000885,-0.23876969309300003
ACH-000887,-0.471238871401
ACH-000888,-0.361693473599
ACH-000889,-0.299416250416
ACH-000890,-0.713901441503
ACH-000896,-0.380419128765
ACH-000898,-0.289440829354
ACH-000900,-0.0020810186060699998
ACH-000901,-0.123798123834
ACH-000905,-0.454032371901
ACH-000906,-0.25700655659000005
ACH-000907,-0.367252740416
ACH-000910,-0.0752606344733
ACH-000911,-0.40648746904
ACH-000912,-0.409106837757
ACH-000913,-0.139119279274
ACH-000915,-0.289301506712
ACH-000916,-0.097210020029
ACH-000917,-0.165037880772
ACH-000921,-0.533055779135
ACH-000924,-0.333759000263
ACH-000926,-0.321018528776
ACH-000928,-0.25716885455
ACH-000929,-0.39626828268700004
ACH-000932,-0.0939648031934
ACH-000935,-0.342075619791
ACH-000936,-0.308383903093
ACH-000937,-0.131893708163
ACH-000938,-0.14741584640900002
ACH-000939,-0.463527640552
ACH-000941,-0.262726466006
ACH-000943,-0.300496193919
ACH-000946,-0.250072954148
ACH-000947,-0.130228654979
ACH-000948,-0.11596929865599999
ACH-000950,-0.33167576335099996
ACH-000953,-0.193767326657
ACH-000957,-0.313203243094
ACH-000958,-0.236606437126
ACH-000960,-0.10523215948999999
ACH-000963,-0.25928244846299997
ACH-000968,-0.29415546121999997
ACH-000969,-0.216480371847
ACH-000973,-0.277792049181
ACH-000974,-0.184041644321
ACH-000975,-0.31532786536699997
ACH-000976,-0.260598238747
ACH-000978,-0.0562769959371
ACH-000980,-0.209159761334
ACH-000984,-0.196058268145
ACH-000986,-0.151901836882
ACH-000988,-0.202683025081
ACH-000993,-0.139884033594
ACH-000994,-0.416692352149
ACH-000996,-0.400459647663
ACH-001001,-0.37558802903099997
ACH-001020,-0.165104719105
ACH-001028,-0.25995059558899997
ACH-001031,-0.183318466
ACH-001038,-0.296569727864
ACH-001048,-0.247413719892
ACH-001050,-0.34389339761
ACH-001053,-0.385792887691
ACH-001054,-0.35058354307499995
ACH-001061,-0.28242134267700003
ACH-001067,-0.58252856041
ACH-001075,-0.22871985776599998
ACH-001096,-0.0272333218173
ACH-001128,-0.609319768599
ACH-001134,-0.150647137722
ACH-001151,-0.18462352982900002
ACH-001163,-0.406113073476
ACH-001164,-0.19281651647300002
ACH-001173,-0.230188152801
ACH-001183,-0.390033258192
ACH-001184,-0.361845798602
ACH-001190,-0.425000980428
ACH-001192,-0.347245152215
ACH-001193,-0.592101671583
ACH-001196,-0.47088124200000003
ACH-001197,0.04519509635
ACH-001205,-0.239725401748
ACH-001211,-0.621146636132
ACH-001212,-0.398970474843
ACH-001228,-0.17352590214299998
ACH-001232,-0.497899441717
ACH-001239,-0.427194340607
ACH-001274,-0.23087748467799998
ACH-001275,-0.111757332697
ACH-001277,-0.393169875984
ACH-001278,-0.345270943673
ACH-001280,0.137407062435
ACH-001283,-0.36745034339
ACH-001289,-0.588716394977
ACH-001295,-0.318563186083
ACH-001300,-0.266018168598
ACH-001301,-0.324072306711
ACH-001302,-0.170274348658
ACH-001303,-0.589301081977
ACH-001306,-0.382085253658
ACH-001318,-0.35438408273
ACH-001322,-0.22781389441999997
ACH-001328,-0.268296177755
ACH-001332,-0.5700155425060001
ACH-001333,-0.416380597179
ACH-001336,-0.24985055314100002
ACH-001340,-0.116171688718
ACH-001346,-0.317838787773
ACH-001353,-0.249417955266
ACH-001354,-0.449059512862
ACH-001367,-0.12450025633600001
ACH-001368,-0.36875219221600003
ACH-001374,-0.0999774350543
ACH-001375,-0.00232992773415
ACH-001377,0.0108766752278
ACH-001380,-0.305513533788
ACH-001391,-0.450487943528
ACH-001407,-0.269617924681
ACH-001408,-0.17715150537799998
ACH-001413,-0.37541719422700004
ACH-001430,-0.228696900398
ACH-001431,-0.316377645957
ACH-001450,-0.283004646118
ACH-001496,-0.181351742852
ACH-001500,-0.264691598853
ACH-001521,-0.195143121208
ACH-001523,-0.325223422216
ACH-001532,-0.521592278802
ACH-001536,0.0481732190246
ACH-001550,-0.259272737265
ACH-001552,-0.466883867246
ACH-001554,-0.09259168079800001
ACH-001645,-0.0627954511814
ACH-001654,-0.136571301633
ACH-001715,-0.45881456837800005
ACH-001735,-0.20541174413600002
ACH-001736,-0.022219583004
ACH-001737,-0.143517145653
ACH-001740,-0.17229404200999998
ACH-001745,-0.339078042216
ACH-001750,-0.30249783509399997
ACH-001765,-0.11668096191400001
ACH-001956,-0.128017556227
ACH-001957,-0.292657175047
