,PDAP1 (11333)
ACH-000472,-1.0848207302
ACH-000473,-1.09195307295
ACH-000475,-1.11917797426
ACH-000476,-1.2893288116700001
ACH-000477,-1.28691300769
ACH-000480,-1.4129719376899998
ACH-000481,-1.25684721989
ACH-000483,-1.1505153380600002
ACH-000484,-1.33013943403
ACH-000485,-1.3574287064200001
ACH-000486,-0.92876640009
ACH-000487,-1.4230106878
ACH-000488,-0.9789660758550001
ACH-000490,-0.9804296139509999
ACH-000491,-0.9393674662029999
ACH-000495,-1.18538446497
ACH-000496,-1.54225448259
ACH-000499,-1.1690869943200002
ACH-000500,-1.14221052969
ACH-000502,-1.07571378541
ACH-000503,-1.0272765154
ACH-000505,-1.3320135372700002
ACH-000507,-0.949787581651
ACH-000510,-0.747717798915
ACH-000511,-0.903611615757
ACH-000512,-1.20063227998
ACH-000516,-1.0159021675
ACH-000517,-0.79290458792
ACH-000518,-1.0589686006499999
ACH-000520,-1.01275373582
ACH-000521,-1.11459035692
ACH-000522,-0.640549009652
ACH-000524,-0.7832976268459999
ACH-000527,-0.8628349065950001
ACH-000528,-0.647198138283
ACH-000537,-1.1823939821
ACH-000541,-0.7135191998199999
ACH-000542,-1.4815828819499999
ACH-000544,-1.02668538479
ACH-000545,-1.31594006946
ACH-000547,-0.783330720178
ACH-000548,-0.73731822117
ACH-000549,-1.0435356331299999
ACH-000550,-1.1403529398299999
ACH-000552,-1.18225205698
ACH-000556,-0.73839432709
ACH-000557,-1.4122099517
ACH-000570,-0.9681871797830001
ACH-000571,-0.9590801544550001
ACH-000573,-0.852522909253
ACH-000576,-1.15168644508
ACH-000580,-1.08565757432
ACH-000584,-0.8241830527580001
ACH-000585,-1.21612256998
ACH-000588,-1.1181342833499999
ACH-000589,-1.01523352582
ACH-000591,-0.6605336612080001
ACH-000593,-1.3265886756999998
ACH-000600,-0.9735380245209999
ACH-000601,-0.75556991549
ACH-000604,-1.00310940281
ACH-000605,-0.671693846833
ACH-000606,-0.994764301857
ACH-000608,-0.907969021411
ACH-000614,-0.872743697551
ACH-000616,-1.2432572325799998
ACH-000618,-0.9980090987610001
ACH-000619,-1.176778363
ACH-000620,-1.30396396826
ACH-000621,-0.9811071599619999
ACH-000622,-0.943575799008
ACH-000623,-0.634944780512
ACH-000624,-1.1515081450700002
ACH-000627,-1.16624666158
ACH-000630,-1.57167626031
ACH-000632,-1.4343736016600002
ACH-000633,-1.1112530624899999
ACH-000637,-0.826806421146
ACH-000638,-1.07889900949
ACH-000646,-0.963019600793
ACH-000647,-0.856957198353
ACH-000648,-1.45105282575
ACH-000649,-1.13556701051
ACH-000651,-1.0646456436299998
ACH-000652,-0.9761049257809999
ACH-000653,-0.851178072384
ACH-000657,-1.2137789459200001
ACH-000658,-0.9688626666719999
ACH-000661,-1.66647019722
ACH-000662,-1.1580027763299998
ACH-000663,-1.36733867095
ACH-000665,-1.19206728074
ACH-000671,-1.13708335952
ACH-000673,-1.04540494472
ACH-000676,-0.588368816351
ACH-000677,-1.17526906249
ACH-000681,-1.1921336323799998
ACH-000682,-1.06395962136
ACH-000683,-1.17529876998
ACH-000684,-1.1596608811700002
ACH-000688,-0.840599876621
ACH-000693,-1.04209546483
ACH-000694,-0.9971811283670001
ACH-000695,-0.9292929413940001
ACH-000696,-0.782096462199
ACH-000697,-1.0553917123899998
ACH-000699,-1.07025550567
ACH-000701,-1.19845311074
ACH-000706,-0.816569379769
ACH-000711,-1.05948483466
ACH-000713,-0.839876569963
ACH-000714,-0.572435870595
ACH-000718,-1.2222081005299998
ACH-000720,-1.22191219454
ACH-000721,-0.9287147944140001
ACH-000724,-1.17543346978
ACH-000725,-1.11493628344
ACH-000732,-0.8092056322329999
ACH-000734,-1.2739495249700001
ACH-000735,-1.0432717861399998
ACH-000736,-0.9091536928489999
ACH-000738,-0.8551105719769999
ACH-000746,-1.0569956899700002
ACH-000747,-1.01909824613
ACH-000748,-1.1349993771
ACH-000753,-1.3010272508399998
ACH-000756,-0.938070086457
ACH-000757,-0.793369289117
ACH-000758,-0.983405709828
ACH-000760,-0.9195775532770001
ACH-000763,-0.552403944018
ACH-000764,-0.9256183663709999
ACH-000765,-1.0822520524700001
ACH-000766,-1.41451459039
ACH-000767,-1.1263162622399998
ACH-000768,-0.978949510818
ACH-000769,-1.14871174986
ACH-000770,-1.27163060907
ACH-000771,-0.980959364169
ACH-000773,-1.0469252784799998
ACH-000776,-1.07322306979
ACH-000777,-0.8335668982350001
ACH-000778,-0.650161768604
ACH-000781,-1.23886721313
ACH-000782,-1.0962894595200001
ACH-000783,-1.2908199347
ACH-000784,-0.978791132985
ACH-000785,-1.09248703924
ACH-000787,-1.1238003221200001
ACH-000788,-0.981767861028
ACH-000791,-1.22196780311
ACH-000792,-1.0822708250700002
ACH-000794,-1.1422592644399998
ACH-000796,-0.884045091272
ACH-000799,-1.0
ACH-000800,-1.13677934034
ACH-000802,-0.908719834242
ACH-000804,-0.7225359945890001
ACH-000805,-1.3147822280500001
ACH-000809,-1.20807201697
ACH-000810,-1.34165701355
ACH-000811,-1.28391690425
ACH-000817,-0.7924002270730001
ACH-000819,-0.9583017967049999
ACH-000820,-0.871964124708
ACH-000821,-1.0823571929
ACH-000822,-0.9372728179
ACH-000823,-1.06062257549
ACH-000824,-1.1699951562100002
ACH-000827,-0.892088643264
ACH-000829,-1.11983303706
ACH-000831,-0.67264761971
ACH-000832,-0.978035109938
ACH-000833,-1.23159338865
ACH-000834,-1.01346330599
ACH-000835,-1.30016808661
ACH-000836,-1.30024400021
ACH-000837,-1.0420060887
ACH-000838,-1.21244837937
ACH-000839,-1.01740757213
ACH-000840,-1.2867471091
ACH-000841,-0.8303638615569999
ACH-000843,-1.27725772581
ACH-000846,-1.0924705091299998
ACH-000847,-1.15038544009
ACH-000848,-1.32820843704
ACH-000849,-0.858812662071
ACH-000851,-1.0494148986
ACH-000855,-0.965513720018
ACH-000856,-0.7042761723700001
ACH-000858,-0.644988386706
ACH-000859,-0.78611685243
ACH-000861,-0.785817427684
ACH-000862,-1.1089894497700001
ACH-000865,-0.876387402159
ACH-000866,-1.04656552626
ACH-000867,-0.8541662831300001
ACH-000869,-1.34978345667
ACH-000872,-1.16586558387
ACH-000873,-0.956965274884
ACH-000876,-1.2163511190799998
ACH-000878,-1.16021438287
ACH-000880,-0.576411663075
ACH-000881,-1.2403213096799999
ACH-000882,-0.9715913198909999
ACH-000884,-1.52295185175
ACH-000885,-0.8545479902069999
ACH-000887,-1.02765956564
ACH-000888,-0.8188892376360001
ACH-000889,-0.949677912351
ACH-000890,-1.0973555855500001
ACH-000896,-0.8310650603280001
ACH-000898,-0.899515692675
ACH-000900,-0.958532455175
ACH-000901,-1.1188215813200002
ACH-000905,-1.23979596666
ACH-000906,-1.2462779097799999
ACH-000907,-1.02527638596
ACH-000910,-0.9236101707690001
ACH-000911,-1.0609832952299998
ACH-000912,-1.19249817303
ACH-000913,-0.915014027811
ACH-000915,-1.2393298617
ACH-000916,-1.14111783351
ACH-000917,-0.9351879747220001
ACH-000921,-1.17891634824
ACH-000924,-0.9291839824160001
ACH-000926,-1.0204184086900001
ACH-000928,-0.984532854757
ACH-000929,-1.0645853989799998
ACH-000932,-1.02666763023
ACH-000935,-0.8468422426819999
ACH-000936,-1.15509567038
ACH-000937,-1.4115795391400001
ACH-000938,-1.44370129882
ACH-000939,-0.25998014048
ACH-000941,-1.0066428192899999
ACH-000943,-1.4359720222299999
ACH-000946,-0.943301485422
ACH-000947,-0.960129790377
ACH-000948,-1.04657183859
ACH-000950,-0.948066199782
ACH-000953,-1.34364841435
ACH-000957,-0.6747314495119999
ACH-000958,-1.19937904003
ACH-000960,-1.0831530254100001
ACH-000963,-0.987263625191
ACH-000968,-1.2595137056899999
ACH-000969,-0.968738798539
ACH-000973,-0.990276562975
ACH-000974,-0.921407874422
ACH-000975,-1.1603880277
ACH-000976,-1.1979973560500001
ACH-000978,-0.8814812165129999
ACH-000980,-1.10012478345
ACH-000984,-1.16463996538
ACH-000986,-0.89856305135
ACH-000988,-1.1127576313299998
ACH-000993,-1.06319863434
ACH-000994,-0.737825278689
ACH-000996,-0.914911928984
ACH-001001,-0.882879042006
ACH-001020,-0.974724507661
ACH-001028,-1.1310535714899999
ACH-001031,-1.19603551568
ACH-001038,-0.956154285623
ACH-001048,-1.1260411217100001
ACH-001050,-1.3195036431
ACH-001053,-1.1823511340100001
ACH-001054,-1.19541671116
ACH-001061,-1.05830805461
ACH-001067,-1.18726149648
ACH-001075,-0.82566483381
ACH-001096,-0.8660190163920001
ACH-001128,-1.4843548372
ACH-001134,-0.8139070726629999
ACH-001151,-1.0298932768200002
ACH-001163,-1.166693185
ACH-001164,-1.11661357013
ACH-001173,-1.0705986023799998
ACH-001183,-1.07897534514
ACH-001184,-0.917954535706
ACH-001190,-0.620456386005
ACH-001192,-1.0771684404000001
ACH-001193,-0.87965501249
ACH-001196,-1.19619689839
ACH-001197,-1.11452087234
ACH-001205,-0.833499420378
ACH-001211,-0.7212981126360001
ACH-001212,-1.6528608232799997
ACH-001228,-0.476510947027
ACH-001232,-0.816798891468
ACH-001239,-1.11448318316
ACH-001274,-1.0485759391399998
ACH-001275,-0.883083325757
ACH-001277,-0.974168543051
ACH-001278,-1.33641508264
ACH-001280,-1.6166112720399999
ACH-001283,-1.27762855176
ACH-001289,-0.9388057416299999
ACH-001295,-0.633191643138
ACH-001300,-1.16185726725
ACH-001301,-1.09189905923
ACH-001302,-0.9694280928899999
ACH-001303,-1.2466820926100002
ACH-001306,-1.08214509327
ACH-001318,-0.8487749815119999
ACH-001322,-0.397409418453
ACH-001328,-1.27372585199
ACH-001332,-1.16805494819
ACH-001333,-0.9158137285250001
ACH-001336,-0.940920007018
ACH-001340,-1.08022205702
ACH-001346,-1.1194342886
ACH-001353,-0.9301728625669999
ACH-001354,-1.2033916412299999
ACH-001367,-1.56435533818
ACH-001368,-0.9260303577529999
ACH-001374,-1.27139822971
ACH-001375,-0.996168417895
ACH-001377,-1.06634013732
ACH-001380,-1.14353409437
ACH-001391,-1.16722134256
ACH-001407,-1.2881181237200001
ACH-001408,-1.3578607736700001
ACH-001413,-0.916802891108
ACH-001430,-0.8495248417579999
ACH-001431,-0.9211424167319999
ACH-001450,-1.61784314895
ACH-001496,-0.997555899548
ACH-001500,-1.31011733668
ACH-001521,-1.3351181110700001
ACH-001523,-1.0570929315100002
ACH-001532,-1.27655320084
ACH-001536,-0.9759007690549999
ACH-001550,-0.942482403678
ACH-001552,-1.24843481245
ACH-001554,-1.06829065985
ACH-001645,-1.29090956581
ACH-001654,-1.20100077037
ACH-001715,-0.7714834640070001
ACH-001735,-1.06198823957
ACH-001736,-1.11768396095
ACH-001737,-1.04864997473
ACH-001740,-1.2103272626000001
ACH-001745,-0.8259103944249999
ACH-001750,-1.08543369213
ACH-001765,-1.2384067548200002
ACH-001956,-0.9705192533679999
ACH-001957,-1.1673741361299999
