,RPS5 (6193)
ACH-000004,-0.850057553918
ACH-000007,-1.06008255397
ACH-000009,-1.15218288832
ACH-000011,-1.02639622052
ACH-000012,-0.875311891652
ACH-000013,-1.0459005360200002
ACH-000014,-1.00411754571
ACH-000015,-1.23380802152
ACH-000017,-0.8486430667209999
ACH-000018,-1.1332682597600001
ACH-000019,-0.9973284735310001
ACH-000021,-0.660574608998
ACH-000022,-1.10307354279
ACH-000025,-1.0081249982
ACH-000028,-1.08552151936
ACH-000030,-1.32689382225
ACH-000035,-1.06310259056
ACH-000036,-0.8371799704080001
ACH-000037,-1.35118742665
ACH-000039,-1.1099787724299999
ACH-000040,-1.0694600454799998
ACH-000041,-1.19505815278
ACH-000042,-1.10579874931
ACH-000045,-0.9190375782060001
ACH-000047,-0.704178664819
ACH-000052,-1.14914002451
ACH-000053,-1.08505136383
ACH-000054,-1.0700407809899999
ACH-000055,-0.930060863877
ACH-000060,-1.26580809948
ACH-000067,-1.15428986519
ACH-000070,-1.13753584119
ACH-000075,-0.940995944756
ACH-000078,-0.962389662436
ACH-000082,-1.1591309266299998
ACH-000085,-0.805303864892
ACH-000086,-0.81339391458
ACH-000087,-1.19684169203
ACH-000092,-1.1237073819399999
ACH-000095,-1.17713124973
ACH-000097,-0.9879706538249999
ACH-000098,-0.579915340263
ACH-000099,-0.640017206844
ACH-000108,-1.3431319804700002
ACH-000113,-0.9540890524879999
ACH-000115,-1.2315628483499999
ACH-000116,-1.00656334399
ACH-000118,-0.9023732794179999
ACH-000120,-1.1380221221200002
ACH-000123,-1.0666561736799998
ACH-000127,-0.9753947635100001
ACH-000128,-0.98928965625
ACH-000132,-0.740191450834
ACH-000133,-1.01519705378
ACH-000137,-0.71596571505
ACH-000138,-1.0811122888
ACH-000142,-1.04457852906
ACH-000143,-1.18592588094
ACH-000146,-1.00004468735
ACH-000148,-0.8043430077979999
ACH-000150,-1.2010326198999999
ACH-000152,-1.3160825824299998
ACH-000153,-0.977807542297
ACH-000159,-0.69407062303
ACH-000160,-0.816814106249
ACH-000163,-0.722838896014
ACH-000167,0.377306984763
ACH-000168,-0.563739435153
ACH-000169,-1.07335664162
ACH-000178,-1.03199697957
ACH-000182,-1.2297864028399998
ACH-000183,-0.899921586056
ACH-000188,-1.06172189179
ACH-000189,-0.590070296783
ACH-000190,-1.2703820084200002
ACH-000198,-1.04421794484
ACH-000204,-0.80279434207
ACH-000206,-1.20104423876
ACH-000207,-1.21957942296
ACH-000211,-0.9757051377920001
ACH-000215,-1.16515594665
ACH-000221,-0.712794642265
ACH-000222,-0.758384176209
ACH-000223,-0.8458813194850001
ACH-000226,-1.02763367655
ACH-000227,-0.7945610339560001
ACH-000228,-0.6107531658600001
ACH-000231,-0.643758949496
ACH-000232,-1.03630392954
ACH-000233,-0.790415256469
ACH-000234,-0.9309045497920001
ACH-000235,-1.30813612582
ACH-000237,-1.0965141648899999
ACH-000238,-0.712497293985
ACH-000243,-0.9116673564040001
ACH-000244,-0.967347057422
ACH-000246,-1.26878396069
ACH-000248,-0.852766114824
ACH-000250,-1.0677122522600002
ACH-000251,-0.803524415227
ACH-000253,-0.788364063785
ACH-000255,-0.808447201724
ACH-000256,-1.18952435912
ACH-000257,-1.0585663376899999
ACH-000258,-1.21441009674
ACH-000259,-1.10823576999
ACH-000260,-1.09486807109
ACH-000261,-0.6690365565199999
ACH-000262,-1.19160670157
ACH-000263,-1.01457998825
ACH-000264,-0.639492228274
ACH-000265,-1.1873155132
ACH-000266,-0.6905485622149999
ACH-000272,-1.1494821185100002
ACH-000273,-1.0715492204000001
ACH-000274,-0.773500496131
ACH-000277,-0.552193762185
ACH-000278,-0.99375895919
ACH-000279,-0.8796221405149999
ACH-000280,-0.8804214401279999
ACH-000281,-1.02829954395
ACH-000288,-0.849910484476
ACH-000291,-0.830657448304
ACH-000293,-0.767450328354
ACH-000294,-1.05387211298
ACH-000295,-0.981129999186
ACH-000296,-0.848331568857
ACH-000302,-1.1129503153
ACH-000304,-1.23008200171
ACH-000307,-0.781783479124
ACH-000308,-1.25123669142
ACH-000310,-1.31544099317
ACH-000311,-0.733163360114
ACH-000312,-0.937976635996
