,VPS9D1 (9605)
ACH-000507,-0.04971354232530001
ACH-000510,-0.155447459793
ACH-000511,-0.0949700066184
ACH-000512,0.112688316442
ACH-000516,-0.142990412032
ACH-000517,-0.171243029703
ACH-000518,-0.268775380197
ACH-000520,-0.20744180379500002
ACH-000521,-0.22038892591499998
ACH-000522,-0.11932699127
ACH-000524,-0.066135546931
ACH-000527,-0.190245320091
ACH-000528,-0.024788317696
ACH-000537,-0.24036052312399997
ACH-000541,-0.30470124498
ACH-000542,-0.1728522928
ACH-000544,-0.24729715900199997
ACH-000545,-0.281193975597
ACH-000547,-0.15653740133
ACH-000548,-0.10621001599400001
ACH-000549,-0.0912836846362
ACH-000550,-0.248884064136
ACH-000552,-0.0654321185049
ACH-000556,-0.08805350262810001
ACH-000557,-0.149392451415
ACH-000570,-0.112896190043
ACH-000571,-0.143162993705
ACH-000573,-0.0372660453314
ACH-000576,-0.041279400611300004
ACH-000580,-0.18783688962099998
ACH-000584,-0.28743012201699997
ACH-000585,-0.148568783103
ACH-000588,-0.152729232727
ACH-000589,-0.10920214620100001
ACH-000591,-0.0221323534791
ACH-000593,-0.110875157431
ACH-000600,-0.200160777114
ACH-000601,-0.27508087716999996
ACH-000604,-0.206760992682
ACH-000605,-0.10448045493899999
ACH-000606,-0.00518735636048
ACH-000608,-0.12244143014799999
ACH-000614,-0.0110909303929
ACH-000616,-0.165136425139
ACH-000618,-0.182349129812
ACH-000619,-0.21578689067600001
ACH-000620,-0.170373211059
ACH-000621,-0.031206134996700004
ACH-000622,-0.136542672874
ACH-000623,-0.060670822660600005
ACH-000624,-0.0462351058164
ACH-000627,-0.108898675921
ACH-000630,-0.0802131309183
ACH-000632,-0.0909055324414
ACH-000633,-0.30506501326900004
ACH-000637,-0.00051086556607
ACH-000638,-0.137485320131
ACH-000646,-0.06651006149330001
ACH-000647,-0.175170338104
ACH-000648,0.047509170676300005
ACH-000649,-0.0998370985539
ACH-000651,0.030277362191400002
ACH-000652,-0.151633196813
ACH-000653,-0.0533585947501
ACH-000657,-0.21397910919100002
ACH-000658,-0.275622678414
ACH-000661,-0.30322811556699997
ACH-000662,-0.207848894362
ACH-000663,-0.29605126755399996
ACH-000665,0.0012050652228399999
ACH-000671,-0.146531937362
ACH-000673,-0.13242052796499998
ACH-000676,-0.00636122127397
ACH-000677,-0.141167886843
ACH-000681,-0.310894924676
ACH-000682,-0.107512190713
ACH-000683,-0.46426241983800004
ACH-000684,-0.329469931311
ACH-000688,0.0615810703581
ACH-000693,-0.136992788913
ACH-000694,-0.06805672755969999
ACH-000695,-0.265286536672
ACH-000696,0.0005400829989939999
ACH-000697,-0.264804854924
ACH-000699,-0.107634870076
ACH-000701,-0.0407279498927
ACH-000706,-0.16267714848099998
ACH-000711,-0.165716315235
ACH-000713,0.131076012802
ACH-000714,-0.220751384156
ACH-000718,-0.269821903586
ACH-000720,0.0296860278848
ACH-000721,-0.0922991804686
ACH-000724,0.13324855084599999
ACH-000725,0.280081425403
ACH-000732,-0.0640542346175
ACH-000734,-0.22899937633099998
ACH-000735,-0.136582145124
ACH-000736,-0.0360234310845
ACH-000738,-0.061733015634
ACH-000746,-0.28214913553300003
ACH-000747,-0.18963744066500002
ACH-000748,-0.12153786440400001
ACH-000753,-0.145984147028
ACH-000756,-0.07108921862789999
ACH-000757,-0.196253637564
ACH-000758,-0.24045176454199998
ACH-000760,-0.18072488139000004
ACH-000763,-0.0509558901898
ACH-000764,0.09388438217469999
ACH-000765,0.027795916097200002
ACH-000766,-0.105580111795
ACH-000767,-0.299922979647
ACH-000768,0.003933946140129999
ACH-000769,0.0600209678187
ACH-000770,-0.026675398942
ACH-000771,-0.212930105598
ACH-000773,-0.236846410857
ACH-000776,-0.0243899756685
ACH-000777,-0.15882318063200002
ACH-000778,-0.116623833348
ACH-000781,-0.150023420435
ACH-000782,-0.07676084069519999
ACH-000783,-0.268703511241
ACH-000784,-0.208453388416
ACH-000785,-0.320572949893
ACH-000787,-0.0927435511435
ACH-000788,-0.217054044606
ACH-000791,-0.212582780051
ACH-000792,-0.136032692007
ACH-000794,-0.027258211707099998
ACH-000796,-0.381184126976
ACH-000799,0.0610433723775
ACH-000800,-0.335199254249
ACH-000802,-0.28410238698199997
ACH-000804,-0.17414258815900002
ACH-000805,-0.056436298431900005
ACH-000809,0.0455014334356
ACH-000810,0.36081923834299995
ACH-000811,-0.102262071668
ACH-000817,0.123062890486
ACH-000819,-0.0562684790405
ACH-000820,-0.10346574782700001
ACH-000821,-0.11336708656899999
ACH-000822,0.0280443291354
ACH-000823,-0.09118400561039999
ACH-000824,-0.307036407668
ACH-000827,-0.17124504283199998
ACH-000829,0.017849812602099998
ACH-000831,-0.006055843024609999
ACH-000832,0.08609960804580001
ACH-000833,0.10474068094799999
ACH-000834,-0.259506861899
ACH-000835,-0.177229116305
ACH-000836,-0.214136177428
ACH-000837,-0.262381904019
ACH-000838,-0.124599579922
ACH-000839,-0.08519385898620001
ACH-000840,-0.13469085362
ACH-000841,-0.388949487844
ACH-000843,-0.0012946459655
ACH-000846,0.100459628193
ACH-000847,-0.150766093112
ACH-000848,-0.00712025465748
ACH-000849,-0.298331410846
ACH-000851,-0.156596805808
ACH-000855,0.18160228978
ACH-000856,-0.476905844327
ACH-000858,0.0340670206359
ACH-000859,-0.045610225679800005
ACH-000861,-0.15327068485
ACH-000862,-0.18081306613200002
ACH-000865,-0.332359067777
ACH-000866,-0.02527083805
ACH-000867,-0.11561918688799999
ACH-000869,-0.185589401699
ACH-000872,0.00598834144138
ACH-000873,-0.0666207473573
ACH-000876,-0.124483747493
ACH-000878,-0.030958704144599995
ACH-000880,-0.131362729507
ACH-000881,-0.203781280006
ACH-000882,0.00532247347117
ACH-000884,-0.09683827734919999
ACH-000885,-0.0605918461558
ACH-000887,-0.0433431675225
ACH-000888,-0.34784638770099996
ACH-000889,-0.255034166557
ACH-000890,-0.21431161334
ACH-000896,-0.0590807022564
ACH-000898,-0.00954503585956
ACH-000900,-0.0989393485938
ACH-000901,-0.066831493267
ACH-000905,-0.17440695231800002
ACH-000906,-0.0740151313292
ACH-000907,-0.325766806673
ACH-000910,-0.17093577504500002
ACH-000911,-0.0894875414448
ACH-000912,-0.107892868571
ACH-000913,-0.256719922479
ACH-000915,-0.197009061784
ACH-000916,-0.324340981177
ACH-000917,-0.112244620227
ACH-000921,-0.0565384396634
ACH-000924,-0.15821365117300001
ACH-000926,-0.272091481805
ACH-000928,-0.429196764648
ACH-000929,-0.277717396074
ACH-000932,-0.19238522839000002
ACH-000935,-0.131470000052
ACH-000936,-0.0342254423748
ACH-000937,-0.0164728302395
ACH-000938,0.00688959418801
ACH-000939,0.07230786483139999
ACH-000941,-0.0695167309387
ACH-000943,-0.112065682246
ACH-000946,-0.0963699626231
ACH-000947,-0.0565839242751
ACH-000948,-0.134462964761
ACH-000950,-0.191033409011
ACH-000953,-0.1084588947
ACH-000957,0.008346495686539999
ACH-000958,-0.127703529053
ACH-000960,-0.0707768419795
ACH-000963,-0.320435396611
ACH-000968,-0.21132679901299997
ACH-000969,0.0713676572862
ACH-000973,-0.191148730109
ACH-000974,-0.139252433881
ACH-000975,-0.0611157547793
ACH-000976,-0.253142314608
ACH-000978,-0.225127748158
ACH-000980,-0.17207489332800002
ACH-000984,-0.267082453216
ACH-000986,-0.0910418741835
ACH-000988,-0.124446139258
ACH-000993,-0.264782005836
ACH-000994,-0.186691321481
ACH-000996,0.0297335564109
ACH-001001,-0.25748005006200003
ACH-001020,-0.303185768161
ACH-001028,-0.126958032602
ACH-001031,-0.08636326022060001
ACH-001038,-0.035870064468
ACH-001048,-0.194789078075
ACH-001050,-0.349619420703
ACH-001053,0.165294339184
ACH-001054,-0.12315980948100001
ACH-001061,-0.09263379665850001
ACH-001067,-0.362826003706
ACH-001075,-0.425865098996
ACH-001096,-0.307918042118
ACH-001128,-0.11035410595
ACH-001134,-0.10932943574100001
ACH-001151,-0.19618826375300003
ACH-001163,-0.0440412396849
ACH-001164,-0.279457245934
ACH-001173,-0.0369221057928
ACH-001183,-0.0459852295933
ACH-001184,-0.0995670160193
ACH-001190,0.175016288472
ACH-001192,-0.13473775405
ACH-001193,-0.08898771411730001
ACH-001196,-0.406494441584
ACH-001197,0.0331269765197
ACH-001205,-0.038678924618300005
ACH-001211,-0.126400962818
ACH-001212,-0.08529232187480001
ACH-001228,-0.24116545218199997
ACH-001232,-0.260997920953
ACH-001239,-0.0608623570792
ACH-001274,-0.28107728764199996
ACH-001275,-0.214375022342
ACH-001277,-0.0924859355578
ACH-001278,-0.109554268387
ACH-001280,-0.13665934727600001
ACH-001283,-0.167493913942
ACH-001289,-0.19665323251800002
ACH-001295,-0.21137141666700002
ACH-001300,-0.217509266633
ACH-001301,-0.130684408429
ACH-001302,-0.0160811282969
ACH-001303,-0.262311794669
ACH-001306,-0.12897270140699998
ACH-001318,0.0493159226647
ACH-001322,-0.195259021672
ACH-001328,-0.147351490083
ACH-001332,0.14368095698
ACH-001333,-0.121683634816
ACH-001336,-0.281329874578
ACH-001340,-0.11009340919399999
ACH-001346,-0.034247758019
ACH-001353,-0.23800896981199998
ACH-001354,-0.284072535692
ACH-001367,0.11715122138
ACH-001368,-0.208762931207
ACH-001374,-0.258789000247
ACH-001375,-0.34788908488700004
ACH-001377,-0.26365060559000003
ACH-001380,-0.232821471847
ACH-001391,-0.402144281938
ACH-001407,-0.11699944962000002
ACH-001408,-0.0873909969492
ACH-001413,-0.0316915135576
ACH-001430,-0.198575170786
ACH-001431,-0.47926782948200003
ACH-001450,-0.246312012053
ACH-001496,-0.139279993332
ACH-001500,-0.027103909230400004
ACH-001521,-0.225907216944
ACH-001523,-0.129201745718
ACH-001532,-0.151760607661
ACH-001536,-0.190165263014
ACH-001550,-0.101788998555
ACH-001552,-0.395885382818
ACH-001554,-0.297817394185
ACH-001645,-0.0176127035833
ACH-001654,-0.160288993978
ACH-001715,0.0966331143705
ACH-001735,-0.158643628562
ACH-001736,-0.0835322388373
ACH-001737,-0.224483128345
ACH-001740,-0.09413233657469999
ACH-001745,-0.210640592949
ACH-001750,-0.0632586281339
ACH-001765,-0.0699173568628
ACH-001956,-0.200023995806
ACH-001957,-0.131602269809
