,KLKB1 (3818)
ACH-000004,0.00399646899364
ACH-000007,-0.014954093966299998
ACH-000009,0.132449131564
ACH-000011,-0.059030597927900004
ACH-000012,-0.044736818931200004
ACH-000013,0.0977604814032
ACH-000014,0.08783329960410001
ACH-000015,0.04594284109519999
ACH-000017,-0.0008040222732889999
ACH-000018,-0.0729908966383
ACH-000019,0.246006624043
ACH-000021,0.098747596415
ACH-000022,0.10487899957
ACH-000025,0.00900292023228
ACH-000028,0.07011106035089999
ACH-000030,0.127933593354
ACH-000035,-0.020356361509999997
ACH-000036,0.175700693865
ACH-000037,-0.056576219546800005
ACH-000039,0.0551304642834
ACH-000040,0.10997438701300001
ACH-000041,-0.13595481699
ACH-000042,-0.046604985407099994
ACH-000045,0.100407473329
ACH-000047,0.0841178820668
ACH-000052,-0.0642020620814
ACH-000053,-0.053085422526500003
ACH-000054,0.15900023492
ACH-000055,-0.119268864797
ACH-000060,-0.09443383667819999
ACH-000067,-0.0742668625564
ACH-000070,0.097172023268
ACH-000075,0.22367173927099998
ACH-000078,0.181253307927
ACH-000082,-0.08591277688139999
ACH-000085,0.21100952124800001
ACH-000086,0.227103007573
ACH-000087,-0.192737917989
ACH-000092,0.165778430326
ACH-000095,0.0353663057766
ACH-000097,0.059711951214
ACH-000098,0.0985144499591
ACH-000099,-0.019518585115599996
ACH-000108,0.07971399963510001
ACH-000113,-0.0520809976736
ACH-000115,-0.116985706598
ACH-000116,0.12260121751900001
ACH-000118,0.143287175218
ACH-000120,-0.0550447499878
ACH-000123,0.179918209196
ACH-000127,-0.0842142594488
ACH-000128,0.0493811730889
ACH-000132,0.0560273822498
ACH-000133,0.154489338828
ACH-000137,0.166425162805
ACH-000138,0.08814899918189999
ACH-000142,-0.08357844653850001
ACH-000143,-0.0390736714117
ACH-000146,0.00125006094881
ACH-000148,-0.0200775045481
ACH-000150,-0.11435209384299999
ACH-000152,0.0761638184344
ACH-000153,0.162919388414
ACH-000159,0.150544278967
ACH-000160,0.22655089117600002
ACH-000163,-0.0564435003417
ACH-000167,0.255482978021
ACH-000168,-0.112038341615
ACH-000169,0.09347791032330001
ACH-000178,0.11737091912999999
ACH-000182,-0.00830874770924
ACH-000183,-0.0624612508344
ACH-000188,-0.0770785563709
ACH-000189,-0.234702319688
ACH-000190,0.1449595827
ACH-000198,0.141135784546
ACH-000204,-0.27145778701699996
ACH-000206,0.10163656078700001
ACH-000207,0.317749348948
ACH-000211,-0.010936909532299999
ACH-000215,-0.045380228996299996
ACH-000221,0.14272538181
ACH-000222,0.0921195403205
ACH-000223,-0.0745289716293
ACH-000226,0.209680974262
ACH-000227,-0.110540292806
ACH-000228,0.102220921654
ACH-000231,-0.0356697908847
ACH-000232,-0.03721116744380001
ACH-000233,0.058454548167699995
ACH-000234,0.0459081950794
ACH-000235,-0.0259702999253
ACH-000237,-0.07665421048530001
ACH-000238,-0.009653436366620001
ACH-000243,0.08269624194160001
ACH-000244,-0.056259051085400004
ACH-000246,-0.0775567799275
ACH-000248,-0.0198365691713
ACH-000250,-0.00527749714145
ACH-000251,-0.0175054118476
ACH-000253,-0.0293141755937
ACH-000255,-0.0805360369451
ACH-000256,0.0421431470407
