,RAD9A (5883)
ACH-000330,-0.563547359937
ACH-000331,-0.952037816145
ACH-000332,-0.6745504910150001
ACH-000334,-0.8562308441580001
ACH-000335,-1.502647382
ACH-000336,-1.7652267228299998
ACH-000337,-1.25669081213
ACH-000339,-1.66718173625
ACH-000341,-0.84040271372
ACH-000348,-1.3720576905700002
ACH-000350,-0.817918784499
ACH-000352,-0.8479364813439999
ACH-000356,-0.980061326189
ACH-000361,-1.23617189894
ACH-000362,-1.4766637552500002
ACH-000363,-0.548539124536
ACH-000364,-1.56577568845
ACH-000365,-1.21015672816
ACH-000366,-1.56619663669
ACH-000368,-0.646245351897
ACH-000374,-1.4283228394499998
ACH-000375,-1.20160402646
ACH-000376,-1.1696792043100002
ACH-000381,-1.46841469145
ACH-000383,-1.6102730096000002
ACH-000387,-1.57737984889
ACH-000389,-1.2673700436700002
ACH-000390,-1.92541917535
ACH-000393,-1.1834005749299998
ACH-000395,-0.978906154143
ACH-000397,-1.33709437797
ACH-000401,-1.23824109723
ACH-000402,-1.33519857825
ACH-000403,-0.7371370715760001
ACH-000404,-1.3811289485799998
ACH-000406,-1.32555052209
ACH-000407,-1.27665359294
ACH-000408,-1.33659989444
ACH-000410,-0.89800010533
ACH-000411,-1.43884821283
ACH-000414,-1.6561000426299999
ACH-000415,-1.6923001458000002
ACH-000416,-0.9601326443279999
ACH-000420,-0.7366004037639999
ACH-000421,-0.910088131147
ACH-000424,-1.01583637702
ACH-000425,-1.13235090301
ACH-000426,-1.8514093031299999
ACH-000427,-0.938548948016
ACH-000433,-1.01068532181
ACH-000436,-1.60436580915
ACH-000444,-1.2366631691299999
ACH-000445,-0.5104278716539999
ACH-000448,-1.4710223969799998
ACH-000450,-1.29273467268
ACH-000452,-0.930324705578
ACH-000454,-1.16698475343
ACH-000458,-1.0765527989700001
ACH-000459,-2.04937923098
ACH-000460,-1.19054123122
ACH-000461,-1.64229097734
ACH-000463,-1.36933436439
ACH-000464,-1.26254953292
ACH-000466,-0.8818615273
ACH-000467,-1.40699817542
ACH-000468,-0.874978468488
ACH-000469,-1.5091862159
ACH-000470,-1.03967785438
ACH-000471,-1.3476923129700003
ACH-000472,-1.4289125440600001
ACH-000473,-1.1890433143899999
ACH-000475,-1.46399657854
ACH-000476,-0.868442373766
ACH-000477,-0.76742622392
ACH-000480,-1.03195237038
ACH-000481,-0.879430933988
ACH-000483,-1.17545393836
ACH-000484,-0.744258910749
ACH-000485,-1.10219831894
ACH-000486,-1.14387939879
ACH-000487,-0.975907452879
ACH-000488,-0.962947103168
ACH-000490,-0.8149429492649999
ACH-000491,-1.19751463417
ACH-000495,-1.6223120734399998
ACH-000496,-1.21027846158
ACH-000499,-1.7397228535799998
ACH-000500,-0.7024295529269999
ACH-000502,-1.3084819194600001
ACH-000503,-1.6518847819799998
ACH-000505,-1.0052580045100001
ACH-000507,-1.08164495139
ACH-000510,-0.939085613068
ACH-000511,-0.8079420208589999
ACH-000512,-1.28026702301
ACH-000516,-0.610460336583
ACH-000517,-0.736310957579
ACH-000518,-1.01471625905
ACH-000520,-1.47531106878
ACH-000521,-0.9535701964040001
ACH-000522,-1.4107060216499998
ACH-000524,-1.22211469457
ACH-000527,-1.32340101854
ACH-000528,-1.22104393411
ACH-000537,-0.46360856837399994
ACH-000541,-1.25084931718
ACH-000542,-1.33288617516
ACH-000544,-1.4353039499399998
ACH-000545,-1.22181919831
ACH-000547,-1.43651235523
ACH-000548,-1.5136473894100002
ACH-000549,-0.8289299972949999
ACH-000550,-0.733964340028
ACH-000552,-0.692321331757
ACH-000556,-0.720476462688
ACH-000557,-1.99293874358
ACH-000570,-1.00495892819
ACH-000571,-1.16547823646
ACH-000573,-1.3331612192
ACH-000576,-0.512667862415
ACH-000580,-1.4371723889599999
ACH-000584,-1.30774382505
ACH-000585,-1.70804052366
ACH-000588,-1.47610703981
ACH-000589,-1.2078700573799999
ACH-000591,-0.893067228088
ACH-000593,-1.69433676807
ACH-000600,-1.58533586016
ACH-000601,-1.26462298252
ACH-000604,-0.792299521352
ACH-000605,-1.0098925325299999
ACH-000606,-0.990348015858
ACH-000608,-0.999082952476
ACH-000614,-1.7540720362900002
ACH-000616,-1.26282623389
ACH-000618,-0.521674971012
ACH-000619,-1.21307862015
ACH-000620,-1.5690111423299997
ACH-000621,-0.692561366815
ACH-000622,-0.898798162333
ACH-000623,-0.771859055316
ACH-000624,-1.3903331423899998
ACH-000627,-1.02065070404
ACH-000630,-1.31183682008
ACH-000632,-1.9454231147
ACH-000633,-0.519056873986
ACH-000637,-1.52910191289
ACH-000638,-1.23557662471
ACH-000646,-0.21471858835000002
ACH-000647,-1.28289103031
ACH-000648,-1.30709359295
ACH-000649,-1.3881064421399998
ACH-000651,-0.8041028962360001
ACH-000652,-0.7983898673190001
ACH-000653,-0.845177415167
ACH-000657,-1.08745390211
ACH-000658,-1.2362698535299999
ACH-000661,-2.16242290484
ACH-000662,-1.2105049266399999
ACH-000663,-1.61074424794
ACH-000665,-1.7302308029700002
ACH-000671,-1.7406781713900004
ACH-000673,-0.960997280455
ACH-000676,-1.61040100766
ACH-000677,-1.0912883213299998
ACH-000681,-1.3887608237
ACH-000682,-1.18929873152
ACH-000683,-0.938921134907
ACH-000684,-1.6893620300999999
ACH-000688,-0.711502240847
ACH-000693,-0.920180579189
ACH-000694,-1.10858689324
ACH-000695,-0.7390307422779999
ACH-000696,-1.11772679408
ACH-000697,-1.04770674653
ACH-000699,-1.69949000707
ACH-000701,-0.470744642557
ACH-000706,-1.0924522948
ACH-000711,-1.34441237391
ACH-000713,-1.3409725134700001
ACH-000714,-1.29892985982
ACH-000718,-1.03772971231
ACH-000720,-1.5150152516600002
ACH-000721,-1.2024516999
ACH-000724,-0.407434481079
ACH-000725,-0.966638991929
ACH-000732,-0.995075304173
ACH-000734,-1.3933242695399999
ACH-000735,-0.9262345411249999
ACH-000736,-1.27965904878
ACH-000738,-1.20981597662
ACH-000746,-1.2577343084000001
ACH-000747,-1.24009368036
ACH-000748,-0.928710159862
ACH-000753,-1.54489087524
ACH-000756,-1.4305058504700001
ACH-000757,-1.33825066083
ACH-000758,-1.1081522052200001
ACH-000760,-0.888456309947
ACH-000763,-1.08130496925
ACH-000764,-1.19885007611
ACH-000765,-1.46430977784
ACH-000766,-1.19488533337
ACH-000767,-0.87226203078
ACH-000768,-1.35005722387
ACH-000769,-1.16020126154
ACH-000770,-1.25202202903
ACH-000771,-1.3264581260100001
ACH-000773,-1.3446718493399998
ACH-000776,-1.2631542737700001
ACH-000777,-1.51946712225
ACH-000778,-1.10948923014
ACH-000781,-1.43082810321
ACH-000782,-1.1077677259999998
ACH-000783,-1.27116254244
ACH-000784,-0.878417315283
ACH-000785,-1.2939903669
ACH-000787,-1.12755679287
ACH-000788,-1.47030523269
ACH-000791,-1.06666207736
ACH-000792,-1.71392989264
ACH-000794,-1.4344638438600001
ACH-000796,-1.33573336724
ACH-000799,-1.11022973575
ACH-000800,-1.57564781583
ACH-000802,-1.3109529525799999
ACH-000804,-1.58177164407
ACH-000805,-1.64341289138
ACH-000809,-1.2716197811799999
ACH-000810,-1.43266624226
ACH-000811,-1.0327465632600001
ACH-000817,-0.9157424634550001
ACH-000819,-0.966857133362
ACH-000820,-1.7270710320299998
ACH-000821,-1.20943929185
ACH-000822,-1.03313614834
ACH-000823,-1.5107749539500002
ACH-000824,-1.15016502287
ACH-000827,-1.20140893661
ACH-000829,-0.8210704146760001
ACH-000831,-1.43033972977
ACH-000832,-1.14971215706
ACH-000833,-1.5247428421399998
ACH-000834,-1.2997633883600002
ACH-000835,-1.15838221751
ACH-000836,-0.905721213537
ACH-000837,-1.26094937679
ACH-000838,-1.12832614774
ACH-000839,-1.23760294893
ACH-000840,-1.09382354455
ACH-000841,-1.23050601487
ACH-000843,-1.1680122689
ACH-000846,-0.995304056325
ACH-000847,-1.26909271916
ACH-000848,-1.11148050187
ACH-000849,-1.27589419701
ACH-000851,-0.814936872879
ACH-000855,-1.7644650687
ACH-000856,-1.31364614794
ACH-000858,-1.1607549928
ACH-000859,-1.3904463572799999
ACH-000861,-1.27482437403
ACH-000862,-0.791624645762
ACH-000865,-1.0579570714700002
ACH-000866,-1.1495196248700001
ACH-000867,-1.14013606268
ACH-000869,-1.7510533141
ACH-000872,-1.3396418669499999
ACH-000873,-1.37253870714
ACH-000876,-0.885850507798
ACH-000878,-1.54828976954
ACH-000880,-1.4258482589700001
ACH-000881,-1.0202800623000001
ACH-000882,-1.33604373663
ACH-000884,-0.726216530946
ACH-000885,-1.30693793681
ACH-000887,-0.9250003459880001
ACH-000888,-1.2248462424200002
ACH-000889,-1.45223031776
ACH-000890,-1.35337890868
ACH-000896,-1.3329272035
ACH-000898,-1.07168794018
ACH-000900,-0.836020504064
ACH-000901,-1.2260401288
ACH-000905,-1.24854617189
ACH-000906,-1.45619683093
ACH-000907,-1.6108206224700001
ACH-000910,-1.38091484967
ACH-000911,-1.1211689521100001
ACH-000912,-1.35832595466
ACH-000913,-1.34791207436
ACH-000915,-1.28076587214
ACH-000916,-1.0294916758900001
ACH-000917,-1.15125065631
ACH-000921,-1.12575578912
ACH-000924,-1.11783136028
ACH-000926,-1.16957094571
ACH-000928,-1.2140407117799998
ACH-000929,-1.23554122503
ACH-000932,-1.0671975015200001
ACH-000935,-0.8852527241879999
ACH-000936,-1.25038924333
ACH-000937,-1.15513574823
ACH-000938,-1.49001552165
ACH-000939,-1.32300954075
ACH-000941,-1.3784815654499998
ACH-000943,-1.4770346268799999
ACH-000946,-1.2752742786
ACH-000947,-1.31457520131
ACH-000948,-1.37067576792
ACH-000950,-1.4324975634200001
ACH-000953,-1.39880788415
ACH-000957,-1.08286144889
ACH-000958,-1.4197984264399999
ACH-000960,-1.0137240336
ACH-000963,-2.0147042376499997
ACH-000968,-0.9587844204100001
ACH-000969,-1.08358278082
ACH-000973,-1.34091219809
ACH-000974,-1.35021673984
ACH-000975,-1.63144497927
ACH-000976,-1.07231642644
ACH-000978,-2.1915231936099997
ACH-000980,-1.07570781699
ACH-000984,-1.32281210223
ACH-000986,-1.35825004365
ACH-000988,-1.02299774752
ACH-000993,-1.41847440195
ACH-000994,-1.24625511687
ACH-000996,-1.31306584682
ACH-001001,-1.0893111666600002
ACH-001020,-0.9748948652959999
ACH-001028,-1.0688126950799999
ACH-001031,-1.22787485495
ACH-001038,-1.41861975387
ACH-001048,-1.1640792095499999
ACH-001050,-0.921025475706
ACH-001053,-1.5506885693599999
ACH-001054,-1.05715969344
ACH-001061,-0.81122790814
ACH-001067,-0.992625888654
ACH-001075,-1.19583314894
ACH-001096,-1.15804299671
ACH-001128,-1.2893196360799999
ACH-001134,-1.29383947179
ACH-001151,-1.25605057529
ACH-001163,-1.02793333887
ACH-001164,-1.41080742972
ACH-001173,-1.14049644874
ACH-001183,-1.5108381830000002
ACH-001184,-1.30248020456
ACH-001190,-1.68914696252
ACH-001192,-1.53212274432
ACH-001193,-1.8738199514700002
ACH-001196,-1.4167357685600002
ACH-001197,-1.24276214303
ACH-001205,-1.0085021136599999
ACH-001211,-1.63122408759
ACH-001212,-1.31535551404
ACH-001228,-1.5421241364700002
ACH-001232,-1.1191737475499999
ACH-001239,-1.40296752556
ACH-001274,-1.2438661370200002
ACH-001275,-1.29902549238
ACH-001277,-1.55191321736
ACH-001278,-1.19331052572
ACH-001280,-1.3610692719600002
ACH-001283,-1.37385282294
ACH-001289,-0.9126761733130001
ACH-001295,-1.21209449104
ACH-001300,-0.7371327497490001
ACH-001301,-0.9438387278210001
ACH-001302,-1.27722451139
ACH-001303,-1.1863927875700002
ACH-001306,-1.22552021567
ACH-001318,-1.31984645704
ACH-001322,-0.9650619712
ACH-001328,-1.3559685909499999
ACH-001332,-1.17324961535
ACH-001333,-1.59772062012
ACH-001336,-1.35908481378
ACH-001340,-1.30395997436
ACH-001346,-1.23097622679
ACH-001353,-1.3322643286700002
ACH-001354,-1.63266059708
ACH-001367,-1.23762624366
ACH-001368,-1.1185849561799999
ACH-001374,-0.9917550462070001
ACH-001375,-1.1568102302399998
ACH-001377,-1.27796534896
ACH-001380,-1.05127342958
ACH-001391,-0.9286048924429999
ACH-001407,-1.46168433278
ACH-001408,-1.43028592604
ACH-001413,-1.0271403914700001
ACH-001430,-0.735998844305
ACH-001431,-1.26085829305
ACH-001450,-1.64617778588
ACH-001496,-1.0749795949
ACH-001500,-1.1733064347600002
ACH-001521,-0.958994035324
ACH-001523,-1.02288705485
ACH-001532,-1.12017730504
ACH-001536,-1.3487069793200002
ACH-001550,-1.3633562259999998
ACH-001552,-1.2065409257100002
ACH-001554,-1.30918227991
ACH-001645,-1.31183236948
ACH-001654,-1.1787114816700002
ACH-001715,-1.14301516414
ACH-001735,-1.3906415314899998
ACH-001736,-1.30757131583
ACH-001737,-0.569123143466
ACH-001740,-1.9207602448400003
ACH-001745,-1.61576447905
ACH-001750,-0.827238024517
ACH-001765,-1.4408730994
ACH-001956,-0.9226798022079999
ACH-001957,-1.1876152683399999
