,FCN2 (2220)
ACH-000274,-0.354906411047
ACH-000277,-0.532058396606
ACH-000278,-0.267182712557
ACH-000279,-0.167047286128
ACH-000280,-0.346041371273
ACH-000281,-0.48671234982699996
ACH-000288,-0.179767695477
ACH-000291,-0.268234766527
ACH-000293,-0.19484281877
ACH-000294,-0.0355379217616
ACH-000295,-0.564024805863
ACH-000296,-0.00418862606463
ACH-000302,-0.298060099834
ACH-000304,-0.12748841833799998
ACH-000307,-0.169688237936
ACH-000308,-0.23236333041299997
ACH-000310,-0.248825077496
ACH-000311,-0.32474311445500004
ACH-000312,-0.37143576469000006
ACH-000315,-0.284756532916
ACH-000316,-0.361535288651
ACH-000317,-0.0698280870242
ACH-000318,-0.293481641321
ACH-000319,-0.221575632446
ACH-000320,-0.37790851897699995
ACH-000322,-0.08218464049660001
ACH-000323,-0.25132880484700004
ACH-000324,-0.273147023927
ACH-000329,-0.376627707972
ACH-000330,-0.28930570085499996
ACH-000331,-0.224066792247
ACH-000332,-0.239343606659
ACH-000334,-0.118976437177
ACH-000335,-0.215020540853
ACH-000336,-0.392448614529
ACH-000337,-0.30883700084800003
ACH-000339,-0.20105982619399998
ACH-000341,-0.190802285373
ACH-000348,-0.203491263447
ACH-000350,-0.142630365587
ACH-000352,-0.295183291441
ACH-000356,-0.144597830905
ACH-000361,0.052078186434300004
ACH-000362,0.0405265420497
ACH-000363,-0.261424879655
ACH-000364,-0.013171154489
ACH-000365,-0.231343988377
ACH-000366,-0.308250093412
ACH-000368,-0.382737142074
ACH-000374,-0.0580558435508
ACH-000375,-0.220271254251
ACH-000376,-0.224813660167
ACH-000381,0.06308066888590001
ACH-000383,-0.20460173966200002
ACH-000387,-0.272958933743
ACH-000389,-0.146338148028
ACH-000390,-0.271271243512
ACH-000393,-0.017114175960799997
ACH-000395,-0.558712125322
ACH-000397,-0.293181821488
ACH-000401,-0.353009839241
ACH-000402,0.176848677811
ACH-000403,-0.38325921099200005
ACH-000404,-0.272782447353
ACH-000406,-0.1245887648
ACH-000407,-0.258721898239
ACH-000408,-0.0826604609628
ACH-000410,-0.340551337665
ACH-000411,-0.263274450314
ACH-000414,-0.18893663496399998
ACH-000415,-0.09893998405580001
ACH-000416,-0.252217844575
ACH-000420,-0.127068916443
ACH-000421,-0.276910626948
ACH-000424,-0.37689786090099997
ACH-000425,-0.274785587998
ACH-000426,-0.225133248451
ACH-000427,-0.469338424854
ACH-000433,-0.19381619017299997
ACH-000436,-0.164849896381
ACH-000444,-0.336784845999
ACH-000445,-0.270331853285
ACH-000448,-0.286480487226
ACH-000450,-0.176591608867
ACH-000452,-0.153288781048
ACH-000454,-0.301461576602
ACH-000458,-0.432318934368
ACH-000459,0.178159717263
ACH-000460,-0.13597351802100002
ACH-000461,-0.36372929806000004
ACH-000463,-0.062515819775
ACH-000464,-0.17077547415199998
ACH-000466,-0.233665465448
ACH-000467,-0.153195003389
ACH-000468,-0.23677770321
ACH-000469,-0.319825427458
ACH-000470,-0.41823682587800004
ACH-000471,-0.23163156098999999
ACH-000472,-0.335623779093
ACH-000473,-0.260401398838
ACH-000475,-0.378329425077
ACH-000476,-0.101990128208
ACH-000477,-0.257437470733
ACH-000480,-0.38212985007
ACH-000481,-0.151110941744
ACH-000483,0.083455146479
ACH-000484,-0.0008220485750160001
ACH-000485,-0.0881981702991
ACH-000486,-0.313696867846
ACH-000487,-0.10889319426100001
ACH-000488,-0.258596574947
ACH-000490,-0.133501868159
ACH-000491,-0.142954796088
ACH-000495,-0.197506475198
ACH-000496,-0.239509875466
ACH-000499,-0.289225260477
ACH-000500,-0.44355862773000004
ACH-000502,-0.129223297189
ACH-000503,-0.24084468049899999
ACH-000505,-0.313303939203
ACH-000507,-0.12537437035399998
ACH-000510,-0.24649067133299998
ACH-000511,-0.21480685204799999
ACH-000512,-0.414319409001
ACH-000516,-0.11241176041300001
ACH-000517,-0.186134252993
ACH-000518,-0.31629901398000004
ACH-000520,-0.337282152424
ACH-000521,-0.19058550149300002
ACH-000522,-0.264764302443
ACH-000524,-0.267438138167
ACH-000527,-0.263418207013
ACH-000528,-0.291334089184
ACH-000537,-0.214829595496
ACH-000541,-0.443369118174
ACH-000542,-0.164504253561
ACH-000544,-0.349540733235
ACH-000545,-0.142930761209
ACH-000547,-0.15492214339000002
ACH-000548,-0.18503214823
ACH-000549,-0.466826581115
ACH-000550,-0.374764961935
ACH-000552,-0.19107830720400001
ACH-000556,-0.21300189897500002
ACH-000557,-0.1297303223
ACH-000570,-0.0610756128801
ACH-000571,-0.46373212806100006
ACH-000573,-0.027078556616199997
ACH-000576,-0.307398221315
ACH-000580,-0.0255272818813
ACH-000584,-0.335796050766
ACH-000585,-0.22808408752599998
ACH-000588,-0.180877710381
ACH-000589,-0.15301435266
ACH-000591,-0.202162150565
ACH-000593,-0.190947967056
ACH-000600,0.038900900697
ACH-000601,-0.165423446276
ACH-000604,0.0658457239925
ACH-000605,-0.268698563638
ACH-000606,-0.022149984026099998
ACH-000608,-0.43225530097599996
ACH-000614,-0.224556120522
ACH-000616,-0.176785718561
ACH-000618,-0.0739223220274
ACH-000619,-0.47618846275
ACH-000620,-0.192387030365
ACH-000621,-0.443947837928
ACH-000622,-0.566284271518
ACH-000623,-0.13098252899
ACH-000624,-0.197931540791
ACH-000627,-0.553254121683
ACH-000630,-0.0968195488971
ACH-000632,-0.029711512590200002
ACH-000633,-0.311259944053
ACH-000637,-0.314816009061
ACH-000638,-0.25223220422200004
ACH-000646,-0.273547924372
ACH-000647,-0.07663014726539999
ACH-000648,-0.368591040647
ACH-000649,-0.26567397462299996
ACH-000651,-0.36568266329099997
ACH-000652,-0.174637247636
ACH-000653,-0.36357992180699994
ACH-000657,-0.257194168698
ACH-000658,-0.515135394174
ACH-000661,-0.102352376463
ACH-000662,-0.26280911418
ACH-000663,-0.172387384602
ACH-000665,-0.0696492997941
ACH-000671,-0.366520195014
ACH-000673,-0.157174592635
ACH-000676,-0.382279781451
ACH-000677,-0.0697092707017
ACH-000681,-0.328219650481
ACH-000682,-0.33832693607600006
ACH-000683,-0.489401781335
ACH-000684,-0.252150543281
ACH-000688,-0.33664573941299997
ACH-000693,-0.22463242241700002
ACH-000694,-0.23853478345100002
ACH-000695,0.013149445322700001
ACH-000696,-0.271761706072
ACH-000697,-0.0417614840999
ACH-000699,-0.313262998126
ACH-000701,-0.30314698342199997
ACH-000706,-0.156866674457
ACH-000711,-0.201993712788
ACH-000713,-0.189675296155
ACH-000714,-0.16086410112299998
ACH-000718,-0.544104510364
ACH-000720,-0.12956333645600002
ACH-000721,-0.212971864657
ACH-000724,-0.311455419922
ACH-000725,-0.061845029524600005
ACH-000732,-0.104903853656
ACH-000734,-0.23802901863
ACH-000735,-0.461092266373
ACH-000736,-0.341564650175
ACH-000738,-0.27116651568100003
ACH-000746,0.0107101332101
ACH-000747,-0.155365805987
ACH-000748,-0.19086316432999997
ACH-000753,-0.08355940064669999
ACH-000756,-0.30069993052
ACH-000757,-0.357832857333
ACH-000758,-0.0795000779721
ACH-000760,-0.11275136549499999
ACH-000763,-0.30435776256200003
ACH-000764,-0.18912741882599998
ACH-000765,-0.318590671098
ACH-000766,-0.115497116458
ACH-000767,-0.139852367676
ACH-000768,-0.16812859148899997
ACH-000769,-0.195784753502
ACH-000770,-0.07850853140439999
ACH-000771,-0.25807819899
ACH-000773,-0.138844248776
ACH-000776,-0.187876039364
ACH-000777,-0.215728459529
ACH-000778,-0.218725860865
ACH-000781,-0.302882438243
ACH-000782,-0.141009573361
ACH-000783,-0.518424969364
ACH-000784,-0.379858565487
ACH-000785,-0.406901654088
ACH-000787,-0.265471124065
ACH-000788,-0.22541241460900002
ACH-000791,-0.28113398060600003
ACH-000792,-0.36258149081999996
ACH-000794,-0.315741776295
ACH-000796,-0.18237910694
ACH-000799,-0.23704389183000002
ACH-000800,-0.007432496668989999
ACH-000802,-0.11101747015499999
ACH-000804,-0.36843993263
ACH-000805,-0.0599893238822
ACH-000809,-0.289757860427
ACH-000810,-0.092243526234
ACH-000811,-0.35761137718
ACH-000817,-0.141636699091
ACH-000819,-0.210664376326
ACH-000820,-0.033058270405
ACH-000821,-0.17768730484499998
ACH-000822,-0.171404875053
ACH-000823,-0.520964042127
ACH-000824,-0.228794955726
ACH-000827,-0.30650239756
ACH-000829,-0.23256091452799998
ACH-000831,-0.325607872019
ACH-000832,-0.011627226879
ACH-000833,-0.16118773861
ACH-000834,-0.28190171508
ACH-000835,-0.4501757497300001
ACH-000836,-0.19972460585299998
ACH-000837,-0.260979184738
ACH-000838,-0.140654263513
ACH-000839,-0.28135027667199997
ACH-000840,0.027657321454
ACH-000841,-0.021688987920900002
ACH-000843,-0.132433546125
ACH-000846,-0.517226964835
ACH-000847,-0.315674346111
ACH-000848,-0.13778249521400002
ACH-000849,-0.205241208373
ACH-000851,-0.359313626372
ACH-000855,-0.09033391479160001
ACH-000856,-0.253299197356
ACH-000858,-0.24990040342099998
ACH-000859,-0.258832533463
ACH-000861,-0.24338729789799998
ACH-000862,-0.202513406381
ACH-000865,-0.250944422816
ACH-000866,0.04439925798930001
ACH-000867,-0.11537038851399999
ACH-000869,0.029017577812900004
ACH-000872,-0.09772325669239999
ACH-000873,-0.42465024630099996
ACH-000876,-0.24189056064300002
ACH-000878,0.014211944000600002
ACH-000880,-0.36399085799500003
ACH-000881,-0.298916282119
ACH-000882,-0.19372275770300001
ACH-000884,-0.29276384393800003
ACH-000885,-0.233890679351
ACH-000887,-0.202665439644
ACH-000888,-0.350327852594
ACH-000889,-0.178762834648
ACH-000890,-0.192021187794
ACH-000896,-0.137175917905
ACH-000898,-0.206462450942
ACH-000900,-0.147276785957
ACH-000901,-0.272255346213
ACH-000905,-0.130573058255
ACH-000906,-0.160256219672
ACH-000907,-0.0202476186784
ACH-000910,-0.281034739602
ACH-000911,-0.223767034065
ACH-000912,-0.205911194804
ACH-000913,-0.28620306936
ACH-000915,-0.258459839181
ACH-000916,0.138660005587
ACH-000917,0.0663809686493
ACH-000921,-0.32668308921100003
ACH-000924,-0.40404793495200003
ACH-000926,-0.205010255339
ACH-000928,-0.305661419233
ACH-000929,-0.18122541259799999
ACH-000932,-0.333133245932
ACH-000935,-0.212681755159
ACH-000936,-0.0936958575624
ACH-000937,-0.29502992448300003
ACH-000938,-0.38775470640799997
ACH-000939,-0.00377107053631
ACH-000941,-0.20313809789099999
ACH-000943,-0.346565833512
ACH-000946,-0.299763812995
ACH-000947,-0.157825987215
ACH-000948,-0.138556868164
ACH-000950,-0.150464964221
ACH-000953,-0.280320923848
ACH-000957,-0.0379002266712
ACH-000958,-0.35925617737300003
ACH-000960,-0.292722100696
ACH-000963,0.307808802657
ACH-000968,-0.276037565267
ACH-000969,-0.190749280594
ACH-000973,-0.047890634191199995
ACH-000974,-0.37194761589
ACH-000975,-0.226804686795
ACH-000976,-0.384176172807
ACH-000978,-0.295697071485
ACH-000980,-0.124239258141
ACH-000984,-0.401553220631
ACH-000986,-0.11957104047900001
ACH-000988,-0.22737363754599998
ACH-000993,-0.252226051577
ACH-000994,-0.527698919586
ACH-000996,-0.5462679501650001
ACH-001001,-0.0574015616505
ACH-001020,0.0550852891885
ACH-001028,-0.18109931951400002
ACH-001031,-0.130461067648
ACH-001038,-0.25045422805900003
ACH-001048,-0.26796942921
ACH-001050,-0.252078867017
ACH-001053,-0.18082347266100002
ACH-001054,-0.417501455629
ACH-001061,-0.23624809133699998
ACH-001067,-0.234984696443
ACH-001075,-0.305100165123
ACH-001096,-0.210319503463
ACH-001128,-0.281663479704
ACH-001134,-0.17917277710700003
ACH-001151,-0.359751235537
ACH-001163,-0.215156768158
ACH-001164,-0.20040573174100001
ACH-001173,-0.30692127221500004
ACH-001183,-0.13770039572999998
ACH-001184,-0.055346334784300004
ACH-001190,-0.38034832773599997
ACH-001192,-0.380717521719
ACH-001193,-0.655463115823
ACH-001196,-0.24393730341800002
ACH-001197,-0.19940352469099998
ACH-001205,-0.595873115693
ACH-001211,0.0028519833581000004
ACH-001212,-0.0656119934767
ACH-001228,-0.226312804566
ACH-001232,-0.173073600876
ACH-001239,-0.49533516452
ACH-001274,-0.382639840612
ACH-001275,-0.40039515785700003
ACH-001277,0.000670028008309
ACH-001278,-0.460853404098
ACH-001280,0.0672266129841
ACH-001283,-0.144292618685
ACH-001289,-0.418254759151
ACH-001295,-0.369274045564
ACH-001300,-0.414189548274
ACH-001301,-0.301686002011
ACH-001302,-0.253118928079
ACH-001303,-0.150512590486
ACH-001306,-0.320744298293
ACH-001318,-0.146888501137
ACH-001322,-0.264535138195
ACH-001328,-0.150604205073
ACH-001332,-0.270143037097
ACH-001333,-0.199860107958
ACH-001336,-0.322206586342
ACH-001340,-0.196831921879
ACH-001346,-0.142188851718
ACH-001353,-0.24333799546799997
ACH-001354,-0.31750746584
ACH-001367,-0.275747521037
ACH-001368,-0.136149044142
ACH-001374,-0.422093304621
ACH-001375,-0.388346968377
ACH-001377,-0.306909331571
ACH-001380,-0.383430059456
ACH-001391,-0.331094136926
ACH-001407,-0.0998558984791
ACH-001408,-0.272155023764
ACH-001413,-0.198228617878
ACH-001430,-0.435661192294
ACH-001431,-0.0598725194736
ACH-001450,-0.166944317387
ACH-001496,-0.0372642661669
ACH-001500,-0.434740717541
ACH-001521,-0.17968087163
ACH-001523,-0.309827177203
ACH-001532,-0.190674455271
ACH-001536,-0.0581064386412
ACH-001550,-0.304832542159
ACH-001552,-0.23260841770500001
ACH-001554,-0.208559865475
ACH-001645,-0.40509522006
ACH-001654,-0.302494761736
ACH-001715,-0.106581778192
ACH-001735,-0.336465221037
ACH-001736,-0.144246693051
ACH-001737,0.196606160137
ACH-001740,-0.21161793442000001
ACH-001745,-0.28144071315
ACH-001750,-0.173879846062
ACH-001765,-0.35928714864
ACH-001956,-0.192424774124
ACH-001957,-0.277775733354
