,SPIDR (23514)
ACH-000004,-0.0398287730363
ACH-000007,0.0361401499211
ACH-000009,-0.0469788605004
ACH-000011,0.0714879173625
ACH-000012,0.0379847092314
ACH-000013,0.031927843075599996
ACH-000014,0.031629066494800004
ACH-000015,-0.0522194554588
ACH-000017,-0.143398623861
ACH-000018,0.021252182897200003
ACH-000019,-0.0880914992276
ACH-000021,-0.0691482857336
ACH-000022,-0.13663546986400002
ACH-000025,-0.106675947038
ACH-000028,-0.165839343478
ACH-000030,-0.194173432956
ACH-000035,-0.040954671401900004
ACH-000036,-0.18890431122200002
ACH-000037,0.014575688830799998
ACH-000039,-0.269736266886
ACH-000040,0.025415329636400003
ACH-000041,-0.0629908673283
ACH-000042,-0.145078453908
ACH-000045,-0.0586829556326
ACH-000047,0.040646819654
ACH-000052,0.113513474681
ACH-000053,-0.14970444837000002
ACH-000054,-0.023611654783299997
ACH-000055,-0.10904512818800001
ACH-000060,0.0716477061923
ACH-000067,-0.285059746768
ACH-000070,-0.0494359004807
ACH-000075,-0.237339728611
ACH-000078,-0.134172684223
ACH-000082,0.013406928753100001
ACH-000085,-0.155870898652
ACH-000086,0.00420913126132
ACH-000087,0.334239622628
ACH-000092,-0.04200490673280001
ACH-000095,-0.011866936184
ACH-000097,-0.060815324454500004
ACH-000098,-0.0570276723134
ACH-000099,-0.124224937631
ACH-000108,-0.0367731869036
ACH-000113,-0.110651481954
ACH-000115,0.22298303988200002
ACH-000116,-0.08220234111239999
ACH-000118,-0.0895821592833
ACH-000120,-0.150006385978
ACH-000123,-0.309106243065
ACH-000127,-0.0962823018499
ACH-000128,-0.000738496302286
ACH-000132,-0.080128472093
ACH-000133,-0.107816094285
ACH-000137,0.053079033181099994
ACH-000138,0.038746354489999996
ACH-000142,0.0680337406072
ACH-000143,0.0937006952385
ACH-000146,-0.0883671089997
ACH-000148,-0.150571254317
ACH-000150,-0.181633953459
ACH-000152,-0.122080731555
ACH-000153,-0.489215504119
ACH-000159,-0.118713823325
ACH-000160,-0.023537677146
ACH-000163,-0.0378167814529
ACH-000167,-0.0395264956114
ACH-000168,0.00897101619814
ACH-000169,-0.126398880013
ACH-000178,-0.130687569148
ACH-000182,-0.0133916583048
ACH-000183,-0.156681226607
ACH-000188,-0.050194558387500005
ACH-000189,-0.0324779564062
ACH-000190,-0.176058255513
ACH-000198,-0.014617232690900001
ACH-000204,-0.102393661324
ACH-000206,0.0361488899837
ACH-000207,0.145136744676
ACH-000211,-0.11111539809399999
ACH-000215,-0.0215967381589
ACH-000221,-0.0182598343837
ACH-000222,-0.156759531904
ACH-000223,-0.0452710227807
ACH-000226,-0.19160479311200002
ACH-000227,-0.197399920641
ACH-000228,0.019820901246900002
ACH-000231,-0.0950612754527
ACH-000232,-0.176896989725
ACH-000233,-0.00155296389935
ACH-000234,0.0178515585015
ACH-000235,-0.07130531974889999
ACH-000237,-0.116653853956
ACH-000238,0.0383201265067
ACH-000243,0.0030766199700199997
ACH-000244,-0.160919527585
ACH-000246,-0.0907381949426
ACH-000248,-0.144315644078
ACH-000250,-0.0666655583237
ACH-000251,-0.132343883385
ACH-000253,-0.029684463067700003
ACH-000255,0.0678101991106
ACH-000256,-0.0926165525907
ACH-000257,-0.121399826042
ACH-000258,-0.305801491089
ACH-000259,-0.026659977640499998
ACH-000260,-0.039016420886400005
ACH-000261,-0.214450895039
ACH-000262,-0.127519409129
ACH-000263,0.0972941797583
ACH-000264,-0.13926191768100002
ACH-000265,-0.0258072758353
ACH-000266,-0.125398238987
ACH-000272,-0.10767207391400001
ACH-000273,-0.045117103152300005
ACH-000274,-0.0283659851497
ACH-000277,-0.00148615712569
ACH-000278,0.09550000148160001
ACH-000279,-0.0438105315581
ACH-000280,-0.0613111921717
ACH-000281,-0.04960123840319999
ACH-000288,0.0478124935007
ACH-000291,-0.167506439305
ACH-000293,-0.0985724913248
ACH-000294,-0.0020596335016
ACH-000295,0.229536665664
ACH-000296,-0.019224841803500002
ACH-000302,0.0198338939776
ACH-000304,0.28115263459
ACH-000307,-0.0379812027192
ACH-000308,-0.0846651514883
ACH-000310,-0.582032670162
ACH-000311,-0.13039171455
ACH-000312,0.0156747949673
ACH-000315,-0.222134681934
ACH-000316,-0.0775805909938
ACH-000317,0.0008410814479139999
ACH-000318,-0.104918171445
ACH-000319,0.0954234551981
ACH-000320,-0.0106499349579
ACH-000322,-0.126118206342
ACH-000323,-0.140139463846
ACH-000324,-0.17457552404100002
ACH-000329,-0.165318162672
ACH-000330,0.0466927920567
ACH-000331,-0.00037622847949199997
ACH-000332,-0.07826895957
ACH-000334,-0.312564809984
ACH-000335,0.158624257468
ACH-000336,-0.00802247952628
ACH-000337,-0.17016784510400002
ACH-000339,-0.185597175804
ACH-000341,-0.0958774406492
ACH-000348,-0.18362106813
