,BCLAF1 (9774)
ACH-000226,-1.1675457363200001
ACH-000227,-1.4380664201499997
ACH-000228,-1.0736474493500001
ACH-000231,-0.916387127761
ACH-000232,-0.9323927385709999
ACH-000233,-1.16143040373
ACH-000234,-1.32865360595
ACH-000235,-0.830497029069
ACH-000237,-0.8851826421089999
ACH-000238,-1.20412137846
ACH-000243,-1.1613142961799998
ACH-000244,-1.19076991978
ACH-000246,-1.00629021843
ACH-000248,-1.14697801843
ACH-000250,-1.08252054735
ACH-000251,-1.0276218851
ACH-000253,-1.08273569769
ACH-000255,-0.611773611139
ACH-000256,-1.0855984494
ACH-000257,-0.7016530280940001
ACH-000258,-0.7613868106939999
ACH-000259,-0.9379173662960001
ACH-000260,-0.90183299089
ACH-000261,-1.0271209718799998
ACH-000262,-1.15154395687
ACH-000263,-1.2303482649
ACH-000264,-1.06056656616
ACH-000265,-0.70709083753
ACH-000266,-1.0150581403499999
ACH-000272,-0.83070411206
ACH-000273,-1.03382351091
ACH-000274,-0.83159502617
ACH-000277,-0.7317237165539999
ACH-000278,-1.08532215734
ACH-000279,-1.1807866017
ACH-000280,-0.685873544912
ACH-000281,-0.675079993362
ACH-000288,-0.771708342749
ACH-000291,-0.8290902217489999
ACH-000293,-0.920025812535
ACH-000294,-1.0354657562799998
ACH-000295,-1.00708987124
ACH-000296,-1.55129192062
ACH-000302,-0.6732962751680001
ACH-000304,-0.780113135368
ACH-000307,-0.7101735715749999
ACH-000308,-1.2651578593600001
ACH-000310,-1.42838858211
ACH-000311,-0.678206264323
ACH-000312,-1.08952875201
ACH-000315,-1.28796381464
ACH-000316,-0.8757829285750001
ACH-000317,-0.844888721259
ACH-000318,-0.908575560737
ACH-000319,-1.16762629391
ACH-000320,-1.16239420262
ACH-000322,-0.721586756999
ACH-000323,-1.06840647768
ACH-000324,-1.0590569527
ACH-000329,-0.822360794375
ACH-000330,-1.35826788259
ACH-000331,-1.1881349185799999
ACH-000332,-0.866976871778
ACH-000334,-1.04214079058
ACH-000335,-0.6754498309289999
ACH-000336,-0.936220756839
ACH-000337,-1.07134456293
ACH-000339,-0.95130259987
ACH-000341,-0.76074007637
ACH-000348,-0.816318579824
ACH-000350,-0.7335581085070001
ACH-000352,-1.26762524241
ACH-000356,-1.03257132471
ACH-000361,-0.8891913338330001
ACH-000362,-0.549425524839
ACH-000363,-0.9791798597700001
ACH-000364,-0.951351294512
ACH-000365,-1.00067773504
ACH-000366,-1.1759571712399999
ACH-000368,-0.802590697781
ACH-000374,-1.10297557215
ACH-000375,-0.8517740177259999
ACH-000376,-0.850541824975
ACH-000381,-0.999740145272
ACH-000383,-0.907705233335
ACH-000387,-0.846586818085
ACH-000389,-1.1275422321
ACH-000390,-0.973699724271
ACH-000393,-0.96691440097
ACH-000395,-1.3712301308300001
ACH-000397,-1.11882731859
ACH-000401,-0.739845880412
ACH-000402,-0.892183766126
ACH-000403,-0.8753559756470001
ACH-000404,-0.48944668976899997
ACH-000406,-1.02316986359
ACH-000407,-0.991938766266
ACH-000408,-0.9290327772120001
ACH-000410,-0.804506526223
ACH-000411,-0.641423681902
ACH-000414,-0.858142970483
ACH-000415,-1.2883242639599999
ACH-000416,-0.8524977110359999
ACH-000420,-0.809054789987
ACH-000421,-0.548179757211
ACH-000424,-0.651711214215
ACH-000425,-0.847433782194
ACH-000426,-0.517443264777
ACH-000427,-1.20234057211
ACH-000433,-1.00828676516
ACH-000436,-1.1946617503899999
ACH-000444,-1.19283316957
ACH-000445,-0.8063489715440001
ACH-000448,-0.960888844913
ACH-000450,-0.213316633966
ACH-000452,-0.7334466351369999
ACH-000454,-0.8732896004440001
ACH-000458,-0.845067153542
ACH-000459,-0.311993444143
ACH-000460,-1.00006452025
ACH-000461,-0.8157086781049999
ACH-000463,-0.757961603118
ACH-000464,-0.761254481427
ACH-000466,-0.8589859414990001
ACH-000467,-1.23620327078
ACH-000468,-1.4424369326100002
ACH-000469,-0.695141358161
ACH-000470,-0.656423824512
ACH-000471,-0.949242838879
ACH-000472,-0.987841031861
ACH-000473,-0.902232190486
ACH-000475,-0.708644677815
ACH-000476,-0.903295768642
ACH-000477,-0.542328901981
ACH-000480,-0.998206144586
ACH-000481,-0.919836932982
ACH-000483,-1.12017097655
ACH-000484,-1.31144104956
ACH-000485,-0.611059138311
ACH-000486,-0.774392225746
ACH-000487,-0.9382883811759999
ACH-000488,-1.1845671659700001
ACH-000490,-0.7898350015019999
ACH-000491,-0.726175181056
ACH-000495,-0.827679391409
ACH-000496,-1.04743501045
ACH-000499,-1.1170890898299999
ACH-000500,-0.947813126523
ACH-000502,-1.16164602495
ACH-000503,-1.2600388149
ACH-000505,-0.96362135354
ACH-000507,-1.0131811805500002
ACH-000510,-0.9274262763860001
ACH-000511,-0.9305640210609999
ACH-000512,-1.16081615118
ACH-000516,-0.922494657647
ACH-000517,-0.692663009086
ACH-000518,-0.756847790102
ACH-000520,-0.6157189009690001
ACH-000521,-0.907622064584
ACH-000522,-1.13379814034
ACH-000524,-0.956559243001
ACH-000527,-0.987863698779
ACH-000528,-1.14057814324
ACH-000537,-0.9175761770469999
ACH-000541,-0.704221002623
ACH-000542,-0.852814847912
ACH-000544,-1.19417995615
ACH-000545,-0.885393786972
ACH-000547,-0.907614535329
ACH-000548,-0.9936334123989999
ACH-000549,-1.04620086256
ACH-000550,-0.977412061065
ACH-000552,-0.971126465451
ACH-000556,-1.08819811382
ACH-000557,-0.730853511217
ACH-000570,-0.690032045
ACH-000571,-0.737252706564
ACH-000573,-0.806341364612
ACH-000576,-0.8287274855750001
ACH-000580,-1.33873476001
ACH-000584,-0.9756630549009999
ACH-000585,-1.1981129555
ACH-000588,-1.05747360355
ACH-000589,-0.843348260152
ACH-000591,-1.1667889431899998
ACH-000593,-0.784586628884
ACH-000600,-0.918059497589
ACH-000601,-0.996303949193
ACH-000604,-0.958538845235
ACH-000605,-1.25863253522
ACH-000606,-1.04968700021
ACH-000608,-0.71214969956
ACH-000614,-0.85127161761
ACH-000616,-0.636986762414
ACH-000618,-0.819534186521
ACH-000619,-1.1919374072
ACH-000620,-1.19724204964
ACH-000621,-1.21983127337
ACH-000622,-0.923720110728
ACH-000623,-1.00067904645
ACH-000624,-0.969948896718
ACH-000627,-0.90266229498
ACH-000630,-0.893355611916
ACH-000632,-0.6856802844419999
ACH-000633,-0.8527708184749999
ACH-000637,-1.09243052706
ACH-000638,-1.3634106124899998
ACH-000646,-0.623921922705
ACH-000647,-0.652139814809
ACH-000648,-1.03494299322
ACH-000649,-0.9221192771789999
ACH-000651,-1.03956845581
ACH-000652,-1.12035993296
ACH-000653,-0.9604349541949999
ACH-000657,-0.8766253755779999
ACH-000658,-1.22284652709
ACH-000661,-0.963172363501
ACH-000662,-0.9853632683939999
ACH-000663,-0.689609865879
ACH-000665,-0.780730947844
ACH-000671,-0.8455490045899999
ACH-000673,-0.8466682914139999
ACH-000676,-0.780152032301
ACH-000677,-0.629677861949
ACH-000681,-0.884142179744
ACH-000682,-1.0159043915100001
ACH-000683,-1.00067251251
ACH-000684,-1.13967747159
ACH-000688,-1.18105017529
ACH-000693,-1.0488268708600001
ACH-000694,-1.2068564722
ACH-000695,-1.01507187173
ACH-000696,-0.905889876805
ACH-000697,-0.7397149125650001
ACH-000699,-1.09761158963
ACH-000701,-0.915998085124
ACH-000706,-0.980419253575
ACH-000711,-1.11610854049
ACH-000713,-1.00233909793
ACH-000714,-1.0435169424600002
ACH-000718,-0.948062239923
ACH-000720,-0.86431378454
ACH-000721,-1.03894819931
ACH-000724,-0.543242546358
ACH-000725,-1.37260106829
ACH-000732,-0.6635973206570001
ACH-000734,-1.16301794925
ACH-000735,-0.929260476338
ACH-000736,-1.07131376555
ACH-000738,-0.7207699741339999
ACH-000746,-1.04733878555
ACH-000747,-0.751990804671
ACH-000748,-0.839495362667
ACH-000753,-0.6826957956649999
ACH-000756,-0.762548288757
ACH-000757,-0.819302495671
ACH-000758,-0.896915408371
ACH-000760,-0.508645925464
ACH-000763,-1.0078189915200002
ACH-000764,-1.12478547366
ACH-000765,-0.891682930801
ACH-000766,-1.1093218845100001
ACH-000767,-1.0678716462
ACH-000768,-1.32217125723
ACH-000769,-1.05999531315
ACH-000770,-0.851986117921
ACH-000771,-0.793353337722
ACH-000773,-1.00073786172
ACH-000776,-0.828447257894
ACH-000777,-0.9280513298659999
ACH-000778,-0.987350365375
ACH-000781,-0.970741818081
ACH-000782,-1.2818174058399998
ACH-000783,-0.9147070546539999
ACH-000784,-0.840398096725
ACH-000785,-1.20814224553
ACH-000787,-0.785092243237
ACH-000788,-1.06022560122
ACH-000791,-1.0015366776899999
ACH-000792,-0.793364858654
ACH-000794,-1.32864956846
ACH-000796,-1.04518295225
ACH-000799,-0.7946681176010001
ACH-000800,-0.6757886380399999
ACH-000802,-1.16145664199
ACH-000804,-0.843283362957
ACH-000805,-1.09809775842
ACH-000809,-1.08817531887
ACH-000810,-1.31983336378
ACH-000811,-1.07650466008
ACH-000817,-1.0599467050700002
ACH-000819,-0.802583464508
ACH-000820,-0.39444778115999996
ACH-000821,-1.32094635473
ACH-000822,-1.01454562057
ACH-000823,-1.0820534604799998
ACH-000824,-0.913918534098
ACH-000827,-0.7475265042489999
ACH-000829,-1.06555026949
ACH-000831,-0.9402780748430001
ACH-000832,-1.0546403526
ACH-000833,-0.741747300824
ACH-000834,-1.08424516748
ACH-000835,-0.960543805614
ACH-000836,-0.770650162514
ACH-000837,-0.711756643023
ACH-000838,-1.199210433
ACH-000839,-0.8511587381029999
ACH-000840,-0.58506841387
ACH-000841,-1.34946489147
ACH-000843,-1.00821233946
ACH-000846,-0.8351405409980001
ACH-000847,-1.1623419643100001
ACH-000848,-0.632440603373
ACH-000849,-1.0644536848000001
ACH-000851,-0.8392884822910001
ACH-000855,-0.9851911833329999
ACH-000856,-0.9661612148729999
ACH-000858,-0.796798655829
ACH-000859,-0.750482369761
ACH-000861,-1.0733664889499999
ACH-000862,-1.3163780421100002
ACH-000865,-0.734763413813
ACH-000866,-0.811996203
ACH-000867,-1.13564674303
ACH-000869,-1.11804820173
ACH-000872,-1.0339126345
ACH-000873,-0.965281505406
ACH-000876,-0.579156522692
ACH-000878,-0.6487544832500001
ACH-000880,-0.804686105873
ACH-000881,-0.9821547169499999
ACH-000882,-0.832518876856
ACH-000884,-1.01572658264
ACH-000885,-0.832946149867
ACH-000887,-0.7764126963920001
ACH-000888,-0.8228179789569999
ACH-000889,-1.16078091177
ACH-000890,-1.11673768563
ACH-000896,-0.9272533045640001
ACH-000898,-0.894667974148
ACH-000900,-0.945424988801
ACH-000901,-0.912196891232
ACH-000905,-0.775936632672
ACH-000906,-1.1163022393700002
ACH-000907,-1.04547260619
ACH-000910,-1.09977655933
ACH-000911,-0.817582106313
ACH-000912,-0.918458863457
ACH-000913,-1.17052795415
ACH-000915,-0.7753443697619999
ACH-000916,-1.54149614606
ACH-000917,-1.3009077011399999
ACH-000921,-0.943824282017
ACH-000924,-1.1767589015100002
ACH-000926,-1.13734007267
ACH-000928,-0.785856942959
ACH-000929,-0.769656852543
ACH-000932,-1.1307923207600001
ACH-000935,-0.7988736932930001
ACH-000936,-0.7272493252689999
ACH-000937,-0.730924634653
ACH-000938,-1.09372765389
ACH-000939,-0.716820938919
ACH-000941,-0.8829137710070001
ACH-000943,-0.823274536782
ACH-000946,-1.0045139403499999
ACH-000947,-0.9478424834729999
ACH-000948,-0.88801744709
ACH-000950,-1.10641623207
ACH-000953,-1.2252122433700001
ACH-000957,-1.1539254799
ACH-000958,-1.22144798612
ACH-000960,-0.797896890855
ACH-000963,-1.0976873942299998
ACH-000968,-0.889415081758
ACH-000969,-0.990368448362
ACH-000973,-0.823143919061
ACH-000974,-0.9424024803740001
ACH-000975,-0.787795403646
ACH-000976,-1.01595728911
ACH-000978,-0.9296572421200001
ACH-000980,-0.8294357669850001
ACH-000984,-1.17901131299
ACH-000986,-1.32994290956
ACH-000988,-0.785405957669
ACH-000993,-0.970603378546
ACH-000994,-0.744718100462
ACH-000996,-1.0770707726
ACH-001001,-1.15807201515
ACH-001020,-0.49283893702200005
ACH-001028,-1.05226917741
ACH-001031,-0.794167710495
ACH-001038,-0.726057506487
ACH-001048,-0.807550020456
ACH-001050,-0.8931975162639999
ACH-001053,-1.07812935725
ACH-001054,-1.29701152097
ACH-001061,-0.880761684173
ACH-001067,-0.9293958205159999
ACH-001075,-0.938879197777
ACH-001096,-1.05305939973
ACH-001128,-0.883966070185
ACH-001134,-1.05756414032
ACH-001151,-1.20289084536
ACH-001163,-1.0675150367
ACH-001164,-0.984844737516
ACH-001173,-0.9650051281190001
ACH-001183,-1.21342464612
ACH-001184,-1.05087686025
ACH-001190,-0.792358381845
ACH-001192,-1.12371837255
ACH-001193,-0.653448792901
ACH-001196,-0.648995272921
ACH-001197,-1.10990847132
ACH-001205,-0.823344980039
ACH-001211,-1.0540267302500002
ACH-001212,-0.271635242422
ACH-001228,-1.08184189548
ACH-001232,-0.6886669567829999
ACH-001239,-0.9966560011669999
ACH-001274,-0.807692908222
ACH-001275,-0.889997791126
ACH-001277,-0.612426168757
ACH-001278,-0.518329061442
ACH-001280,-1.00897563627
ACH-001283,-1.29308510353
ACH-001289,-0.7607403416240001
ACH-001295,-0.9894518710719999
ACH-001300,-1.00643822927
ACH-001301,-1.14600212144
ACH-001302,-1.11811045308
ACH-001303,-1.42852468493
ACH-001306,-1.1490315625299998
ACH-001318,-0.6900335515430001
ACH-001322,-0.972252713681
ACH-001328,-0.6834389424189999
ACH-001332,-0.83629626288
ACH-001333,-0.794989043711
ACH-001336,-1.0610229941299998
ACH-001340,-0.909116515201
ACH-001346,-0.9189048283460001
ACH-001353,-0.780583834472
ACH-001354,-1.27268964396
ACH-001367,-1.30494614607
ACH-001368,-1.1278982556700001
ACH-001374,-0.798864278424
ACH-001375,-0.8031394163619999
ACH-001377,-1.0915852041399998
ACH-001380,-0.8599232117739999
ACH-001391,-0.895984330296
ACH-001407,-0.930175567953
ACH-001408,-1.03024109501
ACH-001413,-0.9409951620620001
ACH-001430,-0.7371162499889999
ACH-001431,-0.835020939126
ACH-001450,-1.06492349126
ACH-001496,-1.07964117598
ACH-001500,-0.822164866103
ACH-001521,-1.04974514963
ACH-001523,-0.92980701271
ACH-001532,-0.7284121346879999
ACH-001536,-1.0348138380399998
ACH-001550,-1.13959522481
ACH-001552,-1.08688400966
ACH-001554,-0.8331974864309999
ACH-001645,-0.8150385337389999
ACH-001654,-0.8449982777580001
ACH-001715,-1.28996580918
ACH-001735,-0.924520103018
ACH-001736,-1.1539486538700001
ACH-001737,-0.663721379539
ACH-001740,-1.22366798282
ACH-001745,-1.2879636871200002
ACH-001750,-1.01734561429
ACH-001765,-0.9063039275460001
ACH-001956,-0.9207645830869999
ACH-001957,-0.984268801894
