,CPN2 (1370)
ACH-000004,-0.139665030246
ACH-000007,-0.238869397197
ACH-000009,-0.09203869534350001
ACH-000011,0.17751843631499997
ACH-000012,0.044059959170199996
ACH-000013,0.051935643564300006
ACH-000014,-0.306082470084
ACH-000015,-0.0572063115056
ACH-000017,-0.243469141157
ACH-000018,-0.08999576251210001
ACH-000019,-0.20207999610599997
ACH-000021,0.140659882282
ACH-000022,-0.129520368719
ACH-000025,-0.00670700375106
ACH-000028,-0.12785515135
ACH-000030,-0.102819627042
ACH-000035,-0.00499891763318
ACH-000036,-0.226813354649
ACH-000037,0.00706549705848
ACH-000039,0.197475592478
ACH-000040,-0.190573683787
ACH-000041,-0.043286643567
ACH-000042,-0.232682159961
ACH-000045,-0.15698223441099998
ACH-000047,-0.10884750654999999
ACH-000052,-0.310064110399
ACH-000053,-0.016308750347
ACH-000054,-0.253560980544
ACH-000055,-0.289007235875
ACH-000060,-0.135818947778
ACH-000067,-0.123402788898
ACH-000070,0.0765486544101
ACH-000075,-0.162974317347
ACH-000078,-0.015940716020400002
ACH-000082,-0.0449666033902
ACH-000085,-0.468045544195
ACH-000086,-0.163767201368
ACH-000087,-0.43125424610299995
ACH-000092,-0.26128788748799997
ACH-000095,-0.121711030628
ACH-000097,-0.0125253564036
ACH-000098,-0.039256772976099995
ACH-000099,-0.09467110610580001
ACH-000108,0.0163431501252
ACH-000113,-0.021649910819799997
ACH-000115,-0.190809920167
ACH-000116,-0.216551153738
ACH-000118,0.07503325547989999
ACH-000120,0.052663639751500006
ACH-000123,0.092253214234
ACH-000127,-0.014586472268999999
ACH-000128,0.06902401064619999
ACH-000132,-0.05624134699180001
ACH-000133,-0.226207285454
ACH-000137,-0.0584218600694
ACH-000138,-0.117563054316
ACH-000142,-0.41610887014
ACH-000143,-0.0819523017315
ACH-000146,0.00932694436436
ACH-000148,0.00351483176369
ACH-000150,-0.24651734569800002
ACH-000152,-0.290747679292
ACH-000153,0.22519157651399999
ACH-000159,0.04587617008830001
ACH-000160,0.00703992189211
ACH-000163,-0.0734028667092
ACH-000167,-0.0551110921923
ACH-000168,-0.0677008328912
ACH-000169,-0.10344847237600001
ACH-000178,-0.117833109103
ACH-000182,-0.19444915814599997
ACH-000183,-0.144437015518
ACH-000188,0.03516719381590001
ACH-000189,0.0613387545469
ACH-000190,0.227470466455
ACH-000198,-0.0656717909507
ACH-000204,-0.051904151538300004
ACH-000206,-0.00118515096748
