,ASNSD1 (54529)
ACH-000459,-0.0649799758171
ACH-000460,-0.20711796115400002
ACH-000461,0.054470425120800005
ACH-000463,-0.200944506263
ACH-000464,-0.478460323469
ACH-000466,-0.23450679849800002
ACH-000467,-0.127299788631
ACH-000468,-0.181354713792
ACH-000469,-0.11253906396800001
ACH-000470,-0.21791472436999998
ACH-000471,-0.238836579164
ACH-000472,-0.135503803447
ACH-000473,-0.119631798912
ACH-000475,-0.0697050767623
ACH-000476,-0.0142847496015
ACH-000477,-0.0238709339646
ACH-000480,-0.018126147309299998
ACH-000481,-0.117838673088
ACH-000483,-0.0172245350448
ACH-000484,0.0947613368975
ACH-000485,-0.16393294624000002
ACH-000486,-0.253072547592
ACH-000487,-0.158107491189
ACH-000488,-0.139298041936
ACH-000490,-0.09318042332419998
ACH-000491,-0.0740699207443
ACH-000495,-0.113742810398
ACH-000496,-0.376165509424
ACH-000499,-0.0574397800733
ACH-000500,0.188255368739
ACH-000502,-0.16935873642700003
ACH-000503,-0.0167395351456
ACH-000505,-0.104675015636
ACH-000507,-0.023139453413400003
ACH-000510,-0.0923476817998
ACH-000511,-0.038909418590599994
ACH-000512,-0.662389514534
ACH-000516,-0.0637970864509
ACH-000517,-0.13461497744
ACH-000518,-0.10433117545
ACH-000520,-0.142051967893
ACH-000521,-0.117749023364
ACH-000522,-0.220739693052
ACH-000524,-0.09499087720049999
ACH-000527,-0.055540631121500005
ACH-000528,-0.116815256309
ACH-000537,-0.103035609907
ACH-000541,0.016309365221
ACH-000542,0.0232303582309
ACH-000544,-0.258032676429
ACH-000545,-0.17587665419799997
ACH-000547,-0.140122013292
ACH-000548,-0.0945800893461
ACH-000549,-0.146610188502
ACH-000550,-0.28522522103
ACH-000552,-0.122095882848
ACH-000556,-0.23299074778599999
ACH-000557,-0.171421496417
ACH-000570,-0.170045711526
ACH-000571,-0.022765594532400003
ACH-000573,-0.048135348371199996
ACH-000576,-0.147325731238
ACH-000580,-0.00954333029436
ACH-000584,-0.05546549286809999
ACH-000585,-0.128309636875
ACH-000588,-0.0748896577936
ACH-000589,-0.291884545762
ACH-000591,-0.20292008199900002
ACH-000593,-0.261896028915
ACH-000600,-0.0826219064669
ACH-000601,-0.12965616590600001
ACH-000604,-0.107007085179
ACH-000605,-0.23698887958099998
ACH-000606,-0.31379887038800003
ACH-000608,-0.14850621969699998
ACH-000614,-0.40474963995200003
ACH-000616,0.08794295697730001
ACH-000618,-0.079520384884
ACH-000619,-0.134496201348
ACH-000620,0.00461896921843
ACH-000621,-0.155984406801
ACH-000622,-0.09475438647250001
ACH-000623,-0.269001646484
ACH-000624,-0.157248400423
ACH-000627,-0.20454287950999997
ACH-000630,-0.24046138133699999
ACH-000632,-0.311171399131
ACH-000633,-0.16271164541
ACH-000637,0.137293535114
ACH-000638,-0.0109350553963
ACH-000646,-0.138389995504
ACH-000647,-0.150431296931
ACH-000648,-0.222607418441
ACH-000649,-0.137180906165
ACH-000651,-0.10004216961899999
ACH-000652,-0.04255291191650001
ACH-000653,-0.0342638833385
ACH-000657,-0.0598167669109
ACH-000658,-0.10237891266100001
ACH-000661,-0.115374806643
ACH-000662,-0.171977406307
ACH-000663,-0.18707823765
ACH-000665,-0.213563507711
ACH-000671,0.0416411657491
ACH-000673,-0.281508555317
ACH-000676,-0.129719200917
ACH-000677,0.04187508033330001
ACH-000681,-0.043857195573500006
ACH-000682,-0.32762060743
ACH-000683,-0.19897641395399998
ACH-000684,-0.33809962851099995
ACH-000688,-0.14976239799799998
ACH-000693,-0.156656446517
ACH-000694,-0.0832423778146
ACH-000695,-0.284314624957
ACH-000696,-0.0275174607449
ACH-000697,-0.130408473752
ACH-000699,-0.323097240618
ACH-000701,-0.175020165796
ACH-000706,-0.121724856616
ACH-000711,-0.17472322252
ACH-000713,-0.204476346902
ACH-000714,-0.24826789975400002
ACH-000718,-0.181805903822
ACH-000720,-0.286649010424
ACH-000721,-0.30527156195599997
ACH-000724,0.0475488841591
ACH-000725,-0.456164128477
ACH-000732,-0.07282077010210002
ACH-000734,-0.107121844146
ACH-000735,-0.28650609452799997
ACH-000736,-0.192057813921
ACH-000738,-0.176251025984
ACH-000746,0.0570541085191
ACH-000747,-0.190651989568
ACH-000748,-0.20524751597899998
ACH-000753,-0.142180852924
ACH-000756,-0.310997399519
ACH-000757,-0.160819787893
ACH-000758,-0.122828261525
ACH-000760,-0.00291460106637
ACH-000763,-0.14288657996200002
ACH-000764,-0.251521192284
ACH-000765,-0.100201453217
ACH-000766,-0.11547948323799999
ACH-000767,-0.0719084226943
ACH-000768,-0.0415316296029
ACH-000769,-0.17512354841699998
ACH-000770,-0.248182556542
ACH-000771,-0.126839444434
ACH-000773,-0.35142829006899995
ACH-000776,-0.128111558494
ACH-000777,-0.0940422102369
ACH-000778,-0.014866947841
ACH-000781,-0.149618978495
ACH-000782,-0.38835608745300004
ACH-000783,-0.0678877456244
ACH-000784,-0.0348267651184
ACH-000785,0.033081850641099995
ACH-000787,-0.120189621994
ACH-000788,-0.08162738475930001
ACH-000791,-0.36792473474299997
ACH-000792,-0.130053934951
ACH-000794,-0.272492309902
ACH-000796,-0.0805001766423
ACH-000799,-0.0585134009128
ACH-000800,-0.0208518485581
ACH-000802,-0.195389647765
ACH-000804,-0.11973630388499999
ACH-000805,-0.418534643011
ACH-000809,-0.0891697926915
ACH-000810,-0.541311875932
ACH-000811,-0.004617380460729999
ACH-000817,0.0420964942031
ACH-000819,-0.101204289682
ACH-000820,-0.25747394472699997
ACH-000821,0.136151997376
ACH-000822,-0.226256439952
ACH-000823,-0.0500544096869
ACH-000824,-0.19038452396699998
ACH-000827,-0.19128340219300002
ACH-000829,0.012460667465899999
ACH-000831,-0.08009373908510001
ACH-000832,-0.12063865503599999
ACH-000833,-0.0711064632604
ACH-000834,-0.111977456549
ACH-000835,-0.12769974986500002
ACH-000836,-0.222924548472
ACH-000837,-0.11780643081900001
ACH-000838,0.166724264431
ACH-000839,-0.0622003469427
ACH-000840,-0.342938845808
ACH-000841,-0.42074428326200003
ACH-000843,-0.16857056934
ACH-000846,0.0116213353848
ACH-000847,-0.0522198414642
ACH-000848,-0.08394601930439999
ACH-000849,-0.223144214638
ACH-000851,-0.187096086305
ACH-000855,0.0119280634985
ACH-000856,-0.21041563814300002
ACH-000858,-0.09890811231460002
ACH-000859,-0.18957973513700002
ACH-000861,-0.280891503263
ACH-000862,-0.0075575096215
ACH-000865,-0.0802183240005
ACH-000866,-0.0549466157709
ACH-000867,-0.0977395938344
ACH-000869,-0.103299298773
ACH-000872,-0.0105341559491
ACH-000873,-0.139651458445
ACH-000876,-0.237760922218
ACH-000878,-0.09900473635280001
ACH-000880,-0.06306692465630001
ACH-000881,-0.163784204584
ACH-000882,-0.277118933354
ACH-000884,-0.0541245090226
ACH-000885,-0.030334202647700002
ACH-000887,0.000516747449007
ACH-000888,-0.180937035735
ACH-000889,-0.17126137185100002
ACH-000890,-0.115593191925
ACH-000896,-0.23622438397300002
ACH-000898,-0.09014483489289998
ACH-000900,-0.196365279122
ACH-000901,-0.12522982455700002
ACH-000905,-0.24412494171
ACH-000906,-0.168315807726
ACH-000907,-0.191392401012
ACH-000910,-0.125615943871
ACH-000911,-0.18513134597
ACH-000912,-0.2123300513
ACH-000913,-0.0288457546743
ACH-000915,-0.105387602864
ACH-000916,0.0130762151868
ACH-000917,-0.09215128934620001
ACH-000921,-0.052433251315
ACH-000924,-0.08088730909660001
ACH-000926,-0.07423310422669999
ACH-000928,0.08175706175030001
ACH-000929,-0.0682975132925
ACH-000932,-0.16495992221
ACH-000935,-0.38131222306400003
ACH-000936,-0.243411999844
ACH-000937,-0.136066909328
ACH-000938,-0.26861112913400004
ACH-000939,-0.34024696241400004
ACH-000941,-0.173259985303
ACH-000943,-0.119936139224
ACH-000946,-0.18647093469099998
ACH-000947,0.0228633806844
ACH-000948,-0.13009359604100001
ACH-000950,-0.137493129424
ACH-000953,-0.163426408511
ACH-000957,-0.160803317905
ACH-000958,0.0224440296324
ACH-000960,-0.213676273603
ACH-000963,-0.24545117126600002
ACH-000968,-0.232950538627
ACH-000969,-0.17290131195
ACH-000973,-0.211787283507
ACH-000974,-0.0442183234679
ACH-000975,-0.35023127790200004
ACH-000976,-0.20137206065000002
ACH-000978,-0.229641854591
ACH-000980,-0.0686912711641
ACH-000984,-0.0320559307558
ACH-000986,-0.20998523905299998
ACH-000988,-0.30356131216800003
ACH-000993,-0.12633535286800002
ACH-000994,0.0764017389897
ACH-000996,-0.06678035374800001
ACH-001001,0.0468784167776
ACH-001020,-0.0845244666891
ACH-001028,-0.123931805759
ACH-001031,-0.125641462902
ACH-001038,-0.172622081045
ACH-001048,-0.223567712891
ACH-001050,-0.05287887373459999
ACH-001053,-0.10083515419
ACH-001054,0.0497104773803
ACH-001061,-0.132745212623
ACH-001067,-0.22885930825
ACH-001075,-0.20745388395300002
ACH-001096,-0.149290186468
ACH-001128,-0.373301018539
ACH-001134,-0.184894527073
ACH-001151,-0.21852119903
ACH-001163,-0.205033756573
ACH-001164,-0.161210090705
ACH-001173,-0.287929538028
ACH-001183,-0.113863244712
ACH-001184,0.07698149591739999
ACH-001190,-0.0664121282391
ACH-001192,-0.15996159424200002
ACH-001193,0.0651663356049
ACH-001196,0.00246061550397
ACH-001197,-0.42418134527199997
ACH-001205,-0.368841385599
ACH-001211,-0.393080878614
ACH-001212,0.10726784683900001
ACH-001228,-0.298711595865
ACH-001232,-0.49240251108499994
ACH-001239,-0.237475112222
ACH-001274,-0.12483203512800001
ACH-001275,0.0535338228422
ACH-001277,0.10054616477299999
ACH-001278,0.0466497708651
ACH-001280,-0.37024284861400003
ACH-001283,-0.0739870111462
ACH-001289,-0.163866493786
ACH-001295,-0.16248718045399999
ACH-001300,-0.10096720445599999
ACH-001301,-0.14049208261399998
ACH-001302,-0.276652595823
ACH-001303,-0.238228617593
ACH-001306,-0.3203832936
ACH-001318,-0.25986077086599996
ACH-001322,-0.26215537701999997
ACH-001328,-0.115411814569
ACH-001332,-0.129250159324
ACH-001333,-0.055721557980399995
ACH-001336,-0.0530341391656
ACH-001340,-0.15440069082
ACH-001346,-0.029413540866099996
ACH-001353,-0.116864839188
ACH-001354,-0.111901569514
ACH-001367,-0.259345931457
ACH-001368,-0.166011522484
ACH-001374,-0.0370163066206
ACH-001375,0.044376723752399996
ACH-001377,-0.11390185475400001
ACH-001380,-0.13534027806600002
ACH-001391,-0.342220053329
ACH-001407,-0.129782931886
ACH-001408,-0.159837127669
ACH-001413,0.0518236722077
ACH-001430,-0.33732735901199995
ACH-001431,-0.17093480607099998
ACH-001450,0.0344797424925
ACH-001496,-0.13836405592
ACH-001500,-0.42650361338799997
ACH-001521,-0.22071757454
ACH-001523,-0.048287085531199994
ACH-001532,-0.12011179897600001
ACH-001536,0.0111330137813
ACH-001550,-0.17739728975900002
ACH-001552,-0.210567286279
ACH-001554,-0.107279031
ACH-001645,-0.209336944761
ACH-001654,-0.0404911788329
ACH-001715,-0.23172121616500002
ACH-001735,-0.058044240139999995
ACH-001736,-0.20891788362799998
ACH-001737,-0.28273706393000003
ACH-001740,-0.23040141824299998
ACH-001745,-0.251354584547
ACH-001750,-0.04411737244
ACH-001765,-0.211213537722
ACH-001956,-0.109953613509
ACH-001957,-0.15192347452500002
