,CALN1 (83698)
ACH-000512,-0.036086059143
ACH-000516,-0.282864542091
ACH-000517,-0.105557020317
ACH-000518,-0.298625165333
ACH-000520,-0.0962531617342
ACH-000521,-0.215935779104
ACH-000522,-0.315512822843
ACH-000524,-0.125067870213
ACH-000527,-0.36911391928000004
ACH-000528,-0.205649468177
ACH-000537,-0.050017526256400005
ACH-000541,-0.366836813748
ACH-000542,-0.447917080205
ACH-000544,-0.381720604922
ACH-000545,-0.133501795085
ACH-000547,-0.25289892172
ACH-000548,-0.159108687546
ACH-000549,-0.315826067157
ACH-000550,-0.501845164908
ACH-000552,-0.249687326765
ACH-000556,-0.250076703165
ACH-000557,-0.02851456167
ACH-000570,-0.328864957474
ACH-000571,-0.22348574363200002
ACH-000573,-0.137878321649
ACH-000576,-0.12991026881200002
ACH-000580,-0.325506865878
ACH-000584,-0.277694218928
ACH-000585,-0.26873808081
ACH-000588,-0.282441443766
ACH-000589,-0.279578084458
ACH-000591,-0.310031411722
ACH-000593,-0.19386043429299998
ACH-000600,-0.29331122895399997
ACH-000601,-0.283099202812
ACH-000604,-0.061669257206699996
ACH-000605,-0.340699465457
ACH-000606,-0.344380674497
ACH-000608,-0.323984701503
ACH-000614,-0.257936007995
ACH-000616,-0.480482723037
ACH-000618,-0.224557872409
ACH-000619,-0.280538615426
ACH-000620,-0.196755639389
ACH-000621,-0.217518013875
ACH-000622,-0.315555091753
ACH-000623,-0.271165661152
ACH-000624,-0.324292325941
ACH-000627,-0.286593563906
ACH-000630,-0.371486787228
ACH-000632,-0.38473856938699996
ACH-000633,-0.12494842931299999
ACH-000637,-0.251725880909
ACH-000638,-0.13753814520500002
ACH-000646,-0.24782345048300003
ACH-000647,-0.11824000194499999
ACH-000648,-0.45161393848700004
ACH-000649,-0.176871466006
ACH-000651,-0.17263381204599998
ACH-000652,-0.122298649959
ACH-000653,-0.283831207729
ACH-000657,-0.192853214561
ACH-000658,-0.200091458533
ACH-000661,-0.210083021713
ACH-000662,-0.49853883870899995
ACH-000663,-0.20605741896899998
ACH-000665,-0.46265193291
ACH-000671,-0.271014939076
ACH-000673,-0.225097011812
ACH-000676,-0.178228880832
ACH-000677,-0.0419693513505
ACH-000681,-0.36712412943499995
ACH-000682,-0.323901383488
ACH-000683,-0.302779532512
ACH-000684,-0.445067725429
ACH-000688,-0.0536598805799
ACH-000693,-0.317061955972
ACH-000694,-0.11635727810100001
ACH-000695,0.13159927104
ACH-000696,-0.234656679236
ACH-000697,-0.126163192354
ACH-000699,-0.248955392251
ACH-000701,-0.450769239991
ACH-000706,-0.358603030113
ACH-000711,-0.460766308302
ACH-000713,-0.419932534685
ACH-000714,-0.222878473742
ACH-000718,0.00184988823542
ACH-000720,-0.281287204499
ACH-000721,-0.293786485436
ACH-000724,-0.30098443001999997
ACH-000725,-0.353055253417
ACH-000732,-0.181932578648
ACH-000734,-0.38734313651
ACH-000735,-0.165565882477
ACH-000736,-0.21790881327599998
ACH-000738,-0.233421179795
ACH-000746,-0.16496687097999999
ACH-000747,-0.208570912403
ACH-000748,-0.092736770264
ACH-000753,-0.247629665275
ACH-000756,-0.08357010204649999
ACH-000757,-0.160396445331
ACH-000758,-0.269850917153
ACH-000760,-0.259149403334
ACH-000763,-0.316391774467
ACH-000764,-0.651728354275
ACH-000765,-0.326268347418
ACH-000766,-0.188436219569
ACH-000767,0.04386157369390001
ACH-000768,-0.46313364440300003
ACH-000769,-0.457220350025
ACH-000770,-0.245247294373
ACH-000771,-0.13926732528799998
ACH-000773,-0.051258644114199996
ACH-000776,-0.374336619446
ACH-000777,-0.25514206614
ACH-000778,-0.265292710629
ACH-000781,-0.300738831815
ACH-000782,-0.258444935662
ACH-000783,-0.119752268289
ACH-000784,-0.23718993063000002
ACH-000785,-0.164601158228
ACH-000787,-0.253624473899
ACH-000788,-0.255139226667
ACH-000791,-0.239196424995
ACH-000792,-0.202712200667
ACH-000794,-0.175049630874
ACH-000796,-0.20669207881700002
ACH-000799,-0.351393475513
ACH-000800,-0.271586099559
ACH-000802,-0.19342299174199998
ACH-000804,-0.251474665803
ACH-000805,-0.200369030139
ACH-000809,-0.32073214547
ACH-000810,-0.051692045470599995
ACH-000811,-0.365772789024
ACH-000817,-0.41054001579000005
ACH-000819,-0.09875932849030002
ACH-000820,-0.201816042199
ACH-000821,-0.06810229608190001
ACH-000822,-0.154529386794
ACH-000823,-0.418105752613
ACH-000824,-0.203284290899
ACH-000827,-0.22030794858199998
ACH-000829,-0.298348171831
ACH-000831,-0.35002269961599997
ACH-000832,-0.31273318352699997
ACH-000833,-0.0884204689259
ACH-000834,-0.248930966732
ACH-000835,-0.41947060348399995
ACH-000836,-0.111938995254
ACH-000837,-0.309491690032
ACH-000838,-0.18825305971500003
ACH-000839,-0.0936561325778
ACH-000840,-0.339332304326
ACH-000841,-0.205514631371
ACH-000843,-0.26480401099
ACH-000846,-0.173283388022
ACH-000847,-0.468088381681
ACH-000848,-0.24246953766899998
ACH-000849,-0.170291718988
ACH-000851,-0.242590564988
ACH-000855,-0.8101307249040001
ACH-000856,-0.39792191959299994
ACH-000858,-0.16752108966499998
ACH-000859,-0.119317895795
ACH-000861,-0.240406272001
ACH-000862,-0.32533222347699997
ACH-000865,-0.22172937376999996
ACH-000866,-0.274654141247
ACH-000867,-0.197122367394
ACH-000869,-0.226540583198
ACH-000872,-0.129173510519
ACH-000873,0.0879241025107
ACH-000876,-0.35820111065800003
ACH-000878,-0.267271449452
ACH-000880,-0.10073881811100001
ACH-000881,-0.18858737367400003
ACH-000882,-0.18108539941799998
ACH-000884,-0.20868728449499999
ACH-000885,-0.295730111939
ACH-000887,-0.285123896438
ACH-000888,-0.234796748696
ACH-000889,-0.35764644104099996
ACH-000890,-0.399870235879
ACH-000896,-0.140111209794
ACH-000898,-0.29331141409899997
ACH-000900,-0.127047837983
ACH-000901,-0.315431877935
ACH-000905,-0.158897862809
ACH-000906,-0.262555533629
ACH-000907,-0.293863542416
ACH-000910,-0.20390199165
ACH-000911,-0.220767046072
ACH-000912,-0.273212346514
ACH-000913,-0.176951654875
ACH-000915,-0.361780609922
ACH-000916,-0.158561381542
ACH-000917,-0.270358828593
ACH-000921,-0.35445016809
ACH-000924,-0.261546609927
ACH-000926,-0.143459749334
ACH-000928,-0.212953253443
ACH-000929,-0.141545540758
ACH-000932,-0.0684989194003
ACH-000935,-0.346406426223
ACH-000936,-0.19413191844500002
ACH-000937,-0.256785731449
ACH-000938,-0.369392076222
ACH-000939,-0.15512176439099998
ACH-000941,-0.452939705065
ACH-000943,-0.35670331477399997
ACH-000946,-0.291521392068
ACH-000947,-0.41992069155999995
ACH-000948,-0.28222981514600004
ACH-000950,-0.0910732607186
ACH-000953,-0.228749701367
ACH-000957,-0.34911445109300004
ACH-000958,-0.420725070396
ACH-000960,-0.312700797552
ACH-000963,-0.380515710846
ACH-000968,-0.180847980271
ACH-000969,-0.347594964405
ACH-000973,-0.154318003186
ACH-000974,-0.179042447418
ACH-000975,-0.174188393257
ACH-000976,-0.352899731441
ACH-000978,0.0987307038503
ACH-000980,-0.264578666603
ACH-000984,-0.115598365228
ACH-000986,-0.169451795387
ACH-000988,-0.277434797771
ACH-000993,-0.12900048263
ACH-000994,-0.24436141475099998
ACH-000996,-0.19061508110599998
ACH-001001,-0.32240934379700004
ACH-001020,-0.365020931712
ACH-001028,-0.17604078752900001
ACH-001031,-0.153360584141
ACH-001038,-0.213414112613
ACH-001048,-0.293791667107
ACH-001050,-0.300692282252
ACH-001053,-0.159670656609
ACH-001054,-0.19187804798
ACH-001061,-0.23333736489300003
ACH-001067,-0.297276642341
ACH-001075,-0.135598374481
ACH-001096,-0.250098930289
ACH-001128,-0.132590371047
ACH-001134,-0.104343997032
ACH-001151,-0.262673554651
ACH-001163,-0.420767285644
ACH-001164,-0.191162250539
ACH-001173,-0.26531530693300004
ACH-001183,-0.372216763378
ACH-001184,-0.266023624094
ACH-001190,-0.22351522912500002
ACH-001192,-0.363190219051
ACH-001193,-0.126812772415
ACH-001196,-0.164098531001
ACH-001197,-0.232330147668
ACH-001205,-0.44891064478799997
ACH-001211,-0.363321730067
ACH-001212,-0.024272220858999997
ACH-001228,-0.36470872625699996
ACH-001232,-0.319151358993
ACH-001239,-0.290622739031
ACH-001274,-0.17979914675099998
ACH-001275,-0.425363218269
ACH-001277,-0.0826062274381
ACH-001278,-0.220321928623
ACH-001280,-0.531260678888
ACH-001283,-0.194790917808
ACH-001289,-0.22147657208799998
ACH-001295,-0.228267571369
ACH-001300,-0.397995299979
ACH-001301,-0.197782491034
ACH-001302,-0.161043157948
ACH-001303,-0.426565715614
ACH-001306,-0.23301632937
ACH-001318,-0.09701444081800001
ACH-001322,-0.299895571517
ACH-001328,-0.25883358337400003
ACH-001332,-0.12535486968499998
ACH-001333,-0.09964599693019999
ACH-001336,-0.361074679031
ACH-001340,-0.241737559078
ACH-001346,-0.139980112863
ACH-001353,-0.16568702447699998
ACH-001354,-0.269406929585
ACH-001367,-0.512020749398
ACH-001368,-0.260665768713
ACH-001374,-0.006596700625189999
ACH-001375,-0.216103240218
ACH-001377,-0.219566706853
ACH-001380,-0.21372041296900002
ACH-001391,-0.248774277797
ACH-001407,-0.248759274176
ACH-001408,-0.314108929462
ACH-001413,-0.314001474732
ACH-001430,-0.46391028642
ACH-001431,-0.27171003202300004
ACH-001450,-0.28726864339200003
ACH-001496,-0.30278730226399997
ACH-001500,-0.305882044559
ACH-001521,-0.17272623158300002
ACH-001523,-0.481690103372
ACH-001532,-0.279275723442
ACH-001536,0.120730953699
ACH-001550,-0.0598860744712
ACH-001552,0.10152948064200001
ACH-001554,-0.206318146767
ACH-001645,-0.258172849792
ACH-001654,-0.202667679395
ACH-001715,-0.433270373727
ACH-001735,-0.229477148375
ACH-001736,-0.261633134165
ACH-001737,-0.0545962384295
ACH-001740,-0.379361749547
ACH-001745,-0.289032476345
ACH-001750,-0.11197988158399999
ACH-001765,-0.273941300768
ACH-001956,-0.204093683257
ACH-001957,-0.375344163745
