,E2F2 (1870)
ACH-000004,-0.068715983794
ACH-000007,-0.219847787623
ACH-000009,-0.17367143250199998
ACH-000011,-0.07587731658689999
ACH-000012,-0.15263437798
ACH-000013,-0.22499071757599998
ACH-000014,-0.317776437403
ACH-000015,-0.0521250718718
ACH-000017,-0.0514037670914
ACH-000018,-0.307447732166
ACH-000019,-0.036919223708099996
ACH-000021,-0.0598153417504
ACH-000022,-0.0837069067174
ACH-000025,-0.11450648509400001
ACH-000028,0.030135027090599998
ACH-000030,-0.0191459626447
ACH-000035,-0.17654804330600002
ACH-000036,-0.154932126577
ACH-000037,-0.18523457743799998
ACH-000039,-0.110144836167
ACH-000040,-0.359420597912
ACH-000041,-0.231053084043
ACH-000042,-0.20817299204599998
ACH-000045,-0.23852796168200002
ACH-000047,-0.339446084981
ACH-000052,-0.131067350774
ACH-000053,-0.0425867771198
ACH-000054,-0.043246063234199994
ACH-000055,-0.302706170864
ACH-000060,-0.262015099465
ACH-000067,-0.125873526145
ACH-000070,-0.156707830322
ACH-000075,-0.127263138461
ACH-000078,0.183367129504
ACH-000082,-0.134918430971
ACH-000085,-0.146486438741
ACH-000086,-0.111955625745
ACH-000087,0.03529371514619999
ACH-000092,-0.230897017401
ACH-000095,-0.0211776586576
ACH-000097,-0.0901695167645
ACH-000098,-0.189482733355
ACH-000099,-0.0284968316079
ACH-000108,-0.24800556575
ACH-000113,-0.243912887196
ACH-000115,0.0829735824492
ACH-000116,0.0341021927298
ACH-000118,0.114991148518
ACH-000120,-0.249233575683
ACH-000123,-0.09730856993519998
ACH-000127,-0.135039976015
ACH-000128,-0.345124161554
ACH-000132,-0.0888715522349
ACH-000133,-0.0170013981786
ACH-000137,-0.232677027129
ACH-000138,0.00178561285341
ACH-000142,-0.188001293648
ACH-000143,0.0274639256482
ACH-000146,0.16138061018400002
ACH-000148,-0.163054943111
ACH-000150,-0.364428228046
ACH-000152,-0.28404018381900004
ACH-000153,0.058132788658
ACH-000159,-0.0886777466549
ACH-000160,-0.171905075619
ACH-000163,-0.009238004558350001
ACH-000167,0.10728923140300001
ACH-000168,-0.363340640326
ACH-000169,-0.210200090319
ACH-000178,-0.0174798619916
ACH-000182,-0.030393455524800002
ACH-000183,0.0027104968570100005
ACH-000188,-0.110385281659
ACH-000189,-0.396775272326
ACH-000190,-0.142967319346
ACH-000198,0.030086091603700002
ACH-000204,-0.248365855354
ACH-000206,0.00434288609641
ACH-000207,-0.146904553745
