,NEURL1 (9148)
ACH-000004,0.11938308968900001
ACH-000007,0.163817485748
ACH-000009,0.101229434717
ACH-000011,-0.05693216578430001
ACH-000012,-0.0764933934958
ACH-000013,0.0584034666121
ACH-000014,-0.106010648599
ACH-000015,0.060236627361199994
ACH-000017,0.212350382383
ACH-000018,-0.017667263425200003
ACH-000019,-0.0866464380141
ACH-000021,0.187321769356
ACH-000022,0.101206010783
ACH-000025,-0.060437836832400005
ACH-000028,0.0233334386357
ACH-000030,-0.0264493507617
ACH-000035,-0.049169386626000004
ACH-000036,-0.19572764036200002
ACH-000037,0.26668385243500004
ACH-000039,-0.019805445698400002
ACH-000040,0.14324512926799998
ACH-000041,-0.0267413400028
ACH-000042,0.008902726702139999
ACH-000045,-0.04446469112919999
ACH-000047,-0.05659148925080001
ACH-000052,0.139403041998
ACH-000053,0.0129294519193
ACH-000054,-0.0560301717964
ACH-000055,-0.100570694903
ACH-000060,-0.0730536879293
ACH-000067,-0.09115549209660001
ACH-000070,0.2146767522
ACH-000075,0.11183343876900001
ACH-000078,0.0747350301152
ACH-000082,0.0759161096391
ACH-000085,-0.10038620664100001
ACH-000086,-0.054066621324199995
ACH-000087,0.404103377913
ACH-000092,0.07937599961610001
ACH-000095,-0.0314976098075
ACH-000097,0.0758166084527
ACH-000098,-0.050092927179800004
ACH-000099,0.142262629174
ACH-000108,-0.0220689887879
ACH-000113,0.155692430159
ACH-000115,0.24292494600499998
ACH-000116,-0.0247535651816
ACH-000118,0.052200020570099995
ACH-000120,-0.115643877041
ACH-000123,0.09005943580589998
ACH-000127,0.0465172820751
ACH-000128,0.0443202764958
ACH-000132,-0.08671729897230002
ACH-000133,-0.0359099862054
ACH-000137,-0.07199637132619999
ACH-000138,0.0916252325815
ACH-000142,0.0549078576222
ACH-000143,-0.0226770629287
ACH-000146,0.0478743940154
ACH-000148,-0.09996222044700001
ACH-000150,0.15928799889
ACH-000152,0.0204711357805
ACH-000153,0.249342461562
ACH-000159,-0.0273368956405
ACH-000160,-0.18697159872699998
ACH-000163,-0.022085979898700002
ACH-000167,0.104534612947
ACH-000168,0.0015684926916300001
ACH-000169,-0.197718529345
ACH-000178,0.0774189865911
ACH-000182,-0.0989200111894
ACH-000183,0.0245060788743
ACH-000188,0.08608728752669999
ACH-000189,0.216295707247
ACH-000190,-0.16862990281399998
ACH-000198,-0.041342192343
ACH-000204,-0.230382775379
ACH-000206,0.234400179289
ACH-000207,-0.315593944513
ACH-000211,-0.00420308366368
ACH-000215,0.0458011978643
ACH-000221,0.271240980279
ACH-000222,0.153378874655
ACH-000223,-0.124173592234
ACH-000226,0.00821236196872
ACH-000227,0.202970514287
ACH-000228,-0.0253682515997
ACH-000231,-0.00816896689629
ACH-000232,0.09587944531230001
ACH-000233,0.0883279080978
ACH-000234,0.0571621315032
ACH-000235,0.017296977283
ACH-000237,0.131600238204
ACH-000238,-0.19701271920000002
ACH-000243,0.00032784505268
ACH-000244,-0.140627732999
ACH-000246,0.118392084084
ACH-000248,-0.10967517432499999
ACH-000250,-0.008033597575770001
ACH-000251,-0.18686091630899998
ACH-000253,-0.164482295246
ACH-000255,-0.0748194863473
ACH-000256,-0.0588480732585
ACH-000257,0.08535115328430001
ACH-000258,0.186395268717
ACH-000259,-0.0239230696839
ACH-000260,-0.07860065441700001
ACH-000261,0.0994836727882
ACH-000262,0.276684118423
ACH-000263,0.139691064708
ACH-000264,0.0637683749773
ACH-000265,0.034424550657
ACH-000266,0.026731163941000002
ACH-000272,-0.0326536038467
ACH-000273,-0.0387599946133
ACH-000274,0.0174774339133
ACH-000277,-0.024355961633200002
ACH-000278,0.0336929522025
ACH-000279,-0.0539015416601
ACH-000280,0.0845958222314
ACH-000281,0.101863145166
ACH-000288,-0.0447589335559
ACH-000291,-0.00238640242031
ACH-000293,-0.08915961125060001
ACH-000294,-0.0978074083516
ACH-000295,-0.208410787883
ACH-000296,0.0331820700069
ACH-000302,0.0496426437383
ACH-000304,0.157300542851
ACH-000307,-0.18930252108399998
ACH-000308,-0.0346838798245
ACH-000310,0.108916875588
ACH-000311,0.179814010094
ACH-000312,-0.00026473547575599996
ACH-000315,-0.08804245733680001
ACH-000316,-0.193527387338
ACH-000317,0.15087637563200001
ACH-000318,0.030161734451200004
ACH-000319,-0.05292672983109999
ACH-000320,0.022693819967
ACH-000322,-0.236156955799
ACH-000323,-0.09600122760189998
ACH-000324,-0.142101291207
ACH-000329,-0.0219485816663
ACH-000330,0.105060754432
ACH-000331,-0.023323240948200003
ACH-000332,0.0880395941582
ACH-000334,0.255976914521
ACH-000335,-0.113037474201
ACH-000336,0.00231028765199
ACH-000337,0.10476413568600002
ACH-000339,0.022487854852299996
