,CSGALNACT1 (55790)
ACH-000004,-0.0272947240986
ACH-000007,-0.33298486384
ACH-000009,0.0824597389576
ACH-000011,0.10166562571799999
ACH-000012,0.0803621629824
ACH-000013,0.139910086084
ACH-000014,0.013164855787
ACH-000015,0.0714887142909
ACH-000017,0.132545506287
ACH-000018,0.205610824311
ACH-000019,-0.20169220198600002
ACH-000021,0.226229257967
ACH-000022,0.0248474158066
ACH-000025,0.07972877904739999
ACH-000028,0.162632030072
ACH-000030,0.108084399274
ACH-000035,0.234363384915
ACH-000036,-0.0877856931976
ACH-000037,0.029111004651200003
ACH-000039,0.28123159696100003
ACH-000040,0.17046029788699998
ACH-000041,-0.0810235787906
ACH-000042,0.0036899230209
ACH-000045,-0.14302641230799998
ACH-000047,0.00399147191993
ACH-000052,0.136269259381
ACH-000053,0.116239555085
ACH-000054,-0.056509735774300004
ACH-000055,0.29583147569
ACH-000060,0.0392135440201
ACH-000067,0.141588067894
ACH-000070,-0.00821279077173
ACH-000075,0.061327143990400006
ACH-000078,-0.0362625092066
ACH-000082,-0.024537047313
ACH-000085,-0.050316556534900005
ACH-000086,-0.00152124561528
ACH-000087,0.34378704472800004
ACH-000092,0.196359338453
ACH-000095,0.112932447895
ACH-000097,0.059169349511
ACH-000098,0.206725517426
ACH-000099,0.0217928583823
ACH-000108,0.10214914735099999
ACH-000113,0.0925766414353
ACH-000115,-0.0385929510147
ACH-000116,0.0845886545002
ACH-000118,0.0219265069776
ACH-000120,-0.0304077695725
ACH-000123,0.224672394876
ACH-000127,0.0472699088105
ACH-000128,0.021976725761
ACH-000132,-0.030588661872900002
ACH-000133,-0.00402119283341
ACH-000137,-0.0531944278572
ACH-000138,0.0256549664902
ACH-000142,0.317956195364
ACH-000143,0.0160729425817
ACH-000146,0.0138117899118
ACH-000148,0.10523610439600001
ACH-000150,0.1995808264
ACH-000152,-0.0846915615665
ACH-000153,-0.0313015149578
ACH-000159,0.12959137899700002
ACH-000160,0.0608730273065
ACH-000163,0.209275600255
ACH-000167,-0.0200878535133
ACH-000168,-0.08857139549560002
ACH-000169,0.162859167381
ACH-000178,0.037961113434
ACH-000182,0.0678083491313
ACH-000183,0.21877266222800001
ACH-000188,-0.0734206726798
ACH-000189,0.0933794633937
ACH-000190,-0.112684299604
ACH-000198,0.0985126864656
ACH-000204,0.188584611649
ACH-000206,0.054063813603800005
ACH-000207,-0.061097665482400004
ACH-000211,0.122830829584
ACH-000215,0.0111379319995
ACH-000221,0.177364629183
ACH-000222,0.00933141979613
ACH-000223,0.0311622088559
ACH-000226,0.237505023389
ACH-000227,-0.42151013085999994
ACH-000228,-0.0307112374983
ACH-000231,0.0256270642774
ACH-000232,-0.023910799413499998
ACH-000233,0.082413996832
ACH-000234,0.105870874531
ACH-000235,-0.039870075549199996
ACH-000237,0.0665623775005
ACH-000238,-0.00251043299755
ACH-000243,0.0053812816949399996
ACH-000244,-0.011090834580800001
ACH-000246,0.0751054878395
ACH-000248,0.324787287222
ACH-000250,0.03326381113
ACH-000251,0.2586718831
ACH-000253,0.135247368252
ACH-000255,0.197815884492
ACH-000256,0.0595998457368
ACH-000257,0.031390672693
ACH-000258,-0.012820808377200002
ACH-000259,0.0177521065527
ACH-000260,0.07427596674010001
ACH-000261,-0.00643294980569
ACH-000262,0.247961615193
ACH-000263,-0.159493015534
ACH-000264,0.049554141820900004
ACH-000265,0.038043675736300006
ACH-000266,0.09043052012439999
ACH-000272,0.113273641011
ACH-000273,0.024876197540799998
ACH-000274,0.08721415577680001
ACH-000277,0.119823136403
ACH-000278,-0.115111677082
ACH-000279,0.11038194726600001
ACH-000280,0.0016920458128499999
ACH-000281,0.0427395847389
ACH-000288,0.150220149251
ACH-000291,0.157923075996
ACH-000293,0.08881829201089998
ACH-000294,0.07668798158210001
ACH-000295,0.0187993230077
ACH-000296,-0.142484099789
ACH-000302,0.13176279080800002
ACH-000304,0.257774695446
ACH-000307,0.117666498989
ACH-000308,0.00243302081272
ACH-000310,-0.10023841659600001
ACH-000311,-0.105733114883
ACH-000312,-0.0178312963247
ACH-000315,0.278319100605
ACH-000316,0.0158933542381
ACH-000317,0.195820953349
ACH-000318,0.15047819722300002
ACH-000319,0.0701689711942
ACH-000320,0.287792535924
ACH-000322,0.0551922805115
ACH-000323,-0.017249357186200003
ACH-000324,0.0411179842653
ACH-000329,0.006017826346270001
ACH-000330,-0.035238963714199996
ACH-000331,-0.0337182623844
ACH-000332,0.051867077864899996
ACH-000334,0.0170200143482
