,OXA1L (5018)
ACH-000288,-0.34173487866700003
ACH-000291,-0.500152558461
ACH-000293,-0.509998407919
ACH-000294,-0.19225515069899998
ACH-000295,-0.438648004336
ACH-000296,-0.447186271807
ACH-000302,-0.7495977425749999
ACH-000304,-0.250797706371
ACH-000307,-0.498330595071
ACH-000308,-0.423812760084
ACH-000310,-0.343128908199
ACH-000311,-0.327808536464
ACH-000312,-0.498720016901
ACH-000315,-0.6216555444290001
ACH-000316,-0.07098170440399999
ACH-000317,-0.8542861564319999
ACH-000318,-0.46906157257
ACH-000319,-0.42665262488300004
ACH-000320,-0.652221160676
ACH-000322,-0.288145475155
ACH-000323,-0.383251597763
ACH-000324,-0.45430654304300006
ACH-000329,-0.584304117057
ACH-000330,-0.48862840226300003
ACH-000331,-0.433723700169
ACH-000332,-0.357725087103
ACH-000334,-0.18193821570000002
ACH-000335,-0.7605165092730001
ACH-000336,-0.410240879115
ACH-000337,-0.35589640685
ACH-000339,-0.415510997255
ACH-000341,-0.457991428542
ACH-000348,-0.578874686298
ACH-000350,-0.422681049297
ACH-000352,-0.6629921696769999
ACH-000356,-0.512831339217
ACH-000361,-0.743072886439
ACH-000362,-0.34543523901600004
ACH-000363,-0.35884121610200004
ACH-000364,-0.49956550177299996
ACH-000365,-0.384154213185
ACH-000366,-0.362591685841
ACH-000368,-0.535961941429
ACH-000374,-0.197227899092
ACH-000375,-0.30936400358800004
ACH-000376,-0.732495981571
ACH-000381,-0.232833975213
ACH-000383,-0.45069798813
ACH-000387,-0.33986219587300004
ACH-000389,-0.277889687109
ACH-000390,-0.370917467081
ACH-000393,-0.177934586644
ACH-000395,-0.24407319387200002
ACH-000397,-0.23012152913699999
ACH-000401,-0.34331007053400003
ACH-000402,-0.5253251548569999
ACH-000403,-0.5214400237619999
ACH-000404,-0.43659535901600005
ACH-000406,-0.38839786399000004
ACH-000407,-0.41289581512100004
ACH-000408,-0.417683552257
ACH-000410,-0.41504171681100005
ACH-000411,-0.701292066313
ACH-000414,-0.351661833622
ACH-000415,-0.42178264751999994
ACH-000416,-0.44177444902699997
ACH-000420,-0.266202335058
ACH-000421,-0.179725477171
ACH-000424,-0.320271524243
ACH-000425,-0.39487351914
ACH-000426,-0.742592215408
ACH-000427,-0.390072061504
ACH-000433,-0.709862251513
ACH-000436,0.0542286544749
ACH-000444,-0.212850054382
ACH-000445,-0.394513084375
ACH-000448,-0.347249069664
ACH-000450,-0.420641923011
ACH-000452,-0.42677761221199995
ACH-000454,-0.33985357076899997
ACH-000458,-0.293015443424
ACH-000459,-0.38512184184799997
ACH-000460,-0.420385560935
ACH-000461,-0.43409065844899997
ACH-000463,-0.458436183525
ACH-000464,-0.18048001652100001
ACH-000466,-0.469985050827
ACH-000467,-0.47296489846100004
ACH-000468,-0.11703708976600001
ACH-000469,-0.396089583244
ACH-000470,-0.22122396085299997
ACH-000471,-0.39036955653800004
ACH-000472,-0.19523175335
ACH-000473,-0.313158334557
ACH-000475,-0.37108060382700003
ACH-000476,-0.563666982721
ACH-000477,-0.75566524785
ACH-000480,-0.40583736612099996
ACH-000481,-0.644755271949
ACH-000483,-0.5101784543110001
ACH-000484,-0.312247037465
ACH-000485,-0.23473533132100002
ACH-000486,-0.550513940525
ACH-000487,-0.458926513027
ACH-000488,-0.407204168592
ACH-000490,-0.357112365345
ACH-000491,-0.513945558587
ACH-000495,-0.258220501113
ACH-000496,-0.348045367867
ACH-000499,-0.560748298025
ACH-000500,-0.45147118252499996
ACH-000502,-0.46382131877800004
ACH-000503,-0.627675302365
ACH-000505,-0.135964125072
ACH-000507,-0.344595136418
ACH-000510,-0.40641010692900004
ACH-000511,-0.242667373682
ACH-000512,-0.582201886822
ACH-000516,-0.287781792727
ACH-000517,-0.320588941754
ACH-000518,-0.451156529768
ACH-000520,-0.36811172192900005
ACH-000521,-0.260110986619
ACH-000522,-0.224905503391
ACH-000524,-0.506104834764
ACH-000527,-0.40541608590499995
ACH-000528,-0.6925317190360001
ACH-000537,-0.43209262438600005
ACH-000541,-0.454420620187
ACH-000542,-0.441126488441
ACH-000544,-0.42307728016699997
ACH-000545,-0.480026713314
ACH-000547,-0.453045432548
ACH-000548,-0.21017109226599998
ACH-000549,-0.522040103841
ACH-000550,-0.19562557653999998
ACH-000552,-0.7618381072600001
ACH-000556,-0.26944610695300003
ACH-000557,-0.0700853725261
ACH-000570,-0.19735348484
ACH-000571,-0.437378456486
ACH-000573,-0.444228198463
ACH-000576,-0.197622362399
ACH-000580,-0.18070385279399998
ACH-000584,-0.18009508998100002
ACH-000585,-0.4478196858199999
ACH-000588,-0.22176059145399998
ACH-000589,-0.530698524911
ACH-000591,-0.314429534829
ACH-000593,-0.247438493053
ACH-000600,-0.19068535212
ACH-000601,-0.369666639864
ACH-000604,-0.315990479792
ACH-000605,-0.44983599275799996
ACH-000606,-0.247370787492
ACH-000608,-0.583519172869
ACH-000614,-0.315567357048
ACH-000616,-0.523690928307
ACH-000618,-0.662056085202
ACH-000619,-0.169908292641
ACH-000620,-0.665559676928
ACH-000621,-0.233316571161
ACH-000622,-0.5958443617279999
ACH-000623,-0.47791047539399995
ACH-000624,-0.407811601364
ACH-000627,-0.368000643831
ACH-000630,-0.386947789406
ACH-000632,-0.388466751658
ACH-000633,-0.41483122372000003
ACH-000637,-0.416814031105
ACH-000638,-0.430345959956
ACH-000646,-0.631546861363
ACH-000647,-0.45893624259099997
ACH-000648,-0.479806219819
ACH-000649,-0.490565924888
ACH-000651,-0.483427295748
ACH-000652,-0.40901705754600004
ACH-000653,-0.36655911467200003
ACH-000657,-0.473697238434
ACH-000658,-0.470720431612
ACH-000661,-0.09828770848789999
ACH-000662,-0.321402756675
ACH-000663,-0.352320394249
ACH-000665,-0.241020204408
ACH-000671,-0.59942338734
ACH-000673,-0.202053021684
ACH-000676,-0.42633482827200003
ACH-000677,-0.772284067466
ACH-000681,-0.345319393682
ACH-000682,-0.42048356640199996
ACH-000683,-0.8294635644689999
ACH-000684,-0.227526218979
ACH-000688,-0.42656656173
ACH-000693,-0.36218391394500005
ACH-000694,-0.372889634563
ACH-000695,-0.44662423943
ACH-000696,-0.362342175182
ACH-000697,-0.45634856297700005
ACH-000699,-0.485043143178
ACH-000701,-0.433374362363
ACH-000706,-0.400175121397
ACH-000711,-0.434449266855
ACH-000713,-0.442035763666
ACH-000714,-0.45230333220700003
ACH-000718,-0.457698594049
ACH-000720,-0.512367054666
ACH-000721,-0.39077811471900004
ACH-000724,-0.82042809908
ACH-000725,-0.32918386163400004
ACH-000732,-0.822898071701
ACH-000734,-0.353078186181
ACH-000735,-0.380681592029
ACH-000736,-0.436062230868
ACH-000738,-0.578730424713
ACH-000746,-0.43272648087899995
ACH-000747,-0.41140173852300005
ACH-000748,-0.444038203433
ACH-000753,-0.360328593975
ACH-000756,-0.45021605933200004
ACH-000757,-0.290885160917
ACH-000758,-0.451654182905
ACH-000760,-0.7321125897600002
ACH-000763,-0.869868885056
ACH-000764,-0.48987732063999995
ACH-000765,-0.596176994282
ACH-000766,-0.466415918817
ACH-000767,-0.353490308138
ACH-000768,-0.532303546325
ACH-000769,-0.5375197635660001
ACH-000770,-0.301914540811
ACH-000771,-0.362991564221
ACH-000773,-0.217163568751
ACH-000776,-0.35478380810000004
ACH-000777,-0.45596226295000003
ACH-000778,-0.340338278485
ACH-000781,-0.5065364336829999
ACH-000782,-0.457870801835
ACH-000783,-0.172902520709
ACH-000784,-0.41097322070000003
ACH-000785,-0.543516345564
ACH-000787,-0.33114169664099996
ACH-000788,-0.394976633723
ACH-000791,-0.437403852261
ACH-000792,-0.229237241677
ACH-000794,-0.219294540042
ACH-000796,-0.460467917068
ACH-000799,-0.677077268416
ACH-000800,-0.147047505754
ACH-000802,-0.409425224525
ACH-000804,-0.406684446368
ACH-000805,-0.529397523175
ACH-000809,-0.410069315957
ACH-000810,-0.540222740915
ACH-000811,-0.157443478338
ACH-000817,-0.429541863406
ACH-000819,-0.5189496924600001
ACH-000820,-0.8900217491069999
ACH-000821,-0.09570858959249999
ACH-000822,-0.294597032212
ACH-000823,-0.394543017492
ACH-000824,-0.592483958649
ACH-000827,-0.334690178253
ACH-000829,-0.317110228085
ACH-000831,-0.559233495629
ACH-000832,-0.456681524943
ACH-000833,-0.35867004302199995
ACH-000834,-0.345266717474
ACH-000835,-0.306866011042
ACH-000836,-0.0798520770093
ACH-000837,-0.452926704849
ACH-000838,-0.6649588243110001
ACH-000839,-0.450549520832
ACH-000840,-0.15700480910700002
ACH-000841,-0.287860314926
ACH-000843,-0.37264378053
ACH-000846,-0.770252962441
ACH-000847,-0.1002695596
ACH-000848,-0.567981203397
ACH-000849,-0.379846882957
ACH-000851,-0.417303480401
ACH-000855,-0.564809416225
ACH-000856,-0.43864778514499997
ACH-000858,-0.558665147514
ACH-000859,-0.506464082056
ACH-000861,-0.715430452954
ACH-000862,-0.321311539597
ACH-000865,-0.473454497037
ACH-000866,-0.293675063964
ACH-000867,-0.50574186634
ACH-000869,-0.45844155398900005
ACH-000872,-0.233161412478
ACH-000873,-0.296525902216
ACH-000876,-0.573844023367
ACH-000878,-0.507070650131
ACH-000880,-0.393852729394
ACH-000881,-0.39904228029
ACH-000882,-0.355247614195
ACH-000884,-0.547869956976
ACH-000885,-0.44989934314900004
ACH-000887,-0.5217553696630001
ACH-000888,-0.392949877784
ACH-000889,-0.652101536585
ACH-000890,-0.0460131506938
ACH-000896,-0.44965839449699996
ACH-000898,-0.31855037256900004
ACH-000900,-0.386476035115
ACH-000901,-0.24290672490499998
ACH-000905,-0.620627820614
ACH-000906,-0.37232954907
ACH-000907,-0.41763658952200006
ACH-000910,-0.20833629337499998
ACH-000911,-0.407854630915
ACH-000912,-0.27117483942
ACH-000913,-0.573157218607
ACH-000915,-0.25263085239
ACH-000916,-0.789135001379
ACH-000917,-0.36070501888000006
ACH-000921,-0.43477737771700004
ACH-000924,-0.200321663066
ACH-000926,-0.509289238261
ACH-000928,-0.473063447874
ACH-000929,-0.334331830731
ACH-000932,-0.5501008715510001
ACH-000935,-0.348939487956
ACH-000936,-0.404344711525
ACH-000937,-0.193782913262
ACH-000938,-0.29613948817200003
ACH-000939,-0.484366677725
ACH-000941,-0.491554251276
ACH-000943,-0.409743953807
ACH-000946,-0.590596682243
ACH-000947,-0.468655580731
ACH-000948,-0.45906908529299995
ACH-000950,-0.529989571426
ACH-000953,-0.31827659297
ACH-000957,-0.612541063486
ACH-000958,-0.312915191428
ACH-000960,-0.271668199347
ACH-000963,-0.48557329372100005
ACH-000968,-0.712929727057
ACH-000969,-0.307020860664
ACH-000973,-0.3511828829
ACH-000974,-0.518868502191
ACH-000975,-0.341760528429
ACH-000976,-0.596087296214
ACH-000978,-0.28835124930399997
ACH-000980,-0.669693285037
ACH-000984,-0.166007222121
ACH-000986,-0.45126968420599994
ACH-000988,-0.477230821446
ACH-000993,-0.180505277355
ACH-000994,-0.46453215585
ACH-000996,-0.445080879622
ACH-001001,-0.359338404511
ACH-001020,-0.41800444898500005
ACH-001028,-0.38875985893
ACH-001031,-0.286858646529
ACH-001038,-0.467760071131
ACH-001048,-0.397599053313
ACH-001050,-0.534956771056
ACH-001053,-0.44498528453
ACH-001054,-0.055142088002399996
ACH-001061,-0.610541155316
ACH-001067,-0.194780275594
ACH-001075,-0.6312848666499999
ACH-001096,-0.294569318039
ACH-001128,-0.42655338410800003
ACH-001134,-0.240590298863
ACH-001151,-0.304034074132
ACH-001163,-0.40300406303999997
ACH-001164,-0.456808220112
ACH-001173,-0.38518907940499997
ACH-001183,-0.269457595307
ACH-001184,-0.227005286732
ACH-001190,-0.7243665322789999
ACH-001192,-0.333158592245
ACH-001193,0.0522575857666
ACH-001196,-0.7610965411409999
ACH-001197,-0.312660710923
ACH-001205,-0.433914562143
ACH-001211,-0.552631844454
ACH-001212,-0.11391411242699999
ACH-001228,-0.328250427415
ACH-001232,-0.36947175644100005
ACH-001239,-0.564076637161
ACH-001274,-0.33891521991800005
ACH-001275,-0.340996939521
ACH-001277,-0.250541381071
ACH-001278,-0.33997665016
ACH-001280,-0.11259779904799999
ACH-001283,-0.554482842696
ACH-001289,-0.580674955482
ACH-001295,-0.20133561426600002
ACH-001300,-0.259384035553
ACH-001301,-0.566122896631
ACH-001302,0.105274174904
ACH-001303,-0.07883182886260001
ACH-001306,-0.31602363910500003
ACH-001318,-0.657481772603
ACH-001322,-0.669231358663
ACH-001328,-0.379933520512
ACH-001332,-0.640530779255
ACH-001333,-0.18915247350699999
ACH-001336,-0.307922352038
ACH-001340,-0.263269015889
ACH-001346,-0.414068035149
ACH-001353,-0.174544664569
ACH-001354,-0.645364737663
ACH-001367,-0.701991466348
ACH-001368,-0.25284619261700003
ACH-001374,-0.263780932091
ACH-001375,-0.37364449144100004
ACH-001377,-0.391244153873
ACH-001380,-0.412757690344
ACH-001391,-0.0451022082745
ACH-001407,-0.25712569235
ACH-001408,-0.330050950672
ACH-001413,-0.545360045073
ACH-001430,-0.185411810097
ACH-001431,-0.413028378081
ACH-001450,-0.313747206985
ACH-001496,-0.6407724513359999
ACH-001500,-0.385433025422
ACH-001521,-0.06850581704559999
ACH-001523,-0.577048749122
ACH-001532,-0.296740548747
ACH-001536,-0.16319275864
ACH-001550,-0.442763776738
ACH-001552,-0.428582150634
ACH-001554,-0.442854383907
ACH-001645,-0.298555484609
ACH-001654,-0.379898111865
ACH-001715,-0.5256033472
ACH-001735,-0.23864134608600002
ACH-001736,-0.371933813928
ACH-001737,0.33625135765
ACH-001740,-0.35608256819899997
ACH-001745,-0.44038894004199997
ACH-001750,-0.507069722639
ACH-001765,-0.346040357575
ACH-001956,-0.241246788301
ACH-001957,-0.261882201356
