,MTRNR2L3 (100462983)
ACH-000004,-0.149485079815
ACH-000007,-0.281926302315
ACH-000009,-0.420896234185
ACH-000011,-0.35253227470700005
ACH-000012,-0.171499105451
ACH-000013,-0.122548310492
ACH-000014,-0.278844171175
ACH-000015,-0.11358686880999999
ACH-000017,-0.393415755872
ACH-000018,-0.250094505215
ACH-000019,-0.528142479111
ACH-000021,-0.17791665836399997
ACH-000022,-0.135657965695
ACH-000025,-0.132008638622
ACH-000028,-0.746987531469
ACH-000030,-0.301808591788
ACH-000035,-0.207508111384
ACH-000036,-0.22227678322099997
ACH-000037,-0.13662030528799998
ACH-000039,-0.461904051386
ACH-000040,-0.156290534109
ACH-000041,-0.260652877758
ACH-000042,-0.32733754125
ACH-000045,-0.115441398202
ACH-000047,-0.309477783435
ACH-000052,-0.339125882667
ACH-000053,-0.242545782046
ACH-000054,-0.288136752532
ACH-000055,-0.282025767112
ACH-000060,-0.251441220032
ACH-000067,-0.215491751811
ACH-000070,-0.0923501295513
ACH-000075,-0.170549967104
ACH-000078,-0.326394658436
ACH-000082,-0.38640031880900005
ACH-000085,-0.461176850022
ACH-000086,-0.167239046947
ACH-000087,0.017468258063099998
ACH-000092,-0.23218080303199998
ACH-000095,-0.360222024426
ACH-000097,-0.41080994501100004
ACH-000098,-0.180519612926
ACH-000099,-0.451154521159
ACH-000108,-0.144675017398
ACH-000113,-0.202137671081
ACH-000115,-0.267133596842
ACH-000116,-0.165398428073
ACH-000118,-0.11997320066099999
ACH-000120,-0.433542409563
ACH-000123,-0.214428337085
ACH-000127,-0.284568940069
ACH-000128,-0.0261929910947
ACH-000132,-0.178764127289
ACH-000133,-0.228831327665
ACH-000137,-0.294318971868
ACH-000138,-0.37860591876599997
ACH-000142,-0.243107227049
ACH-000143,-0.378569584314
ACH-000146,-0.183842283675
ACH-000148,-0.251288374382
ACH-000150,-0.37494930062700005
ACH-000152,-0.215465796871
ACH-000153,-0.0920783119025
ACH-000159,-0.229839801343
ACH-000160,-0.341502476254
ACH-000163,-0.10884261894000001
ACH-000167,0.0322098947762
ACH-000168,-0.295260666284
ACH-000169,-0.155563005551
ACH-000178,-0.387772329255
ACH-000182,-0.229304988766
ACH-000183,-0.24856837559300002
ACH-000188,-0.158657729123
ACH-000189,-0.35240964209299996
ACH-000190,-0.360766913322
ACH-000198,-0.228380510141
ACH-000204,-0.310758889058
ACH-000206,-0.165697846911
ACH-000207,0.04094461641580001
ACH-000211,-0.43494983794500003
ACH-000215,-0.21180165184799998
ACH-000221,-0.122504226781
ACH-000222,-0.271180427911
ACH-000223,-0.27462589925700004
