,TLR1 (7096)
ACH-000004,0.140037081611
ACH-000007,0.20836570633
ACH-000009,-0.0192070244545
ACH-000011,0.20687948961
ACH-000012,0.037469871574
ACH-000013,0.154929806235
ACH-000014,0.0118575655828
ACH-000015,0.138568866967
ACH-000017,0.09162655466839999
ACH-000018,0.26166460407
ACH-000019,0.194690300646
ACH-000021,0.164684665111
ACH-000022,0.0975301596291
ACH-000025,0.0340407164196
ACH-000028,0.12365912060499999
ACH-000030,0.11710397534299999
ACH-000035,0.20887605380999996
ACH-000036,0.057029068455400005
ACH-000037,0.131340228396
ACH-000039,0.15055150632300002
ACH-000040,0.104937780572
ACH-000041,0.207795023272
ACH-000042,0.13394704501
ACH-000045,0.242213725145
ACH-000047,0.181721602751
ACH-000052,0.46550796314900006
ACH-000053,0.200875484912
ACH-000054,0.213051956129
ACH-000055,-0.234955050984
ACH-000060,0.299016537627
ACH-000067,0.20152739212600002
ACH-000070,0.185705750043
ACH-000075,0.115593031009
ACH-000078,-0.08956528390239998
ACH-000082,0.425097673208
ACH-000085,0.280368327702
ACH-000086,0.279012317663
ACH-000087,0.109030628379
ACH-000092,0.149035319225
ACH-000095,0.131587987848
ACH-000097,0.122428935711
ACH-000098,0.304499243321
ACH-000099,0.0516960137797
ACH-000108,0.148603836315
ACH-000113,0.12373146212300001
ACH-000115,-0.05674997121
ACH-000116,0.226911263286
ACH-000118,0.138606566782
ACH-000120,-0.00280506950917
ACH-000123,0.029795675746
ACH-000127,0.288504039926
ACH-000128,0.157962190931
ACH-000132,0.0693810822445
ACH-000133,0.162913520149
ACH-000137,0.116210296059
ACH-000138,0.258504424509
ACH-000142,0.16872882320399998
ACH-000143,0.265654882953
ACH-000146,0.0696228080178
ACH-000148,0.15639637481
ACH-000150,0.0576054338937
ACH-000152,0.31055925983000005
ACH-000153,0.289321332843
ACH-000159,0.205586613469
ACH-000160,0.0627477287742
ACH-000163,0.118284071876
ACH-000167,0.304426677278
ACH-000168,0.0591169110097
ACH-000169,0.0885569634214
ACH-000178,0.199861114859
ACH-000182,0.102323533146
ACH-000183,0.059701144672300005
ACH-000188,0.00554229649251
ACH-000189,0.17153840735
ACH-000190,-0.127781421481
ACH-000198,0.188801287066
ACH-000204,0.119576094621
ACH-000206,0.264754441533
ACH-000207,-0.123596974278
ACH-000211,0.118258502313
ACH-000215,0.161201243211
ACH-000221,0.151062966804
ACH-000222,-0.027216011416700003
ACH-000223,0.150740873592
ACH-000226,0.142257619864
ACH-000227,0.279765615267
ACH-000228,0.177220406129
ACH-000231,0.155488323549
ACH-000232,0.26333270845400003
ACH-000233,0.269323627163
ACH-000234,0.190347862186
ACH-000235,0.225588801763
ACH-000237,0.23517749233600002
ACH-000238,0.10331381419600001
ACH-000243,0.0297792853255
ACH-000244,0.157915951008
ACH-000246,0.165180439921
ACH-000248,0.345792482342
ACH-000250,0.187327572267
ACH-000251,0.042752708631300006
ACH-000253,0.38918349737400004
ACH-000255,0.246536112416
ACH-000256,0.35326324116700003
ACH-000257,-0.044519672015000004
ACH-000258,0.153758886242
ACH-000259,0.121250522148
ACH-000260,0.19696637766800001
ACH-000261,0.204489864554
ACH-000262,0.139632944827
ACH-000263,-0.0172322018952
ACH-000264,0.117509600106
ACH-000265,0.0694243549278
ACH-000266,0.260809527373
ACH-000272,0.0781897587584
ACH-000273,0.14452958801
ACH-000274,0.0702722360929
ACH-000277,0.27682952749899997
ACH-000278,0.30314787449700004
ACH-000279,0.0532724606762
ACH-000280,0.258641487497
ACH-000281,0.252453725022
ACH-000288,0.252200616743
ACH-000291,0.257206894129
ACH-000293,0.133817920821
ACH-000294,0.137587928897
ACH-000295,0.151835550669
ACH-000296,0.0724971333108
ACH-000302,0.27437069170899997
ACH-000304,0.20346229499200003
ACH-000307,0.325068723885
ACH-000308,0.0946221885073
ACH-000310,-0.00344570630321
ACH-000311,0.08889057799200001
ACH-000312,0.0596775749844
ACH-000315,0.320257819051
ACH-000316,0.188083345575
ACH-000317,0.23848424266899998
ACH-000318,0.270311262243
ACH-000319,0.20334506335000002
ACH-000320,-0.07168564148489999
ACH-000322,0.040352605293800005
ACH-000323,0.134892270734
ACH-000324,0.0471373997586
ACH-000329,0.129415898083
ACH-000330,0.0892963919292
ACH-000331,0.35365657382700005
ACH-000332,0.147248142759
ACH-000334,0.32410759692499996
ACH-000335,0.273170143874
ACH-000336,-0.00615103067705
ACH-000337,0.246367718875
ACH-000339,0.20453396521699999
ACH-000341,0.048758336025199994
ACH-000348,0.241016561877
ACH-000350,0.137714925642
ACH-000352,0.0363756519109
ACH-000356,0.24604981198000003
ACH-000361,0.502941274405
ACH-000362,-0.0563763324492
ACH-000363,0.120485270025
ACH-000364,0.323526056613
ACH-000365,0.215101572058
ACH-000366,0.0892282633376
ACH-000368,0.262633790362
ACH-000374,0.183655804648
ACH-000375,0.22791321226
ACH-000376,0.192315956803
ACH-000381,0.024811779477499997
ACH-000383,0.193266001985
ACH-000387,0.147428116661
ACH-000389,0.14122546880200001
ACH-000390,0.0105406681312
ACH-000393,0.145236205387
ACH-000395,0.035347678649
ACH-000397,0.13354147605799999
ACH-000401,0.2706428791
ACH-000402,-0.12470300918199999
ACH-000403,0.0744624820285
ACH-000404,0.146594903257
ACH-000406,0.13716891875099999
ACH-000407,0.015588648891300001
ACH-000408,0.086550620695
ACH-000410,0.20735761784600001
ACH-000411,0.166668281013
ACH-000414,0.07376013922619999
ACH-000415,0.0395378442152
ACH-000416,0.195218398933
ACH-000420,0.20125119579300002
ACH-000421,0.14668981647600002
ACH-000424,0.297327267675
ACH-000425,0.22777245826900003
ACH-000426,0.439714193914
ACH-000427,0.146892239877
ACH-000433,0.307863664213
ACH-000436,0.142827810649
ACH-000444,0.244483397304
ACH-000445,0.00290760504052
ACH-000448,0.209607296296
ACH-000450,-0.00273451933563
ACH-000452,0.145751317262
ACH-000454,0.0883951882339
ACH-000458,0.265803691814
ACH-000459,0.28476267196800004
ACH-000460,0.17805739934300002
ACH-000461,0.256459394791
ACH-000463,0.0547777536205
ACH-000464,0.20379465390700002
ACH-000466,0.17822117613400001
ACH-000467,0.175217926963
ACH-000468,0.051922592574
ACH-000469,0.185231743431
ACH-000470,0.0806145672866
ACH-000471,0.288504705372
ACH-000472,0.144169630261
ACH-000473,0.140928717473
ACH-000475,0.212472405123
ACH-000476,0.04020323352730001
ACH-000477,0.198371860638
ACH-000480,0.0863937263043
ACH-000481,0.023978294660799995
ACH-000483,0.0945572366358
ACH-000484,0.282924036818
ACH-000485,0.164702916263
ACH-000486,0.0405608840878
ACH-000487,0.11788282381
ACH-000488,0.142212533002
ACH-000490,0.228552639247
ACH-000491,0.188730874199
ACH-000495,0.261617430576
ACH-000496,0.146203326186
ACH-000499,0.277747477719
ACH-000500,-0.206400333132
ACH-000502,0.021004693687800002
ACH-000503,0.36095855894
ACH-000505,0.155813038192
ACH-000507,0.196952786848
ACH-000510,0.26163868307300003
ACH-000511,0.28529141856999995
ACH-000512,0.26454851348
ACH-000516,0.247479399868
ACH-000517,0.107521950811
ACH-000518,0.316461436598
ACH-000520,0.13963683989
ACH-000521,0.118143807878
ACH-000522,0.182351145003
ACH-000524,0.105677755529
ACH-000527,0.164837694254
ACH-000528,0.193623229607
ACH-000537,0.273301248013
ACH-000541,0.28150713164999996
ACH-000542,0.32313898008499997
ACH-000544,0.11064820600299999
ACH-000545,0.12066551846899999
ACH-000547,0.356460393262
ACH-000548,0.0575040350914
ACH-000549,0.224876251742
ACH-000550,0.145956590779
ACH-000552,0.16094484199
ACH-000556,0.100321634349
ACH-000557,0.14765605252900002
ACH-000570,0.201656071303
ACH-000571,0.239349518646
ACH-000573,0.178527071371
ACH-000576,0.302306117337
ACH-000580,0.341687218834
ACH-000584,-0.036356238051900004
ACH-000585,0.0563420363055
ACH-000588,0.321593310104
ACH-000589,0.22818633020799997
ACH-000591,0.14423451107000002
ACH-000593,0.0615817762944
ACH-000600,0.113518226008
ACH-000601,0.10858359743200001
ACH-000604,0.116335302456
ACH-000605,0.204689920842
ACH-000606,0.10101514301
ACH-000608,0.19518144737999998
ACH-000614,0.185103364769
ACH-000616,0.042341841198399996
ACH-000618,0.043985511269300004
ACH-000619,0.0501220871957
ACH-000620,0.37964039877899997
ACH-000621,0.168087779979
ACH-000622,0.280500285691
ACH-000623,0.11340409793199999
ACH-000624,0.0792904077169
ACH-000627,-0.0862619634467
ACH-000630,0.318977477989
ACH-000632,0.227421649359
ACH-000633,0.273853257237
ACH-000637,0.08127259079730001
ACH-000638,0.146985540108
ACH-000646,0.249565606886
ACH-000647,0.04499492128430001
ACH-000648,0.08951143518539999
ACH-000649,0.17333537270399998
ACH-000651,0.158014231496
ACH-000652,0.448502620713
ACH-000653,0.276068148161
ACH-000657,0.231425391978
ACH-000658,0.171771764703
ACH-000661,0.19188462081
ACH-000662,0.012874295726100002
ACH-000663,0.20470778408
ACH-000665,0.140916706738
ACH-000671,0.214965714833
ACH-000673,0.0691182632102
ACH-000676,0.126326429218
ACH-000677,0.144815145491
ACH-000681,0.145143816885
ACH-000682,0.222845322178
ACH-000683,0.17636288909400002
ACH-000684,0.152308127829
ACH-000688,0.604163023841
ACH-000693,0.194606373404
ACH-000694,0.189273173235
ACH-000695,0.3434892559800001
ACH-000696,0.190896578444
ACH-000697,0.0704949473844
ACH-000699,0.019267904235
ACH-000701,0.058233578384499995
ACH-000706,0.0726936033098
ACH-000711,0.164096311376
ACH-000713,0.0371175585304
ACH-000714,0.17756597793900003
ACH-000718,0.053901318366400004
ACH-000720,0.14785945756899999
ACH-000721,0.160894866733
ACH-000724,0.275258556298
ACH-000725,0.142334453548
ACH-000732,0.257701436387
ACH-000734,0.05480272382569999
ACH-000735,0.169113625859
ACH-000736,0.198842636536
ACH-000738,0.136535032152
ACH-000746,-0.026361493870900005
ACH-000747,0.0497412208874
ACH-000748,0.141259316468
ACH-000753,0.133161223592
ACH-000756,0.0555391587435
ACH-000757,0.38588830189400003
ACH-000758,0.155042335686
ACH-000760,0.166267545875
ACH-000763,0.147553223214
ACH-000764,0.323270317445
ACH-000765,0.142832846492
ACH-000766,0.19426374846
ACH-000767,0.352742930871
ACH-000768,0.08733590322210001
ACH-000769,0.09467941738579999
ACH-000770,0.033843363926499996
ACH-000771,0.250912554407
ACH-000773,0.0366811186741
ACH-000776,0.256140817987
ACH-000777,0.139284943544
ACH-000778,0.165747995358
ACH-000781,0.08996846567710001
ACH-000782,0.263200539191
ACH-000783,0.203575906316
ACH-000784,0.1690993149
ACH-000785,0.0162473883125
ACH-000787,0.165596295189
ACH-000788,0.321356309375
ACH-000791,0.13280579754000002
ACH-000792,-0.026567788994
ACH-000794,0.126637462512
ACH-000796,0.122558180414
ACH-000799,0.268047961695
ACH-000800,0.106560073975
ACH-000802,0.201935005883
ACH-000804,-0.0087788713457
ACH-000805,0.269873916479
ACH-000809,0.0390847458002
ACH-000810,0.068230581658
ACH-000811,0.22824151356400002
ACH-000817,0.35636144153000004
ACH-000819,0.31037457711800004
ACH-000820,0.111678918634
ACH-000821,0.180130935911
ACH-000822,0.301714728816
ACH-000823,0.18145729505199998
ACH-000824,0.100218933295
ACH-000827,0.142716466308
ACH-000829,0.050869374410300004
ACH-000831,0.146944092327
ACH-000832,0.314738484625
ACH-000833,0.228993396483
ACH-000834,0.25544502218000004
ACH-000835,0.19656654887400002
ACH-000836,0.165580747163
ACH-000837,0.217019860629
ACH-000838,0.235840487365
ACH-000839,0.205144879251
ACH-000840,0.149287627981
ACH-000841,0.18624514156
ACH-000843,0.024957094366900003
ACH-000846,0.315239897888
ACH-000847,0.176204660669
ACH-000848,0.08936155503460001
ACH-000849,0.19398373784899997
ACH-000851,0.153898023611
ACH-000855,0.227712924799
ACH-000856,0.07435332973089999
ACH-000858,0.17659348669
ACH-000859,0.041358246938400005
ACH-000861,0.13169845406400002
ACH-000862,0.0649327953754
ACH-000865,0.20075131828099999
ACH-000866,0.235431372425
ACH-000867,0.121497840838
ACH-000869,0.144012892024
ACH-000872,0.14477066178
ACH-000873,0.147801037623
ACH-000876,0.219381115496
ACH-000878,-0.0290011232497
ACH-000880,0.177831849309
ACH-000881,0.08651348340639999
ACH-000882,0.30524071803
ACH-000884,0.187951392493
ACH-000885,0.218216140453
ACH-000887,0.237295633961
ACH-000888,0.061109903408500005
ACH-000889,0.199077762888
ACH-000890,0.207325137608
ACH-000896,0.0352685110841
ACH-000898,0.09411598206039999
ACH-000900,0.104125776524
ACH-000901,0.11654546863399999
ACH-000905,0.05988057161169999
ACH-000906,0.142149666945
ACH-000907,0.027372845019700002
ACH-000910,0.0646634258371
ACH-000911,0.057625288826900004
ACH-000912,0.183969552234
ACH-000913,0.0851613025306
ACH-000915,0.42707840798
ACH-000916,0.145204486272
ACH-000917,-0.0113434249281
ACH-000921,0.138724673049
ACH-000924,0.25705403765900003
ACH-000926,0.19242676161299999
ACH-000928,0.357343228214
ACH-000929,0.29002836817600003
ACH-000932,0.16457250226700001
ACH-000935,0.0173740956212
ACH-000936,0.301254719052
ACH-000937,0.235701124994
ACH-000938,0.13835692651599998
ACH-000939,0.10793650295499999
ACH-000941,-0.0565091639244
ACH-000943,0.20725958283100002
ACH-000946,0.151169533331
ACH-000947,0.21495924357700003
ACH-000948,0.19094395598000002
ACH-000950,0.171631515799
ACH-000953,0.271828127495
ACH-000957,0.385741998508
ACH-000958,0.031194992086
ACH-000960,0.28588176557399997
ACH-000963,0.20806400693100002
ACH-000968,0.217292544498
ACH-000969,0.0300649382852
ACH-000973,0.321501109549
ACH-000974,0.0863143685779
ACH-000975,0.070496328715
ACH-000976,0.145149873904
ACH-000978,0.74135701148
ACH-000980,0.16673186463
ACH-000984,0.141178436873
ACH-000986,0.10457280080600001
ACH-000988,-0.0027879760061100003
ACH-000993,0.140256546737
ACH-000994,0.141307914397
ACH-000996,0.23273901156800003
ACH-001001,0.124867655997
ACH-001020,0.182855665121
ACH-001028,0.24440753602499998
ACH-001031,0.418382768337
ACH-001038,0.0818585451597
ACH-001048,0.10065288029899999
ACH-001050,0.207888293919
ACH-001053,0.486795170577
ACH-001054,0.16390727625600002
ACH-001061,0.19180431167999998
ACH-001067,0.25606191495499997
ACH-001075,0.179385197824
ACH-001096,0.07416320738410001
ACH-001128,0.191559014988
ACH-001134,0.225684826914
ACH-001151,0.147595144081
ACH-001163,0.221851297436
ACH-001164,0.0949961213413
ACH-001173,0.18979764942699998
ACH-001183,-0.0627716709894
ACH-001184,0.2412805225
ACH-001190,0.22115876866300002
ACH-001192,0.170912099629
ACH-001193,0.273773778829
ACH-001196,0.0582099057271
ACH-001197,0.0473149502628
ACH-001205,0.141624722008
ACH-001211,-0.0331034839265
ACH-001212,0.183906164969
ACH-001228,0.16230840152999998
ACH-001232,0.09767890682260001
ACH-001239,0.16583593345
ACH-001274,0.23518385087
ACH-001275,0.0635114081225
ACH-001277,0.290583386481
ACH-001278,0.197601815399
ACH-001280,0.312688651293
ACH-001283,0.17780761150199997
ACH-001289,-0.0668431118736
ACH-001295,0.1517110816
ACH-001300,0.17458553923599998
ACH-001301,0.224714913617
ACH-001302,0.181443080008
ACH-001303,0.23728566460499997
ACH-001306,0.374853129173
ACH-001318,0.24314853774300002
ACH-001322,0.402623318813
ACH-001328,-0.078571640806
ACH-001332,-0.238749296352
ACH-001333,0.25980830127
ACH-001336,-0.0111763994459
ACH-001340,0.208696403708
ACH-001346,0.233727660898
ACH-001353,0.128650350972
ACH-001354,0.356612047637
ACH-001367,0.08810634291239999
ACH-001368,0.289758523277
ACH-001374,0.413127446806
ACH-001375,0.129666363171
ACH-001377,0.21175723573199998
ACH-001380,0.327051185297
ACH-001391,0.484585377126
ACH-001407,0.196244296668
ACH-001408,0.08535679444830001
