,ZRANB2 (9406)
ACH-000004,-0.211958056704
ACH-000007,-0.307242913125
ACH-000009,-0.992276179905
ACH-000011,-0.477690474305
ACH-000012,-0.706283765367
ACH-000013,-0.40893943484800005
ACH-000014,-0.51001326495
ACH-000015,-0.540462502378
ACH-000017,-0.822577480492
ACH-000018,-0.415775081124
ACH-000019,-0.515038464234
ACH-000021,-0.9432030929709999
ACH-000022,-0.5140555354649999
ACH-000025,-0.8876836603910001
ACH-000028,-0.592618778821
ACH-000030,-0.390903166118
ACH-000035,-0.49380134569399997
ACH-000036,-0.60216219891
ACH-000037,-0.9002853521999999
ACH-000039,-0.918191494577
ACH-000040,-0.8249117650059999
ACH-000041,-0.45157022235100003
ACH-000042,-0.5476682786720001
ACH-000045,-0.141860970047
ACH-000047,-0.23757357592599998
ACH-000052,-0.659792386534
ACH-000053,-0.882530497642
ACH-000054,-0.280722793439
ACH-000055,-1.0311072633
ACH-000060,-0.846762848811
ACH-000067,-0.579619978222
ACH-000070,-0.592187052541
ACH-000075,-0.384276203075
ACH-000078,-0.7728717836110001
ACH-000082,-0.49411290326800006
ACH-000085,-0.6943832662489999
ACH-000086,-0.418617841654
ACH-000087,-0.556714388534
ACH-000092,-0.627838686455
ACH-000095,-0.7516904068279999
ACH-000097,-0.310084171551
ACH-000098,-0.7807426003229999
ACH-000099,-0.332347060425
ACH-000108,-0.5212255485289999
ACH-000113,-0.199081823658
ACH-000115,-0.672474569933
ACH-000116,-0.467141924473
ACH-000118,-0.756205407836
ACH-000120,-0.75772853119
ACH-000123,-0.613525565955
ACH-000127,-0.299661096841
ACH-000128,-0.321171233175
ACH-000132,-0.515904829964
ACH-000133,-0.782740142129
ACH-000137,-0.82245418546
ACH-000138,-0.7979508678309999
ACH-000142,-0.415162361968
ACH-000143,-0.701339365213
ACH-000146,-0.627152542678
ACH-000148,-0.552983783726
ACH-000150,-0.659915681576
ACH-000152,-0.651299199645
ACH-000153,-0.40630506409100003
ACH-000159,-0.18953778722800002
ACH-000160,-0.613116993205
ACH-000163,-0.568408907349
ACH-000167,-0.773121651239
ACH-000168,-0.535527115845
ACH-000169,-0.40255407212800004
ACH-000178,-0.549280364979
ACH-000182,-0.167510313948
ACH-000183,-0.7412197397779999
ACH-000188,-0.553015038974
ACH-000189,0.0984316462269
ACH-000190,-0.68292261491
ACH-000198,-0.480206473401
ACH-000204,-0.733942181335
ACH-000206,-0.748751047896
ACH-000207,-0.438788574732
ACH-000211,-0.761604625835
ACH-000215,-0.56091434749
ACH-000221,-0.398116149198
ACH-000222,-0.769222419814
ACH-000223,-0.557011270545
ACH-000226,-0.916744174555
ACH-000227,-0.804565670496
ACH-000228,-0.732578508263
ACH-000231,-0.443154841697
ACH-000232,-0.24759590593000003
ACH-000233,-0.67546927391
ACH-000234,-0.8059818770630001
ACH-000235,-0.43733299307400003
ACH-000237,-0.7617343430600001
ACH-000238,-0.6431587336919999
ACH-000243,-0.629330276423
ACH-000244,-0.152854179323
