,MBP (4155)
ACH-000004,0.23735403908100003
ACH-000007,0.0307308592954
ACH-000009,0.08997906499700001
ACH-000011,0.253737443922
ACH-000012,0.156468118499
ACH-000013,0.16006010710000002
ACH-000014,0.0542922212354
ACH-000015,0.201243832293
ACH-000017,0.09369730237919999
ACH-000018,0.184811822635
ACH-000019,0.350225462432
ACH-000021,0.205373757978
ACH-000022,0.172062524553
ACH-000025,0.0856504782761
ACH-000028,-0.00912152185561
ACH-000030,0.159691374582
ACH-000035,0.051216380058000006
ACH-000036,0.17275810381200002
ACH-000037,-0.00210124566808
ACH-000039,0.269454089892
ACH-000040,0.171727980172
ACH-000041,0.103039518344
ACH-000042,0.0879184238809
ACH-000045,0.101725295263
ACH-000047,0.235931983674
ACH-000052,0.018183693373200003
ACH-000053,0.022256172660500003
ACH-000054,0.112785453477
ACH-000055,-0.017752165998200002
ACH-000060,0.225488619332
ACH-000067,0.29635167452399996
ACH-000070,0.09142357635830001
ACH-000075,0.33513356180799997
ACH-000078,0.062442032365
ACH-000082,0.114515558809
ACH-000085,0.0439836878737
ACH-000086,0.181978011257
ACH-000087,0.13017501931199998
ACH-000092,0.062522100681
ACH-000095,0.191000750168
ACH-000097,0.116295746841
ACH-000098,0.26557853171
ACH-000099,-0.028892254176599998
ACH-000108,0.15131390782600002
ACH-000113,-0.0756127331737
ACH-000115,-0.156916916233
ACH-000116,0.16450243215
ACH-000118,0.196480904727
ACH-000120,-0.07425719637810001
ACH-000123,0.065869182653
ACH-000127,0.19646870093199997
ACH-000128,0.0777018528753
ACH-000132,-0.10941845861300001
ACH-000133,0.350949650128
ACH-000137,0.177620458757
ACH-000138,0.22832415615600002
ACH-000142,0.078232351985
ACH-000143,0.10617662687999999
ACH-000146,0.048702000407499994
ACH-000148,0.134208798405
ACH-000150,0.0891974514429
ACH-000152,0.129380719143
ACH-000153,0.37962415079000006
ACH-000159,0.122017588013
ACH-000160,0.244444091877
ACH-000163,0.11292949002999998
ACH-000167,0.167005875452
ACH-000168,0.0925517075658
ACH-000169,0.0605479392217
ACH-000178,0.160003928087
ACH-000182,0.0350455125279
ACH-000183,0.20808864263500002
ACH-000188,0.19775552356800002
ACH-000189,0.312130662351
ACH-000190,0.291837750918
ACH-000198,0.13980011335200002
ACH-000204,-0.162932747932
ACH-000206,0.00990967736793
ACH-000207,0.209870720177
ACH-000211,0.050541719666
ACH-000215,0.0677245606193
ACH-000221,0.10183897099
ACH-000222,0.0420658483211
ACH-000223,-0.152379480383
ACH-000226,0.154995448921
ACH-000227,0.104998213698
ACH-000228,-0.0672317436852
ACH-000231,0.167131124236
ACH-000232,0.10466929211100001
ACH-000233,0.026968875101099996
ACH-000234,0.266430648108
ACH-000235,-0.011479897728799999
ACH-000237,0.207793815605
ACH-000238,0.0204836683461
ACH-000243,0.08083740425119999
ACH-000244,-0.0779059021799
ACH-000246,0.0247699948772
ACH-000248,-0.0255357544567
ACH-000250,0.125682446131
ACH-000251,0.120007798882
ACH-000253,0.278476715297
ACH-000255,0.238421851495
ACH-000256,0.16470629681399998
ACH-000257,-0.024869345655200003
ACH-000258,0.13606037621
ACH-000259,-0.038763147190699995
ACH-000260,0.0258575906384
ACH-000261,0.107585396388
ACH-000262,0.14268130445
ACH-000263,-0.0825405957215
ACH-000264,0.201189629827
ACH-000265,0.20966148734499998
ACH-000266,0.117795164099
ACH-000272,0.226912260112
ACH-000273,0.051913278268099994
ACH-000274,0.103084660098
ACH-000277,0.055759214087
ACH-000278,-0.0288750015313
ACH-000279,0.115273772173
ACH-000280,0.153510212215
ACH-000281,-0.00738006411309
ACH-000288,0.112662255269
ACH-000291,0.0214113611597
ACH-000293,0.0859226137337
ACH-000294,0.0938196729328
ACH-000295,-0.13233850728
ACH-000296,0.13941231145400002
ACH-000302,0.138163315684
ACH-000304,0.04788233562580001
ACH-000307,0.17781816454
ACH-000308,0.0228409703897
ACH-000310,-0.060915690358800005
ACH-000311,0.187993511066
ACH-000312,0.17713580462099998
ACH-000315,-0.36117631199699995
ACH-000316,-0.0969970685807
ACH-000317,0.30904957526
ACH-000318,0.210232272691
ACH-000319,0.11290241990999998
ACH-000320,-0.09163053390310001
ACH-000322,0.248671634308
ACH-000323,0.0645729440664
ACH-000324,0.010858378506
ACH-000329,0.0976916091403
ACH-000330,0.231744959189
ACH-000331,0.199197190394
ACH-000332,0.0953818747618
ACH-000334,0.232299894813
ACH-000335,0.435920075745
ACH-000336,0.20760666959899998
ACH-000337,0.301207763592
ACH-000339,0.19788282465
ACH-000341,0.429269700801
ACH-000348,-0.0906713843953
ACH-000350,0.0471743836935
ACH-000352,0.0572843915982
ACH-000356,0.178066038105
ACH-000361,0.209220095821
ACH-000362,0.0638402951607
ACH-000363,0.112331662245
ACH-000364,0.19526674685400003
ACH-000365,0.047918305077800004
ACH-000366,0.200898068017
ACH-000368,0.12757667253799998
ACH-000374,0.186271064763
ACH-000375,0.0872389736651
ACH-000376,0.006976319188140001
ACH-000381,-0.0037572976115199997
ACH-000383,0.0958762110877
ACH-000387,0.17644367743099998
ACH-000389,-0.00017513924545299996
ACH-000390,0.171935973602
ACH-000393,0.037495712406800004
ACH-000395,0.314416915297
ACH-000397,0.0813295390198
ACH-000401,0.122714667752
ACH-000402,-0.013888145977399999
ACH-000403,0.225699260558
ACH-000404,0.360853193955
ACH-000406,0.104343844692
ACH-000407,0.18492323382
ACH-000408,0.0910329759948
ACH-000410,0.176461061226
