,SELE (6401)
ACH-000004,0.026561920601400002
ACH-000007,0.327452956378
ACH-000009,0.0477736746999
ACH-000011,0.11142434156600001
ACH-000012,0.0832122808596
ACH-000013,0.20461663296799998
ACH-000014,-0.018447209196900002
ACH-000015,0.196667964186
ACH-000017,0.263606656319
ACH-000018,0.444708745322
ACH-000019,0.264463722114
ACH-000021,0.265031122345
ACH-000022,0.306347078915
ACH-000025,0.221936417979
ACH-000028,0.250401554009
ACH-000030,0.152093514645
ACH-000035,-0.00272446568959
ACH-000036,0.124326020656
ACH-000037,0.314047793427
ACH-000039,0.240777914054
ACH-000040,0.150100774491
ACH-000041,0.192361690191
ACH-000042,0.10671968854800001
ACH-000045,0.21650148391
ACH-000047,0.197156193101
ACH-000052,0.14769917027100002
ACH-000053,0.0906979298913
ACH-000054,0.16025616669
ACH-000055,0.23320039791400002
ACH-000060,0.211787440947
ACH-000067,0.206316714463
ACH-000070,0.120810973823
ACH-000075,-0.0014778326731100001
ACH-000078,0.39241603715499995
ACH-000082,0.154255902445
ACH-000085,0.06544504981980001
ACH-000086,0.0737386467845
ACH-000087,0.16857692372900002
ACH-000092,0.17665973510299998
ACH-000095,0.101522938943
ACH-000097,0.330240925668
ACH-000098,0.0945208967385
ACH-000099,0.111202729435
ACH-000108,0.0617091943492
ACH-000113,0.207958835863
ACH-000115,0.43916205497599997
ACH-000116,0.218467687628
ACH-000118,0.237471020282
ACH-000120,0.235731783349
ACH-000123,0.0798766640848
ACH-000127,0.0938810621405
ACH-000128,0.17603029056299999
ACH-000132,0.21348794891
ACH-000133,0.109503439555
ACH-000137,0.173064862298
ACH-000138,0.227870810801
ACH-000142,0.23535723304
ACH-000143,0.181851786197
ACH-000146,0.179704674263
ACH-000148,-0.00963867332901
ACH-000150,0.252634511796
ACH-000152,0.182828786034
ACH-000153,0.146397267521
ACH-000159,0.0308726278347
ACH-000160,0.26013957877
ACH-000163,0.00320593233301
ACH-000167,0.034566689695
ACH-000168,0.17958716502
ACH-000169,0.23292842542199999
ACH-000178,0.226154601864
ACH-000182,0.160349102523
ACH-000183,0.0246962067632
ACH-000188,0.196088283148
ACH-000189,-0.010612158719600001
ACH-000190,0.190092013322
ACH-000198,0.26960845851
ACH-000204,-0.356798477201
ACH-000206,0.052321508580599994
ACH-000207,0.39716182249399995
ACH-000211,0.253229852975
ACH-000215,0.230901773421
ACH-000221,0.132200494568
ACH-000222,0.413691669418
ACH-000223,0.243535398792
ACH-000226,0.14970171024700002
ACH-000227,0.233293010504
ACH-000228,0.28004969987399997
ACH-000231,0.151827813531
ACH-000232,0.232923713266
ACH-000233,0.162844308049
ACH-000234,0.170365355277
ACH-000235,0.138297648079
ACH-000237,0.11644447688899999
ACH-000238,0.186841202652
ACH-000243,0.252257812968
ACH-000244,0.467621086907
ACH-000246,0.17371679674600002
ACH-000248,0.225193247771
ACH-000250,0.183461066324
ACH-000251,0.451888635373
ACH-000253,0.197231934024
ACH-000255,0.169639837727
ACH-000256,0.250170319614
ACH-000257,0.129091675401
ACH-000258,0.224262071075
ACH-000259,0.130702026686
ACH-000260,0.22786327590999997
ACH-000261,0.262248834489
ACH-000262,0.25994711125
ACH-000263,-0.0479500878702
ACH-000264,0.054942357499
ACH-000265,0.1954675229
ACH-000266,0.16210268600299998
ACH-000272,0.150903661248
ACH-000273,0.102524801709
ACH-000274,0.26048063302200003
ACH-000277,0.177572462467
ACH-000278,0.0790032157358
ACH-000279,0.160717254757
ACH-000280,0.09738525058469999
ACH-000281,0.0493721386213
ACH-000288,0.049856512045900005
ACH-000291,0.165112659221
ACH-000293,0.20230525882199998
ACH-000294,0.16461504149599998
ACH-000295,0.39998143167499994
ACH-000296,0.0417495769621
ACH-000302,0.269687327664
ACH-000304,-0.15243149202700002
ACH-000307,0.201523257419
ACH-000308,0.180477356591
ACH-000310,0.31207990861400003
ACH-000311,0.120565215818
ACH-000312,0.299938238649
ACH-000315,0.0667126539728
ACH-000316,0.132142671336
ACH-000317,0.109547738581
ACH-000318,0.190278290946
ACH-000319,0.0415468302954
ACH-000320,0.12539247733699999
ACH-000322,0.21476237091999997
ACH-000323,0.185534005216
ACH-000324,0.134710992573
ACH-000329,0.216831952482
ACH-000330,0.321195909179
ACH-000331,0.185534795654
ACH-000332,0.17745130626299999
ACH-000334,-0.10504916038899999
ACH-000335,0.254733825245
ACH-000336,-0.0733437194209
ACH-000337,0.271051829406
ACH-000339,0.237499027307
ACH-000341,-0.000288267407368
ACH-000348,0.114484263996
ACH-000350,0.33304934921999996
ACH-000352,0.219197666334
ACH-000356,0.124237262961
ACH-000361,0.189158830046
ACH-000362,0.0730063005775
ACH-000363,0.056073550018999996
ACH-000364,0.16831349379500002
ACH-000365,0.20584546540800003
ACH-000366,0.135978636943
ACH-000368,0.37087716598000003
ACH-000374,0.35260503908600005
ACH-000375,-0.0640917170787
ACH-000376,0.134143236423
ACH-000381,-0.0588383320802
ACH-000383,0.180013257401
ACH-000387,0.0627075337363
ACH-000389,0.34443258357699996
ACH-000390,0.0999735107703
ACH-000393,0.148796677859
ACH-000395,0.12576822777799998
ACH-000397,0.210625532244
ACH-000401,0.161994396797
ACH-000402,0.10997940696900001
ACH-000403,0.166800832364
ACH-000404,0.343799624412
ACH-000406,0.14018831915899999
ACH-000407,0.178677881
ACH-000408,0.19408821412399999
ACH-000410,0.16538711923399999
ACH-000411,0.0626395110928
ACH-000414,0.323923403189
ACH-000415,0.155210430233
ACH-000416,0.08049041300939999
ACH-000420,0.0803886588104
ACH-000421,0.100734212026
ACH-000424,0.18666380019200002
ACH-000425,0.190748905848
ACH-000426,-0.160524763343
ACH-000427,0.335507306895
ACH-000433,0.285018192216
ACH-000436,0.226975302867
ACH-000444,0.159443003833
ACH-000445,0.242498788085
ACH-000448,0.12704235285
ACH-000450,0.23905453508900001
ACH-000452,0.177702052927
ACH-000454,0.07947084613239999
ACH-000458,0.174093286899
ACH-000459,-0.163760007398
ACH-000460,0.20372352081300002
ACH-000461,0.275555354577
ACH-000463,0.16824927609
ACH-000464,0.273975286668
ACH-000466,0.0794545541529
ACH-000467,0.0828621652785
ACH-000468,0.277512328739
ACH-000469,0.20387361587699998
ACH-000470,0.29833260613699997
ACH-000471,0.11661610306800001
ACH-000472,0.219875300393
ACH-000473,0.188201815828
ACH-000475,0.206560288479
ACH-000476,0.295859434898
ACH-000477,0.318354438004
ACH-000480,0.179426079005
ACH-000481,0.134249200939
ACH-000483,0.120688508858
ACH-000484,0.0700110365232
ACH-000485,-0.0132895160545
ACH-000486,0.203184070814
ACH-000487,0.125244644016
ACH-000488,0.207722430937
ACH-000490,0.0543315800442
ACH-000491,0.12024732207800001
ACH-000495,0.024667999507
ACH-000496,0.28038943758900003
ACH-000499,0.197033496663
ACH-000500,0.300810432335
ACH-000502,0.20479180817899997
ACH-000503,0.109624824648
ACH-000505,0.108975566072
ACH-000507,0.0698578275269
ACH-000510,0.08786432655480002
ACH-000511,0.301540052234
ACH-000512,0.0264651272591
ACH-000516,0.10802561081800001
ACH-000517,0.200457023303
ACH-000518,0.140445660977
ACH-000520,0.200753888299
ACH-000521,0.268736817153
ACH-000522,0.210815632286
ACH-000524,0.169755780686
ACH-000527,0.188747910512
ACH-000528,0.161739335381
ACH-000537,0.277478832869
ACH-000541,0.184251741364
ACH-000542,0.104190038988
ACH-000544,0.244568404622
ACH-000545,0.275985922355
ACH-000547,0.13971285293299998
ACH-000548,-0.0248497474786
ACH-000549,0.019458376159400003
ACH-000550,0.22928478208900002
ACH-000552,-0.0014444809292999997
ACH-000556,0.12998292473099998
ACH-000557,0.204646114232
ACH-000570,0.27338583920299997
ACH-000571,0.0630006019866
ACH-000573,0.20041159586399998
ACH-000576,0.0326440517159
ACH-000580,-0.0452511863054
ACH-000584,0.23216026699499998
ACH-000585,0.122115655568
ACH-000588,0.287909088102
ACH-000589,0.312824924695
ACH-000591,0.175403327494
ACH-000593,0.215883641521
ACH-000600,0.31450356920899997
ACH-000601,0.136465308694
ACH-000604,0.27954415578499997
ACH-000605,0.15642469099
ACH-000606,0.062731018112
ACH-000608,0.218685082871
ACH-000614,0.336696929564
ACH-000616,0.171798719578
ACH-000618,0.0845633229829
ACH-000619,0.18734169596500003
ACH-000620,0.168554516954
ACH-000621,0.28924567015999997
ACH-000622,0.169111249255
ACH-000623,0.111926115693
ACH-000624,0.19894913160900002
ACH-000627,0.16011450577199998
ACH-000630,0.137572963331
ACH-000632,0.19458305668900003
ACH-000633,0.351779406937
ACH-000637,0.285684613073
ACH-000638,0.160587594356
ACH-000646,0.234737717544
ACH-000647,0.07671064709589999
ACH-000648,0.222439497332
ACH-000649,0.23835494102899998
ACH-000651,0.125360679091
ACH-000652,0.111971161811
ACH-000653,0.173149313167
ACH-000657,0.28486019001999996
ACH-000658,0.156791322519
ACH-000661,0.218483517776
ACH-000662,0.122668258377
ACH-000663,0.139704542242
ACH-000665,0.194647667254
ACH-000671,0.219037598706
ACH-000673,0.0697608641513
ACH-000676,0.0386844297241
ACH-000677,0.297986040311
ACH-000681,0.234663821113
ACH-000682,0.146552660017
ACH-000683,-0.0207768647212
ACH-000684,0.144343048686
ACH-000688,0.11007777116900001
ACH-000693,0.0746461797149
ACH-000694,0.199007284365
ACH-000695,0.129908033206
ACH-000696,0.163636831293
ACH-000697,0.133239461968
ACH-000699,0.276192006109
ACH-000701,0.0554554827127
ACH-000706,0.0267580496975
ACH-000711,0.265928998353
ACH-000713,0.18161135322900002
ACH-000714,0.239816630756
ACH-000718,0.10462504045700001
ACH-000720,0.178310209597
ACH-000721,0.068066951527
ACH-000724,0.23442404203000003
ACH-000725,0.025440116427599996
ACH-000732,0.288538888776
ACH-000734,0.142307713027
ACH-000735,0.15043072684800002
ACH-000736,0.116318913849
ACH-000738,0.283565117808
ACH-000746,0.26499629141
ACH-000747,0.166725171386
ACH-000748,0.18159266147999997
ACH-000753,0.107449291723
ACH-000756,0.0455312825634
ACH-000757,0.11250351630899999
ACH-000758,0.17337872827700002
ACH-000760,0.124111410728
ACH-000763,0.17271962523899997
ACH-000764,0.48096322227899996
ACH-000765,0.152556395368
ACH-000766,0.132866200845
ACH-000767,0.263460739422
ACH-000768,0.217859100654
ACH-000769,0.171538350856
ACH-000770,0.14698619906500002
ACH-000771,0.174175159018
ACH-000773,0.014337667610200002
ACH-000776,0.139269041812
ACH-000777,0.14326206717499998
ACH-000778,0.263118485974
ACH-000781,0.116701887568
ACH-000782,0.247524279429
ACH-000783,0.23165588512899998
ACH-000784,0.29378754765099996
ACH-000785,0.106298165042
ACH-000787,0.21569156533199998
ACH-000788,0.170108142939
