,USB1 (79650)
ACH-000363,0.057759284868
ACH-000364,-0.381825409365
ACH-000365,-0.0486090932696
ACH-000366,-0.0428818945823
ACH-000368,-0.17271916253400002
ACH-000374,-0.0246737363876
ACH-000375,-0.00786207061783
ACH-000376,-0.142181742938
ACH-000381,-0.12569879929199998
ACH-000383,-0.150963647061
ACH-000387,-0.0931477985877
ACH-000389,0.0850543161383
ACH-000390,-0.19813229816300001
ACH-000393,-0.176043554907
ACH-000395,0.0136222987466
ACH-000397,-0.19928084039299998
ACH-000401,-0.12359646282
ACH-000402,-0.477655506197
ACH-000403,-0.0725740537168
ACH-000404,0.26747560088399996
ACH-000406,-0.163046783392
ACH-000407,-0.078583968517
ACH-000408,-0.11480354257400001
ACH-000410,-0.138780754649
ACH-000411,0.08233595398350001
ACH-000414,-0.12972710883400002
ACH-000415,-0.161282847931
ACH-000416,-0.326536860186
ACH-000420,-0.10602836506
ACH-000421,-0.421146587109
ACH-000424,-0.098700145979
ACH-000425,-0.0680529325476
ACH-000426,0.09519617254519999
ACH-000427,0.110411369988
ACH-000433,-0.16817592063099998
ACH-000436,0.0633506756561
ACH-000444,-0.35066057866800004
ACH-000445,-0.339380045608
ACH-000448,-0.186158594938
ACH-000450,0.00509880303432
ACH-000452,-0.175017472876
ACH-000454,-0.42360672643799996
ACH-000458,-0.0696787786668
ACH-000459,0.18237405479000002
ACH-000460,-0.334750265726
ACH-000461,-0.09409609708380001
ACH-000463,-0.08458928013219999
ACH-000464,-0.020589349968700002
ACH-000466,-0.144878265177
ACH-000467,-0.0904370843633
ACH-000468,-0.24288207854600002
ACH-000469,0.0458219520204
ACH-000470,-0.318548612003
ACH-000471,-0.168810149171
ACH-000472,-0.058346275635099996
ACH-000473,-0.289195891344
ACH-000475,-0.171801418231
ACH-000476,-0.05468229559190001
ACH-000477,0.0874718292375
ACH-000480,0.0169862168613
ACH-000481,0.013199278004799999
ACH-000483,-0.0919851186049
ACH-000484,-0.121602577348
ACH-000485,-0.0134132159587
ACH-000486,0.0183891257332
ACH-000487,-0.511389229933
ACH-000488,-0.12793591872
ACH-000490,-0.297130730966
ACH-000491,-0.020462489332299997
ACH-000495,0.16567920154899998
ACH-000496,-0.0435565543915
ACH-000499,-0.0944029972989
ACH-000500,-1.0592644502200002
ACH-000502,-0.08493405877419999
ACH-000503,-0.0982219194292
ACH-000505,-0.318810978259
ACH-000507,-0.124017170399
ACH-000510,-0.142579442045
ACH-000511,-0.0642095149192
ACH-000512,0.0474695937449
ACH-000516,-0.0875292060246
ACH-000517,-0.114073347391
ACH-000518,-0.19623552019999999
ACH-000520,-0.35724160548
ACH-000521,-0.121089834104
ACH-000522,-0.279040232838
ACH-000524,-0.184085830463
ACH-000527,0.0299323488904
ACH-000528,-0.0793579486614
ACH-000537,-0.0008807223185760001
ACH-000541,-0.062379064433500005
ACH-000542,-0.181954930071
ACH-000544,-0.35159522505199997
ACH-000545,0.0103903486581
ACH-000547,-0.100762558301
ACH-000548,-0.329642115024
ACH-000549,-0.210914612685
ACH-000550,-0.42159300731399996
ACH-000552,0.0743492650846
ACH-000556,-0.319802936435
ACH-000557,-0.11593991773800001
ACH-000570,0.026717994226900004
ACH-000571,-0.0474824331023
ACH-000573,-0.206475190199
ACH-000576,-0.111014144437
ACH-000580,-0.0228714574643
ACH-000584,-0.257624126335
ACH-000585,-0.0256924353841
ACH-000588,-0.160844740079
ACH-000589,0.03481919361290001
ACH-000591,-0.11061125813799999
ACH-000593,-0.15817069318399998
ACH-000600,-0.0379373826533
ACH-000601,-0.316878625681
ACH-000604,-0.305111352495
ACH-000605,-0.17071122721
ACH-000606,0.07702217862
ACH-000608,-0.10535824018300001
ACH-000614,0.155293661526
ACH-000616,-0.116484867093
ACH-000618,-0.141418071213
ACH-000619,-0.170012811287
ACH-000620,-0.17649970581500002
ACH-000621,-0.160891288726
ACH-000622,-0.141948897282
ACH-000623,-0.052660624779
ACH-000624,-0.35239647704300003
ACH-000627,-0.13922124875800002
ACH-000630,-0.0785144176984
ACH-000632,-0.14963517363099998
ACH-000633,-0.0434427104239
ACH-000637,-0.0834387615525
ACH-000638,-0.242316910022
ACH-000646,-0.0597654089337
ACH-000647,-0.32017525573000005
ACH-000648,-0.148113448876
ACH-000649,-0.052649671177
ACH-000651,-0.24126867162300003
ACH-000652,-0.21569602805100002
ACH-000653,-0.10689758181
ACH-000657,-0.11116135082699999
ACH-000658,-0.261289581477
ACH-000661,-0.206550044232
ACH-000662,0.07265683358450001
ACH-000663,0.0293738289745
ACH-000665,0.0375756775503
ACH-000671,-0.0174786465695
ACH-000673,0.042979460889300006
ACH-000676,-0.121399140001
ACH-000677,0.012469044996
ACH-000681,-0.177559741305
ACH-000682,-0.175958503512
ACH-000683,-0.288898040293
ACH-000684,-0.07777771321060001
ACH-000688,-0.0573272386924
ACH-000693,-0.04251616863530001
ACH-000694,-0.08485385072979999
ACH-000695,0.311674008489
ACH-000696,-0.155293065013
ACH-000697,0.150681816425
ACH-000699,-0.0631020214262
ACH-000701,-0.131914970223
ACH-000706,-0.011801176038799998
ACH-000711,-0.0221956206518
ACH-000713,-0.461000500888
ACH-000714,0.124082073248
ACH-000718,-0.0634271499564
ACH-000720,0.0520592354725
ACH-000721,-0.23039355564199998
ACH-000724,-0.15391785270199998
ACH-000725,-0.198725793933
ACH-000732,-0.0572224807971
ACH-000734,-0.0566987877177
ACH-000735,-0.154594053353
ACH-000736,-0.16230946923
ACH-000738,-0.37300132035899997
ACH-000746,-0.19544914156800003
ACH-000747,-0.151329995622
ACH-000748,-0.0658327681721
ACH-000753,-0.19087871073899998
ACH-000756,-0.031367887509
ACH-000757,-0.22709748688700002
ACH-000758,-0.152897989681
ACH-000760,-0.0518811904644
ACH-000763,-0.00772488725834
ACH-000764,-0.016182587674700002
ACH-000765,-0.016603629370799997
ACH-000766,-0.0909017921758
ACH-000767,-0.229434013133
ACH-000768,-0.16528101550000002
ACH-000769,-0.0490073379225
ACH-000770,0.007548179025770001
ACH-000771,-0.06573902455040001
ACH-000773,-0.14577082422
ACH-000776,-0.188043224461
ACH-000777,-0.192508491089
ACH-000778,-0.237656873242
ACH-000781,-0.06637014213909999
ACH-000782,-0.07200484655280001
ACH-000783,-0.010041832307799998
ACH-000784,-0.0758565795373
ACH-000785,-0.115732343314
ACH-000787,-0.134143913635
ACH-000788,-0.111353627185
ACH-000791,-0.0939595238962
ACH-000792,0.000788258630712
ACH-000794,-0.225205659527
ACH-000796,-0.0073616794351
ACH-000799,0.14572555944499999
ACH-000800,-0.27037396748799997
ACH-000802,-0.31148613199700004
ACH-000804,0.12009669429000001
ACH-000805,0.028201309148499998
ACH-000809,-0.0780972323167
ACH-000810,0.08986326009739999
ACH-000811,-0.20654608273400002
ACH-000817,-0.42321038704400005
ACH-000819,-0.133793139123
ACH-000820,-0.0236126290339
ACH-000821,-0.0954256352576
ACH-000822,-0.177262175754
ACH-000823,-0.099564759588
ACH-000824,-0.137532810259
ACH-000827,-0.06647547350880001
ACH-000829,-0.102758284101
ACH-000831,0.034532627848
ACH-000832,-0.316873966151
ACH-000833,-0.0176673494438
ACH-000834,-0.275508296936
ACH-000835,-0.101290194097
ACH-000836,-0.13388884792199998
ACH-000837,-0.09412358578810001
ACH-000838,0.0887273562406
ACH-000839,-0.276628092364
ACH-000840,-0.237196632593
ACH-000841,0.0871684421838
ACH-000843,-0.0185899304368
ACH-000846,-0.0108930891815
ACH-000847,-0.261580620883
ACH-000848,0.011667192574400001
ACH-000849,-0.170874721673
ACH-000851,-0.167016777005
ACH-000855,-0.052767704869300006
ACH-000856,-0.156599863227
ACH-000858,-0.06533193744230001
ACH-000859,-0.092690156096
ACH-000861,-0.11872089975299999
ACH-000862,-0.0206477839622
ACH-000865,-0.0996155725784
ACH-000866,-0.09723165582810002
ACH-000867,-0.08941629518880001
ACH-000869,-0.025227300098599997
ACH-000872,0.133417516108
ACH-000873,-0.37183032943000005
ACH-000876,-0.12350543170600001
ACH-000878,-0.245418330878
ACH-000880,-0.25689081613299997
ACH-000881,-0.039901984993199996
ACH-000882,-0.00213917589756
ACH-000884,0.124213874966
ACH-000885,-0.015552408844899999
ACH-000887,-0.05958636916230001
ACH-000888,-0.15412700447799998
ACH-000889,-0.193815136684
ACH-000890,-0.224015840828
ACH-000896,-0.102111582694
ACH-000898,-0.247034682741
ACH-000900,0.0780103365369
ACH-000901,-0.118982007381
ACH-000905,-0.0275150153178
ACH-000906,-0.0504167979823
ACH-000907,-0.0347136674959
ACH-000910,-0.0113813870992
ACH-000911,-0.171948618779
ACH-000912,-0.156342170164
ACH-000913,-0.028038569028599997
ACH-000915,-0.130644422311
ACH-000916,-0.11031387593
ACH-000917,-0.144446773235
ACH-000921,-0.22508416910100001
ACH-000924,-0.0414320692419
ACH-000926,-0.24632204028000002
ACH-000928,0.0193453403847
ACH-000929,-0.224136976899
ACH-000932,-0.150125812762
ACH-000935,0.316761383144
ACH-000936,0.00859790502309
ACH-000937,-0.0617758733115
ACH-000938,0.023519205283900002
ACH-000939,-0.10813898037799999
ACH-000941,-0.153513202082
ACH-000943,-0.0194137832103
ACH-000946,0.05486419870709999
ACH-000947,-0.041185403571699995
ACH-000948,-0.173750640896
ACH-000950,-0.09822756042439999
ACH-000953,-0.0736216115338
ACH-000957,-0.110924978774
ACH-000958,-0.00380612644287
ACH-000960,-0.056335902353099994
ACH-000963,-0.0390975191646
ACH-000968,0.12747832095
ACH-000969,-0.177598762575
ACH-000973,-0.0852278492637
ACH-000974,-0.103157143364
ACH-000975,-0.041107015703599994
ACH-000976,-0.42793519667900004
ACH-000978,-0.399649234653
ACH-000980,-0.0161628384527
ACH-000984,-0.019407797459499998
ACH-000986,-0.0159402187152
ACH-000988,-0.274128613011
ACH-000993,-0.320397792315
ACH-000994,-0.219768434067
ACH-000996,0.190372852854
ACH-001001,-0.177392786746
ACH-001020,0.07836586254769999
ACH-001028,-0.0705372890357
ACH-001031,-0.183287476344
ACH-001038,-0.127604026544
ACH-001048,-0.107981293945
ACH-001050,-0.0305280799987
ACH-001053,0.0385700536064
ACH-001054,-0.21382870083
ACH-001061,-0.134993821125
ACH-001067,-0.31798469020799996
ACH-001075,-0.13259094640900002
ACH-001096,-0.058327883571300004
ACH-001128,-0.16423598137599998
ACH-001134,-0.037263351014300006
ACH-001151,-0.0487457381049
ACH-001163,-0.24960562274
ACH-001164,-0.0231946752324
ACH-001173,-0.33750874694399996
ACH-001183,-0.0811357172454
ACH-001184,0.157547981119
ACH-001190,-0.08673548974860001
ACH-001192,-0.151537206106
ACH-001193,0.00923771775807
ACH-001196,0.06188667241169999
ACH-001197,0.0257930992147
ACH-001205,0.006984478909819999
ACH-001211,-0.114359232524
ACH-001212,0.015752382164200003
ACH-001228,-0.23358677848099998
ACH-001232,-0.248183457514
ACH-001239,0.06965568714630001
ACH-001274,-0.19825046216400002
ACH-001275,0.0956068784257
ACH-001277,-0.0614205254983
ACH-001278,-0.172963067771
ACH-001280,0.19736825839000002
ACH-001283,-0.016146615535200002
ACH-001289,-0.122357724789
ACH-001295,-0.0249492941925
ACH-001300,0.0910969032231
ACH-001301,-0.146512090555
ACH-001302,-0.005990065417739999
ACH-001303,-0.201220410118
ACH-001306,-0.10968885481799999
ACH-001318,-0.147439078158
ACH-001322,-0.0729038594688
ACH-001328,-0.0350304582345
ACH-001332,0.00451736177106
ACH-001333,-0.143810306677
ACH-001336,-0.0682623316498
ACH-001340,0.05539422089150001
ACH-001346,-0.0344807800475
ACH-001353,-0.171180831118
ACH-001354,-0.276028949245
ACH-001367,-0.18272616988899998
ACH-001368,-0.257345510548
ACH-001374,0.0191931279592
ACH-001375,-0.40054900815399996
ACH-001377,-0.0282242737343
ACH-001380,-0.0402049586703
ACH-001391,0.0766583137317
ACH-001407,-0.102041858106
ACH-001408,0.0334113514682
ACH-001413,0.0201905290608
ACH-001430,-0.0653938304505
ACH-001431,-0.241167444732
ACH-001450,-0.22029885911699998
ACH-001496,-0.0491844367809
ACH-001500,-0.00280576488037
ACH-001521,-0.14335033310599998
ACH-001523,0.0549499933632
ACH-001532,-0.0060780970049
ACH-001536,-0.18667373797800002
ACH-001550,-0.143444587865
ACH-001552,-0.18454715021499998
ACH-001554,-0.339778909055
ACH-001645,-0.112535889682
ACH-001654,-0.0170689293623
ACH-001715,-0.0536888197351
ACH-001735,-0.1673586109
ACH-001736,-0.169490445985
ACH-001737,-0.6577727846679999
ACH-001740,0.178813333627
ACH-001745,0.017431999624299997
ACH-001750,-0.27846748915999997
ACH-001765,-0.034771259499699995
ACH-001956,-0.039174782375500004
ACH-001957,-0.112926802218
