,SIGLEC10 (89790)
ACH-000004,-0.41250873648
ACH-000007,-0.0687983610586
ACH-000009,-0.19007957554699997
ACH-000011,-0.0879712168163
ACH-000012,0.0154198650871
ACH-000013,-0.217188576845
ACH-000014,-0.19818762067
ACH-000015,-0.301865521776
ACH-000017,-0.155191717653
ACH-000018,-0.20097241304400001
ACH-000019,0.0159970969238
ACH-000021,-0.08639770698850001
ACH-000022,-0.195933204984
ACH-000025,-0.012895665176500001
ACH-000028,0.020684617212400003
ACH-000030,-0.250707829443
ACH-000035,-0.139454335184
ACH-000036,-0.07083769376139999
ACH-000037,-0.038897653904400004
ACH-000039,-0.09711581682460001
ACH-000040,-0.11300076669199999
ACH-000041,-0.152358145639
ACH-000042,-0.0731257413298
ACH-000045,-0.164330462388
ACH-000047,-0.125912708358
ACH-000052,-0.365143314943
ACH-000053,-0.173322591201
ACH-000054,-0.369362740495
ACH-000055,0.247381423598
ACH-000060,-0.0992031433598
ACH-000067,-0.31799850577
ACH-000070,0.16899827435400003
ACH-000075,-0.159383172843
ACH-000078,0.073438838512
ACH-000082,-0.133067608517
ACH-000085,-0.305336435103
ACH-000086,-0.036376884757300006
ACH-000087,-0.104471469882
ACH-000092,-0.102186805867
ACH-000095,-0.0592842544301
ACH-000097,-0.15163416668
ACH-000098,-0.19979112102899999
ACH-000099,-0.13758282615599998
ACH-000108,-0.21314027736699998
ACH-000113,-0.08941772330310001
ACH-000115,0.058772264228499994
ACH-000116,-0.132082366408
ACH-000118,-0.11556506799499999
ACH-000120,-0.18306342630999997
ACH-000123,-0.287754780665
ACH-000127,-0.153587519598
ACH-000128,-0.08530954900250001
ACH-000132,-0.018338326403400003
ACH-000133,-0.228999946897
ACH-000137,-0.282921265355
ACH-000138,-0.21858836973999998
ACH-000142,-0.232536096078
ACH-000143,-0.26242422389000003
ACH-000146,-0.155823168874
ACH-000148,-0.135079653247
ACH-000150,-0.0591025211582
ACH-000152,-0.189292788906
ACH-000153,-0.0237470732785
ACH-000159,-0.193237317511
ACH-000160,-0.13732643604
ACH-000163,-0.13966697058
ACH-000167,0.0616161645357
ACH-000168,-0.232778096442
ACH-000169,-0.0322693429895
ACH-000178,-0.0852578756643
ACH-000182,-0.21273051569600002
ACH-000183,-0.015162136467600002
ACH-000188,-0.0742488388777
ACH-000189,0.0389250657221
ACH-000190,-0.18922986160900002
ACH-000198,-0.20064689939199998
ACH-000204,-0.13922440524000002
ACH-000206,-0.22475228632199998
ACH-000207,-0.34822193237599997
ACH-000211,-0.162704791887
ACH-000215,-0.0875723194942
ACH-000221,-0.171572167242
ACH-000222,0.149518788239
ACH-000223,0.0125671354464
ACH-000226,-0.0618494129263
ACH-000227,-0.117652306961
ACH-000228,-0.00970221182514
ACH-000231,-0.017703518368400003
ACH-000232,-0.243035200606
ACH-000233,-0.250717309073
ACH-000234,-0.07498547100769999
ACH-000235,-0.0705890658956
ACH-000237,-0.153152901114
ACH-000238,0.0982401331288
ACH-000243,-0.0298105007526
ACH-000244,-0.298765022015
ACH-000246,-0.07927191109010001
ACH-000248,-0.118134081253
ACH-000250,-0.07436483373710001
ACH-000251,-0.231793107943
ACH-000253,-0.048166824757199994
ACH-000255,-0.200390280099
ACH-000256,-0.152745781167
ACH-000257,-0.20158174699099998
ACH-000258,-0.016265423345099998
ACH-000259,-0.063812512998
ACH-000260,-0.14355065555299998
ACH-000261,-0.053343099060199996
ACH-000262,-0.2487345465
ACH-000263,-0.24260241733899998
ACH-000264,0.020586149074599998
ACH-000265,-0.07604086303730001
ACH-000266,-0.08189514654880001
ACH-000272,-0.041265854408699995
ACH-000273,-0.110967170347
ACH-000274,-0.0315475629821
ACH-000277,-0.0463742402554
ACH-000278,-0.0859456929465
ACH-000279,0.0137888056905
ACH-000280,-0.09198036801069999
ACH-000281,-0.06521357606150001
ACH-000288,-0.0333728301989
ACH-000291,-0.17035920497600002
ACH-000293,-0.171575849777
ACH-000294,-0.295963069659
ACH-000295,-0.105748003136
ACH-000296,-0.17164425576499998
ACH-000302,-0.26898008502500004
ACH-000304,-0.327141915244
ACH-000307,-0.0539586619238
ACH-000308,-0.0890728183
ACH-000310,-0.06679778550110001
ACH-000311,0.0786656514771
ACH-000312,0.09121176577670001
ACH-000315,-0.0313081295232
ACH-000316,-0.0494495782175
ACH-000317,-0.018596278256700002
ACH-000318,-0.0626445650628
ACH-000319,-0.47263573838899997
ACH-000320,-0.0297046590306
ACH-000322,-0.09049990593460001
ACH-000323,-0.230618090608
ACH-000324,-0.18295018139199998
ACH-000329,-0.153820686204
ACH-000330,-0.180163865001
ACH-000331,-0.037510383185
ACH-000332,-0.111533631075
ACH-000334,-0.296738186874
ACH-000335,0.10146043290699999
ACH-000336,-0.34344350114600003
ACH-000337,-0.09149602874849999
ACH-000339,-0.216618131839
ACH-000341,-0.17654059305
ACH-000348,0.00441158617938
ACH-000350,-0.21778919846099998
ACH-000352,-0.13747963101900001
ACH-000356,-0.21573107727
ACH-000361,-0.29092325531
ACH-000362,-0.302647659506
ACH-000363,0.0403467743734
ACH-000364,-0.170781403237
ACH-000365,-0.0567557797226
ACH-000366,-0.20169681696
ACH-000368,0.0692725117845
ACH-000374,-0.121559295353
ACH-000375,-0.212936380462
ACH-000376,-0.125735435459
ACH-000381,-0.24080509276999998
ACH-000383,-0.12339766289899999
ACH-000387,-0.13093874297900002
ACH-000389,-0.306788367488
ACH-000390,-0.13018463989499998
ACH-000393,-0.10516228997000002
ACH-000395,-0.12095389650800001
ACH-000397,-0.08543209607460002
ACH-000401,-0.156196928884
ACH-000402,-0.0147103137494
ACH-000403,-0.242520843037
ACH-000404,-0.076270478292
ACH-000406,-0.0513931006898
ACH-000407,-0.017096252880200002
ACH-000408,-0.24160501124699998
ACH-000410,-0.29915669815400003
ACH-000411,-0.0496397230963
ACH-000414,-0.157077669987
ACH-000415,0.076219457758
ACH-000416,-0.0835655549161
ACH-000420,-0.237870115321
ACH-000421,-0.19161927994199998
ACH-000424,-0.045657580312400005
ACH-000425,-0.08200392618989999
ACH-000426,0.130196747818
ACH-000427,-0.23595006814599997
ACH-000433,0.0333263992717
ACH-000436,0.0137245771936
ACH-000444,-0.0627424408595
ACH-000445,-0.166925277171
ACH-000448,-0.148124542267
ACH-000450,-0.22367324155699997
ACH-000452,-0.146313778877
ACH-000454,0.058994417893699996
ACH-000458,-0.44383307480499995
ACH-000459,-0.08760018057489999
ACH-000460,-0.21384577641600003
ACH-000461,0.10330915183499999
ACH-000463,0.12796625372
ACH-000464,-0.0556977778724
ACH-000466,-0.152163622775
ACH-000467,0.016644837550600002
ACH-000468,-0.133037131934
ACH-000469,-0.156372318559
ACH-000470,0.000456720499673
ACH-000471,-0.255304685179
ACH-000472,-0.225033351624
ACH-000473,-0.24576823482500001
ACH-000475,-0.061043800581800006
ACH-000476,-0.0698774919405
ACH-000477,0.130978042356
ACH-000480,0.0738867503347
ACH-000481,0.0118657031109
ACH-000483,0.0355257831802
ACH-000484,-0.234980581399
ACH-000485,0.0150141903175
ACH-000486,-0.136808065268
ACH-000487,-0.13734160794199998
ACH-000488,-0.128405167974
ACH-000490,-0.189091999802
ACH-000491,-0.154895218143
ACH-000495,0.0567825882886
ACH-000496,-0.158172899054
ACH-000499,0.0652630980679
ACH-000500,0.23427034025899998
ACH-000502,-0.060950918846000006
ACH-000503,0.16919746551800002
ACH-000505,-0.196099674467
ACH-000507,-0.111988638091
ACH-000510,-0.188999574526
ACH-000511,-0.17634102884199998
ACH-000512,-0.0630377243611
ACH-000516,-0.06383272107429999
ACH-000517,-0.09652912006860001
ACH-000518,-0.0452245686051
