,GJA5 (2702)
ACH-000004,0.0626610302171
ACH-000007,-0.357766672661
ACH-000009,-0.313136389801
ACH-000011,-0.32304044366900003
ACH-000012,-0.148587505774
ACH-000013,-0.179319012876
ACH-000014,-0.112084021805
ACH-000015,-0.272858748358
ACH-000017,-0.0409749490377
ACH-000018,-0.0761344602155
ACH-000019,-0.38027794141099996
ACH-000021,-0.14365318898600002
ACH-000022,-0.20074332135200001
ACH-000025,-0.224200605229
ACH-000028,-0.314242718018
ACH-000030,-0.08055035681030001
ACH-000035,-0.157350311502
ACH-000036,-0.0461004859084
ACH-000037,-0.138392699173
ACH-000039,0.0614252504106
ACH-000040,-0.0937801070965
ACH-000041,-0.246526240374
ACH-000042,-0.08813456502
ACH-000045,-0.08549995152310001
ACH-000047,-0.10865007645199999
ACH-000052,-0.315567493997
ACH-000053,-0.22792113949599999
ACH-000054,-0.0842863741648
ACH-000055,-0.284192124431
ACH-000060,-0.23641600235100002
ACH-000067,-0.0361935255846
ACH-000070,-0.137212008121
ACH-000075,-0.22236285050700003
ACH-000078,-0.0879896262056
ACH-000082,-0.190338163598
ACH-000085,-0.21783957587699998
ACH-000086,-0.266503382942
ACH-000087,-0.178902971546
ACH-000092,-0.178217184789
ACH-000095,-0.193199929332
ACH-000097,-0.0941750958351
ACH-000098,-0.186501143543
ACH-000099,-0.06415199310030001
ACH-000108,-0.021968875429700004
ACH-000113,-0.0902342006477
ACH-000115,-0.142989946264
ACH-000116,-0.148090702941
ACH-000118,-0.154463577233
ACH-000120,0.0470056835947
ACH-000123,-0.138671733844
ACH-000127,-0.11990554188
ACH-000128,-0.190309978874
ACH-000132,-0.04496363170940001
ACH-000133,-0.146796109975
ACH-000137,-0.334229611835
ACH-000138,-0.16839823644299998
ACH-000142,-0.25549735541900004
ACH-000143,-0.173429715856
ACH-000146,-0.0659507861318
ACH-000148,-0.0898300454307
ACH-000150,-0.0762933200479
ACH-000152,-0.07379660757880001
ACH-000153,-0.127879300835
ACH-000159,-0.020303371628400003
ACH-000160,-0.0695366880215
ACH-000163,0.021886230596500002
ACH-000167,0.0943055557352
ACH-000168,-0.115655333276
ACH-000169,-0.0938283693347
ACH-000178,-0.10996810689099999
ACH-000182,-0.166466390711
ACH-000183,-0.10148368602399999
ACH-000188,-0.15654704636800001
ACH-000189,0.060319997480499994
ACH-000190,0.159123033977
ACH-000198,-0.08419085654139999
ACH-000204,-0.49781259792099997
ACH-000206,-0.135888420197
ACH-000207,0.0167690823003
ACH-000211,-0.155015097003
ACH-000215,-0.202736739491
ACH-000221,-0.333386343753
ACH-000222,-0.0529722133083
ACH-000223,-0.217529884903
ACH-000226,-0.171661247937
ACH-000227,0.0945715385918
ACH-000228,-0.146563244457
ACH-000231,-0.19832933798500002
ACH-000232,-0.21835330682100001
ACH-000233,-0.0298097202937
ACH-000234,-0.29000135485
ACH-000235,-0.114226905658
ACH-000237,-0.21509868634100002
ACH-000238,-0.0261054067582
ACH-000243,-0.09171555552169999
ACH-000244,-0.252850742006
ACH-000246,-0.26858071513
ACH-000248,-0.5848356036300001
ACH-000250,-0.14603014947100001
ACH-000251,-0.288006906259
ACH-000253,-0.0191934266066
ACH-000255,-0.16613993131100002
ACH-000256,-0.0575950346372
ACH-000257,-0.142201083138
ACH-000258,-0.653577077567
ACH-000259,-0.16696151421
ACH-000260,-0.183052579143
ACH-000261,-0.0880421213071
ACH-000262,-0.565630752474
ACH-000263,0.0684136353088
ACH-000264,-0.275114698005
ACH-000265,-0.343011212297
ACH-000266,-0.176782593037
ACH-000272,-0.281680216543
ACH-000273,-0.303714409799
ACH-000274,0.04918350032240001
ACH-000277,-0.0773051925198
ACH-000278,-0.20297193493000001
ACH-000279,-0.0692343006613
ACH-000280,-0.145919343854
ACH-000281,-0.106059220802
ACH-000288,-0.112516911823
ACH-000291,-0.06695603396750001
ACH-000293,-0.251295009166
ACH-000294,-0.213139817635
ACH-000295,-0.331996389866
ACH-000296,-0.405424894338
ACH-000302,-0.156976139553
ACH-000304,0.0715775338544
ACH-000307,-0.0460025133449
ACH-000308,-0.0520864384414
ACH-000310,-0.147636855514
ACH-000311,-0.208939848616
ACH-000312,-0.06113335761969999
ACH-000315,-0.12905905552000002
ACH-000316,-0.107768399879
ACH-000317,0.029524417082099998
ACH-000318,-0.24854447855300002
ACH-000319,-0.179814674179
ACH-000320,-0.171886787525
ACH-000322,-0.219496394513
ACH-000323,-0.170343781783
ACH-000324,-0.0112551978034
ACH-000329,-0.0909975569854
ACH-000330,-0.139880433026
ACH-000331,-0.161237680972
ACH-000332,-0.15724139395099998
ACH-000334,0.181582549993
ACH-000335,-0.187346067489
ACH-000336,-0.12345237712099999
ACH-000337,-0.493812760162
ACH-000339,-0.0819131390869
ACH-000341,-0.247999904959
ACH-000348,-0.07946018375810002
ACH-000350,-0.0152524661452
ACH-000352,-0.126651148519
ACH-000356,-0.146269407699
ACH-000361,-0.0729333648562
ACH-000362,-0.17117950115299999
ACH-000363,-0.129339529556
ACH-000364,-0.178919478419
ACH-000365,-0.04815386329080001
ACH-000366,-0.167091697659
ACH-000368,-0.0209667906678
ACH-000374,-0.23116957118700002
ACH-000375,-0.30698260364
ACH-000376,-0.17125949469700003
ACH-000381,-0.19286690230099998
ACH-000383,-0.166492922864
ACH-000387,-0.233817424375
ACH-000389,-0.282032223142
ACH-000390,-0.45778751393399997
ACH-000393,-0.162880561742
ACH-000395,-0.0344269349875
ACH-000397,-0.0848685045657
ACH-000401,-0.132253831287
ACH-000402,0.166645069395
ACH-000403,-0.0712767803774
ACH-000404,-0.23672443551199998
ACH-000406,-0.244989724187
ACH-000407,-0.0527606471906
ACH-000408,-0.149138370188
ACH-000410,-0.30515267239300004
ACH-000411,0.010848729023
ACH-000414,-0.037805421564800004
ACH-000415,-0.15767433352
ACH-000416,-0.163870189352
ACH-000420,-0.26795343474100003
ACH-000421,-0.28551301992899997
ACH-000424,0.16543500453600002
ACH-000425,-0.165166099053
ACH-000426,-0.492464151356
ACH-000427,-0.213589593095
ACH-000433,0.0961909196165
ACH-000436,-0.23489915168
ACH-000444,-0.157596012142
ACH-000445,0.0007811417647900001
ACH-000448,-0.08610924808119999
ACH-000450,0.0909170779669
ACH-000452,-0.240236645744
ACH-000454,-0.283789180937
ACH-000458,-0.260159847186
ACH-000459,-0.060238425257599995
ACH-000460,-0.213899823921
ACH-000461,-0.0623042261112
ACH-000463,-0.0906638841604
ACH-000464,-0.181029232285
ACH-000466,0.0165179774402
ACH-000467,-0.0841544237964
ACH-000468,-0.0563604997156
ACH-000469,0.059191541566599996
ACH-000470,0.0970607541233
ACH-000471,-0.14239793121
ACH-000472,-0.07215146111210001
ACH-000473,-0.239571544309
ACH-000475,-0.08676188011870001
ACH-000476,-0.211202349648
ACH-000477,-0.13124613825099998
ACH-000480,-0.168380341034
ACH-000481,-0.0754719932138
ACH-000483,-0.08847131576390001
ACH-000484,-0.136817628169
ACH-000485,-0.0190069044428
ACH-000486,-0.175094758865
ACH-000487,-0.141693749663
ACH-000488,-0.052513130185400006
ACH-000490,-0.156834312697
ACH-000491,-0.128631541526
ACH-000495,-0.276984042884
ACH-000496,-0.095093451865
ACH-000499,0.308746994485
ACH-000500,-0.152397532634
ACH-000502,-0.0747812844156
ACH-000503,-0.512146900365
ACH-000505,-0.19285533837000002
ACH-000507,-0.251552182368
ACH-000510,-0.247105503576
ACH-000511,-0.062395349027199995
ACH-000512,0.102867619627
ACH-000516,-0.112222305741
ACH-000517,-0.133783196361
ACH-000518,-0.04629302053590001
ACH-000520,-0.116451096964
ACH-000521,-0.05984427761990001
ACH-000522,-0.151226734332
ACH-000524,-0.124302364297
ACH-000527,-0.0660942037239
ACH-000528,-0.139225151451
ACH-000537,-0.133896513167
ACH-000541,-0.285477946849
