,FOXQ1 (94234)
ACH-000004,0.257758764413
ACH-000007,0.11272628331800001
ACH-000009,0.10227732857899999
ACH-000011,0.077505625384
ACH-000012,0.2440540275
ACH-000013,0.0185996298519
ACH-000014,0.075416072429
ACH-000015,0.05259015124
ACH-000017,0.09611264609480001
ACH-000018,0.00840754052931
ACH-000019,0.214754279797
ACH-000021,0.179557298866
ACH-000022,0.405074311303
ACH-000025,0.10433764108799999
ACH-000028,0.14085991955
ACH-000030,0.286297981723
ACH-000035,0.143682621252
ACH-000036,0.142349146051
ACH-000037,-0.0587534804001
ACH-000039,0.100006254161
ACH-000040,0.00470531197511
ACH-000041,-0.0666174794126
ACH-000042,0.522139382948
ACH-000045,0.0164724186047
ACH-000047,0.113406734789
ACH-000052,-0.07053007972589999
ACH-000053,0.0657405219074
ACH-000054,0.0706101069306
ACH-000055,0.0149064028883
ACH-000060,0.0685295622606
ACH-000067,0.08104355643330001
ACH-000070,0.07744204381280001
ACH-000075,0.0415180720935
ACH-000078,0.109384017017
ACH-000082,-0.13735781420999998
ACH-000085,0.334175323149
ACH-000086,0.081664529865
ACH-000087,0.0455959529584
ACH-000092,0.09271921483689999
ACH-000095,0.025705708637000002
ACH-000097,0.149701766667
ACH-000098,-0.0623086759466
ACH-000099,0.05784338910280001
ACH-000108,0.166195893688
ACH-000113,0.0227701110665
ACH-000115,0.145174763609
ACH-000116,0.00794053458296
ACH-000118,0.143892295481
ACH-000120,-0.0865392404064
ACH-000123,0.225245844601
ACH-000127,-0.0300612322804
ACH-000128,0.11405160015
ACH-000132,-0.08885192856060001
ACH-000133,0.017155258780399998
ACH-000137,0.127586409647
ACH-000138,0.489208198851
ACH-000142,0.423820052171
ACH-000143,-0.0018873609888099998
ACH-000146,0.08966582274450001
ACH-000148,0.07813850049360001
ACH-000150,0.031137811749200002
ACH-000152,0.09838712617760001
ACH-000153,0.08132873866069999
ACH-000159,0.0525540182818
ACH-000160,0.42981409843199997
ACH-000163,0.13719110763
ACH-000167,0.121533366679
ACH-000168,0.05025621552040001
ACH-000169,0.0953307878546
ACH-000178,-0.11473596959
ACH-000182,0.17915097703299998
ACH-000183,-0.08720581346260001
ACH-000188,0.182860014593
ACH-000189,-0.305025643034
ACH-000190,0.253678376236
ACH-000198,0.0482502375606
ACH-000204,-0.013177782938200001
ACH-000206,0.186075213002
ACH-000207,0.218072295795
ACH-000211,-0.0516333720637
ACH-000215,-0.124454076656
ACH-000221,0.0473416804064
ACH-000222,0.334497050164
ACH-000223,0.24526337175500001
ACH-000226,0.192741154865
ACH-000227,0.21063263070399998
ACH-000228,0.255334208072
ACH-000231,0.0545504229159
ACH-000232,0.0718471582856
ACH-000233,0.0488948461097
ACH-000234,0.20569005864599998
ACH-000235,0.524722918186
ACH-000237,0.208772539058
ACH-000238,0.06737778018730001
ACH-000243,0.20860183385000003
ACH-000244,0.0154667199375
ACH-000246,-0.023005950084000002
ACH-000248,0.0814114951265
ACH-000250,0.00708647459199
ACH-000251,0.348651285779
ACH-000253,0.39709612443099995
ACH-000255,0.0817366647027
ACH-000256,0.0596747128758
ACH-000257,-0.11769125658099999
ACH-000258,0.0008600434112899999
ACH-000259,0.111244579622
ACH-000260,-6.514580487100001e-05
ACH-000261,0.11942617305299999
ACH-000262,-0.11972904089099999
ACH-000263,0.062055004952
ACH-000264,0.12324628195399999
ACH-000265,0.282778884581
ACH-000266,0.502423168589
ACH-000272,-0.020901157306099996
ACH-000273,0.011994895698500001
ACH-000274,0.010242471161399999
ACH-000277,0.0738423573934
ACH-000278,0.07609982946060001
ACH-000279,-0.09942726232410001
ACH-000280,0.132390194232
ACH-000281,0.0446228964242
ACH-000288,0.00850266998812
ACH-000291,-0.225546568294
ACH-000293,0.0181427892446
ACH-000294,0.151831388551
ACH-000295,-0.17176438381700002
ACH-000296,0.044967444751699996
ACH-000302,0.117810145118
ACH-000304,0.00085860024601
ACH-000307,0.19744857065299998
ACH-000308,0.026675673763099997
ACH-000310,0.43330224086400004
ACH-000311,0.134380679831
ACH-000312,0.10238919279400001
ACH-000315,-0.0402476968615
ACH-000316,0.11982729130200001
ACH-000317,-0.0075008670695
ACH-000318,0.18611760239100003
ACH-000319,0.00463659255479
ACH-000320,0.458294105022
ACH-000322,0.11880579552000001
ACH-000323,-0.0629041688953
ACH-000324,0.182276696967
ACH-000329,-0.09972396400660001
ACH-000330,0.09799946615569999
ACH-000331,0.0297920565184
ACH-000332,0.40325885935500005
ACH-000334,0.256557455925
ACH-000335,0.19181911707899998
ACH-000336,0.061032120027
ACH-000337,0.186728518733
ACH-000339,0.19056326450199998
ACH-000341,0.19191283364700001
ACH-000348,0.013956470391500001
ACH-000350,0.350506501791
ACH-000352,0.118291990927
ACH-000356,-0.041835625082099995
ACH-000361,0.06645146675699999
ACH-000362,0.23813002273400002
ACH-000363,-0.0312976308435
ACH-000364,-0.0471061072633
ACH-000365,0.059327965792500006
ACH-000366,0.0232467593862
ACH-000368,-0.31333845928000004
ACH-000374,-0.154475381607
ACH-000375,0.225847168977
ACH-000376,0.0481133854177
ACH-000381,0.332217637235
ACH-000383,0.1228633707
ACH-000387,0.231218232553
ACH-000389,-0.329371924163
ACH-000390,0.024558658874499997
ACH-000393,-0.030693316312
ACH-000395,0.572035421337
ACH-000397,-0.08225015932350001
ACH-000401,0.0673751913468
ACH-000402,-0.28987913104
ACH-000403,0.21548697189100002
ACH-000404,0.36805782100100004
ACH-000406,0.0926970389687
ACH-000407,-0.056691833174099995
ACH-000408,0.23516242325800002
ACH-000410,0.10606385740499999
ACH-000411,0.0804077375983
ACH-000414,0.07728179488369999
ACH-000415,0.17898934094900001
ACH-000416,0.10842426431800001
ACH-000420,-0.0297875872633
ACH-000421,0.137947559292
ACH-000424,0.149630218264
