,SMARCC2 (6601)
ACH-000004,-0.00875805576383
ACH-000007,-0.226534795493
ACH-000009,0.208378520949
ACH-000011,-0.0564599681691
ACH-000012,-0.0447135331943
ACH-000013,-0.144002917003
ACH-000014,-0.0179577497318
ACH-000015,-0.07489668285630001
ACH-000017,-0.268140574923
ACH-000018,-0.20280834931800001
ACH-000019,0.11135243625999998
ACH-000021,-0.0206273936657
ACH-000022,-0.029020075607599997
ACH-000025,-0.177824656416
ACH-000028,-0.026318875713999997
ACH-000030,-0.0172351011338
ACH-000035,-0.115643447283
ACH-000036,-0.045018317815100004
ACH-000037,-0.0299260426753
ACH-000039,-0.024021502107899998
ACH-000040,-0.191530104918
ACH-000041,0.0825333812974
ACH-000042,0.0023945645886300003
ACH-000045,-0.0283323969411
ACH-000047,-0.0432352827542
ACH-000052,0.050241056338
ACH-000053,0.040597838312800005
ACH-000054,-0.0739381536508
ACH-000055,0.011095962526100001
ACH-000060,0.021748663143599998
ACH-000067,-0.5788550264310001
ACH-000070,-0.134577766618
ACH-000075,-0.130901548836
ACH-000078,-0.0402052843987
ACH-000082,-0.000993354206148
ACH-000085,0.028956645898599996
ACH-000086,-0.301566601345
ACH-000087,0.0288071892889
ACH-000092,-0.040104689872499995
ACH-000095,0.0192718855387
ACH-000097,-0.100647245837
ACH-000098,-0.0271788123142
ACH-000099,0.0683056199573
ACH-000108,-0.257459122171
ACH-000113,-0.117146267328
ACH-000115,-0.114935901753
ACH-000116,0.0260205420543
ACH-000118,-0.14480058365
ACH-000120,-0.250039025114
ACH-000123,-0.082441248156
ACH-000127,0.025463880556900003
ACH-000128,-0.306744928666
ACH-000132,0.109613656582
ACH-000133,-0.27452540941799997
ACH-000137,-0.16800005353300002
ACH-000138,-0.138637249202
ACH-000142,-0.017533274711900002
ACH-000143,-0.22964130665
ACH-000146,-0.0758057666593
ACH-000148,-0.07723758713289999
ACH-000150,-0.113051811132
ACH-000152,0.079271945134
ACH-000153,-0.028460322516700002
ACH-000159,-0.163587429892
ACH-000160,0.369444297462
ACH-000163,-0.177093669749
ACH-000167,0.501435460939
ACH-000168,-0.235119778746
ACH-000169,-0.0676559544482
ACH-000178,-0.04269702018680001
ACH-000182,-0.0660644828397
ACH-000183,-0.006800289742630001
ACH-000188,-0.24251279839
ACH-000189,-0.20981581195000001
ACH-000190,0.302107369585
ACH-000198,0.04917859082780001
ACH-000204,-0.20875566558800002
ACH-000206,0.037307674523
ACH-000207,-0.250837635432
ACH-000211,-0.017566624331599997
ACH-000215,-0.0454933758972
ACH-000221,0.0660984582043
ACH-000222,-0.0467586455121
ACH-000223,0.021398461646599996
ACH-000226,-0.0641426859412
ACH-000227,0.140345810347
ACH-000228,0.121366215215
ACH-000231,-0.10725843910800001
ACH-000232,-0.10309530196200001
ACH-000233,0.0812674727274
ACH-000234,-0.07064784461950001
ACH-000235,0.04960969299819999
ACH-000237,0.06014220754869999
ACH-000238,-0.0498948849218
ACH-000243,-0.0173221359756
ACH-000244,-0.190567465251
ACH-000246,-0.0874957080731
ACH-000248,-0.053892273123900006
ACH-000250,-0.060389123131099995
ACH-000251,-0.284416033004
ACH-000253,-0.00731113755474
ACH-000255,-0.195087335194
ACH-000256,-0.0572178571344
ACH-000257,-0.26494666798
ACH-000258,0.053822715685700004
ACH-000259,-0.0328288413833
ACH-000260,0.028631290592799997
ACH-000261,-0.0866459174969
ACH-000262,-0.165496036351
ACH-000263,-0.13209013279100001
ACH-000264,0.0773781316431
ACH-000265,-0.0436775312659
ACH-000266,-0.270694706866
ACH-000272,0.124915837775
ACH-000273,-0.258575505471
ACH-000274,-0.16633238942700002
ACH-000277,0.121262829111
ACH-000278,0.013358728305600002
ACH-000279,-0.103574591093
ACH-000280,-0.0113095158522
ACH-000281,-0.0919977667953
ACH-000288,-0.127858971706
ACH-000291,0.12451585585000001
ACH-000293,-0.161636581599
ACH-000294,-0.15498258102600002
ACH-000295,-0.215890020261
ACH-000296,-0.269575409357
ACH-000302,-0.0436365161734
ACH-000304,-0.26420086614300003
ACH-000307,-0.15902012978
ACH-000308,0.11559526312999999
ACH-000310,0.128905577341
ACH-000311,-0.17668084827799999
ACH-000312,-0.0265066425657
ACH-000315,-0.369734943979
ACH-000316,0.00588983829923
ACH-000317,0.013438150166
ACH-000318,-0.0711278024228
ACH-000319,0.00777560090777
ACH-000320,0.0798498185216
ACH-000322,-0.10571865435200001
ACH-000323,0.0373499215904
ACH-000324,-0.036546140823499995
ACH-000329,-0.166224480704
ACH-000330,-0.106283853217
ACH-000331,-0.104644048879
ACH-000332,0.0151616205269
ACH-000334,-0.0457158195311
ACH-000335,0.00505838205287
ACH-000336,-0.395643897938
ACH-000337,-0.163642324068
ACH-000339,-0.059776574237
ACH-000341,0.307880913529
ACH-000348,-0.0251147844443
ACH-000350,-0.0957005213845
ACH-000352,-0.263977562656
ACH-000356,-0.151723047356
ACH-000361,0.0426386381931
ACH-000362,-0.120795991853
ACH-000363,-0.146207575996
ACH-000364,-0.114736546528
ACH-000365,-0.160453305868
ACH-000366,-0.163608023727
ACH-000368,-0.12119137448799999
ACH-000374,9.29936370188e-05
ACH-000375,0.267598242976
ACH-000376,-0.115097943545
ACH-000381,0.017697330714200002
ACH-000383,-0.0997727451819
ACH-000387,0.04771665435380001
ACH-000389,-0.0978394298147
ACH-000390,0.055818600590900005
ACH-000393,-0.269161784518
ACH-000395,-0.271976862244
ACH-000397,-0.06931932154579999
ACH-000401,0.0187145596887
ACH-000402,-0.32688986447900004
ACH-000403,-0.028639162398
ACH-000404,0.047310500425000006
ACH-000406,-0.0410774700002
ACH-000407,0.0217064265588
ACH-000408,-0.265366619338
ACH-000410,-0.035315780186400005
ACH-000411,-0.127180151588
ACH-000414,-0.062294876985
ACH-000415,-0.16920562945300002
ACH-000416,-0.121103783825
ACH-000420,0.0125780142264
ACH-000421,-0.252437353339
ACH-000424,-0.190756810444
ACH-000425,0.036750532979900004
ACH-000426,-0.0992103741203
ACH-000427,-0.00760500589938
ACH-000433,-0.042847063715199994
ACH-000436,0.0134422763566
ACH-000444,-0.135016046084
ACH-000445,-0.040014468663
ACH-000448,-0.186775343052
ACH-000450,-0.011067466732999999
ACH-000452,-0.0762919733915
ACH-000454,-0.0668215537352
ACH-000458,-0.16794617753
ACH-000459,0.132395383886
ACH-000460,0.0165611787937
ACH-000461,-0.203942947865
ACH-000463,-0.013457525326000001
ACH-000464,-0.140783989834
ACH-000466,-0.0983267258364
ACH-000467,-0.07427824439360001
ACH-000468,-0.025514675826599997
ACH-000469,-0.17312436123
ACH-000470,0.261176875144
ACH-000471,0.17996166569400002
