,KDM2A (22992)
ACH-000004,-0.564183737424
ACH-000007,-0.936041885167
ACH-000009,-0.652538557735
ACH-000011,-1.16109458496
ACH-000012,-0.23488180561500002
ACH-000013,-1.35418109434
ACH-000014,-0.0834540437474
ACH-000015,-0.9789794031579999
ACH-000017,-1.5978181929799997
ACH-000018,-0.591673945705
ACH-000019,-0.8294471160670001
ACH-000021,-0.548576441145
ACH-000022,-0.580381117453
ACH-000025,-1.04163115396
ACH-000028,-0.934433888286
ACH-000030,-1.1103013792299998
ACH-000035,-0.455803769549
ACH-000036,-0.454890331627
ACH-000037,-0.48625791654100003
ACH-000039,-0.933679091446
ACH-000040,-0.655640448711
ACH-000041,-0.8219760021279999
ACH-000042,-0.851577924656
ACH-000045,-1.16009687257
ACH-000047,-0.602891865486
ACH-000052,-0.835614479119
ACH-000053,-0.669460328501
ACH-000054,-0.273205800763
ACH-000055,-0.654242628462
ACH-000060,-0.524776024133
ACH-000067,-0.5646620536720001
ACH-000070,-0.971915306908
ACH-000075,-0.5435660750169999
ACH-000078,-0.852628318244
ACH-000082,-0.42923267649
ACH-000085,-0.9583820095360001
ACH-000086,-0.307076585781
ACH-000087,-0.960788337064
ACH-000092,-1.22478564934
ACH-000095,-0.768671161796
ACH-000097,-1.41065331945
ACH-000098,-0.676626641764
ACH-000099,-0.813753892649
ACH-000108,-0.599413787877
ACH-000113,-1.07883474782
ACH-000115,-1.13930444878
ACH-000116,-1.0684260089700002
ACH-000118,-0.771745140276
ACH-000120,-0.9506752964700002
ACH-000123,-0.947068750433
ACH-000127,-0.116442488412
ACH-000128,-0.662494835779
ACH-000132,-0.8414263107019999
ACH-000133,-0.822210882272
ACH-000137,-0.470023924273
ACH-000138,-0.5912932272879999
ACH-000142,-0.537079855734
ACH-000143,-0.982817215111
ACH-000146,-0.44218169084299996
ACH-000148,-0.669874234732
ACH-000150,-0.51352847414
ACH-000152,-0.458264644606
ACH-000153,-0.0858850858332
ACH-000159,-0.235818320538
ACH-000160,-0.880473310636
ACH-000163,-0.377471883369
ACH-000167,-0.00459758043271
ACH-000168,-0.7048850853890001
ACH-000169,-0.588070623624
ACH-000178,-0.8354765907610001
ACH-000182,-0.491317488886
ACH-000183,-0.854632285485
ACH-000188,-0.990932544771
ACH-000189,-0.894270575479
ACH-000190,-0.0548519877508
ACH-000198,-0.914678016876
ACH-000204,-0.218714355008
ACH-000206,-0.482813533845
ACH-000207,-0.58828923163
ACH-000211,-1.38491757369
ACH-000215,-0.740990632514
ACH-000221,-0.885795193161
ACH-000222,-0.48026118071400004
ACH-000223,-0.525602486931
ACH-000226,-0.42171474632100003
ACH-000227,-0.657809998255
ACH-000228,-0.39156456486100005
