,FNDC5 (252995)
ACH-000004,-0.0879055284163
ACH-000007,-0.008951371518430002
ACH-000009,-0.11921579625
ACH-000011,-0.0366439863426
ACH-000012,-0.201756202708
ACH-000013,-0.157389143711
ACH-000014,-0.09852619672810001
ACH-000015,-0.009120812795110001
ACH-000017,-0.121188207051
ACH-000018,-0.139541497445
ACH-000019,0.273516933435
ACH-000021,-0.0884396671463
ACH-000022,-0.040431976762699995
ACH-000025,-0.113695318716
ACH-000028,-0.156676258324
ACH-000030,-0.058492118431
ACH-000035,-0.123283997195
ACH-000036,-0.153473828137
ACH-000037,-0.338794948264
ACH-000039,-0.185347965975
ACH-000040,-0.135881952648
ACH-000041,0.010390696614799999
ACH-000042,-0.0923797768715
ACH-000045,-0.0988151014743
ACH-000047,-0.233180747446
ACH-000052,-0.07458616203339999
ACH-000053,-0.10861766902
ACH-000054,-0.0233508430454
ACH-000055,-0.229929160847
ACH-000060,-0.177002024515
ACH-000067,-0.155928957979
ACH-000070,-0.158414907616
ACH-000075,-0.14665495639599999
ACH-000078,0.151408833845
ACH-000082,-0.18925987013099999
ACH-000085,-0.185244606952
ACH-000086,-0.304844665755
ACH-000087,-0.0905491589962
ACH-000092,-0.561311636609
ACH-000095,-0.0893384501812
ACH-000097,-0.10413015432900001
ACH-000098,-0.167914741364
ACH-000099,0.0596451393289
ACH-000108,-0.135275842038
ACH-000113,-0.05584275816269999
ACH-000115,-0.318284213647
ACH-000116,-0.207042359364
ACH-000118,-0.0868379356487
ACH-000120,-0.0344120991522
ACH-000123,-0.0418962679464
ACH-000127,-0.09221758106380001
ACH-000128,-0.15471441786100001
ACH-000132,-0.33751263154100003
ACH-000133,-0.275943453442
ACH-000137,-0.29568101342799996
ACH-000138,-0.156553125338
ACH-000142,-0.435231867864
ACH-000143,-0.055723672931500004
ACH-000146,-0.0226444615419
ACH-000148,-0.143371466852
ACH-000150,-0.401149397667
ACH-000152,-0.20903448391399998
ACH-000153,-0.333044322186
ACH-000159,-0.248821272091
ACH-000160,-0.197884375581
ACH-000163,-0.017400749448799997
ACH-000167,-0.271870567119
ACH-000168,-0.00731215659562
ACH-000169,-0.16612996663899998
ACH-000178,-0.134421467747
ACH-000182,0.0950144291597
ACH-000183,-0.170130702436
ACH-000188,-0.31065687652199997
ACH-000189,0.12782528911399998
ACH-000190,-0.320692339523
ACH-000198,0.0056302038605099995
ACH-000204,-0.29065544687899997
ACH-000206,-0.0344660594742
ACH-000207,-0.115696992876
ACH-000211,-0.036522426800800006
ACH-000215,-0.127121605998
ACH-000221,0.0428687585092
ACH-000222,0.0151746472545
ACH-000223,-0.18702035982999998
ACH-000226,-0.20827826522999998
ACH-000227,-0.08233867715030001
ACH-000228,0.013478550088500001
ACH-000231,-0.110278240791
ACH-000232,0.026053678127700004
ACH-000233,-0.11474381027999998
ACH-000234,0.15646175365999998
ACH-000235,-0.174391644191
ACH-000237,-0.191081147947
ACH-000238,-0.110492940745
ACH-000243,0.025167285938499998
ACH-000244,-0.06804308677280001
ACH-000246,-0.171524270268
ACH-000248,-0.256936731544
ACH-000250,-0.145961069649
ACH-000251,-0.231604314121
ACH-000253,-0.151104216025
ACH-000255,-0.024762236394500002
ACH-000256,0.013959929026799999
ACH-000257,-0.062294220656900004
ACH-000258,-0.147094131394
ACH-000259,-0.0960276760612
ACH-000260,-0.07996331709769999
ACH-000261,-0.0318376068923
ACH-000262,0.0198855357181
ACH-000263,-0.37333298408
ACH-000264,-0.124966567916
ACH-000265,-0.05445766811819999
ACH-000266,-0.0501451255668
ACH-000272,-0.04831569999580001
ACH-000273,-0.011478196600600002
ACH-000274,-0.28133379101
ACH-000277,-0.16843229619800001
ACH-000278,-0.113266925796
ACH-000279,-0.17966503639400003
ACH-000280,-0.0853122835103
ACH-000281,0.0639821215397
ACH-000288,-0.38357065231
ACH-000291,0.12328673659299999
ACH-000293,0.127437665237
ACH-000294,0.0249511508758
ACH-000295,-0.368874882188
ACH-000296,-0.265196295499
ACH-000302,-0.08834202078549999
ACH-000304,-0.294842398364
ACH-000307,-0.17082058743200002
ACH-000308,-0.07917672629980001
ACH-000310,-0.166025747382
ACH-000311,-0.0686472309932
ACH-000312,-0.140692990857
ACH-000315,-0.08872554813160001
ACH-000316,-0.21036033101799997
ACH-000317,-0.0715711663346
ACH-000318,-0.238872625684
ACH-000319,-0.08477989479119999
ACH-000320,-0.36675620909199996
ACH-000322,-0.09117435226739999
ACH-000323,-0.306623721942
ACH-000324,-0.12309156431
ACH-000329,-0.126989945348
ACH-000330,-0.232990316358
ACH-000331,-0.157027578296
ACH-000332,-0.0113258548428
ACH-000334,-0.07301044557269999
ACH-000335,-0.23223832997299998
ACH-000336,-0.267059312156
ACH-000337,-0.203513063844
ACH-000339,-0.105149526203
ACH-000341,-0.14521048271700002
ACH-000348,-0.14511734051300001
ACH-000350,-0.00193564449663
ACH-000352,-0.083820946798
ACH-000356,-0.0125268264221
ACH-000361,-0.21020776622499998
ACH-000362,-0.10354658104100001
ACH-000363,-0.104159163445
ACH-000364,-0.203705532191
ACH-000365,0.045256846375
ACH-000366,0.00767301422426
ACH-000368,-0.332626512256
ACH-000374,-0.133138708087
ACH-000375,0.040797966614599994
ACH-000376,-0.12225282790999999
ACH-000381,-0.024151666019
ACH-000383,-0.152094090913
ACH-000387,-0.0575410597645
ACH-000389,-0.294780589773
ACH-000390,-0.0206400957423
ACH-000393,-0.08695679156130001
ACH-000395,-0.154444209086
ACH-000397,-0.058131369844599996
ACH-000401,-0.120285177642
ACH-000402,-0.0346051783441
ACH-000403,-0.18660138134100002
ACH-000404,-0.11325422532299999
ACH-000406,-0.146036174598
ACH-000407,-0.034670513788699994
ACH-000408,-0.0774626945171
ACH-000410,-0.0552903193931
ACH-000411,-0.17351533669100003
ACH-000414,-0.13007049365499998
ACH-000415,-0.20266811769999998
ACH-000416,-0.040304774691199995
ACH-000420,-0.06924399848410001
ACH-000421,-0.0158137841059
ACH-000424,-0.31487611194299997
ACH-000425,-0.0520406489451
ACH-000426,-0.00233637672969
ACH-000427,0.0417810669479
ACH-000433,-0.306652004663
ACH-000436,-0.038838443409699996
ACH-000444,-0.139673424595
ACH-000445,-0.289364552782
ACH-000448,-0.224325272267
ACH-000450,-0.302755559917
ACH-000452,-0.022322723304599997
ACH-000454,-0.16744685433599998
ACH-000458,-0.0454582650594
ACH-000459,-0.213517633072
ACH-000460,-0.0251359463747
ACH-000461,-0.26310074452
ACH-000463,-0.321525555141
ACH-000464,-0.33603874240500003
ACH-000466,-0.006307778532500001
ACH-000467,-0.18164933714200002
ACH-000468,-0.0465812358669
ACH-000469,-0.109986748325
ACH-000470,0.013309375442299999
ACH-000471,-0.148823629792
ACH-000472,-0.0592409445052
ACH-000473,0.010554056386500001
ACH-000475,-0.0926974831177
ACH-000476,-0.0896678937465
ACH-000477,-0.24627594825
ACH-000480,0.0860547579514
ACH-000481,0.026096779056099997
ACH-000483,-0.163936341031
ACH-000484,-0.165724186592
ACH-000485,-0.143999314526
ACH-000486,-0.0712170944275
ACH-000487,-0.13434072821499998
ACH-000488,-0.15690284298
ACH-000490,-0.140203351267
ACH-000491,-0.159351036748
ACH-000495,-0.40227499448299997
ACH-000496,-0.206693938071
ACH-000499,-0.146882858138
ACH-000500,0.07020760540780001
ACH-000502,-0.0771631672055
ACH-000503,-0.148748202967
ACH-000505,-0.103994870713
ACH-000507,-0.058856721320099996
ACH-000510,-0.08069181085919999
ACH-000511,-0.0827194690665
ACH-000512,-0.113702954484
ACH-000516,-0.0888030100582
ACH-000517,-0.00129928085034
ACH-000518,-0.22606378209199998
ACH-000520,-0.20897132157200002
ACH-000521,-0.409711363276
ACH-000522,-0.13921854337
ACH-000524,-0.15081648088
ACH-000527,-0.026211183799900003
ACH-000528,-0.0766446969717
ACH-000537,-0.16284262243
ACH-000541,-0.536566006753
ACH-000542,-0.070834549503
ACH-000544,-0.241004340251
ACH-000545,-0.013073863455000001
ACH-000547,-0.248596638125
ACH-000548,0.0409856962093
ACH-000549,0.08532614654660002
ACH-000550,-0.382299209731
ACH-000552,-0.15123248901
ACH-000556,-0.08274054938589999
ACH-000557,0.040571370121400004
ACH-000570,-0.020747046129
ACH-000571,-0.048382967714599996
ACH-000573,-0.267869354574
ACH-000576,-0.216605661769
ACH-000580,-0.165448749407
ACH-000584,-0.148434030174
ACH-000585,-0.141403433458
ACH-000588,-0.119442531484
ACH-000589,-0.012805263259199999
ACH-000591,-0.0240019656012
ACH-000593,-0.40601639947800006
ACH-000600,-0.5057650420359999
ACH-000601,-0.0516217402597
ACH-000604,-0.231591642286
ACH-000605,-0.0376334596372
ACH-000606,-0.25713091716200004
ACH-000608,-0.0598750433971
ACH-000614,-0.060398839544699996
ACH-000616,-0.076061725734
ACH-000618,-0.06573219225560001
ACH-000619,-0.243209821928
ACH-000620,-0.107372024628
ACH-000621,-0.203262862837
ACH-000622,-0.17486784078499998
ACH-000623,-0.18307635664900002
ACH-000624,-0.0719365360481
ACH-000627,-0.24319506424100001
ACH-000630,-0.190403545788
ACH-000632,-0.15954959595
ACH-000633,-0.08060193707760001
ACH-000637,-0.06314689903199999
ACH-000638,-0.175135251598
ACH-000646,-0.24213269101799997
