,MAFB (9935)
ACH-000004,0.0583177503929
ACH-000007,0.14142684207599998
ACH-000009,0.164318709549
ACH-000011,0.0642704024883
ACH-000012,0.248561115115
ACH-000013,0.12313674351500001
ACH-000014,0.115844498398
ACH-000015,0.0866561467253
ACH-000017,0.152993436443
ACH-000018,0.324240808382
ACH-000019,0.276409182915
ACH-000021,0.10390103478900001
ACH-000022,0.25887252645500003
ACH-000025,0.00267488042061
ACH-000028,0.273793464218
ACH-000030,0.0547013355767
ACH-000035,0.30674689209899997
ACH-000036,0.19711279559
ACH-000037,0.231909297007
ACH-000039,0.25302692498199997
ACH-000040,0.18615828112
ACH-000041,0.231218200328
ACH-000042,0.0479346737752
ACH-000045,0.36121469295
ACH-000047,-0.0202876242932
ACH-000052,0.17960159124800001
ACH-000053,0.166486831415
ACH-000054,0.20395797487700001
ACH-000055,0.266262704757
ACH-000060,-0.0862344700707
ACH-000067,0.125650727917
ACH-000070,0.0189569782547
ACH-000075,0.13241096704000002
ACH-000078,0.154538448841
ACH-000082,0.194720445372
ACH-000085,0.347648640287
ACH-000086,0.0134401633996
ACH-000087,0.17891079310199998
ACH-000092,0.0912827463817
ACH-000095,0.0355689492377
ACH-000097,-0.00120462310456
ACH-000098,0.19238199677999998
ACH-000099,0.15183640803200002
ACH-000108,0.0511993562633
ACH-000113,0.15535980004799999
ACH-000115,0.142157749167
ACH-000116,0.195741569063
ACH-000118,0.0647226220417
ACH-000120,0.0676228966098
ACH-000123,0.0506740939487
ACH-000127,0.182709448384
ACH-000128,0.156564185635
ACH-000132,0.0982605969152
ACH-000133,-0.0387051522505
ACH-000137,0.288952882025
ACH-000138,0.12505840039000002
ACH-000142,0.276447411748
ACH-000143,-0.0807450068192
ACH-000146,0.0622717233435
ACH-000148,0.0594876091215
ACH-000150,0.06492068966249999
ACH-000152,0.157848986711
ACH-000153,0.24985932895100002
ACH-000159,0.169446118473
ACH-000160,-0.0789559704035
ACH-000163,0.12651896571
ACH-000167,0.37953514229699997
ACH-000168,0.016598726164200002
ACH-000169,0.171301268984
ACH-000178,0.16350684494999998
ACH-000182,0.0244682637809
ACH-000183,-0.866660556883
ACH-000188,0.11237151783600001
ACH-000189,0.15641745033399998
ACH-000190,0.0199058381358
ACH-000198,0.15287637275399998
ACH-000204,0.319483944142
ACH-000206,-0.0027261553673300003
ACH-000207,0.132823568301
ACH-000211,0.148707893981
ACH-000215,0.111537036349
ACH-000221,0.0684073911244
ACH-000222,-0.0213529795016
ACH-000223,0.205291249778
ACH-000226,-0.0266740947357
ACH-000227,0.08976766124430001
ACH-000228,0.06859873522780001
ACH-000231,0.15994954473200002
ACH-000232,0.139419744825
ACH-000233,0.07639457204269999
ACH-000234,0.114089830237
ACH-000235,0.0734025361213
ACH-000237,0.186372732688
ACH-000238,-0.00543276602933
ACH-000243,0.0733089348828
ACH-000244,0.053703004447099995
ACH-000246,0.0947888825495
ACH-000248,0.115627341451
ACH-000250,0.17645479852
ACH-000251,0.242822925193
ACH-000253,0.11713928472400001
ACH-000255,0.12093904900999998
ACH-000256,0.16913496690699997
ACH-000257,0.363551992816
ACH-000258,0.289940776679
ACH-000259,0.064638776916
ACH-000260,0.135484525268
ACH-000261,0.08699538711439998
ACH-000262,0.152567777751
ACH-000263,0.146573906651
ACH-000264,0.0354079904247
ACH-000265,0.124038043735
