,FCHO1 (23149)
ACH-000295,-0.2444228712
ACH-000296,-0.115715028999
ACH-000302,-0.263843306098
ACH-000304,-0.043281623848199995
ACH-000307,-0.20530350386100002
ACH-000308,-0.163626974189
ACH-000310,-0.07097742244489999
ACH-000311,-0.246471302098
ACH-000312,-0.26410594135800003
ACH-000315,-0.276277231807
ACH-000316,0.0284852921276
ACH-000317,-0.194117475931
ACH-000318,-0.35372046719000005
ACH-000319,-0.184097410037
ACH-000320,-0.139581098685
ACH-000322,-0.216243113525
ACH-000323,-0.411230657376
ACH-000324,-0.22628276446999998
ACH-000329,-0.0818467678294
ACH-000330,-0.099054322619
ACH-000331,-0.137820517004
ACH-000332,-0.19597988272
ACH-000334,-0.0467749970462
ACH-000335,-0.057004580454900006
ACH-000336,-0.0795702332629
ACH-000337,-0.16995542612
ACH-000339,-0.287037736595
ACH-000341,-0.257606339596
ACH-000348,-0.329273984967
ACH-000350,0.0116566053039
ACH-000352,-0.34679345179399995
ACH-000356,-0.056769466110899995
ACH-000361,-0.436903984506
ACH-000362,-0.409296556656
ACH-000363,-0.170614083404
ACH-000364,-0.247112775326
ACH-000365,0.058572808496900004
ACH-000366,-0.318844992876
ACH-000368,-0.10123073523199999
ACH-000374,-0.165084002269
ACH-000375,-0.0138034767986
ACH-000376,-0.0563760694332
ACH-000381,-0.18631403631299998
ACH-000383,-0.19913954690000002
ACH-000387,-0.41111071475100003
ACH-000389,-0.0114338595953
ACH-000390,-0.262247421963
ACH-000393,-0.386723764968
ACH-000395,-0.615158491631
ACH-000397,-0.216442142945
ACH-000401,-0.276779918605
ACH-000402,-0.241613323173
ACH-000403,-0.15477423273600002
ACH-000404,0.0508161012873
ACH-000406,-0.283235032208
ACH-000407,-0.193838265436
ACH-000408,-0.310286227735
ACH-000410,-0.226904648736
ACH-000411,-0.201136111664
ACH-000414,-0.106738967555
ACH-000415,-0.208718881431
ACH-000416,-0.37233554338
ACH-000420,-0.38623575127899995
ACH-000421,-0.0779724770501
ACH-000424,-0.235073090551
ACH-000425,-0.0347453938635
ACH-000426,-0.222239145504
ACH-000427,-0.234143604984
ACH-000433,-0.284555194868
ACH-000436,-0.043650061129599994
ACH-000444,-0.126521274213
ACH-000445,-0.217454384301
ACH-000448,-0.196371407407
ACH-000450,-0.13446376266899998
ACH-000452,-0.16128731078400002
ACH-000454,-0.62032949806
ACH-000458,-0.146065396048
ACH-000459,-0.261488735592
ACH-000460,-0.247905719444
ACH-000461,-0.25504048241099997
ACH-000463,-0.0675068750086
ACH-000464,-0.210808642531
ACH-000466,-0.21159226232900002
ACH-000467,-0.100971371122
ACH-000468,-0.22596608661999998
ACH-000469,-0.182263462519
ACH-000470,-0.125159050801
ACH-000471,-0.218307478545
ACH-000472,-0.23744934765999998
ACH-000473,-0.189545259335
ACH-000475,-0.213982343324
ACH-000476,-0.141158547554
ACH-000477,-0.24420231157900002
ACH-000480,-0.23319869981600003
ACH-000481,-0.25958163398
ACH-000483,-0.161534298066
ACH-000484,-0.135701601136
ACH-000485,-0.15954171264699998
ACH-000486,-0.0435675769059
ACH-000487,-0.23183446241900002
ACH-000488,-0.22715124537099998
ACH-000490,-0.0743228308556
ACH-000491,-0.324526712265
ACH-000495,-0.214571565568
ACH-000496,-0.17968727560800002
ACH-000499,-0.0921037616119
ACH-000500,0.014558686422800001
ACH-000502,-0.299386654277
ACH-000503,-0.23976515098499998
ACH-000505,-0.398337613318
ACH-000507,-0.159938851952
ACH-000510,-0.13834369170299998
ACH-000511,-0.11426017863299999
ACH-000512,-0.43224908077600005
ACH-000516,-0.0418114978311
ACH-000517,-0.111527552568
ACH-000518,-0.392218011317
ACH-000520,-0.182872633744
ACH-000521,-0.106523471135
ACH-000522,-0.31260932278000003
ACH-000524,-0.285778605322
ACH-000527,-0.174650909217
ACH-000528,-0.149138818327
ACH-000537,-0.133889118247
ACH-000541,0.118191196893
ACH-000542,-0.108811942809
ACH-000544,-0.133764036026
ACH-000545,-0.21014383926
ACH-000547,-0.061077514971199995
ACH-000548,-0.10514922809
ACH-000549,-0.399725231352
ACH-000550,-0.100258369078
ACH-000552,-0.16750880977399998
ACH-000556,-0.34048104946099994
ACH-000557,0.0042467129316200005
ACH-000570,0.0667694638011
ACH-000571,-0.28203913918
ACH-000573,-0.136112717654
ACH-000576,0.025162283982700002
ACH-000580,-0.267130986362
ACH-000584,-0.28283787209899997
ACH-000585,-0.322598479058
ACH-000588,-0.138082072817
ACH-000589,-0.307473309546
ACH-000591,-0.245296876037
ACH-000593,-0.177680084915
ACH-000600,-0.41057528918799996
ACH-000601,-0.19261578151500003
ACH-000604,-0.13017214985300002
ACH-000605,-0.316507821575
ACH-000606,-0.19621801004099998
ACH-000608,-0.26955239010800003
ACH-000614,0.108399824308
ACH-000616,-0.0354730276245
ACH-000618,-0.25093642920000003
ACH-000619,-0.122543790993
ACH-000620,-0.37217038953500003
ACH-000621,-0.22143817287099998
ACH-000622,-0.239237584829
ACH-000623,-0.298540805493
ACH-000624,-0.30476952491500003
ACH-000627,-0.285867215369
ACH-000630,-0.152597811051
ACH-000632,-0.17102601399700001
ACH-000633,-0.406207112149
ACH-000637,-0.172639991901
ACH-000638,-0.28993215886
ACH-000646,-0.325274474734
ACH-000647,-0.135121402713
ACH-000648,-0.266851785628
ACH-000649,-0.159272441908
ACH-000651,-0.108699904014
ACH-000652,-0.35929816678300003
ACH-000653,-0.257286768344
ACH-000657,-0.188902908464
ACH-000658,-0.11961551707800001
ACH-000661,-0.267103715507
ACH-000662,0.113502246876
ACH-000663,-0.449198653747
ACH-000665,-0.425776866867
ACH-000671,-0.16879076236499999
ACH-000673,-0.0634280198834
ACH-000676,-0.216481664565
ACH-000677,-0.19088091221700001
ACH-000681,-0.12318181707999999
ACH-000682,-0.348081637512
ACH-000683,-0.39547702587399997
ACH-000684,-0.324792866407
ACH-000688,-0.0207614865183
ACH-000693,-0.254243622542
ACH-000694,-0.08482204570089999
ACH-000695,-0.11454373279999999
ACH-000696,-0.19915472713799998
ACH-000697,-0.303523108993
ACH-000699,-0.164543637556
ACH-000701,-0.336744580098
ACH-000706,-0.113116085576
ACH-000711,-0.175237720095
ACH-000713,-0.40427041196999997
ACH-000714,-0.166681091105
ACH-000718,-0.144029686722
ACH-000720,-0.382231244842
ACH-000721,-0.357694325067
ACH-000724,-0.211041618825
ACH-000725,-0.6509733150379999
ACH-000732,-0.217758816006
ACH-000734,-0.355202431413
ACH-000735,-0.0936721936696
ACH-000736,-0.0717934862304
ACH-000738,-0.0753967941864
ACH-000746,-0.43351569797899997
ACH-000747,-0.223673496925
ACH-000748,-0.212274634211
ACH-000753,-0.204469863485
ACH-000756,-0.168178153095
ACH-000757,-0.44184115988899997
ACH-000758,-0.12056830528
ACH-000760,-0.09136411661689998
ACH-000763,0.0020259435372799997
ACH-000764,-0.476591027357
ACH-000765,-0.245389347363
ACH-000766,-0.05304923934780001
ACH-000767,-0.17712158900699998
ACH-000768,-0.30798528694000005
ACH-000769,-0.280591547498
ACH-000770,-0.409269948836
ACH-000771,-0.230330245863
ACH-000773,0.043236184954199994
ACH-000776,-0.572359170537
ACH-000777,-0.262134796992
ACH-000778,-0.410475308091
ACH-000781,-0.19038510382100002
ACH-000782,-0.39342044636
ACH-000783,-0.13471381904000002
ACH-000784,-0.14940333111
ACH-000785,-0.270074494299
ACH-000787,-0.118121735639
ACH-000788,-0.190329193224
ACH-000791,-0.116825820647
ACH-000792,-0.228389465425
ACH-000794,-0.302916100418
ACH-000796,-0.0663226497877
ACH-000799,-0.311383368966
ACH-000800,-0.391997998432
ACH-000802,-0.298121182056
ACH-000804,-0.23227642174000002
ACH-000805,-0.166790701823
ACH-000809,-0.0642918702738
ACH-000810,0.227125700759
ACH-000811,-0.329139525033
ACH-000817,0.014110335564399999
ACH-000819,-0.16894915821400003
ACH-000820,-0.358790156258
ACH-000821,-0.165864092959
ACH-000822,-0.36390795669299997
ACH-000823,-0.158863911928
ACH-000824,-0.156487227196
ACH-000827,-0.204845642742
ACH-000829,-0.49183812168799995
ACH-000831,-0.254539424634
ACH-000832,-0.273879326125
ACH-000833,-0.296889329736
ACH-000834,-0.33130524563700003
ACH-000835,-0.150387568146
ACH-000836,-0.22322668127099998
ACH-000837,-0.31531499537200003
ACH-000838,-0.20421280332400002
ACH-000839,-0.215827044533
ACH-000840,-0.21007846675900002
ACH-000841,-0.0742243011203
ACH-000843,-0.20135260879
ACH-000846,-0.298648455385
ACH-000847,-0.29751644672899996
ACH-000848,-0.37336313708499996
ACH-000849,0.012480694077899998
ACH-000851,-0.17868131620299998
ACH-000855,-0.324293254373
ACH-000856,-0.260892499635
ACH-000858,-0.142880272336
ACH-000859,-0.319910694695
ACH-000861,-0.39444129082400003
ACH-000862,0.026777433086900004
ACH-000865,-0.17502295827599998
ACH-000866,-0.104116198326
ACH-000867,-0.144317394874
ACH-000869,-0.27959934628600003
ACH-000872,-0.253912368735
ACH-000873,-0.132350638599
ACH-000876,-0.265763592022
ACH-000878,-0.406909555498
ACH-000880,-0.172317751029
ACH-000881,-0.07253119742660001
ACH-000882,0.0077944467493999995
ACH-000884,-0.08181060221419999
ACH-000885,-0.135971571431
ACH-000887,-0.301719035338
ACH-000888,-0.243638087982
ACH-000889,-0.0605011742725
ACH-000890,-0.0649843026365
ACH-000896,-0.181063471864
ACH-000898,-0.126721345221
ACH-000900,-0.246617334311
ACH-000901,-0.131063638236
ACH-000905,-0.0450330487988
ACH-000906,-0.211716186536
ACH-000907,-0.102773293867
ACH-000910,-0.10506226302
ACH-000911,-0.206646505874
ACH-000912,-0.0931999650027
ACH-000913,-0.127972904782
ACH-000915,-0.24420231450100002
ACH-000916,-0.708190598653
ACH-000917,-0.27962553112599997
ACH-000921,-0.270819181619
ACH-000924,-0.129995474825
ACH-000926,-0.224463983604
ACH-000928,-0.276257275141
ACH-000929,-0.412568286249
ACH-000932,-0.297103527483
ACH-000935,0.024509637895
ACH-000936,-0.336053700845
ACH-000937,-0.37056272325999995
ACH-000938,-0.27555110414
ACH-000939,-0.24683384871999997
ACH-000941,-0.550009565969
ACH-000943,-0.150770662709
ACH-000946,-0.153974216419
ACH-000947,-0.0210060165442
ACH-000948,-0.17105540059500002
ACH-000950,-0.11331499337
ACH-000953,-0.375209107496
ACH-000957,-0.07414529806680001
ACH-000958,0.0120412771422
ACH-000960,-0.18820943112500002
ACH-000963,-0.059344688467300004
ACH-000968,-0.206403116551
ACH-000969,-0.235429013096
ACH-000973,-0.019510419270699998
ACH-000974,-0.101569027805
ACH-000975,-0.24755300829100002
ACH-000976,-0.0673757160955
ACH-000978,-0.173937831541
ACH-000980,-0.135099084059
ACH-000984,-0.07070464267900001
ACH-000986,-0.133240006241
ACH-000988,-0.371366974522
ACH-000993,-0.291713215649
ACH-000994,-0.0009638631958569999
ACH-000996,-0.125356932444
ACH-001001,-0.0693985086133
ACH-001020,-0.23508932035900001
ACH-001028,-0.169359132713
ACH-001031,-0.311341917075
ACH-001038,-0.15510718682
ACH-001048,-0.212862333936
ACH-001050,-0.29134216817499997
ACH-001053,-0.234428913494
ACH-001054,-0.022200947362799997
ACH-001061,-0.0425354000179
ACH-001067,-0.268567021631
ACH-001075,-0.153887878257
ACH-001096,-0.068294494332
ACH-001128,-0.35859920131300005
ACH-001134,-0.25135132935800003
ACH-001151,-0.102646000726
ACH-001163,-0.077160485622
ACH-001164,-0.08555272101500001
ACH-001173,-0.178274651789
ACH-001183,-0.24713032988000003
ACH-001184,-0.39939711317500004
ACH-001190,-0.19579507509
ACH-001192,-0.281901561491
ACH-001193,0.146063147072
ACH-001196,-0.129019851765
ACH-001197,0.079653779146
ACH-001205,-0.0851696119915
ACH-001211,-0.276291294087
ACH-001212,-0.6166509848839999
ACH-001228,-0.217464771648
ACH-001232,-0.123375251602
ACH-001239,-0.162408234201
ACH-001274,-0.11992382902999998
ACH-001275,-0.18204116537999998
ACH-001277,-0.342519862212
ACH-001278,-0.35669887826200003
ACH-001280,0.051462219657699995
ACH-001283,-0.140829613249
ACH-001289,-0.317262252405
ACH-001295,-0.19193277805199999
ACH-001300,-0.0449015794108
ACH-001301,-0.1668454088
ACH-001302,-0.0349535170741
ACH-001303,0.000861730336217
ACH-001306,-0.417409959118
ACH-001318,-0.29401732607700004
ACH-001322,-0.07484209560169999
ACH-001328,-0.322001813607
ACH-001332,0.022480339369700002
ACH-001333,-0.302404543094
ACH-001336,-0.09179047582149999
ACH-001340,-0.119332733565
ACH-001346,-0.30231320075199997
ACH-001353,-0.102799310106
ACH-001354,-0.026116214240099998
ACH-001367,-0.277693966246
ACH-001368,-0.356568562779
ACH-001374,0.0896154784697
ACH-001375,-0.192223360177
ACH-001377,-0.24136761301100002
ACH-001380,-0.0835847914577
ACH-001391,-0.128164209077
ACH-001407,-0.27679928529
ACH-001408,-0.042188505274999996
ACH-001413,-0.163223718268
ACH-001430,-0.11451234929199999
ACH-001431,-0.164187373962
ACH-001450,-0.539588014265
ACH-001496,-0.133943640532
ACH-001500,-0.20682318698199997
ACH-001521,-0.192874305869
ACH-001523,-0.158917537852
ACH-001532,-0.301847736971
ACH-001536,-0.26123598025600003
ACH-001550,-0.034943909974300004
ACH-001552,-0.163545321492
ACH-001554,-0.184039654951
ACH-001645,-0.22083638576099998
ACH-001654,-0.39940466277099995
ACH-001715,-0.462848002394
ACH-001735,-0.397534671394
ACH-001736,-0.406528410996
ACH-001737,0.040664577723
ACH-001740,-0.170196715913
ACH-001745,-0.176329039194
ACH-001750,-0.42619057976499997
ACH-001765,-0.186115684257
ACH-001956,-0.12596854527
ACH-001957,0.17985103590799997
