,TAP1 (6890)
ACH-000622,-0.247570328446
ACH-000623,-0.259246301568
ACH-000624,-0.18232987977499998
ACH-000627,-0.10710372284
ACH-000630,-0.242838179704
ACH-000632,-0.256501695606
ACH-000633,0.04432906740180001
ACH-000637,-0.40570604068899996
ACH-000638,-0.0738725412512
ACH-000646,-0.162139216775
ACH-000647,-0.37081609641900004
ACH-000648,-0.0923991074575
ACH-000649,-0.359083822178
ACH-000651,-0.0308388312769
ACH-000652,-0.08828144168549999
ACH-000653,-0.39411907404
ACH-000657,-0.163739874204
ACH-000658,-0.34458591362499996
ACH-000661,-0.20117023572
ACH-000662,0.0747347001815
ACH-000663,-0.132374695469
ACH-000665,-0.36094575083
ACH-000671,-0.241942433549
ACH-000673,-0.163668239141
ACH-000676,-0.251875435068
ACH-000677,-0.18866575173099998
ACH-000681,-0.08293689667899999
ACH-000682,-0.36951540407600003
ACH-000683,-0.208199869461
ACH-000684,0.290236922989
ACH-000688,-0.32374131829
ACH-000693,-0.211505303012
ACH-000694,-0.10323136480799999
ACH-000695,-0.323267633569
ACH-000696,-0.235745367707
ACH-000697,0.0473552099863
ACH-000699,-0.109483885054
ACH-000701,-0.18483909822500003
ACH-000706,-0.43046244211400003
ACH-000711,-0.22300828481899998
ACH-000713,-0.315914880256
ACH-000714,-0.22471799782
ACH-000718,0.025857021764500002
ACH-000720,-0.395113153397
ACH-000721,-0.203039328515
ACH-000724,-0.256478957101
ACH-000725,-0.0475286726516
ACH-000732,-0.189221888088
ACH-000734,-0.312893325363
ACH-000735,-0.235069893187
ACH-000736,-0.42386349112599997
ACH-000738,-0.189519539208
ACH-000746,-0.114872317766
ACH-000747,-0.107553279078
ACH-000748,-0.19912816315200002
ACH-000753,-0.27483532449299997
ACH-000756,-0.0203934183625
ACH-000757,-0.134053550342
ACH-000758,-0.392079612316
ACH-000760,-0.22691486458299998
ACH-000763,-0.14146463409499999
ACH-000764,-0.469408583409
ACH-000765,-0.22900062359700002
ACH-000766,-0.18869887084800002
ACH-000767,-0.25845433466400003
ACH-000768,-0.18085563349199998
ACH-000769,-0.0609842607208
ACH-000770,-0.115198332125
ACH-000771,-0.36079064366700003
ACH-000773,-0.323581664786
ACH-000776,-0.101541447072
ACH-000777,-0.16440824108899998
ACH-000778,-0.0934645458625
ACH-000781,-0.16431998030300002
ACH-000782,-0.14140166311
ACH-000783,-0.299547475242
ACH-000784,-0.0992748582547
ACH-000785,-0.0733297252126
ACH-000787,-0.17694137710900001
ACH-000788,-0.102466177081
ACH-000791,-0.126905908272
ACH-000792,-0.246797003015
ACH-000794,-0.19811344804
ACH-000796,-0.279205478062
ACH-000799,-0.0608098843209
ACH-000800,-0.5962920031369999
ACH-000802,-0.044982441902
ACH-000804,0.147114196584
ACH-000805,-0.0375028298826
ACH-000809,-0.12132781970999999
ACH-000810,0.47658857832900003
ACH-000811,-0.178933684348
ACH-000817,-0.16119035267
ACH-000819,-0.132990148023
ACH-000820,0.093747110979
ACH-000821,0.017096034947200002
ACH-000822,-0.313989290789
ACH-000823,-0.16810064901299998
ACH-000824,-0.133883270422
ACH-000827,-0.303096548055
ACH-000829,-0.286932106629
ACH-000831,-0.19095592298900002
ACH-000832,-0.202973430122
ACH-000833,-0.08145334420639999
ACH-000834,-0.337179946308
ACH-000835,-0.18278509028599998
ACH-000836,-0.248579724234
ACH-000837,-0.0124751907536
ACH-000838,-0.283632390083
ACH-000839,-0.302460198114
ACH-000840,-0.38050945656900004
ACH-000841,-0.19657621221000002
ACH-000843,-0.226092468235
ACH-000846,-0.339736957968
ACH-000847,-0.36136802464
ACH-000848,-0.41691210909299997
ACH-000849,-0.0994651114703
ACH-000851,-0.118054091543
ACH-000855,-0.26554246147599997
ACH-000856,-0.0998690375258
ACH-000858,-0.382428061171
ACH-000859,-0.28631915929699997
ACH-000861,-0.167739507704
ACH-000862,-0.0763863522482
ACH-000865,-0.3698182699
ACH-000866,-0.20154334312
ACH-000867,-0.179433417467
ACH-000869,-0.30599845972
ACH-000872,0.103626830858
ACH-000873,-0.313148455167
ACH-000876,-0.33574390099299994
ACH-000878,-0.167796751202
ACH-000880,-0.0564209835293
ACH-000881,-0.155212890741
ACH-000882,-0.0639669117758
ACH-000884,-0.0864214889501
ACH-000885,-0.23317203430199998
ACH-000887,-0.140174666768
ACH-000888,-0.119371641284
ACH-000889,-0.566711866418
ACH-000890,-0.102263882161
ACH-000896,-0.191129791094
ACH-000898,-0.254675707669
ACH-000900,-0.122684166471
ACH-000901,-0.132131062366
ACH-000905,-0.193092642026
ACH-000906,-0.08905140766580001
ACH-000907,-0.36230884201499997
ACH-000910,-0.16095363188
ACH-000911,-0.233200342952
ACH-000912,-0.270228440303
ACH-000913,-0.216606694834
ACH-000915,-0.267069770688
ACH-000916,-0.347303108543
ACH-000917,-0.155140934845
ACH-000921,-0.284438498845
ACH-000924,-0.148826233283
ACH-000926,-0.410933251669
ACH-000928,-0.167061153032
ACH-000929,0.005462824301
ACH-000932,-0.166551049712
ACH-000935,0.22271382687600003
ACH-000936,-0.267803891059
ACH-000937,-0.35488473592299996
ACH-000938,-0.254899794146
ACH-000939,0.07201415900239999
ACH-000941,-0.392713711716
ACH-000943,-0.0819612303608
ACH-000946,-0.215811636272
ACH-000947,-0.112496252191
ACH-000948,-0.281953288403
ACH-000950,-0.576500626527
ACH-000953,-0.260407994693
ACH-000957,0.08641549900910002
ACH-000958,-0.0881763422356
ACH-000960,-0.254041748459
ACH-000963,-0.329794364569
ACH-000968,-0.14206664004
ACH-000969,-0.23739273460000002
ACH-000973,-0.222581998492
ACH-000974,-0.128380022876
ACH-000975,-0.03982377485019999
ACH-000976,-0.26695257856800003
ACH-000978,-0.5360933064410001
ACH-000980,-0.108387257276
ACH-000984,-0.0729932828124
ACH-000986,-0.0138652025079
ACH-000988,-0.117027697229
ACH-000993,-0.31099350463000003
ACH-000994,-0.190649776749
ACH-000996,-0.136699793651
ACH-001001,-0.28569079358800004
ACH-001020,-0.032946109785599996
ACH-001028,-0.210181029592
ACH-001031,-0.197294166753
ACH-001038,-0.13914897556800002
ACH-001048,-0.224280672054
ACH-001050,-0.36645388768
ACH-001053,-0.423457102037
ACH-001054,-0.0913807781658
ACH-001061,-0.312992319669
ACH-001067,-0.143796400086
ACH-001075,-0.101268751314
ACH-001096,-0.0495129791562
ACH-001128,-0.265894047327
ACH-001134,-0.14769218738099998
ACH-001151,-0.254590580271
ACH-001163,-0.132921101512
ACH-001164,0.0170255482376
ACH-001173,-0.26658204987100004
ACH-001183,-0.22693701540300001
ACH-001184,0.0701813261875
ACH-001190,-0.281199657703
ACH-001192,-0.19532051138
ACH-001193,-0.12019417861
ACH-001196,-0.280773637287
ACH-001197,-0.141077485352
ACH-001205,-0.26034429896600003
ACH-001211,-0.120546733288
ACH-001212,0.0048940346656199995
ACH-001228,-0.0413485908839
ACH-001232,-0.05622022023630001
ACH-001239,-0.0816472128281
ACH-001274,-0.0778247517784
ACH-001275,-0.202550314285
ACH-001277,-0.280941890913
ACH-001278,-0.020912723471
ACH-001280,-0.143265165527
ACH-001283,-0.14069605562999998
ACH-001289,-0.125659463971
ACH-001295,-0.390837409802
ACH-001300,-0.0947596546559
ACH-001301,-0.0272286627391
ACH-001302,-0.568266993464
ACH-001303,-0.119530395876
ACH-001306,-0.15163925637
ACH-001318,-0.19399796096900002
ACH-001322,-0.177880128707
ACH-001328,-0.22497799000799998
ACH-001332,-0.09439902157579999
ACH-001333,-0.33834390790200003
ACH-001336,-0.339753009296
ACH-001340,-0.33125388510000003
ACH-001346,-0.2001020169
ACH-001353,-0.42795540245499997
ACH-001354,-0.207623482538
ACH-001367,0.12043173532500001
ACH-001368,-0.163093328648
ACH-001374,-0.0965383640391
ACH-001375,-0.20382713263799998
ACH-001377,-0.15541027093
ACH-001380,-0.0879926001073
ACH-001391,-0.3263865804
ACH-001407,-0.294388085671
ACH-001408,-0.210568682527
ACH-001413,-0.17649237952799998
ACH-001430,-0.5983066343819999
ACH-001431,-0.08884877583720001
ACH-001450,-0.035839495217699996
ACH-001496,-0.35049546757399996
ACH-001500,-0.18184019495499998
ACH-001521,-0.609771402576
ACH-001523,-0.29914008039900003
ACH-001532,-0.0899381366367
ACH-001536,-0.0570775808505
ACH-001550,-0.164044249432
ACH-001552,-0.36794033375
ACH-001554,-0.0602607848075
ACH-001645,-0.108984028223
ACH-001654,-0.16185132888599998
ACH-001715,-0.100848452377
ACH-001735,-0.20761506774500002
ACH-001736,-0.30867484442299997
ACH-001737,-0.678492517102
ACH-001740,-0.242424850297
ACH-001745,-0.33320815773400003
ACH-001750,-0.329440299381
ACH-001765,-0.377425995413
ACH-001956,-0.09360275955469999
ACH-001957,-0.181943119736
