,ITGB1 (3688)
ACH-000004,0.015251577253799999
ACH-000007,-0.41775251876900005
ACH-000009,-0.549306115232
ACH-000011,0.404749358753
ACH-000012,-0.37203739873499997
ACH-000013,0.105934682657
ACH-000014,-0.0188720645028
ACH-000015,-0.239127366408
ACH-000017,-0.0804998536305
ACH-000018,0.47646053222400003
ACH-000019,0.122994563061
ACH-000021,-1.16169437101
ACH-000022,-0.0215187839678
ACH-000025,0.17270958254799998
ACH-000028,-0.105637108166
ACH-000030,-0.439293569614
ACH-000035,-0.319129304457
ACH-000036,0.0361971667
ACH-000037,-0.126640596153
ACH-000039,-0.26789695499899996
ACH-000040,-0.234879472876
ACH-000041,-0.0744640030981
ACH-000042,-0.774640878507
ACH-000045,-0.130110193694
ACH-000047,-0.224382550268
ACH-000052,-0.4003081538
ACH-000053,-0.08694016981170001
ACH-000054,0.26346635953499997
ACH-000055,-0.24705041578099998
ACH-000060,-0.678415860798
ACH-000067,-0.39742361951800004
ACH-000070,-0.127262159081
ACH-000075,-0.023280533102599997
ACH-000078,-0.253161235745
ACH-000082,-0.380909043112
ACH-000085,-1.25949021644
ACH-000086,0.0700528378685
ACH-000087,0.144311555426
ACH-000092,-0.200154945442
ACH-000095,-0.10213974490599999
ACH-000097,-0.136092949922
ACH-000098,0.21750839266600003
ACH-000099,-0.04802811967730001
ACH-000108,-0.426473503951
ACH-000113,0.0269590478852
ACH-000115,-0.106657818558
ACH-000116,-0.216600206349
ACH-000118,-0.529159873951
ACH-000120,-0.502120058474
ACH-000123,-0.219063243275
ACH-000127,-0.0646169926702
ACH-000128,-0.0647544134559
ACH-000132,-0.249173851694
ACH-000133,-0.0289313415221
ACH-000137,0.188077063001
ACH-000138,-0.817571346906
ACH-000142,-0.346921395584
ACH-000143,0.192647894606
ACH-000146,-0.142372844054
ACH-000148,-0.0297641644924
ACH-000150,-0.285024169003
ACH-000152,-0.265402736217
ACH-000153,-0.127588684401
ACH-000159,0.0822549849581
ACH-000160,-0.8980893187639999
ACH-000163,0.208305719158
ACH-000167,-0.34341254577799996
ACH-000168,-0.115718596489
ACH-000169,-0.307357453809
ACH-000178,-0.18266900641699998
ACH-000182,-0.0993363596334
ACH-000183,-0.138716022858
ACH-000188,-0.630822227766
ACH-000189,0.409631070406
ACH-000190,0.00237812027236
ACH-000198,0.08167658308539999
ACH-000204,0.020422205212
ACH-000206,0.148624661878
ACH-000207,-0.979472490928
ACH-000211,-0.239277154188
ACH-000215,-0.09734335880989999
ACH-000221,-0.0802115243753
ACH-000222,-0.7292698297069999
ACH-000223,-0.329999852242
ACH-000226,0.04280808832790001
ACH-000227,-0.500916861117
ACH-000228,-0.436286922877
ACH-000231,0.061658877699
ACH-000232,-0.138650358257
ACH-000233,-0.151422577626
ACH-000234,0.211203019773
ACH-000235,-0.764867530804
ACH-000237,0.0367323874417
ACH-000238,-0.462519380612
ACH-000243,-0.478001532457
ACH-000244,-1.0412140500700002
ACH-000246,0.17947644801100002
ACH-000248,-0.30045984796999997
ACH-000250,-0.0345091622719
ACH-000251,0.216812718658
ACH-000253,-0.151184289119
ACH-000255,-0.343861860259
ACH-000256,-1.14454348597
ACH-000257,-0.559955318555
ACH-000258,-0.121003801553
ACH-000259,-0.05302048508880001
ACH-000260,-0.19281094782900002
ACH-000261,-0.425228549204
ACH-000262,0.566435053776
ACH-000263,0.07150047641389999
ACH-000264,-0.0242165470053
ACH-000265,-0.151382984592
ACH-000266,-1.0548707094499998
ACH-000272,0.266873061037
ACH-000273,-0.005157432037
ACH-000274,0.268373710383
ACH-000277,-0.196877028418
ACH-000278,-0.167914362236
ACH-000279,0.139648537617
ACH-000280,-0.326992054122
ACH-000281,-0.610580739133
ACH-000288,-0.532834530324
ACH-000291,-0.020963556869
ACH-000293,-0.07615084624919999
ACH-000294,-0.22603406040500001
ACH-000295,0.057375742802300005
ACH-000296,-0.0377587202069
ACH-000302,-0.0414270385191
ACH-000304,-0.303710057859
ACH-000307,-0.15650482411
ACH-000308,-0.00968400078805
ACH-000310,-0.482297044261
ACH-000311,-0.48084334328999995
ACH-000312,-0.509347812552
ACH-000315,-0.06896488344719999
ACH-000316,0.193148766313
ACH-000317,0.0032806364407399996
ACH-000318,-0.36840225379299996
ACH-000319,-0.47627788508599994
ACH-000320,-0.34114099801799996
ACH-000322,-0.245982353664
ACH-000323,-0.735507829533
ACH-000324,-0.37831298967200006
ACH-000329,-0.8478878564769999
ACH-000330,-0.34137662647
ACH-000331,-0.840503955681
ACH-000332,-0.7019446332629999
ACH-000334,-0.188225954764
ACH-000335,-0.23069260368900002
ACH-000336,-0.0221164647768
ACH-000337,-0.086996001743
ACH-000339,-0.520771163872
ACH-000341,-0.193259831272
ACH-000348,0.118512365596
ACH-000350,-0.00102286455321
ACH-000352,0.08713763823130001
ACH-000356,-0.24229607720600002
ACH-000361,-0.446197337235
ACH-000362,-0.0623460301017
ACH-000363,0.150177518596
ACH-000364,-0.493566917702
ACH-000365,0.0686040152477
ACH-000366,-0.10943088488199999
ACH-000368,-0.199071650264
ACH-000374,-0.28381304841
ACH-000375,-0.23756355103100002
ACH-000376,0.053499887786099994
