,FBRSL1 (57666)
ACH-000169,0.028270297065499998
ACH-000178,-0.145203758191
ACH-000182,0.035914488780900006
ACH-000183,-0.004526914832600001
ACH-000188,-0.144871912635
ACH-000189,-0.075404500373
ACH-000190,0.0163031123355
ACH-000198,-0.121921197268
ACH-000204,-0.225359932014
ACH-000206,-0.27167413582100003
ACH-000207,-0.109287437715
ACH-000211,0.0571630639069
ACH-000215,-0.018114354630700002
ACH-000221,-0.127560772405
ACH-000222,0.257314180268
ACH-000223,-0.0814055884704
ACH-000226,0.0693395216524
ACH-000227,0.07905363362239999
ACH-000228,0.145078432851
ACH-000231,-0.0970578424258
ACH-000232,-0.0177347227433
ACH-000233,-0.06596259066940001
ACH-000234,-0.23670056004299997
ACH-000235,-0.0285689292958
ACH-000237,-0.105537142621
ACH-000238,0.0725334062913
ACH-000243,0.108678686157
ACH-000244,-0.23223546067499998
ACH-000246,-0.0200176664594
ACH-000248,-0.0265467319013
ACH-000250,-0.098131485191
ACH-000251,-0.0665593482019
ACH-000253,-0.08460124546900001
ACH-000255,0.028409354217500002
ACH-000256,-0.24593162384199999
ACH-000257,0.031424906354400005
ACH-000258,0.07742401627
ACH-000259,-0.116096284169
ACH-000260,0.0188990111451
ACH-000261,0.0014378648388699998
ACH-000262,0.050022248986599994
ACH-000263,-0.220317285328
ACH-000264,-0.21252871199700002
ACH-000265,0.0245974429867
ACH-000266,-0.0189265449164
ACH-000272,-0.0581948427062
ACH-000273,-0.12617634592399998
ACH-000274,-0.0332662592867
ACH-000277,0.2873867099
ACH-000278,-0.0336143792679
ACH-000279,-0.0763050544809
ACH-000280,-0.141690937296
ACH-000281,0.106614608208
ACH-000288,-0.172184505528
ACH-000291,-0.17718412512
ACH-000293,0.071054973185
ACH-000294,0.0334864070732
ACH-000295,-0.232405536916
ACH-000296,0.130202070363
ACH-000302,0.05214405873
ACH-000304,-0.22153429881900003
ACH-000307,-0.0581284185107
ACH-000308,-0.0666964091993
ACH-000310,0.0476711765139
ACH-000311,-0.221669985363
ACH-000312,0.07307076061210001
ACH-000315,-0.175433898671
ACH-000316,-0.042425876638500004
ACH-000317,0.09644936684689999
ACH-000318,0.0225660457432
ACH-000319,-0.235308389733
ACH-000320,0.08747905121300001
ACH-000322,0.0943272623828
ACH-000323,-0.07442597640389999
ACH-000324,-0.059234187752400004
ACH-000329,-0.232878396001
ACH-000330,0.0591283622343
ACH-000331,-0.050363241246100005
ACH-000332,0.06639190180240001
ACH-000334,-0.0698711616983
ACH-000335,-0.0630060494948
ACH-000336,-0.0141549044423
ACH-000337,-0.0218389797863
ACH-000339,-0.0317211195998
ACH-000341,-0.0411418072413
ACH-000348,0.0059379589481099995
ACH-000350,-0.07899086477539999
ACH-000352,-0.045550520628500006
ACH-000356,0.155218980097
ACH-000361,0.300994438968
ACH-000362,0.0638980942318
ACH-000363,-0.130369399075
ACH-000364,-0.06450830664940001
ACH-000365,-0.12640331768100002
ACH-000366,-0.11559073619000002
ACH-000368,-0.194102809505
ACH-000374,0.00114391943327
ACH-000375,-0.06690755571569999
ACH-000376,0.17543342358800001
ACH-000381,-0.049413898118
ACH-000383,-0.0179992484306
ACH-000387,-0.0550111570072
ACH-000389,-0.117394039649
ACH-000390,-0.024409515624599996
ACH-000393,-0.0963990316934
ACH-000395,-0.19742889476599998
ACH-000397,-0.092009894031
ACH-000401,-0.161741531538
ACH-000402,0.0033725806438
ACH-000403,-0.128551461807
ACH-000404,0.233725763373
ACH-000406,0.0623529989564
ACH-000407,-0.177800085671
ACH-000408,0.0570586323883
ACH-000410,0.0377127995086
ACH-000411,-0.179942447194
ACH-000414,0.16496803840500002
ACH-000415,-0.08750600609230001
ACH-000416,-0.0226348099879
ACH-000420,0.0850948363738
ACH-000421,0.12477461670999998
ACH-000424,-0.324893283303
ACH-000425,-0.0842412094625
ACH-000426,-0.186380051319
ACH-000427,-0.187723524718
ACH-000433,0.0062125975387100005
ACH-000436,0.06266926947200001
ACH-000444,-0.0605719378364
ACH-000445,-0.127419715131
ACH-000448,0.030176000915799996
ACH-000450,-0.125662136623
ACH-000452,-0.0450796848302
ACH-000454,-0.158541269929
ACH-000458,0.05272860095700001
ACH-000459,0.0051700677013
ACH-000460,0.0619931524479
ACH-000461,0.03833558476269999
ACH-000463,-0.11019408441199999
ACH-000464,-0.167789237564
ACH-000466,-0.00898692932799
ACH-000467,0.055816711617400004
ACH-000468,-0.004758945119310001
ACH-000469,-0.00478124829338
ACH-000470,0.146345325006
ACH-000471,0.0181790782047
ACH-000472,0.0646048154405
ACH-000473,-0.0868449871379
ACH-000475,-0.0447304267467
ACH-000476,-0.024173286863099996
ACH-000477,-0.207899515641
ACH-000480,-0.0739575295879
ACH-000481,0.0176808330393
ACH-000483,0.121309148539
ACH-000484,0.0448267295113
ACH-000485,-0.0321227421332
ACH-000486,-0.00658854256504
ACH-000487,-0.187133995918
ACH-000488,0.0668931970015
ACH-000490,-0.0782695888255
ACH-000491,-0.156084601457
ACH-000495,-0.09076313182739999
ACH-000496,0.0179440110472
ACH-000499,-0.228562543435
ACH-000500,-0.050762027256899996
ACH-000502,-0.166637642501
ACH-000503,-0.16297832744899998
ACH-000505,-0.074698661773
ACH-000507,-0.0118394326278
ACH-000510,0.020766926504999998
ACH-000511,-0.040216374136
ACH-000512,-0.276875317857
ACH-000516,-0.09948869889709999
ACH-000517,-0.027155332736999997
ACH-000518,-0.0414578666914
ACH-000520,-0.105273116947
ACH-000521,-0.08954671898939999
ACH-000522,0.025101808663499998
ACH-000524,-0.0499740689563
ACH-000527,0.016659845736200003
ACH-000528,0.0685410693389
ACH-000537,-0.053217535858500004
ACH-000541,-0.113326863331
ACH-000542,0.0022629280594899997
ACH-000544,0.00445638287703
ACH-000545,0.177229167273
ACH-000547,0.216994399777
ACH-000548,-0.000582853383805
ACH-000549,-0.107279861301
ACH-000550,-0.10925724614
ACH-000552,-0.260698837782
ACH-000556,-0.019429816963099998
ACH-000557,-0.0775612549948
ACH-000570,-0.08742141649049999
ACH-000571,0.035101920006
ACH-000573,-0.156685801275
ACH-000576,0.105462783816
ACH-000580,-0.0693633614383
ACH-000584,-0.000297865300246
ACH-000585,0.0433879517476
ACH-000588,0.221864247473
ACH-000589,-0.05461785337180001
ACH-000591,0.10534354870200001
ACH-000593,0.000307542565597
ACH-000600,0.0429799248202
ACH-000601,-0.00235046947431
ACH-000604,-0.059260894329500005
ACH-000605,-0.062459099147699995
ACH-000606,0.040434529820300005
ACH-000608,-0.0683015897033
ACH-000614,0.0396381399812
ACH-000616,-0.117975614301
ACH-000618,0.0375199471804
ACH-000619,0.0739740844274
ACH-000620,-0.00281306296745
ACH-000621,-0.09928265937650001
ACH-000622,-0.212126474586
ACH-000623,-0.148317408234
ACH-000624,-0.010486056691700002
ACH-000627,-0.173640836963
ACH-000630,-0.063992482688
ACH-000632,-0.010860601051
ACH-000633,-0.137539215632
ACH-000637,-0.143283947632
ACH-000638,0.131146893671
ACH-000646,0.284706880956
ACH-000647,-0.0371404508709
ACH-000648,-0.245929862071
ACH-000649,-0.0627090593721
ACH-000651,-0.008129749151560001
ACH-000652,-0.00484064123954
ACH-000653,0.0940573425441
ACH-000657,0.028694722368400004
ACH-000658,0.19674869051899999
ACH-000661,0.0481196044971
ACH-000662,-0.176793713963
ACH-000663,0.129694655958
ACH-000665,-0.07122843973489999
ACH-000671,0.0285099156935
ACH-000673,0.0207747188333
ACH-000676,-0.09105351392920001
ACH-000677,0.0325927338239
ACH-000681,0.126066711779
ACH-000682,-0.0165218434181
ACH-000683,-0.11780791254100001
ACH-000684,-0.113635409395
ACH-000688,0.100186554001
ACH-000693,0.0397012483639
ACH-000694,-0.06336273114350001
ACH-000695,-0.377807622958
ACH-000696,-0.031571383941700004
ACH-000697,-0.249933580447
ACH-000699,-0.06842293817850001
ACH-000701,0.29184342943
ACH-000706,0.101905533425
ACH-000711,0.104825733803
ACH-000713,0.09524246764319999
ACH-000714,-0.0575816017698
ACH-000718,-0.021530574542799996
ACH-000720,-0.0713233556064
ACH-000721,0.126883333684
ACH-000724,-0.133970808602
ACH-000725,0.0638512045643
ACH-000732,0.0443320655243
ACH-000734,-0.14500490083599998
ACH-000735,0.11767672472999999
ACH-000736,-0.100350526896
ACH-000738,-0.0634380786744
ACH-000746,0.018812170381499998
ACH-000747,0.0474486948589
ACH-000748,-0.0494903193071
ACH-000753,-0.0588712920254
ACH-000756,-0.18011343057100002
ACH-000757,0.054021279383
ACH-000758,-0.13786411247400002
ACH-000760,-0.0151022023899
ACH-000763,-0.0119536792102
ACH-000764,-0.0935679811802
ACH-000765,-0.0802108439033
ACH-000766,0.046821745532
ACH-000767,-0.07494847929569999
ACH-000768,-0.0827654028325
ACH-000769,0.077049832667
ACH-000770,0.138198858479
ACH-000771,-0.13037698369
ACH-000773,-0.150277990031
ACH-000776,-0.107813290916
ACH-000777,-0.157379227129
ACH-000778,0.162860915825
ACH-000781,0.134769476003
ACH-000782,-0.166026400145
ACH-000783,-0.301906604375
ACH-000784,-0.0760388489444
ACH-000785,0.0296736972482
ACH-000787,0.036648827839900006
ACH-000788,-0.0225170470186
ACH-000791,0.0489206543119
ACH-000792,0.126535834068
ACH-000794,-0.0850515447824
ACH-000796,-0.151450491404
ACH-000799,0.0774109682784
ACH-000800,-0.0809097555892
ACH-000802,0.09510764053539998
ACH-000804,0.08514005849680001
ACH-000805,-0.12346345166200001
ACH-000809,0.0346159802279
ACH-000810,-0.26247989726
ACH-000811,-0.0928521345493
ACH-000817,0.203639215884
ACH-000819,-0.0888487179305
ACH-000820,-0.27147614847600005
ACH-000821,0.0796660378379
ACH-000822,0.0148890618103
ACH-000823,0.0101314718999
ACH-000824,-0.21442010072
ACH-000827,-0.09207955712789999
ACH-000829,0.278396668874
ACH-000831,0.036615523655599995
ACH-000832,0.124178161423
ACH-000833,0.00527127984869
ACH-000834,0.06545087967230001
ACH-000835,-0.00526901512654
ACH-000836,-0.000121266347549
ACH-000837,0.13339910917
ACH-000838,0.053282375650699994
ACH-000839,0.026112711006400002
ACH-000840,0.15318872640200001
ACH-000841,0.0547675666576
ACH-000843,0.0669872983318
ACH-000846,-0.08457029347419999
ACH-000847,0.0150275659504
ACH-000848,-0.0661885447623
ACH-000849,0.0718347313946
ACH-000851,0.0370430170804
ACH-000855,0.014837176810700002
ACH-000856,-0.104649130109
ACH-000858,0.038618504861
ACH-000859,-0.0488071552156
ACH-000861,-0.09962726200300001
ACH-000862,0.09998775990839999
ACH-000865,-0.0129904498153
ACH-000866,-0.027531550018799998
ACH-000867,-0.09184348426200001
ACH-000869,0.008771362106639998
ACH-000872,0.0319498755089
ACH-000873,0.0642412715372
ACH-000876,-0.0745149520924
ACH-000878,-0.0753579927432
ACH-000880,0.127252986323
ACH-000881,-0.106191780109
ACH-000882,-0.07601211035939999
ACH-000884,0.000889834970348
ACH-000885,0.186437332529
ACH-000887,-0.0332440242084
ACH-000888,-0.0391492103164
ACH-000889,-0.0761707268675
ACH-000890,0.059442699783899995
ACH-000896,0.0336958773403
ACH-000898,0.118227208816
ACH-000900,-0.040686734943699995
ACH-000901,-0.205463414489
ACH-000905,-0.070126910584
ACH-000906,-0.06335843587090001
ACH-000907,0.0493782393612
ACH-000910,-0.159819928235
ACH-000911,-0.10407916582900001
ACH-000912,-0.0695639868786
ACH-000913,-0.000212602989028
ACH-000915,-0.0978401241254
ACH-000916,0.0125383358069
ACH-000917,-0.00418048739077
ACH-000921,-0.07722142590219999
ACH-000924,-0.0758429665571
ACH-000926,-0.237212208702
ACH-000928,0.183303695122
ACH-000929,0.049385069192399995
ACH-000932,-0.0223193574856
ACH-000935,-0.0502224127814
ACH-000936,-0.00976550749041
ACH-000937,-0.11323879962300001
ACH-000938,0.0421509787792
ACH-000939,0.16689209597000002
ACH-000941,0.0594655136414
ACH-000943,0.0564234180229
ACH-000946,-0.0386339107153
ACH-000947,0.0681576741262
ACH-000948,0.17030206643800003
ACH-000950,-0.09516979808589998
ACH-000953,-0.22126083631700003
ACH-000957,0.0541086958769
ACH-000958,0.00973683104082
ACH-000960,-0.0224314370037
ACH-000963,0.229531219329
ACH-000968,-0.0767282855919
ACH-000969,-0.009969366882299999
ACH-000973,0.0214377130883
ACH-000974,0.0283720107186
ACH-000975,-0.138054054102
ACH-000976,0.0108425634123
ACH-000978,0.0567678862658
ACH-000980,-0.10255027616599999
ACH-000984,-0.051000086191499996
ACH-000986,-0.009809216262
ACH-000988,0.0681796187319
ACH-000993,-0.029240335421700004
ACH-000994,-0.13003646641799999
ACH-000996,-0.0488018515778
ACH-001001,0.0253510017972
ACH-001020,0.24291781193700002
ACH-001028,-0.041608725702699995
ACH-001031,-0.0725574568008
ACH-001038,-0.015325358277600001
ACH-001048,0.0176296006955
ACH-001050,-0.0631295060411
ACH-001053,0.301359660316
ACH-001054,-0.214362505876
ACH-001061,-0.00938548099889
ACH-001067,0.012345375746
ACH-001075,0.08047618749089999
ACH-001096,-0.155200873275
ACH-001128,0.00799397618652
ACH-001134,0.0570539185462
ACH-001151,-0.013906214213299998
ACH-001163,-0.11388186445800001
ACH-001164,-0.223622825995
ACH-001173,-0.00642767734223
ACH-001183,0.04537263677969999
ACH-001184,-0.276330314221
ACH-001190,-0.209178423873
ACH-001192,-0.152031186402
ACH-001193,-0.437322969406
ACH-001196,0.00431942058739
ACH-001197,-0.280472433653
ACH-001205,-0.0765993768248
ACH-001211,0.0926830507762
ACH-001212,-0.344388735219
ACH-001228,-0.141811128665
ACH-001232,-0.04878147740680001
ACH-001239,-0.0914172058347
ACH-001274,-0.0422665207979
ACH-001275,0.0751535681368
ACH-001277,0.0049937111805699996
ACH-001278,0.011319427820000002
ACH-001280,-0.16833570043499999
ACH-001283,-0.17362443150600002
ACH-001289,0.030011387057699998
ACH-001295,0.0015679230752400001
ACH-001300,-0.157542960392
ACH-001301,0.0986124291693
ACH-001302,0.0197255353815
ACH-001303,0.0709278220323
ACH-001306,-0.212555826664
ACH-001318,0.0702633543562
ACH-001322,-0.09488811947289999
ACH-001328,-0.12413188204299999
ACH-001332,0.131947082307
ACH-001333,0.033851704658
ACH-001336,-0.0468682217235
ACH-001340,-0.00575899767326
ACH-001346,0.13840923655600001
ACH-001353,0.14006528874000002
ACH-001354,-0.22822597857299998
ACH-001367,0.0337688828243
ACH-001368,0.006650398075890001
ACH-001374,-0.0196205992708
ACH-001375,-0.08612540259689999
ACH-001377,-0.051948638113000004
ACH-001380,-0.155501076555
ACH-001391,-0.09085590091260001
ACH-001407,-0.0872469639155
ACH-001408,-0.058682953481099996
ACH-001413,-0.0792877487923
ACH-001430,-0.17950597519
ACH-001431,-0.13376144365599998
ACH-001450,-0.295190958717
ACH-001496,0.0502098846645
ACH-001500,0.052739192903699994
ACH-001521,0.26624842891600004
ACH-001523,-0.0385400809367
ACH-001532,-0.138981317708
ACH-001536,-0.0356558322976
ACH-001550,-0.0295475340576
ACH-001552,0.14378572732699998
ACH-001554,0.004913212409359999
ACH-001645,-0.0478512691598
ACH-001654,-0.03979122562930001
ACH-001715,0.330291660065
ACH-001735,-0.112934470658
ACH-001736,0.0879048374325
ACH-001737,0.00702760441318
ACH-001740,-0.054877678075400005
ACH-001745,0.07655128444619999
ACH-001750,-0.207300783336
ACH-001765,-0.246314898914
ACH-001956,-0.0324267216658
ACH-001957,-0.0276905452863
