,RPL12 (6136)
ACH-000004,-2.3163232034
ACH-000007,-1.79721784164
ACH-000009,-2.14088058807
ACH-000011,-2.29186740847
ACH-000012,-1.8381851565
ACH-000013,-2.29995010532
ACH-000014,-2.2061090360900004
ACH-000015,-2.2081397676599996
ACH-000017,-1.80485110822
ACH-000018,-1.2414679418999999
ACH-000019,-1.4091217801700002
ACH-000021,-2.04083548763
ACH-000022,-2.3154485772799998
ACH-000025,-2.0003642566299997
ACH-000028,-1.78150365038
ACH-000030,-2.19173123914
ACH-000035,-1.61440390068
ACH-000036,-1.99983064012
ACH-000037,-0.973760693609
ACH-000039,-1.78183477945
ACH-000040,-1.8027689831
ACH-000041,-1.9682661903299998
ACH-000042,-2.10455205319
ACH-000045,-2.18713596539
ACH-000047,-1.78023392568
ACH-000052,-1.45146203562
ACH-000053,-1.9981797428799999
ACH-000054,-1.7049088809200001
ACH-000055,-1.95775332348
ACH-000060,-1.9862146464099997
ACH-000067,-1.71307206727
ACH-000070,-2.1625930493400003
ACH-000075,-1.91418587406
ACH-000078,-2.1651999593
ACH-000082,-2.09112276155
ACH-000085,-2.16254091979
ACH-000086,-1.7261498180500001
ACH-000087,-2.33738842889
ACH-000092,-1.9646219029799998
ACH-000095,-2.29558146732
ACH-000097,-2.11120405828
ACH-000098,-1.9361446068000001
ACH-000099,-2.0746913905
ACH-000108,-2.07395354323
ACH-000113,-1.99150940698
ACH-000115,-2.2297752765200003
ACH-000116,-1.7601548104099998
ACH-000118,-1.9890506881099999
ACH-000120,-1.8571089639200002
ACH-000123,-2.1880778413
ACH-000127,-1.97946843232
ACH-000128,-2.12406537384
ACH-000132,-2.12169541305
ACH-000133,-1.89406002773
ACH-000137,-1.70458847382
ACH-000138,-2.30837087396
ACH-000142,-2.0670604737000002
ACH-000143,-1.9320340820299997
ACH-000146,-2.3423060989
ACH-000148,-2.3668159992900004
ACH-000150,-2.1492270436700003
ACH-000152,-1.76501993479
ACH-000153,-2.09053982407
ACH-000159,-2.0641955685499997
ACH-000160,-2.16267008097
ACH-000163,-2.2889044731599997
ACH-000167,-1.37924703391
ACH-000168,-1.96429970148
ACH-000169,-1.9712151586200002
ACH-000178,-2.02393622035
ACH-000182,-2.0189061428
ACH-000183,-2.0486831306299997
ACH-000188,-2.02457497185
ACH-000189,-1.9584116020500002
ACH-000190,-2.02694096805
ACH-000198,-2.1126071368
ACH-000204,-1.69780235727
ACH-000206,-2.6929077232200003
ACH-000207,-1.93695525715
ACH-000211,-1.78172675599
ACH-000215,-2.1311485398700003
ACH-000221,-2.28620443133
ACH-000222,-1.92270961021
ACH-000223,-1.63435847873
ACH-000226,-2.0635879368900003
ACH-000227,-2.6663762667900004
ACH-000228,-2.04034307039
ACH-000231,-1.8407718303999998
ACH-000232,-2.13496397457
ACH-000233,-2.26271414274
ACH-000234,-2.1995567633200004
ACH-000235,-2.2095962612
ACH-000237,-1.9702334496
ACH-000238,-2.05338699568
ACH-000243,-2.0310940341599997
ACH-000244,-2.15394355406
ACH-000246,-2.0916024641299997
ACH-000248,-1.6127142436700002
ACH-000250,-2.07402275313
ACH-000251,-2.22119664162
ACH-000253,-1.9173158598400002
ACH-000255,-1.8479064720700002
ACH-000256,-2.0817665872099997
ACH-000257,-1.6239744218599999
ACH-000258,-2.07652981935
ACH-000259,-2.32932472467
ACH-000260,-2.14941827635
ACH-000261,-1.61738696632
ACH-000262,-1.6519319872
ACH-000263,-2.30729360543
ACH-000264,-1.5984344716999999
ACH-000265,-1.9799662537
ACH-000266,-1.96249354762
ACH-000272,-2.12559811852
ACH-000273,-1.8764831743700001
ACH-000274,-2.08262940034
ACH-000277,-1.8536163263799998
ACH-000278,-1.81114502442
ACH-000279,-2.03411851771
ACH-000280,-2.01110577655
ACH-000281,-2.03567502507
ACH-000288,-2.05240368137
ACH-000291,-2.11091671315
ACH-000293,-2.51581208473
ACH-000294,-2.60235528852
ACH-000295,-1.98819494567
ACH-000296,-1.7655560609
ACH-000302,-2.37943998829
ACH-000304,-2.46504044417
ACH-000307,-2.17233868368
ACH-000308,-1.9514700480400002
ACH-000310,-2.2118459542299997
ACH-000311,-2.09506922615
ACH-000312,-1.96393615517
ACH-000315,-1.8764391423099998
ACH-000316,-2.09960676125
ACH-000317,-1.9510027499400002
ACH-000318,-2.20807213582
ACH-000319,-1.7531193570099997
ACH-000320,-2.04887963029
ACH-000322,-1.66222866155
ACH-000323,-1.81787127439
ACH-000324,-1.9523198998299998
ACH-000329,-2.1410026482599998
ACH-000330,-1.4734879936399998
ACH-000331,-1.8857134088999998
ACH-000332,-2.15384657309
ACH-000334,-2.94459076491
ACH-000335,-2.04527952968
ACH-000336,-1.96879618836
ACH-000337,-1.7186148560099999
ACH-000339,-2.07723069481
ACH-000341,-3.06410372375
ACH-000348,-2.10341768661
ACH-000350,-2.81549995876
ACH-000352,-1.81837141699
ACH-000356,-1.81808749055
ACH-000361,-2.0330011973700004
ACH-000362,-2.2785471143500002
ACH-000363,-2.18319650315
ACH-000364,-1.87708828662
ACH-000365,-2.05134307081
ACH-000366,-1.87157621914
ACH-000368,-1.8650461138099999
ACH-000374,-1.9147696102400003
ACH-000375,-2.24362588873
ACH-000376,-1.88617612725
ACH-000381,-1.88783038408
ACH-000383,-2.2897375427599997
ACH-000387,-2.4771101123299997
ACH-000389,-1.6132214780899998
ACH-000390,-1.95219408964
ACH-000393,-1.8909505066099999
ACH-000395,-1.72955396589
ACH-000397,-2.01268527303
ACH-000401,-2.2849724830200002
ACH-000402,-2.26021697384
ACH-000403,-1.82039813729
ACH-000404,-2.2210652142900003
ACH-000406,-2.5021382662200002
ACH-000407,-1.95056396025
ACH-000408,-1.5538045159399998
ACH-000410,-1.6653417802700001
ACH-000411,-1.86481560746
ACH-000414,-2.3396374478
